.HEADER
..NAMES
Time,V U1.AE3&AD3
.DATA
3.95780e-008,0.6248
3.96165e-008,0.3659
3.96551e-008,0.0692
3.96937e-008,-0.2328
3.97322e-008,-0.4731
3.97708e-008,-0.6363
3.98094e-008,-0.7374
3.98480e-008,-0.7866
3.98866e-008,-0.8208
3.99251e-008,-0.8160
3.99637e-008,-0.7842
4.00023e-008,-0.7087
4.00408e-008,-0.5567
4.00794e-008,-0.3602
4.01180e-008,-0.1309
4.01566e-008,0.1127
4.01952e-008,0.3214
4.02337e-008,0.4987
4.02723e-008,0.6420
4.03109e-008,0.7382
4.03494e-008,0.8315
4.03880e-008,0.8824
4.04266e-008,0.8840
4.04652e-008,0.8402
4.05037e-008,0.6922
4.05423e-008,0.4536
4.05809e-008,0.1657
4.06195e-008,-0.1397
4.06581e-008,-0.4071
4.06966e-008,-0.5917
4.07352e-008,-0.7124
4.07738e-008,-0.7747
4.08123e-008,-0.8122
4.08509e-008,-0.8228
4.08895e-008,-0.7887
4.09281e-008,-0.7421
4.09667e-008,-0.6105
4.10052e-008,-0.4271
4.10438e-008,-0.2059
4.10824e-008,0.0366
4.11209e-008,0.2610
4.11595e-008,0.4446
4.11981e-008,0.6025
4.12367e-008,0.7116
4.12752e-008,0.7948
4.13138e-008,0.8725
4.13524e-008,0.8831
4.13910e-008,0.8626
4.14296e-008,0.7508
4.14681e-008,0.5360
4.15067e-008,0.2603
4.15453e-008,-0.0436
4.15838e-008,-0.3323
4.16224e-008,-0.5404
4.16610e-008,-0.6809
4.16996e-008,-0.7599
4.17382e-008,-0.7969
4.17767e-008,-0.8251
4.18153e-008,-0.8028
4.18539e-008,-0.7672
4.18924e-008,-0.6598
4.19310e-008,-0.4897
4.19696e-008,-0.2788
4.20082e-008,-0.0415
4.20468e-008,0.1957
4.20853e-008,0.3883
4.21239e-008,0.5576
4.21625e-008,0.6817
4.22011e-008,0.7662
4.22396e-008,0.8568
4.22782e-008,0.8854
4.23168e-008,0.8762
4.23553e-008,0.7987
4.23939e-008,0.6126
4.24325e-008,0.3514
4.24711e-008,0.0536
4.25097e-008,-0.2474
4.25482e-008,-0.4831
4.25868e-008,-0.6431
4.26254e-008,-0.7408
4.26639e-008,-0.7880
4.27025e-008,-0.8226
4.27411e-008,-0.8149
4.27797e-008,-0.7844
4.28183e-008,-0.7026
4.28568e-008,-0.5478
4.28954e-008,-0.3493
4.29340e-008,-0.1187
4.29726e-008,0.1244
4.30111e-008,0.3307
4.30497e-008,0.5077
4.30883e-008,0.6480
4.31268e-008,0.7425
4.31654e-008,0.8343
4.32040e-008,0.8827
4.32426e-008,0.8823
4.32812e-008,0.8351
4.33197e-008,0.6816
4.33583e-008,0.4395
4.33969e-008,0.1504
4.34354e-008,-0.1551
4.34740e-008,-0.4185
4.35126e-008,-0.5993
4.35512e-008,-0.7169
4.35898e-008,-0.7766
4.36283e-008,-0.8128
4.36669e-008,-0.8220
4.37055e-008,-0.7857
4.37440e-008,-0.7366
4.37826e-008,-0.6024
4.38212e-008,-0.4163
4.38598e-008,-0.1941
4.38983e-008,0.0489
4.39369e-008,0.2714
4.39755e-008,0.4530
4.40141e-008,0.6090
4.40527e-008,0.7160
4.40912e-008,0.8035
4.41298e-008,0.8753
4.41684e-008,0.8826
4.42069e-008,0.8600
4.42455e-008,0.7422
4.42841e-008,0.5232
4.43227e-008,0.2450
4.43613e-008,-0.0594
4.43998e-008,-0.3449
4.44384e-008,-0.5491
4.44770e-008,-0.6865
4.45155e-008,-0.7627
4.45541e-008,-0.7983
4.45927e-008,-0.8244
4.46313e-008,-0.8001
4.46699e-008,-0.7625
4.47084e-008,-0.6524
4.47470e-008,-0.4797
4.47856e-008,-0.2671
4.48242e-008,-0.0287
4.48627e-008,0.2070
4.49013e-008,0.3973
4.49399e-008,0.5648
4.49784e-008,0.6868
4.50170e-008,0.7697
4.50556e-008,0.8607
4.50942e-008,0.8857
4.51328e-008,0.8754
4.51713e-008,0.7919
4.52099e-008,0.6012
4.52485e-008,0.3368
4.52870e-008,0.0377
4.53256e-008,-0.2616
4.53642e-008,-0.4927
4.54028e-008,-0.6498
4.54414e-008,-0.7443
4.54799e-008,-0.7899
4.55185e-008,-0.8226
4.55571e-008,-0.8129
4.55957e-008,-0.7805
4.56342e-008,-0.6962
4.56728e-008,-0.5385
4.57114e-008,-0.3378
4.57499e-008,-0.1062
4.57885e-008,0.1365
4.58271e-008,0.3402
4.58657e-008,0.5155
4.59043e-008,0.6537
4.59428e-008,0.7465
4.59814e-008,0.8399
4.60200e-008,0.8840
4.60585e-008,0.8831
4.60971e-008,0.8302
4.61357e-008,0.6713
4.61743e-008,0.4256
4.62129e-008,0.1346
4.62514e-008,-0.1703
4.62900e-008,-0.4294
4.63286e-008,-0.6070
4.63671e-008,-0.7212
4.64057e-008,-0.7790
4.64443e-008,-0.8157
4.64829e-008,-0.8212
4.65214e-008,-0.7888
4.65600e-008,-0.7322
4.65986e-008,-0.5936
4.66372e-008,-0.4058
4.66758e-008,-0.1819
4.67143e-008,0.0615
4.67529e-008,0.2809
4.67915e-008,0.4624
4.68300e-008,0.6158
4.68686e-008,0.7205
4.69072e-008,0.8069
4.69458e-008,0.8763
4.69844e-008,0.8815
4.70229e-008,0.8563
4.70615e-008,0.7329
4.71001e-008,0.5098
4.71386e-008,0.2301
4.71772e-008,-0.0750
4.72158e-008,-0.3577
4.72544e-008,-0.5575
4.72930e-008,-0.6918
4.73315e-008,-0.7649
4.73701e-008,-0.8028
4.74087e-008,-0.8249
4.74473e-008,-0.7978
4.74858e-008,-0.7600
4.75244e-008,-0.6445
4.75630e-008,-0.4700
4.76015e-008,-0.2555
4.76401e-008,-0.0162
4.76787e-008,0.2173
4.77173e-008,0.4067
4.77559e-008,0.5727
4.77944e-008,0.6917
4.78330e-008,0.7734
4.78716e-008,0.8625
4.79101e-008,0.8851
4.79487e-008,0.8727
4.79873e-008,0.7844
4.80259e-008,0.5887
4.80645e-008,0.3221
4.81030e-008,0.0221
4.81416e-008,-0.2759
4.81802e-008,-0.5024
4.82188e-008,-0.6562
4.82573e-008,-0.7475
4.82959e-008,-0.7912
4.83345e-008,-0.8241
4.83730e-008,-0.8115
4.84116e-008,-0.7799
4.84502e-008,-0.6895
4.84888e-008,-0.5295
4.85274e-008,-0.3267
4.85659e-008,-0.0939
4.86045e-008,0.1480
4.86431e-008,0.3495
4.86816e-008,0.5243
4.87202e-008,0.6593
4.87588e-008,0.7506
4.87974e-008,0.8424
4.88360e-008,0.8843
4.88745e-008,0.8812
4.89131e-008,0.8246
4.89517e-008,0.6602
4.89902e-008,0.4112
4.90288e-008,0.1192
4.90674e-008,-0.1857
4.91060e-008,-0.4403
4.91445e-008,-0.6142
4.91831e-008,-0.7254
4.92217e-008,-0.7807
4.92603e-008,-0.8161
4.92989e-008,-0.8200
4.93374e-008,-0.7856
4.93760e-008,-0.7265
4.94146e-008,-0.5852
4.94531e-008,-0.3949
4.94917e-008,-0.1700
4.95303e-008,0.0736
4.95689e-008,0.2910
4.96075e-008,0.4707
4.96460e-008,0.6221
4.96846e-008,0.7247
4.97232e-008,0.8144
4.97617e-008,0.8785
4.98003e-008,0.8822
4.98389e-008,0.8531
4.98775e-008,0.7237
4.99160e-008,0.4967
4.99546e-008,0.2146
4.99932e-008,-0.0906
5.00318e-008,-0.3699
5.00704e-008,-0.5659
5.01089e-008,-0.6971
5.01475e-008,-0.7676
5.01861e-008,-0.8039
5.02246e-008,-0.8241
5.02632e-008,-0.7949
5.03018e-008,-0.7551
5.03404e-008,-0.6368
5.03790e-008,-0.4597
5.04175e-008,-0.2435
5.04561e-008,-0.0036
5.04947e-008,0.2284
5.05332e-008,0.4155
5.05718e-008,0.5798
5.06104e-008,0.6967
5.06490e-008,0.7768
5.06876e-008,0.8660
5.07261e-008,0.8852
5.07647e-008,0.8713
5.08033e-008,0.7769
5.08419e-008,0.5768
5.08804e-008,0.3073
5.09190e-008,0.0061
5.09576e-008,-0.2897
5.09961e-008,-0.5117
5.10347e-008,-0.6625
5.10733e-008,-0.7508
5.11119e-008,-0.7930
5.11505e-008,-0.8238
5.11890e-008,-0.8093
5.12276e-008,-0.7757
5.12662e-008,-0.6828
5.13047e-008,-0.5200
5.13433e-008,-0.3151
5.13819e-008,-0.0813
5.14205e-008,0.1599
5.14591e-008,0.3587
5.14976e-008,0.5319
5.15362e-008,0.6648
5.15748e-008,0.7545
5.16133e-008,0.8475
5.16519e-008,0.8852
5.16905e-008,0.8814
5.17291e-008,0.8191
5.17676e-008,0.6495
5.18062e-008,0.3971
5.18448e-008,0.1034
5.18834e-008,-0.2007
5.19220e-008,-0.4508
5.19605e-008,-0.6214
5.19991e-008,-0.7293
5.20377e-008,-0.7829
5.20762e-008,-0.8186
5.21148e-008,-0.8190
5.21534e-008,-0.7877
5.21920e-008,-0.7215
5.22306e-008,-0.5763
5.22691e-008,-0.3843
5.23077e-008,-0.1577
5.23463e-008,0.0861
5.23848e-008,0.3003
5.24234e-008,0.4800
5.24620e-008,0.6286
5.25006e-008,0.7290
5.25391e-008,0.8176
5.25777e-008,0.8791
5.26163e-008,0.8807
5.26549e-008,0.8489
5.26935e-008,0.7138
5.27320e-008,0.4830
5.27706e-008,0.1996
5.28092e-008,-0.1061
5.28477e-008,-0.3822
5.28863e-008,-0.5740
5.29249e-008,-0.7020
5.29635e-008,-0.7696
5.30021e-008,-0.8076
5.30406e-008,-0.8244
5.30792e-008,-0.7924
5.31178e-008,-0.7519
5.31563e-008,-0.6286
5.31949e-008,-0.4499
5.32335e-008,-0.2319
5.32721e-008,0.0088
5.33107e-008,0.2385
5.33492e-008,0.4250
5.33878e-008,0.5873
5.34264e-008,0.7015
5.34650e-008,0.7805
5.35035e-008,0.8676
5.35421e-008,0.8844
5.35807e-008,0.8684
5.36192e-008,0.7688
5.36578e-008,0.5639
5.36964e-008,0.2926
5.37350e-008,-0.0095
5.37736e-008,-0.3035
5.38121e-008,-0.5210
5.38507e-008,-0.6685
5.38893e-008,-0.7538
5.39278e-008,-0.7941
5.39664e-008,-0.8249
5.40050e-008,-0.8077
5.40436e-008,-0.7744
5.40822e-008,-0.6757
5.41207e-008,-0.5108
5.41593e-008,-0.3039
5.41979e-008,-0.0689
5.42365e-008,0.1712
5.42750e-008,0.3681
5.43136e-008,0.5404
5.43522e-008,0.6702
5.43907e-008,0.7583
5.44293e-008,0.8498
5.44679e-008,0.8851
5.45065e-008,0.8793
5.45451e-008,0.8128
5.45836e-008,0.6379
5.46222e-008,0.3827
5.46608e-008,0.0878
5.46993e-008,-0.2158
5.47379e-008,-0.4614
5.47765e-008,-0.6283
5.48151e-008,-0.7331
5.48537e-008,-0.7844
5.48922e-008,-0.8188
5.49308e-008,-0.8176
5.49694e-008,-0.7841
5.50079e-008,-0.7156
5.50465e-008,-0.5675
5.50851e-008,-0.3731
5.51237e-008,-0.1457
5.51622e-008,0.0982
5.52008e-008,0.3102
5.52394e-008,0.4881
5.52780e-008,0.6347
5.53166e-008,0.7331
5.53551e-008,0.8244
5.53937e-008,0.8810
5.54323e-008,0.8828
5.54708e-008,0.8451
5.55094e-008,0.7042
5.55480e-008,0.4695
5.55866e-008,0.1839
5.56252e-008,-0.1216
5.56637e-008,-0.3938
5.57023e-008,-0.5822
5.57409e-008,-0.7070
5.57794e-008,-0.7722
5.58180e-008,-0.8086
5.58566e-008,-0.8234
5.58952e-008,-0.7894
5.59338e-008,-0.7468
5.59723e-008,-0.6206
5.60109e-008,-0.4394
5.60495e-008,-0.2199
5.60881e-008,0.0215
5.61266e-008,0.2493
5.61652e-008,0.4336
5.62038e-008,0.5941
5.62423e-008,0.7062
5.62809e-008,0.7902
5.63195e-008,0.8708
5.63581e-008,0.8842
5.63967e-008,0.8665
5.64352e-008,0.7608
5.64738e-008,0.5515
5.65124e-008,0.2776
5.65509e-008,-0.0253
5.65895e-008,-0.3167
5.66281e-008,-0.5301
5.66667e-008,-0.6744
5.67053e-008,-0.7569
5.67438e-008,-0.7957
5.67824e-008,-0.8245
5.68210e-008,-0.8053
5.68596e-008,-0.7700
5.68981e-008,-0.6687
5.69367e-008,-0.5010
5.69753e-008,-0.2923
5.70138e-008,-0.0563
5.70524e-008,0.1828
5.70910e-008,0.3772
5.71296e-008,0.5479
5.71682e-008,0.6755
5.72067e-008,0.7619
5.72453e-008,0.8543
5.72839e-008,0.8857
5.73224e-008,0.8790
5.73610e-008,0.8067
5.73996e-008,0.6267
5.74382e-008,0.3684
5.74768e-008,0.0719
5.75153e-008,-0.2303
5.75539e-008,-0.4715
5.75925e-008,-0.6353
5.76310e-008,-0.7368
5.76696e-008,-0.7864
5.77082e-008,-0.8209
5.77468e-008,-0.8163
5.77853e-008,-0.7850
5.78239e-008,-0.7099
5.78625e-008,-0.5584
5.79011e-008,-0.3623
5.79397e-008,-0.1331
5.79782e-008,0.1104
5.80168e-008,0.3195
5.80554e-008,0.4972
5.80939e-008,0.6409
5.81325e-008,0.7374
5.81711e-008,0.8275
5.82097e-008,0.8814
5.82483e-008,0.8812
5.82868e-008,0.8404
5.83254e-008,0.6938
5.83640e-008,0.4557
5.84025e-008,0.1688
5.84411e-008,-0.1370
5.84797e-008,-0.4056
5.85183e-008,-0.5900
5.85569e-008,-0.7116
5.85954e-008,-0.7741
5.86340e-008,-0.8119
5.86726e-008,-0.8233
5.87112e-008,-0.7893
5.87497e-008,-0.7430
5.87883e-008,-0.6122
5.88269e-008,-0.4292
5.88654e-008,-0.2083
5.89040e-008,0.0339
5.89426e-008,0.2590
5.89812e-008,0.4430
5.90198e-008,0.6012
5.90583e-008,0.7107
5.90969e-008,0.7940
5.91355e-008,0.8722
5.91740e-008,0.8832
5.92126e-008,0.8631
5.92512e-008,0.7522
5.92898e-008,0.5382
5.93284e-008,0.2628
5.93669e-008,-0.0409
5.94055e-008,-0.3301
5.94441e-008,-0.5390
5.94827e-008,-0.6800
5.95212e-008,-0.7595
5.95598e-008,-0.7968
5.95984e-008,-0.8252
5.96370e-008,-0.8033
5.96755e-008,-0.7680
5.97141e-008,-0.6611
5.97527e-008,-0.4916
5.97912e-008,-0.2809
5.98298e-008,-0.0437
5.98684e-008,0.1937
5.99070e-008,0.3866
5.99455e-008,0.5562
5.99841e-008,0.6807
6.00227e-008,0.7655
6.00613e-008,0.8564
6.00999e-008,0.8854
6.01384e-008,0.8767
6.01770e-008,0.7999
6.02156e-008,0.6147
6.02542e-008,0.3539
6.02927e-008,0.0563
6.03313e-008,-0.2450
6.03699e-008,-0.4815
6.04085e-008,-0.6420
6.04470e-008,-0.7403
6.04856e-008,-0.7878
6.05242e-008,-0.8227
6.05627e-008,-0.8152
6.06013e-008,-0.7852
6.06399e-008,-0.7038
6.06785e-008,-0.5495
6.07170e-008,-0.3514
6.07556e-008,-0.1209
6.07942e-008,0.1222
6.08328e-008,0.3289
6.08714e-008,0.5062
6.09099e-008,0.6469
6.09485e-008,0.7417
6.09871e-008,0.8338
6.10257e-008,0.8826
6.10642e-008,0.8825
6.11028e-008,0.8359
6.11414e-008,0.6833
6.11800e-008,0.4419
6.12185e-008,0.1530
6.12571e-008,-0.1526
6.12957e-008,-0.4166
6.13342e-008,-0.5981
6.13728e-008,-0.7162
6.14114e-008,-0.7764
6.14500e-008,-0.8128
6.14885e-008,-0.8222
6.15271e-008,-0.7863
6.15657e-008,-0.7377
6.16043e-008,-0.6039
6.16429e-008,-0.4183
6.16814e-008,-0.1962
6.17200e-008,0.0467
6.17586e-008,0.2695
6.17972e-008,0.4515
6.18357e-008,0.6078
6.18743e-008,0.7151
