.HEADER
..NAMES
Time,V U1.AD2
1.18811e-008,1.1810
1.19197e-008,1.1827
1.19583e-008,1.1846
1.19968e-008,1.1854
1.20354e-008,1.1852
1.20740e-008,1.1849
1.21126e-008,1.1848
1.21511e-008,1.1847
1.21897e-008,1.1845
1.22283e-008,1.1842
1.22668e-008,1.1841
1.23054e-008,1.1840
1.23440e-008,1.1839
1.23826e-008,1.1840
1.24212e-008,1.1842
1.24597e-008,1.1890
1.24983e-008,1.1934
1.25369e-008,1.1840
1.25755e-008,1.1374
1.26140e-008,1.0296
1.26526e-008,0.8809
1.26912e-008,0.7313
1.27297e-008,0.5909
1.27683e-008,0.4736
1.28069e-008,0.3871
1.28455e-008,0.3343
1.28841e-008,0.3068
1.29226e-008,0.2793
1.29612e-008,0.2780
1.29998e-008,0.3053
1.30383e-008,0.3726
1.30769e-008,0.4870
1.31155e-008,0.6449
1.31541e-008,0.8077
1.31926e-008,0.9484
1.32312e-008,1.0585
1.32698e-008,1.1350
1.33084e-008,1.1819
1.33470e-008,1.2068
1.33855e-008,1.2416
1.34241e-008,1.2602
1.34627e-008,1.2575
1.35012e-008,1.2292
1.35398e-008,1.1461
1.35784e-008,1.0006
1.36170e-008,0.8273
1.36555e-008,0.6510
1.36941e-008,0.4964
1.37327e-008,0.3836
1.37713e-008,0.3174
1.38099e-008,0.2864
1.38484e-008,0.2643
1.38870e-008,0.2595
1.39256e-008,0.2802
1.39641e-008,0.3315
1.40027e-008,0.4298
1.40413e-008,0.5782
1.40799e-008,0.7464
1.41185e-008,0.8942
1.41570e-008,1.0157
1.41956e-008,1.1070
1.42342e-008,1.1679
1.42728e-008,1.2025
1.43113e-008,1.2306
1.43499e-008,1.2601
1.43885e-008,1.2618
1.44270e-008,1.2435
1.44656e-008,1.1806
1.45042e-008,1.0522
1.45428e-008,0.8840
1.45814e-008,0.7074
1.46199e-008,0.5427
1.46585e-008,0.4143
1.46971e-008,0.3337
1.47357e-008,0.2937
1.47742e-008,0.2738
1.48128e-008,0.2577
1.48514e-008,0.2708
1.48899e-008,0.3102
1.49285e-008,0.3925
1.49671e-008,0.5260
1.50057e-008,0.6947
1.50443e-008,0.8500
1.50828e-008,0.9805
1.51214e-008,1.0817
1.51600e-008,1.1518
1.51985e-008,1.1938
1.52371e-008,1.2151
1.52757e-008,1.2228
1.53143e-008,1.2221
1.53528e-008,1.2206
1.53914e-008,1.2182
1.54300e-008,1.2113
1.54686e-008,1.2002
1.55071e-008,1.1856
1.55457e-008,1.1686
1.55843e-008,1.1555
1.56229e-008,1.1513
1.56615e-008,1.1535
1.57000e-008,1.1578
1.57386e-008,1.1693
1.57772e-008,1.1797
1.58158e-008,1.1771
1.58543e-008,1.1388
1.58929e-008,1.0396
1.59315e-008,0.8945
1.59701e-008,0.7444
1.60086e-008,0.6016
1.60472e-008,0.4807
1.60858e-008,0.3908
1.61243e-008,0.3351
1.61629e-008,0.3074
1.62015e-008,0.2938
1.62401e-008,0.2854
1.62786e-008,0.2788
1.63172e-008,0.2737
1.63558e-008,0.2719
1.63944e-008,0.2756
1.64329e-008,0.2884
1.64715e-008,0.3098
1.65101e-008,0.3311
1.65487e-008,0.3458
1.65873e-008,0.3532
1.66258e-008,0.3544
1.66644e-008,0.3515
1.67030e-008,0.3528
1.67416e-008,0.3745
1.67801e-008,0.4380
1.68187e-008,0.5505
1.68573e-008,0.7007
1.68959e-008,0.8486
1.69344e-008,0.9587
1.69730e-008,1.0386
1.70116e-008,1.0963
1.70501e-008,1.1359
1.70887e-008,1.1610
1.71273e-008,1.1967
1.71659e-008,1.2325
1.72044e-008,1.2416
1.72430e-008,1.2253
1.72816e-008,1.1603
1.73202e-008,1.0300
1.73588e-008,0.8607
1.73973e-008,0.6836
1.74359e-008,0.5222
1.74745e-008,0.4014
1.75131e-008,0.3284
1.75516e-008,0.2939
1.75902e-008,0.2763
1.76288e-008,0.2613
1.76674e-008,0.2749
1.77059e-008,0.3154
1.77445e-008,0.4004
1.77831e-008,0.5361
1.78216e-008,0.7050
1.78602e-008,0.8592
1.78988e-008,0.9879
1.79374e-008,1.0868
1.79759e-008,1.1552
1.80145e-008,1.1960
1.80531e-008,1.2162
1.80917e-008,1.2574
1.81302e-008,1.2631
1.81688e-008,1.2509
1.82074e-008,1.2030
1.82460e-008,1.0917
1.82846e-008,0.9297
1.83231e-008,0.7543
1.83617e-008,0.5836
1.84003e-008,0.4441
1.84389e-008,0.3505
1.84774e-008,0.3014
1.85160e-008,0.2802
1.85546e-008,0.2720
1.85932e-008,0.2695
1.86317e-008,0.2654
1.86703e-008,0.2617
1.87089e-008,0.2639
1.87474e-008,0.2715
1.87860e-008,0.2859
1.88246e-008,0.3071
1.88632e-008,0.3289
1.89017e-008,0.3455
1.89403e-008,0.3546
1.89789e-008,0.3566
1.90175e-008,0.3542
1.90560e-008,0.3574
1.90946e-008,0.3849
1.91332e-008,0.4591
1.91718e-008,0.5804
1.92104e-008,0.7343
1.92489e-008,0.8747
1.92875e-008,0.9781
1.93261e-008,1.0523
1.93647e-008,1.1057
1.94032e-008,1.1425
1.94418e-008,1.1659
1.94804e-008,1.2082
1.95190e-008,1.2364
1.95575e-008,1.2408
1.95961e-008,1.2165
1.96347e-008,1.1379
1.96732e-008,0.9962
1.97118e-008,0.8237
1.97504e-008,0.6475
1.97890e-008,0.4933
1.98275e-008,0.3823
1.98661e-008,0.3186
1.99047e-008,0.2899
1.99433e-008,0.2702
1.99819e-008,0.2626
2.00204e-008,0.2808
2.00590e-008,0.3291
2.00976e-008,0.4247
2.01362e-008,0.5703
2.01747e-008,0.7392
2.02133e-008,0.8887
2.02519e-008,1.0113
2.02905e-008,1.1036
2.03290e-008,1.1658
2.03676e-008,1.2017
2.04062e-008,1.2304
2.04447e-008,1.2603
2.04833e-008,1.2621
2.05219e-008,1.2451
2.05605e-008,1.1855
2.05990e-008,1.0606
2.06376e-008,0.8937
2.06762e-008,0.7172
2.07148e-008,0.5512
2.07533e-008,0.4205
2.07919e-008,0.3372
2.08305e-008,0.2951
2.08691e-008,0.2778
2.09077e-008,0.2714
2.09462e-008,0.2691
2.09848e-008,0.2644
2.10234e-008,0.2617
2.10620e-008,0.2651
2.11005e-008,0.2739
2.11391e-008,0.2899
2.11777e-008,0.3119
2.12163e-008,0.3330
2.12548e-008,0.3480
2.12934e-008,0.3557
2.13320e-008,0.3562
2.13705e-008,0.3503
2.14091e-008,0.3400
2.14477e-008,0.3300
2.14863e-008,0.3231
2.15248e-008,0.3185
2.15634e-008,0.3162
2.16020e-008,0.3162
2.16406e-008,0.3166
2.16791e-008,0.3173
2.17177e-008,0.3182
2.17563e-008,0.3180
2.17949e-008,0.3168
2.18335e-008,0.3152
2.18720e-008,0.3139
2.19106e-008,0.3130
2.19492e-008,0.3124
2.19878e-008,0.3127
2.20263e-008,0.3135
2.20649e-008,0.3141
2.21035e-008,0.3145
2.21420e-008,0.3148
2.21806e-008,0.3149
2.22192e-008,0.3149
2.22578e-008,0.3147
2.22963e-008,0.3167
2.23349e-008,0.3270
2.23735e-008,0.3594
2.24121e-008,0.4339
2.24506e-008,0.5558
2.24892e-008,0.7121
2.25278e-008,0.8588
2.25664e-008,0.9661
2.26050e-008,1.0423
2.26435e-008,1.0964
2.26821e-008,1.1345
2.27207e-008,1.1602
2.27593e-008,1.1785
2.27978e-008,1.1916
2.28364e-008,1.2006
2.28750e-008,1.2057
2.29136e-008,1.2060
2.29521e-008,1.2000
2.29907e-008,1.1869
2.30293e-008,1.1694
2.30678e-008,1.1537
2.31064e-008,1.1477
2.31450e-008,1.1506
2.31836e-008,1.1570
2.32221e-008,1.1660
2.32607e-008,1.1781
2.32993e-008,1.1843
2.33379e-008,1.1685
2.33764e-008,1.1029
2.34150e-008,0.9761
2.34536e-008,0.8243
2.34922e-008,0.6757
2.35308e-008,0.5413
2.35693e-008,0.4336
2.36079e-008,0.3602
2.36465e-008,0.3201
2.36851e-008,0.2974
2.37236e-008,0.2765
2.37622e-008,0.2853
2.38008e-008,0.3249
2.38394e-008,0.4088
2.38779e-008,0.5406
2.39165e-008,0.7070
2.39551e-008,0.8624
2.39936e-008,0.9926
2.40322e-008,1.0901
2.40708e-008,1.1551
2.41094e-008,1.1931
2.41479e-008,1.2124
2.41865e-008,1.2532
2.42251e-008,1.2619
2.42637e-008,1.2518
2.43023e-008,1.2068
2.43408e-008,1.0993
2.43794e-008,0.9388
2.44180e-008,0.7628
2.44566e-008,0.5911
2.44951e-008,0.4502
2.45337e-008,0.3546
2.45723e-008,0.3032
2.46109e-008,0.2807
2.46494e-008,0.2721
2.46880e-008,0.2700
2.47266e-008,0.2664
2.47651e-008,0.2624
2.48037e-008,0.2639
2.48423e-008,0.2710
2.48809e-008,0.2848
2.49194e-008,0.3058
2.49580e-008,0.3277
2.49966e-008,0.3448
2.50352e-008,0.3545
2.50737e-008,0.3569
2.51123e-008,0.3542
2.51509e-008,0.3567
2.51895e-008,0.3824
2.52281e-008,0.4538
2.52666e-008,0.5729
2.53052e-008,0.7256
2.53438e-008,0.8679
2.53824e-008,0.9732
2.54209e-008,1.0487
2.54595e-008,1.1031
2.54981e-008,1.1408
2.55367e-008,1.1648
2.55752e-008,1.2037
2.56138e-008,1.2351
2.56524e-008,1.2410
2.56909e-008,1.2189
2.57295e-008,1.1440
2.57681e-008,1.0053
2.58067e-008,0.8336
2.58452e-008,0.6570
2.58838e-008,0.5008
2.59224e-008,0.3873
2.59610e-008,0.3212
2.59995e-008,0.2911
2.60381e-008,0.2785
2.60767e-008,0.2738
2.61153e-008,0.2707
2.61539e-008,0.2651
2.61924e-008,0.2633
2.62310e-008,0.2675
2.62696e-008,0.2780
2.63082e-008,0.2963
2.63467e-008,0.3183
2.63853e-008,0.3378
2.64239e-008,0.3511
2.64625e-008,0.3570
2.65010e-008,0.3556
2.65396e-008,0.3478
2.65782e-008,0.3369
2.66167e-008,0.3276
2.66553e-008,0.3215
2.66939e-008,0.3175
2.67325e-008,0.3160
2.67710e-008,0.3163
2.68096e-008,0.3168
2.68482e-008,0.3177
2.68868e-008,0.3183
2.69254e-008,0.3177
2.69639e-008,0.3164
2.70025e-008,0.3199
2.70411e-008,0.3363
2.70797e-008,0.3828
2.71182e-008,0.4769
2.71568e-008,0.6154
2.71954e-008,0.7766
2.72340e-008,0.9071
2.72725e-008,1.0011
2.73111e-008,1.0674
2.73497e-008,1.1146
2.73882e-008,1.1471
2.74268e-008,1.1689
2.74654e-008,1.1844
2.75040e-008,1.1955
2.75425e-008,1.2029
2.75811e-008,1.2062
2.76197e-008,1.2043
2.76583e-008,1.1953
2.76968e-008,1.1801
2.77354e-008,1.1624
2.77740e-008,1.1500
2.78126e-008,1.1480
2.78512e-008,1.1530
2.78897e-008,1.1595
2.79283e-008,1.1654
2.79669e-008,1.1709
2.80055e-008,1.1757
2.80440e-008,1.1793
2.80826e-008,1.1814
2.81212e-008,1.1822
2.81598e-008,1.1821
2.81983e-008,1.1817
2.82369e-008,1.1809
2.82755e-008,1.1806
2.83140e-008,1.1816
2.83526e-008,1.1836
2.83912e-008,1.1852
2.84298e-008,1.1854
2.84683e-008,1.1850
2.85069e-008,1.1848
2.85455e-008,1.1848
2.85841e-008,1.1846
2.86226e-008,1.1843
2.86612e-008,1.1841
2.86998e-008,1.1840
2.87384e-008,1.1839
2.87770e-008,1.1839
2.88155e-008,1.1841
2.88541e-008,1.1844
2.88927e-008,1.1846
2.89313e-008,1.1846
2.89698e-008,1.1843
2.90084e-008,1.1841
2.90470e-008,1.1841
2.90855e-008,1.1842
2.91241e-008,1.1842
2.91627e-008,1.1842
2.92013e-008,1.1841
2.92398e-008,1.1842
2.92784e-008,1.1842
2.93170e-008,1.1854
2.93556e-008,1.1904
2.93941e-008,1.1924
2.94327e-008,1.1750
2.94713e-008,1.1109
2.95099e-008,0.9859
2.95485e-008,0.8342
2.95870e-008,0.6861
2.96256e-008,0.5519
2.96642e-008,0.4433
2.97028e-008,0.3674
2.97413e-008,0.3233
2.97799e-008,0.3013
2.98185e-008,0.2758
2.98570e-008,0.2829
2.98956e-008,0.3210
2.99342e-008,0.4024
2.99728e-008,0.5313
3.00113e-008,0.6967
3.00499e-008,0.8534
3.00885e-008,0.9857
3.01271e-008,1.0853
3.01657e-008,1.1520
3.02042e-008,1.1912
3.02428e-008,1.2111
3.02814e-008,1.2524
3.03199e-008,1.2615
3.03585e-008,1.2525
3.03971e-008,1.2106
3.04357e-008,1.1070
3.04743e-008,0.9482
3.05128e-008,0.7723
3.05514e-008,0.5997
3.05900e-008,0.4566
3.06285e-008,0.3586
3.06671e-008,0.3048
3.07057e-008,0.2811
3.07443e-008,0.2720
3.07829e-008,0.2697
3.08214e-008,0.2661
3.08600e-008,0.2620
3.08986e-008,0.2635
3.09372e-008,0.2703
3.09757e-008,0.2837
3.10143e-008,0.3043
3.10529e-008,0.3263
3.10914e-008,0.3438
3.11300e-008,0.3539
3.11686e-008,0.3567
3.12072e-008,0.3541
3.12458e-008,0.3558
3.12843e-008,0.3798
3.13229e-008,0.4481
3.13615e-008,0.5646
3.14000e-008,0.7162
3.14386e-008,0.8607
3.14772e-008,0.9678
3.15158e-008,1.0448
3.15544e-008,1.1002
3.15929e-008,1.1388
3.16315e-008,1.1635
3.16701e-008,1.1799
3.17087e-008,1.1912
3.17472e-008,1.1991
3.17858e-008,1.2035
3.18244e-008,1.2035
3.18629e-008,1.1979
3.19015e-008,1.1855
3.19401e-008,1.1688
3.19787e-008,1.1538
3.20173e-008,1.1481
3.20558e-008,1.1509
3.20944e-008,1.1571
3.21330e-008,1.1630
3.21715e-008,1.1683
3.22101e-008,1.1733
3.22487e-008,1.1776
3.22873e-008,1.1804
3.23259e-008,1.1817
3.23644e-008,1.1820
3.24030e-008,1.1816
3.24416e-008,1.1811
3.24801e-008,1.1805
3.25187e-008,1.1809
3.25573e-008,1.1826
3.25959e-008,1.1845
3.26344e-008,1.1907
3.26730e-008,1.1935
3.27116e-008,1.1789
3.27502e-008,1.1212
3.27888e-008,1.0022
3.28273e-008,0.8508
3.28659e-008,0.7018
3.29045e-008,0.5649
3.29430e-008,0.4531
3.29816e-008,0.3733
3.30202e-008,0.3264
3.30588e-008,0.3030
3.30974e-008,0.2906
3.31359e-008,0.2829
3.31745e-008,0.2769
3.32131e-008,0.2725
3.32516e-008,0.2718
3.32902e-008,0.2778
3.33288e-008,0.2938
3.33674e-008,0.3165
3.34060e-008,0.3364
3.34445e-008,0.3490
3.34831e-008,0.3543
3.35217e-008,0.3536
3.35603e-008,0.3506
3.35988e-008,0.3562
3.36374e-008,0.3882
3.36760e-008,0.4676
3.37145e-008,0.5936
3.37531e-008,0.7497
3.37917e-008,0.8860
3.38303e-008,0.9859
3.38689e-008,1.0583
3.39074e-008,1.1103
3.39460e-008,1.1451
3.39846e-008,1.1668
3.40231e-008,1.2118
3.40617e-008,1.2373
3.41003e-008,1.2398
3.41389e-008,1.2118
3.41775e-008,1.1270
3.42160e-008,0.9799
3.42546e-008,0.8063
3.42932e-008,0.6309
3.43318e-008,0.4800
3.43703e-008,0.3738
3.44089e-008,0.3144
3.44475e-008,0.2879
3.44860e-008,0.2675
3.45246e-008,0.2630
3.45632e-008,0.2836
3.46018e-008,0.3361
3.46404e-008,0.4366
3.46789e-008,0.5866
3.47175e-008,0.7546
3.47561e-008,0.9015
3.47946e-008,1.0214
3.48332e-008,1.1107
3.48718e-008,1.1701
3.49104e-008,1.2038
3.49490e-008,1.2358
3.49875e-008,1.2611
3.50261e-008,1.2613
3.50647e-008,1.2415
3.51032e-008,1.1760
3.51418e-008,1.0452
3.51804e-008,0.8764
3.52190e-008,0.6999
3.52575e-008,0.5363
3.52961e-008,0.4101
3.53347e-008,0.3313
3.53733e-008,0.2927
3.54119e-008,0.2734
3.54504e-008,0.2582
3.54890e-008,0.2719
3.55276e-008,0.3124
3.55661e-008,0.3970
3.56047e-008,0.5328
3.56433e-008,0.7018
3.56819e-008,0.8562
3.57205e-008,0.9855
3.57590e-008,1.0854
3.57976e-008,1.1542
3.58362e-008,1.1951
3.58747e-008,1.2156
3.59133e-008,1.2573
3.59519e-008,1.2634
3.59905e-008,1.2514
3.60290e-008,1.2041
3.60676e-008,1.0933
3.61062e-008,0.9315
3.61448e-008,0.7562
3.61834e-008,0.5852
3.62219e-008,0.4450
3.62605e-008,0.3511
3.62991e-008,0.3017
3.63376e-008,0.2803
3.63762e-008,0.2719
3.64148e-008,0.2694
3.64534e-008,0.2654
3.64920e-008,0.2617
3.65305e-008,0.2638
3.65691e-008,0.2714
3.66077e-008,0.2856
3.66462e-008,0.3067
3.66848e-008,0.3286
3.67234e-008,0.3452
3.67620e-008,0.3545
3.68006e-008,0.3566
3.68391e-008,0.3541
3.68777e-008,0.3572
3.69163e-008,0.3844
3.69549e-008,0.4581
3.69934e-008,0.5791
3.70320e-008,0.7327
3.70706e-008,0.8735
3.71091e-008,0.9772
3.71477e-008,1.0516
3.71863e-008,1.1052
3.72249e-008,1.1421
3.72635e-008,1.1656
3.73020e-008,1.2080
3.73406e-008,1.2362
3.73792e-008,1.2408
3.74177e-008,1.2168
3.74563e-008,1.1388
3.74949e-008,0.9975
3.75335e-008,0.8252
3.75721e-008,0.6490
3.76106e-008,0.4944
3.76492e-008,0.3831
3.76878e-008,0.3190
3.77263e-008,0.2900
3.77649e-008,0.2779
3.78035e-008,0.2736
3.78421e-008,0.2702
3.78806e-008,0.2646
3.79192e-008,0.2633
3.79578e-008,0.2678
3.79964e-008,0.2787
3.80350e-008,0.2972
3.80735e-008,0.3193
3.81121e-008,0.3385
3.81507e-008,0.3514
3.81892e-008,0.3570
3.82278e-008,0.3553
3.82664e-008,0.3472
3.83050e-008,0.3363
3.83436e-008,0.3272
3.83821e-008,0.3211
3.84207e-008,0.3172
3.84593e-008,0.3159
3.84978e-008,0.3162
3.85364e-008,0.3167
3.85750e-008,0.3177
3.86136e-008,0.3182
3.86521e-008,0.3176
3.86907e-008,0.3162
3.87293e-008,0.3202
3.87679e-008,0.3376
3.88065e-008,0.3861
3.88450e-008,0.4824
3.88836e-008,0.6226
3.89222e-008,0.7835
3.89607e-008,0.9121
3.89993e-008,1.0046
3.90379e-008,1.0699
3.90765e-008,1.1163
3.91151e-008,1.1482
3.91536e-008,1.1696
3.91922e-008,1.2200
3.92308e-008,1.2404
3.92693e-008,1.2375
3.93079e-008,1.1982
3.93465e-008,1.0964
3.93851e-008,0.9386
3.94237e-008,0.7623
3.94622e-008,0.5893
3.95008e-008,0.4478
3.95394e-008,0.3539
3.95780e-008,0.3047
3.96165e-008,0.2840
3.96551e-008,0.2629
3.96937e-008,0.2666
3.97322e-008,0.2940
3.97708e-008,0.3579
3.98094e-008,0.4718
3.98480e-008,0.6315
3.98866e-008,0.7953
3.99251e-008,0.9356
3.99637e-008,1.0475
4.00023e-008,1.1291
4.00408e-008,1.1814
4.00794e-008,1.2096
4.01180e-008,1.2217
4.01566e-008,1.2228
4.01952e-008,1.2209
4.02337e-008,1.2195
4.02723e-008,1.2143
4.03109e-008,1.2046
4.03494e-008,1.1915
4.03880e-008,1.1752
4.04266e-008,1.1597
4.04652e-008,1.1521
4.05037e-008,1.1523
4.05423e-008,1.1563
4.05809e-008,1.1652
4.06195e-008,1.1766
4.06581e-008,1.1809
4.06966e-008,1.1597
4.07352e-008,1.0848
4.07738e-008,0.9525
4.08123e-008,0.8014
4.08509e-008,0.6544
4.08895e-008,0.5238
4.09281e-008,0.4211
4.09667e-008,0.3524
4.10052e-008,0.3158
4.10438e-008,0.2922
4.10824e-008,0.2759
4.11209e-008,0.2886
4.11595e-008,0.3342
4.11981e-008,0.4255
4.12367e-008,0.5640
4.12752e-008,0.7316
4.13138e-008,0.8838
4.13524e-008,1.0094
4.13910e-008,1.1016
4.14296e-008,1.1621
