.HEADER
..NAMES
Time,V U1.AE7
.DATA
0.0e+000,0.3146
3.86e-011,0.3146
7.72e-011,0.3146
1.157e-010,0.3146
1.543e-010,0.3146
1.929e-010,0.3146
2.314e-010,0.3146
2.700e-010,0.3198
3.086e-010,0.3378
3.472e-010,0.3863
3.857e-010,0.4823
4.243e-010,0.6216
4.629e-010,0.7808
5.015e-010,0.9057
5.401e-010,0.9892
5.786e-010,1.0417
6.172e-010,1.0777
6.558e-010,1.1072
6.944e-010,1.1368
7.329e-010,1.1606
7.715e-010,1.1763
8.101e-010,1.1849
8.486e-010,1.1879
8.872e-010,1.1843
9.258e-010,1.1760
9.644e-010,1.1660
1.0029e-009,1.1550
1.0415e-009,1.1463
1.0801e-009,1.1442
1.1187e-009,1.1500
1.1572e-009,1.1584
1.1958e-009,1.1660
1.2344e-009,1.1726
1.2730e-009,1.1779
1.3115e-009,1.1806
1.3501e-009,1.1811
1.3887e-009,1.1813
1.4273e-009,1.1819
1.4658e-009,1.1825
1.5044e-009,1.1828
1.5430e-009,1.1832
1.5816e-009,1.1835
1.6202e-009,1.1841
1.6587e-009,1.1876
1.6973e-009,1.1938
1.7359e-009,1.1917
1.7745e-009,1.1622
1.8130e-009,1.0772
1.8516e-009,0.9368
1.8902e-009,0.7837
1.9288e-009,0.6400
1.9673e-009,0.5212
2.0059e-009,0.4371
2.0445e-009,0.3839
2.0830e-009,0.3508
2.1216e-009,0.3307
2.1602e-009,0.3168
2.1988e-009,0.3049
2.2374e-009,0.2949
2.2759e-009,0.2912
2.3145e-009,0.2945
2.3531e-009,0.3031
2.3916e-009,0.3177
2.4302e-009,0.3359
2.4688e-009,0.3511
2.5074e-009,0.3578
2.5459e-009,0.3579
2.5845e-009,0.3537
2.6231e-009,0.3513
2.6617e-009,0.3645
2.7003e-009,0.4147
2.7388e-009,0.5166
2.7774e-009,0.6600
2.8160e-009,0.8142
2.8545e-009,0.9285
2.8931e-009,1.0044
2.9317e-009,1.0529
2.9703e-009,1.0869
3.0089e-009,1.1161
3.0474e-009,1.1435
3.0860e-009,1.1640
3.1246e-009,1.1772
3.1631e-009,1.1842
3.2017e-009,1.1860
3.2403e-009,1.1811
3.2789e-009,1.1729
3.3175e-009,1.1633
3.3560e-009,1.1529
3.3946e-009,1.1452
3.4332e-009,1.1449
3.4717e-009,1.1517
3.5103e-009,1.1599
3.5489e-009,1.1671
3.5875e-009,1.1734
3.6260e-009,1.1783
3.6646e-009,1.1803
3.7032e-009,1.1808
3.7418e-009,1.1812
3.7803e-009,1.1817
3.8189e-009,1.1823
3.8575e-009,1.1827
3.8961e-009,1.1830
3.9346e-009,1.1833
3.9732e-009,1.1839
4.0118e-009,1.1885
4.0504e-009,1.1943
4.0890e-009,1.1883
4.1275e-009,1.1494
4.1661e-009,1.0510
4.2047e-009,0.9038
4.2433e-009,0.7520
4.2818e-009,0.6119
4.3204e-009,0.5002
4.3590e-009,0.4236
4.3975e-009,0.3753
4.4361e-009,0.3454
4.4747e-009,0.3155
4.5133e-009,0.3057
4.5519e-009,0.3256
4.5904e-009,0.3864
4.6290e-009,0.4990
4.6676e-009,0.6608
4.7062e-009,0.8208
4.7447e-009,0.9469
4.7833e-009,1.0423
4.8219e-009,1.1069
4.8604e-009,1.1439
4.8990e-009,1.1693
4.9376e-009,1.1898
4.9762e-009,1.1979
5.0147e-009,1.1980
5.0533e-009,1.1971
5.0919e-009,1.1951
5.1305e-009,1.1856
5.1691e-009,1.1741
5.2076e-009,1.1633
5.2462e-009,1.1529
5.2848e-009,1.1453
5.3234e-009,1.1459
5.3619e-009,1.1533
5.4005e-009,1.1633
5.4391e-009,1.1762
5.4776e-009,1.1835
5.5162e-009,1.1685
5.5548e-009,1.1009
5.5934e-009,0.9708
5.6320e-009,0.8179
5.6705e-009,0.6728
5.7091e-009,0.5462
5.7477e-009,0.4528
5.7863e-009,0.3934
5.8248e-009,0.3563
5.8634e-009,0.3298
5.9020e-009,0.3055
5.9405e-009,0.3128
5.9791e-009,0.3517
6.0177e-009,0.4386
6.0563e-009,0.5797
6.0948e-009,0.7500
6.1334e-009,0.8906
6.1720e-009,1.0005
6.2106e-009,1.0801
6.2492e-009,1.1294
6.2877e-009,1.1572
6.3263e-009,1.1811
6.3649e-009,1.2313
6.4035e-009,1.2425
6.4420e-009,1.2300
6.4806e-009,1.1825
6.5192e-009,1.0668
6.5577e-009,0.8941
6.5963e-009,0.7259
6.6349e-009,0.5711
6.6735e-009,0.4481
6.7121e-009,0.3690
6.7506e-009,0.3346
6.7892e-009,0.3165
6.8278e-009,0.3046
6.8664e-009,0.2977
6.9049e-009,0.2918
6.9435e-009,0.2837
6.9821e-009,0.2811
7.0206e-009,0.2903
7.0592e-009,0.3047
7.0978e-009,0.3217
7.1364e-009,0.3398
7.1749e-009,0.3551
7.2135e-009,0.3600
7.2521e-009,0.3572
7.2907e-009,0.3527
7.3293e-009,0.3557
7.3678e-009,0.3807
7.4064e-009,0.4507
7.4450e-009,0.5718
7.4835e-009,0.7266
7.5221e-009,0.8658
7.5607e-009,0.9631
7.5993e-009,1.0271
7.6379e-009,1.0688
7.6764e-009,1.0986
7.7150e-009,1.1276
7.7536e-009,1.1783
7.7922e-009,1.2162
7.8307e-009,1.2233
7.8693e-009,1.1997
7.9079e-009,1.1190
7.9464e-009,0.9655
7.9850e-009,0.7947
8.0236e-009,0.6349
8.0622e-009,0.4964
8.1008e-009,0.3989
8.1393e-009,0.3481
8.1779e-009,0.3263
8.2165e-009,0.3027
8.2550e-009,0.2907
8.2936e-009,0.3075
8.3322e-009,0.3565
8.3708e-009,0.4494
8.4093e-009,0.5992
8.4479e-009,0.7712
8.4865e-009,0.9093
8.5251e-009,1.0147
8.5637e-009,1.0913
8.6022e-009,1.1383
8.6408e-009,1.1641
8.6794e-009,1.1930
8.7179e-009,1.2371
8.7565e-009,1.2433
8.7951e-009,1.2239
8.8337e-009,1.1646
8.8722e-009,1.0336
8.9108e-009,0.8588
8.9494e-009,0.6920
8.9880e-009,0.5430
9.0266e-009,0.4290
9.0651e-009,0.3592
9.1037e-009,0.3294
9.1423e-009,0.3132
9.1808e-009,0.3030
9.2194e-009,0.2961
9.2580e-009,0.2900
9.2966e-009,0.2825
9.3352e-009,0.2825
9.3737e-009,0.2929
9.4123e-009,0.3081
9.4509e-009,0.3256
9.4895e-009,0.3435
9.5280e-009,0.3570
9.5666e-009,0.3600
9.6052e-009,0.3563
9.6437e-009,0.3491
9.6823e-009,0.3394
9.7209e-009,0.3283
9.7595e-009,0.3207
9.7981e-009,0.3178
9.8366e-009,0.3165
9.8752e-009,0.3158
9.9138e-009,0.3161
9.9524e-009,0.3170
9.9909e-009,0.3169
1.00295e-008,0.3162
1.00681e-008,0.3155
1.01066e-008,0.3175
1.01452e-008,0.3283
1.01838e-008,0.3636
1.02224e-008,0.4436
1.02610e-008,0.5704
1.02995e-008,0.7283
1.03381e-008,0.8686
1.03767e-008,0.9659
1.04152e-008,1.0272
1.04538e-008,1.0673
1.04924e-008,1.0976
1.05310e-008,1.1273
1.05695e-008,1.1532
1.06081e-008,1.1713
1.06467e-008,1.1822
1.06853e-008,1.1871
1.07239e-008,1.1858
1.07624e-008,1.1785
1.08010e-008,1.1692
1.08396e-008,1.1583
1.08781e-008,1.1483
1.09167e-008,1.1436
1.09553e-008,1.1472
1.09939e-008,1.1552
1.10324e-008,1.1630
1.10710e-008,1.1701
1.11096e-008,1.1760
1.11482e-008,1.1796
1.11868e-008,1.1806
1.12253e-008,1.1809
1.12639e-008,1.1813
1.13025e-008,1.1819
1.13410e-008,1.1823
1.13796e-008,1.1827
1.14182e-008,1.1830
1.14568e-008,1.1835
1.14953e-008,1.1858
1.15339e-008,1.1917
1.15725e-008,1.1939
1.16111e-008,1.1760
1.16497e-008,1.1112
1.16882e-008,0.9850
1.17268e-008,0.8314
1.17654e-008,0.6834
1.18039e-008,0.5551
1.18425e-008,0.4598
1.18811e-008,0.3981
1.19197e-008,0.3592
1.19583e-008,0.3358
1.19968e-008,0.3207
1.20354e-008,0.3083
1.20740e-008,0.2973
1.21126e-008,0.2912
1.21511e-008,0.2925
1.21897e-008,0.2994
1.22283e-008,0.3121
1.22668e-008,0.3298
1.23054e-008,0.3468
1.23440e-008,0.3563
1.23826e-008,0.3581
1.24212e-008,0.3548
1.24597e-008,0.3508
1.24983e-008,0.3570
1.25369e-008,0.3926
1.25755e-008,0.4781
1.26140e-008,0.6100
1.26526e-008,0.7674
1.26912e-008,0.8958
1.27297e-008,0.9834
1.27683e-008,1.0390
1.28069e-008,1.0766
1.28455e-008,1.1061
1.28841e-008,1.1351
1.29226e-008,1.1580
1.29612e-008,1.1733
1.29998e-008,1.1823
1.30383e-008,1.1859
1.30769e-008,1.1830
1.31155e-008,1.1753
1.31541e-008,1.1664
1.31926e-008,1.1560
1.32312e-008,1.1469
1.32698e-008,1.1438
1.33084e-008,1.1489
1.33470e-008,1.1571
1.33855e-008,1.1647
1.34241e-008,1.1713
1.34627e-008,1.1767
1.35012e-008,1.1797
1.35398e-008,1.1805
1.35784e-008,1.1808
1.36170e-008,1.1813
1.36555e-008,1.1820
1.36941e-008,1.1823
1.37327e-008,1.1827
1.37713e-008,1.1830
1.38099e-008,1.1834
1.38484e-008,1.1866
1.38870e-008,1.1928
1.39256e-008,1.1923
1.39641e-008,1.1671
1.40027e-008,1.0891
1.40413e-008,0.9532
1.40799e-008,0.7995
1.41185e-008,0.6542
1.41570e-008,0.5320
1.41956e-008,0.4443
1.42342e-008,0.3881
1.42728e-008,0.3533
1.43113e-008,0.3259
1.43499e-008,0.3051
1.43885e-008,0.3154
1.44270e-008,0.3611
1.44656e-008,0.4568
1.45042e-008,0.6048
1.45428e-008,0.7733
1.45814e-008,0.9094
1.46199e-008,1.0148
1.46585e-008,1.0892
1.46971e-008,1.1342
1.47357e-008,1.1613
1.47742e-008,1.1909
1.48128e-008,1.2354
1.48514e-008,1.2422
1.48899e-008,1.2257
1.49285e-008,1.1696
1.49671e-008,1.0416
1.50057e-008,0.8676
1.50443e-008,0.7011
1.50828e-008,0.5495
1.51214e-008,0.4327
1.51600e-008,0.3615
1.51985e-008,0.3309
1.52371e-008,0.3136
1.52757e-008,0.3032
1.53143e-008,0.2968
1.53528e-008,0.2905
1.53914e-008,0.2822
1.54300e-008,0.2819
1.54686e-008,0.2923
1.55071e-008,0.3070
1.55457e-008,0.3243
1.55843e-008,0.3425
1.56229e-008,0.3565
1.56615e-008,0.3597
1.57000e-008,0.3563
1.57386e-008,0.3522
1.57772e-008,0.3575
1.58158e-008,0.3877
1.58543e-008,0.4661
1.58929e-008,0.5938
1.59315e-008,0.7506
1.59701e-008,0.8830
1.60086e-008,0.9747
1.60472e-008,1.0346
1.60858e-008,1.0737
1.61243e-008,1.1029
1.61629e-008,1.1320
1.62015e-008,1.1563
1.62401e-008,1.1719
1.62786e-008,1.1811
1.63172e-008,1.1857
1.63558e-008,1.1838
1.63944e-008,1.1760
1.64329e-008,1.1672
1.64715e-008,1.1572
1.65101e-008,1.1478
1.65487e-008,1.1436
1.65873e-008,1.1481
1.66258e-008,1.1564
1.66644e-008,1.1638
1.67030e-008,1.1703
1.67416e-008,1.1762
1.67801e-008,1.1796
1.68187e-008,1.1803
1.68573e-008,1.1806
1.68959e-008,1.1813
1.69344e-008,1.1819
1.69730e-008,1.1822
1.70116e-008,1.1826
1.70501e-008,1.1830
1.70887e-008,1.1833
1.71273e-008,1.1841
1.71659e-008,1.1853
1.72044e-008,1.1856
1.72430e-008,1.1851
1.72816e-008,1.1848
1.73202e-008,1.1848
1.73588e-008,1.1845
1.73973e-008,1.1841
1.74359e-008,1.1842
1.74745e-008,1.1845
1.75131e-008,1.1846
1.75516e-008,1.1844
1.75902e-008,1.1845
1.76288e-008,1.1846
1.76674e-008,1.1846
1.77059e-008,1.1846
1.77445e-008,1.1846
1.77831e-008,1.1845
1.78216e-008,1.1844
1.78602e-008,1.1845
1.78988e-008,1.1845
1.79374e-008,1.1845
1.79759e-008,1.1844
1.80145e-008,1.1845
1.80531e-008,1.1846
1.80917e-008,1.1895
1.81302e-008,1.1932
1.81688e-008,1.1815
1.82074e-008,1.1295
1.82460e-008,1.0154
1.82846e-008,0.8634
1.83231e-008,0.7142
1.83617e-008,0.5801
1.84003e-008,0.4771
1.84389e-008,0.4085
1.84774e-008,0.3659
1.85160e-008,0.3395
1.85546e-008,0.3231
1.85932e-008,0.3104
1.86317e-008,0.2990
1.86703e-008,0.2915
1.87089e-008,0.2914
1.87474e-008,0.2973
1.87860e-008,0.3087
1.88246e-008,0.3255
1.88632e-008,0.3434
1.89017e-008,0.3548
1.89403e-008,0.3579
1.89789e-008,0.3555
1.90175e-008,0.3511
1.90560e-008,0.3538
1.90946e-008,0.3809
1.91332e-008,0.4552
1.91718e-008,0.5783
1.92104e-008,0.7336
1.92489e-008,0.8715
1.92875e-008,0.9673
1.93261e-008,1.0288
1.93647e-008,1.0693
1.94032e-008,1.0998
1.94418e-008,1.1287
1.94804e-008,1.1535
1.95190e-008,1.1703
1.95575e-008,1.1806
1.95961e-008,1.1854
1.96347e-008,1.1841
1.96732e-008,1.1769
1.97118e-008,1.1683
1.97504e-008,1.1581
1.97890e-008,1.1484
1.98275e-008,1.1435
1.98661e-008,1.1471
1.99047e-008,1.1552
1.99433e-008,1.1664
1.99819e-008,1.1797
2.00204e-008,1.1851
2.00590e-008,1.1652
2.00976e-008,1.0909
2.01362e-008,0.9564
2.01747e-008,0.8027
2.02133e-008,0.6582
2.02519e-008,0.5347
2.02905e-008,0.4455
2.03290e-008,0.3885
