.HEADER
..NAMES
Time,V U1.Y21
.DATA
9.4895e-009,0.3140
9.5280e-009,0.3129
9.5666e-009,0.3129
9.6052e-009,0.3134
9.6437e-009,0.3143
9.6823e-009,0.3151
9.7209e-009,0.3155
9.7595e-009,0.3156
9.7981e-009,0.3155
9.8366e-009,0.3152
9.8752e-009,0.3149
9.9138e-009,0.3149
9.9524e-009,0.3149
9.9909e-009,0.3150
1.00295e-008,0.3152
1.00681e-008,0.3153
1.01066e-008,0.3181
1.01452e-008,0.3301
1.01838e-008,0.3659
1.02224e-008,0.4451
1.02610e-008,0.5691
1.02995e-008,0.7214
1.03381e-008,0.8531
1.03767e-008,0.9414
1.04152e-008,1.0006
1.04538e-008,1.0464
1.04924e-008,1.0902
1.05310e-008,1.1289
1.05695e-008,1.1553
1.06081e-008,1.1684
1.06467e-008,1.1699
1.06853e-008,1.1599
1.07239e-008,1.1442
1.07624e-008,1.1298
1.08010e-008,1.1207
1.08396e-008,1.1199
1.08781e-008,1.1284
1.09167e-008,1.1412
1.09553e-008,1.1529
1.09939e-008,1.1618
1.10324e-008,1.1677
1.10710e-008,1.1709
1.11096e-008,1.1732
1.11482e-008,1.1751
1.11868e-008,1.1766
1.12253e-008,1.1782
1.12639e-008,1.1803
1.13025e-008,1.1823
1.13410e-008,1.1839
1.13796e-008,1.1848
1.14182e-008,1.1847
1.14568e-008,1.1840
1.14953e-008,1.1834
1.15339e-008,1.1832
1.15725e-008,1.1831
1.16111e-008,1.1834
1.16497e-008,1.1837
1.16882e-008,1.1837
1.17268e-008,1.1838
1.17654e-008,1.1838
1.18039e-008,1.1837
1.18425e-008,1.1836
1.18811e-008,1.1836
1.19197e-008,1.1836
1.19583e-008,1.1836
1.19968e-008,1.1837
1.20354e-008,1.1838
1.20740e-008,1.1838
1.21126e-008,1.1838
1.21511e-008,1.1837
1.21897e-008,1.1837
1.22283e-008,1.1837
1.22668e-008,1.1837
1.23054e-008,1.1836
1.23440e-008,1.1836
1.23826e-008,1.1836
1.24212e-008,1.1836
1.24597e-008,1.1880
1.24983e-008,1.1923
1.25369e-008,1.1830
1.25755e-008,1.1368
1.26140e-008,1.0291
1.26526e-008,0.8820
1.26912e-008,0.7389
1.27297e-008,0.6120
1.27683e-008,0.5129
1.28069e-008,0.4375
1.28455e-008,0.3821
1.28841e-008,0.3473
1.29226e-008,0.3103
1.29612e-008,0.3022
1.29998e-008,0.3317
1.30383e-008,0.4160
1.30769e-008,0.5628
1.31155e-008,0.7487
1.31541e-008,0.9138
1.31926e-008,1.0253
1.32312e-008,1.0872
1.32698e-008,1.1192
1.33084e-008,1.1460
1.33470e-008,1.1681
1.33855e-008,1.2080
1.34241e-008,1.2313
1.34627e-008,1.2247
1.35012e-008,1.1774
1.35398e-008,1.0586
1.35784e-008,0.8843
1.36170e-008,0.7124
1.36555e-008,0.5670
1.36941e-008,0.4681
1.37327e-008,0.4099
1.37713e-008,0.3653
1.38099e-008,0.3345
1.38484e-008,0.3143
1.38870e-008,0.2959
1.39256e-008,0.2853
1.39641e-008,0.2918
1.40027e-008,0.3093
1.40413e-008,0.3332
1.40799e-008,0.3604
1.41185e-008,0.3799
1.41570e-008,0.3848
1.41956e-008,0.3794
1.42342e-008,0.3670
1.42728e-008,0.3507
1.43113e-008,0.3380
1.43499e-008,0.3360
1.43885e-008,0.3550
1.44270e-008,0.4132
1.44656e-008,0.5222
1.45042e-008,0.6664
1.45428e-008,0.8122
1.45814e-008,0.9141
1.46199e-008,0.9791
1.46585e-008,1.0250
1.46971e-008,1.0680
1.47357e-008,1.1113
1.47742e-008,1.1515
1.48128e-008,1.2070
1.48514e-008,1.2178
1.48899e-008,1.1942
1.49285e-008,1.1138
1.49671e-008,0.9604
1.50057e-008,0.7876
1.50443e-008,0.6337
1.50828e-008,0.5155
1.51214e-008,0.4428
1.51600e-008,0.3912
1.51985e-008,0.3487
1.52371e-008,0.3222
1.52757e-008,0.2887
1.53143e-008,0.2855
1.53528e-008,0.3261
1.53914e-008,0.4284
1.54300e-008,0.5920
1.54686e-008,0.7868
1.55071e-008,0.9487
1.55457e-008,1.0503
1.55843e-008,1.1004
1.56229e-008,1.1263
1.56615e-008,1.1492
1.57000e-008,1.1676
1.57386e-008,1.1809
1.57772e-008,1.1875
1.58158e-008,1.1831
1.58543e-008,1.1677
1.58929e-008,1.1480
1.59315e-008,1.1292
1.59701e-008,1.1164
1.60086e-008,1.1151
1.60472e-008,1.1245
1.60858e-008,1.1387
1.61243e-008,1.1530
1.61629e-008,1.1641
1.62015e-008,1.1703
1.62401e-008,1.1735
1.62786e-008,1.1752
1.63172e-008,1.1759
1.63558e-008,1.1766
1.63944e-008,1.1782
1.64329e-008,1.1802
1.64715e-008,1.1823
1.65101e-008,1.1843
1.65487e-008,1.1852
1.65873e-008,1.1849
1.66258e-008,1.1840
1.66644e-008,1.1856
1.67030e-008,1.1903
1.67416e-008,1.1888
1.67801e-008,1.1624
1.68187e-008,1.0815
1.68573e-008,0.9454
1.68959e-008,0.7982
1.69344e-008,0.6629
1.69730e-008,0.5515
1.70116e-008,0.4669
1.70501e-008,0.4026
1.70887e-008,0.3598
1.71273e-008,0.3329
1.71659e-008,0.3137
1.72044e-008,0.3023
1.72430e-008,0.3029
1.72816e-008,0.3138
1.73202e-008,0.3325
1.73588e-008,0.3550
1.73973e-008,0.3727
1.74359e-008,0.3797
1.74745e-008,0.3771
1.75131e-008,0.3675
1.75516e-008,0.3543
1.75902e-008,0.3418
1.76288e-008,0.3377
1.76674e-008,0.3530
1.77059e-008,0.4054
1.77445e-008,0.5079
1.77831e-008,0.6487
1.78216e-008,0.7979
1.78602e-008,0.9049
1.78988e-008,0.9736
1.79374e-008,1.0214
1.79759e-008,1.0639
1.80145e-008,1.1071
1.80531e-008,1.1412
1.80917e-008,1.1623
1.81302e-008,1.1706
1.81688e-008,1.1663
1.82074e-008,1.1524
1.82460e-008,1.1365
1.82846e-008,1.1240
1.83231e-008,1.1183
1.83617e-008,1.1226
1.84003e-008,1.1342
1.84389e-008,1.1471
1.84774e-008,1.1576
1.85160e-008,1.1651
1.85546e-008,1.1693
1.85932e-008,1.1718
1.86317e-008,1.1738
1.86703e-008,1.1754
1.87089e-008,1.1768
1.87474e-008,1.1788
1.87860e-008,1.1810
1.88246e-008,1.1829
1.88632e-008,1.1842
1.89017e-008,1.1846
1.89403e-008,1.1841
1.89789e-008,1.1833
1.90175e-008,1.1861
1.90560e-008,1.1911
1.90946e-008,1.1863
1.91332e-008,1.1511
1.91718e-008,1.0568
1.92104e-008,0.9138
1.92489e-008,0.7686
1.92875e-008,0.6370
1.93261e-008,0.5317
1.93647e-008,0.4519
1.94032e-008,0.3917
1.94418e-008,0.3530
1.94804e-008,0.3285
1.95190e-008,0.3105
1.95575e-008,0.3015
1.95961e-008,0.3044
1.96347e-008,0.3171
1.96732e-008,0.3371
1.97118e-008,0.3593
1.97504e-008,0.3751
1.97890e-008,0.3799
1.98275e-008,0.3755
1.98661e-008,0.3649
1.99047e-008,0.3515
1.99433e-008,0.3394
1.99819e-008,0.3304
2.00204e-008,0.3248
2.00590e-008,0.3224
2.00976e-008,0.3219
2.01362e-008,0.3210
2.01747e-008,0.3197
2.02133e-008,0.3180
2.02519e-008,0.3153
2.02905e-008,0.3133
2.03290e-008,0.3126
2.03676e-008,0.3127
2.04062e-008,0.3142
2.04447e-008,0.3216
2.04833e-008,0.3445
2.05219e-008,0.4014
2.05605e-008,0.5056
2.05990e-008,0.6471
2.06376e-008,0.7963
2.06762e-008,0.9034
2.07148e-008,0.9742
2.07533e-008,1.0248
2.07919e-008,1.0689
2.08305e-008,1.1118
2.08691e-008,1.1443
2.09077e-008,1.2048
2.09462e-008,1.2171
2.09848e-008,1.1961
2.10234e-008,1.1206
2.10620e-008,0.9703
2.11005e-008,0.7972
2.11391e-008,0.6423
2.11777e-008,0.5210
2.12163e-008,0.4455
2.12548e-008,0.3933
2.12934e-008,0.3502
2.13320e-008,0.3229
2.13705e-008,0.3036
2.14091e-008,0.2873
2.14477e-008,0.2857
2.14863e-008,0.2997
2.15248e-008,0.3208
2.15634e-008,0.3468
2.16020e-008,0.3717
2.16406e-008,0.3836
2.16791e-008,0.3824
2.17177e-008,0.3736
2.17563e-008,0.3590
2.17949e-008,0.3436
2.18335e-008,0.3355
2.18720e-008,0.3421
2.19106e-008,0.3765
2.19492e-008,0.4593
2.19878e-008,0.5875
2.20263e-008,0.7392
2.20649e-008,0.8655
2.21035e-008,0.9484
2.21420e-008,1.0020
2.21806e-008,1.0449
2.22192e-008,1.0893
2.22578e-008,1.1285
2.22963e-008,1.1554
2.23349e-008,1.1692
2.23735e-008,1.1702
2.24121e-008,1.1591
2.24506e-008,1.1432
2.24892e-008,1.1286
2.25278e-008,1.1196
2.25664e-008,1.1197
2.26050e-008,1.1292
2.26435e-008,1.1421
2.26821e-008,1.1538
2.27207e-008,1.1627
2.27593e-008,1.1680
2.27978e-008,1.1709
2.28364e-008,1.1731
2.28750e-008,1.1748
2.29136e-008,1.1763
2.29521e-008,1.1781
2.29907e-008,1.1803
2.30293e-008,1.1822
2.30678e-008,1.1839
2.31064e-008,1.1847
2.31450e-008,1.1845
2.31836e-008,1.1837
2.32221e-008,1.1831
2.32607e-008,1.1829
2.32993e-008,1.1829
2.33379e-008,1.1832
2.33764e-008,1.1835
2.34150e-008,1.1836
2.34536e-008,1.1836
2.34922e-008,1.1837
2.35308e-008,1.1835
2.35693e-008,1.1834
2.36079e-008,1.1834
2.36465e-008,1.1834
2.36851e-008,1.1835
2.37236e-008,1.1891
2.37622e-008,1.1921
2.38008e-008,1.1777
2.38394e-008,1.1198
2.38779e-008,1.0005
2.39165e-008,0.8517
2.39551e-008,0.7109
2.39936e-008,0.5893
2.40322e-008,0.4958
2.40708e-008,0.4243
2.41094e-008,0.3732
2.41479e-008,0.3419
2.41865e-008,0.3202
2.42251e-008,0.3052
2.42637e-008,0.3012
2.43023e-008,0.3085
2.43408e-008,0.3246
2.43794e-008,0.3466
2.44180e-008,0.3671
2.44566e-008,0.3784
2.44951e-008,0.3791
2.45337e-008,0.3717
2.45723e-008,0.3593
2.46109e-008,0.3460
2.46494e-008,0.3352
2.46880e-008,0.3276
2.47266e-008,0.3233
2.47651e-008,0.3221
2.48037e-008,0.3216
2.48423e-008,0.3204
2.48809e-008,0.3190
2.49194e-008,0.3169
2.49580e-008,0.3143
2.49966e-008,0.3128
2.50352e-008,0.3125
2.50737e-008,0.3129
2.51123e-008,0.3138
2.51509e-008,0.3147
2.51895e-008,0.3152
2.52281e-008,0.3154
2.52666e-008,0.3153
2.53052e-008,0.3151
2.53438e-008,0.3148
2.53824e-008,0.3147
2.54209e-008,0.3147
2.54595e-008,0.3148
2.54981e-008,0.3149
2.55367e-008,0.3150
2.55752e-008,0.3150
2.56138e-008,0.3150
2.56524e-008,0.3149
2.56909e-008,0.3148
2.57295e-008,0.3148
2.57681e-008,0.3148
2.58067e-008,0.3148
2.58452e-008,0.3148
2.58838e-008,0.3149
2.59224e-008,0.3149
2.59610e-008,0.3149
2.59995e-008,0.3149
2.60381e-008,0.3161
2.60767e-008,0.3234
2.61153e-008,0.3482
2.61539e-008,0.4094
2.61924e-008,0.5178
2.62310e-008,0.6625
2.62696e-008,0.8091
2.63082e-008,0.9124
2.63467e-008,0.9805
2.63853e-008,1.0297
2.64239e-008,1.0734
2.64625e-008,1.1156
2.65010e-008,1.1469
2.65396e-008,1.1648
2.65782e-008,1.1707
2.66167e-008,1.1646
2.66553e-008,1.1502
2.66939e-008,1.1347
2.67325e-008,1.1233
2.67710e-008,1.1189
2.68096e-008,1.1242
2.68482e-008,1.1361
2.68868e-008,1.1487
2.69254e-008,1.1587
2.69639e-008,1.1657
2.70025e-008,1.1698
2.70411e-008,1.1723
2.70797e-008,1.1744
2.71182e-008,1.1760
2.71568e-008,1.1774
2.71954e-008,1.1794
2.72340e-008,1.1814
2.72725e-008,1.1833
2.73111e-008,1.1845
2.73497e-008,1.1848
2.73882e-008,1.1842
2.74268e-008,1.1834
2.74654e-008,1.1831
2.75040e-008,1.1830
2.75425e-008,1.1832
2.75811e-008,1.1835
2.76197e-008,1.1836
2.76583e-008,1.1836
2.76968e-008,1.1837
2.77354e-008,1.1837
2.77740e-008,1.1835
2.78126e-008,1.1835
2.78512e-008,1.1835
2.78897e-008,1.1834
2.79283e-008,1.1867
2.79669e-008,1.1919
2.80055e-008,1.1872
2.80440e-008,1.1519
2.80826e-008,1.0577
2.81212e-008,0.9147
2.81598e-008,0.7693
2.81983e-008,0.6375
2.82369e-008,0.5323
2.82755e-008,0.4524
2.83140e-008,0.3922
2.83526e-008,0.3534
2.83912e-008,0.3164
2.84298e-008,0.3010
2.84683e-008,0.3213
2.85069e-008,0.3924
2.85455e-008,0.5260
2.85841e-008,0.7071
2.86226e-008,0.8821
2.86612e-008,1.0055
2.86998e-008,1.0770
2.87384e-008,1.1132
2.87770e-008,1.1401
2.88155e-008,1.1640
2.88541e-008,1.1978
2.88927e-008,1.2291
2.89313e-008,1.2290
2.89698e-008,1.1924
2.90084e-008,1.0910
2.90470e-008,0.9237
2.90855e-008,0.7482
2.91241e-008,0.5952
2.91627e-008,0.4853
2.92013e-008,0.4209
2.92398e-008,0.3740
2.92784e-008,0.3400
2.93170e-008,0.3183
2.93556e-008,0.2997
2.93941e-008,0.2862
2.94327e-008,0.2892
2.94713e-008,0.3048
2.95099e-008,0.3274
2.95485e-008,0.3546
2.95870e-008,0.3768
2.96256e-008,0.3847
2.96642e-008,0.3812
2.97028e-008,0.3702
2.97413e-008,0.3542
2.97799e-008,0.3397
2.98185e-008,0.3350
2.98570e-008,0.3483
2.98956e-008,0.3960
2.99342e-008,0.4945
2.99728e-008,0.6329
3.00113e-008,0.7834
3.00499e-008,0.8954
3.00885e-008,0.9672
3.01271e-008,1.0155
3.01657e-008,1.0581
3.02042e-008,1.1021
3.02428e-008,1.1378
3.02814e-008,1.1609
3.03199e-008,1.1708
3.03585e-008,1.1676
3.03971e-008,1.1541
3.04357e-008,1.1382
3.04743e-008,1.1249
3.05128e-008,1.1183
3.05514e-008,1.1216
3.05900e-008,1.1329
3.06285e-008,1.1458
3.06671e-008,1.1567
3.07057e-008,1.1645
3.07443e-008,1.1689
3.07829e-008,1.1715
3.08214e-008,1.1735
3.08600e-008,1.1751
3.08986e-008,1.1766
3.09372e-008,1.1786
3.09757e-008,1.1808
3.10143e-008,1.1827
3.10529e-008,1.1841
3.10914e-008,1.1846
3.11300e-008,1.1841
3.11686e-008,1.1833
3.12072e-008,1.1856
3.12458e-008,1.1907
3.12843e-008,1.1879
3.13229e-008,1.1575
3.13615e-008,1.0703
3.14000e-008,0.9307
3.14386e-008,0.7843
3.14772e-008,0.6505
3.15158e-008,0.5420
3.15544e-008,0.4595
3.15929e-008,0.3973
3.16315e-008,0.3565
3.16701e-008,0.3308
3.17087e-008,0.3122
3.17472e-008,0.3018
3.17858e-008,0.3035
3.18244e-008,0.3152
3.18629e-008,0.3346
3.19015e-008,0.3570
3.19401e-008,0.3738
3.19787e-008,0.3798
3.20173e-008,0.3764
3.20558e-008,0.3663
3.20944e-008,0.3529
3.21330e-008,0.3405
3.21715e-008,0.3312
3.22101e-008,0.3252
3.22487e-008,0.3225
3.22873e-008,0.3219
3.23259e-008,0.3211
3.23644e-008,0.3198
3.24030e-008,0.3182
3.24416e-008,0.3156
3.24801e-008,0.3134
3.25187e-008,0.3126
3.25573e-008,0.3127
3.25959e-008,0.3133
3.26344e-008,0.3143
3.26730e-008,0.3150
3.27116e-008,0.3153
3.27502e-008,0.3154
3.27888e-008,0.3152
3.28273e-008,0.3149
3.28659e-008,0.3147
3.29045e-008,0.3147
3.29430e-008,0.3147
3.29816e-008,0.3148
3.30202e-008,0.3150
3.30588e-008,0.3151
3.30974e-008,0.3150
3.31359e-008,0.3150
3.31745e-008,0.3148
3.32131e-008,0.3148
3.32516e-008,0.3148
3.32902e-008,0.3148
3.33288e-008,0.3148
3.33674e-008,0.3149
3.34060e-008,0.3149
3.34445e-008,0.3149
3.34831e-008,0.3149
3.35217e-008,0.3149
3.35603e-008,0.3149
3.35988e-008,0.3149
3.36374e-008,0.3149
3.36760e-008,0.3149
3.37145e-008,0.3149
3.37531e-008,0.3150
