.HEADER
..NAMES
Time,V U1.AB18
.DATA
9.4895e-009,1.0052
9.5280e-009,1.0568
9.5666e-009,1.1041
9.6052e-009,1.1349
9.6437e-009,1.1858
9.6823e-009,1.1939
9.7209e-009,1.1698
9.7595e-009,1.1002
9.7981e-009,0.9676
9.8366e-009,0.8127
9.8752e-009,0.6791
9.9138e-009,0.5761
9.9524e-009,0.4983
9.9909e-009,0.4230
1.00295e-008,0.3637
1.00681e-008,0.3274
1.01066e-008,0.2931
1.01452e-008,0.3013
1.01838e-008,0.3523
1.02224e-008,0.4587
1.02610e-008,0.6227
1.02995e-008,0.8040
1.03381e-008,0.9413
1.03767e-008,1.0168
1.04152e-008,1.0535
1.04538e-008,1.0862
1.04924e-008,1.1250
1.05310e-008,1.1532
1.05695e-008,1.1942
1.06081e-008,1.2079
1.06467e-008,1.1854
1.06853e-008,1.1279
1.07239e-008,1.0066
1.07624e-008,0.8487
1.08010e-008,0.7082
1.08396e-008,0.6000
1.08781e-008,0.5231
1.09167e-008,0.4505
1.09553e-008,0.3830
1.09939e-008,0.3387
1.10324e-008,0.3116
1.10710e-008,0.3050
1.11096e-008,0.3173
1.11482e-008,0.3364
1.11868e-008,0.3598
1.12253e-008,0.3789
1.12639e-008,0.3846
1.13025e-008,0.3802
1.13410e-008,0.3688
1.13796e-008,0.3551
1.14182e-008,0.3451
1.14568e-008,0.3374
1.14953e-008,0.3316
1.15339e-008,0.3341
1.15725e-008,0.3537
1.16111e-008,0.4078
1.16497e-008,0.5088
1.16882e-008,0.6443
1.17268e-008,0.7860
1.17654e-008,0.8880
1.18039e-008,0.9590
1.18425e-008,1.0153
1.18811e-008,1.0684
1.19197e-008,1.1130
1.19583e-008,1.1393
1.19968e-008,1.1483
1.20354e-008,1.1429
1.20740e-008,1.1298
1.21126e-008,1.1181
1.21511e-008,1.1123
1.21897e-008,1.1150
1.22283e-008,1.1257
1.22668e-008,1.1390
1.23054e-008,1.1504
1.23440e-008,1.1583
1.23826e-008,1.1630
1.24212e-008,1.1668
1.24597e-008,1.1776
1.24983e-008,1.1851
1.25369e-008,1.1783
1.25755e-008,1.1334
1.26140e-008,1.0274
1.26526e-008,0.8849
1.26912e-008,0.7474
1.27297e-008,0.6257
1.27683e-008,0.5266
1.28069e-008,0.4435
1.28455e-008,0.3832
1.28841e-008,0.3467
1.29226e-008,0.3119
1.29612e-008,0.3149
1.29998e-008,0.3598
1.30383e-008,0.4621
1.30769e-008,0.6218
1.31155e-008,0.8015
1.31541e-008,0.9400
1.31926e-008,1.0188
1.32312e-008,1.0593
1.32698e-008,1.0929
1.33084e-008,1.1288
1.33470e-008,1.1541
1.33855e-008,1.1656
1.34241e-008,1.1606
1.34627e-008,1.1422
1.35012e-008,1.1227
1.35398e-008,1.1087
1.35784e-008,1.1049
1.36170e-008,1.1141
1.36555e-008,1.1301
1.36941e-008,1.1461
1.37327e-008,1.1579
1.37713e-008,1.1637
1.38099e-008,1.1668
1.38484e-008,1.1696
1.38870e-008,1.1722
1.39256e-008,1.1754
1.39641e-008,1.1787
1.40027e-008,1.1810
1.40413e-008,1.1823
1.40799e-008,1.1828
1.41185e-008,1.1826
1.41570e-008,1.1822
1.41956e-008,1.1816
1.42342e-008,1.1815
1.42728e-008,1.1820
1.43113e-008,1.1842
1.43499e-008,1.1893
1.43885e-008,1.1905
1.44270e-008,1.1711
1.44656e-008,1.1030
1.45042e-008,0.9767
1.45428e-008,0.8319
1.45814e-008,0.6989
1.46199e-008,0.5869
1.46585e-008,0.4949
1.46971e-008,0.4196
1.47357e-008,0.3685
1.47742e-008,0.3341
1.48128e-008,0.3081
1.48514e-008,0.3260
1.48899e-008,0.3896
1.49285e-008,0.5159
1.49671e-008,0.6876
1.50057e-008,0.8604
1.50443e-008,0.9754
1.50828e-008,1.0362
1.51214e-008,1.0709
1.51600e-008,1.1062
1.51985e-008,1.1393
1.52371e-008,1.1598
1.52757e-008,1.2040
1.53143e-008,1.2016
1.53528e-008,1.1679
1.53914e-008,1.0865
1.54300e-008,0.9436
1.54686e-008,0.7868
1.55071e-008,0.6585
1.55457e-008,0.5637
1.55843e-008,0.4919
1.56229e-008,0.4189
1.56615e-008,0.3614
1.57000e-008,0.3256
1.57386e-008,0.2917
1.57772e-008,0.3041
1.58158e-008,0.3603
1.58543e-008,0.4741
1.58929e-008,0.6425
1.59315e-008,0.8229
1.59701e-008,0.9523
1.60086e-008,1.0213
1.60472e-008,1.0554
1.60858e-008,1.0888
1.61243e-008,1.1277
1.61629e-008,1.1550
1.62015e-008,1.1668
1.62401e-008,1.1605
1.62786e-008,1.1403
1.63172e-008,1.1200
1.63558e-008,1.1062
1.63944e-008,1.1036
1.64329e-008,1.1146
1.64715e-008,1.1316
1.65101e-008,1.1478
1.65487e-008,1.1592
1.65873e-008,1.1641
