.HEADER
..NAMES
Time,V U1.AE3&AD3
.DATA
4.12367e-008,1.2066
4.12752e-008,1.2060
4.13138e-008,1.2313
4.13524e-008,1.2305
4.13910e-008,1.2059
4.14296e-008,1.1300
4.14681e-008,0.9820
4.15067e-008,0.7958
4.15453e-008,0.6103
4.15838e-008,0.4567
4.16224e-008,0.3511
4.16610e-008,0.2945
4.16996e-008,0.2811
4.17382e-008,0.2891
4.17767e-008,0.2850
4.18153e-008,0.3072
4.18539e-008,0.3568
4.18924e-008,0.4549
4.19310e-008,0.6063
4.19696e-008,0.7908
4.20082e-008,0.9549
4.20468e-008,1.0774
4.20853e-008,1.1551
4.21239e-008,1.1956
4.21625e-008,1.2072
4.22011e-008,1.2018
4.22396e-008,1.2279
4.22782e-008,1.2329
4.23168e-008,1.2174
4.23553e-008,1.1618
4.23939e-008,1.0356
4.24325e-008,0.8555
4.24711e-008,0.6671
4.25097e-008,0.5002
4.25482e-008,0.3792
4.25868e-008,0.3072
4.26254e-008,0.2819
4.26639e-008,0.2859
4.27025e-008,0.2823
4.27411e-008,0.2978
4.27797e-008,0.3365
4.28183e-008,0.4179
4.28568e-008,0.5534
4.28954e-008,0.7322
4.29340e-008,0.9070
4.29726e-008,1.0436
4.30111e-008,1.1349
4.30497e-008,1.1864
4.30883e-008,1.2062
4.31268e-008,1.2043
4.31654e-008,1.2218
4.32040e-008,1.2334
4.32426e-008,1.2253
4.32812e-008,1.1860
4.33197e-008,1.0833
4.33583e-008,0.9151
4.33969e-008,0.7260
4.34354e-008,0.5486
4.34740e-008,0.4123
4.35126e-008,0.3245
4.35512e-008,0.2853
4.35898e-008,0.2832
4.36283e-008,0.2848
4.36669e-008,0.2912
4.37055e-008,0.3211
4.37440e-008,0.3864
4.37826e-008,0.5049
4.38212e-008,0.6727
4.38598e-008,0.8551
4.38983e-008,1.0052
4.39369e-008,1.1108
4.39755e-008,1.1740
4.40141e-008,1.2028
4.40527e-008,1.2062
4.40912e-008,1.2115
4.41298e-008,1.2324
4.41684e-008,1.2301
4.42069e-008,1.2036
4.42455e-008,1.1243
4.42841e-008,0.9731
4.43227e-008,0.7859
4.43613e-008,0.6011
4.43998e-008,0.4502
4.44384e-008,0.3472
4.44770e-008,0.2930
4.45155e-008,0.2812
4.45541e-008,0.2894
4.45927e-008,0.2861
4.46313e-008,0.3090
4.46699e-008,0.3604
4.47084e-008,0.4614
4.47470e-008,0.6153
4.47856e-008,0.7999
4.48242e-008,0.9623
4.48627e-008,1.0824
4.49013e-008,1.1581
4.49399e-008,1.1969
4.49784e-008,1.2072
4.50170e-008,1.2013
4.50556e-008,1.2296
4.50942e-008,1.2328
4.51328e-008,1.2159
4.51713e-008,1.1572
4.52099e-008,1.0274
4.52485e-008,0.8458
4.52870e-008,0.6575
4.53256e-008,0.4929
4.53642e-008,0.3746
4.54028e-008,0.3049
4.54414e-008,0.2816
4.54799e-008,0.2862
4.55185e-008,0.2832
4.55571e-008,0.2993
4.55957e-008,0.3394
4.56342e-008,0.4235
4.56728e-008,0.5617
4.57114e-008,0.7419
4.57499e-008,0.9150
4.57885e-008,1.0494
4.58271e-008,1.1386
4.58657e-008,1.1882
4.59043e-008,1.2065
4.59428e-008,1.2039
4.59814e-008,1.2244
4.60200e-008,1.2337
4.60585e-008,1.2242
4.60971e-008,1.1826
4.61357e-008,1.0762
4.61743e-008,0.9056
4.62129e-008,0.7161
4.62514e-008,0.5405
4.62900e-008,0.4068
4.63286e-008,0.3215
4.63671e-008,0.2846
4.64057e-008,0.2833
4.64443e-008,0.2831
4.64829e-008,0.2918
4.65214e-008,0.3232
4.65600e-008,0.3911
4.65986e-008,0.5124
4.66372e-008,0.6825
4.66758e-008,0.8640
4.67143e-008,1.0119
4.67529e-008,1.1150
4.67915e-008,1.1762
4.68300e-008,1.2034
4.68686e-008,1.2059
4.69072e-008,1.2112
4.69458e-008,1.2320
4.69844e-008,1.2293
4.70229e-008,1.2011
4.70615e-008,1.1181
4.71001e-008,0.9638
4.71386e-008,0.7764
4.71772e-008,0.5925
4.72158e-008,0.4436
4.72544e-008,0.3431
4.72930e-008,0.2914
4.73315e-008,0.2815
4.73701e-008,0.2867
4.74087e-008,0.2864
4.74473e-008,0.3107
4.74858e-008,0.3643
4.75244e-008,0.4681
4.75630e-008,0.6243
4.76015e-008,0.8092
4.76401e-008,0.9696
4.76787e-008,1.0872
4.77173e-008,1.1608
4.77559e-008,1.1980
4.77944e-008,1.2072
4.78330e-008,1.2009
4.78716e-008,1.2293
4.79101e-008,1.2323
4.79487e-008,1.2141
4.79873e-008,1.1523
4.80259e-008,1.0188
4.80645e-008,0.8361
4.81030e-008,0.6484
4.81416e-008,0.4856
4.81802e-008,0.3696
4.82188e-008,0.3024
4.82573e-008,0.2814
4.82959e-008,0.2869
4.83345e-008,0.2829
4.83730e-008,0.3006
4.84116e-008,0.3425
4.84502e-008,0.4293
4.84888e-008,0.5700
4.85274e-008,0.7515
4.85659e-008,0.9230
4.86045e-008,1.0550
4.86431e-008,1.1419
4.86816e-008,1.1897
4.87202e-008,1.2067
4.87588e-008,1.2036
4.87974e-008,1.2242
4.88360e-008,1.2335
4.88745e-008,1.2231
4.89131e-008,1.1789
4.89517e-008,1.0687
4.89902e-008,0.8958
4.90288e-008,0.7068
4.90674e-008,0.5325
4.91060e-008,0.4011
4.91445e-008,0.3184
4.91831e-008,0.2837
4.92217e-008,0.2838
4.92603e-008,0.2841
4.92989e-008,0.2932
4.93374e-008,0.3258
4.93760e-008,0.3961
4.94146e-008,0.5200
4.94531e-008,0.6919
4.94917e-008,0.8722
4.95303e-008,1.0181
4.95689e-008,1.1191
4.96075e-008,1.1783
4.96460e-008,1.2041
4.96846e-008,1.2056
4.97232e-008,1.2156
4.97617e-008,1.2329
4.98003e-008,1.2287
4.98389e-008,1.1985
4.98775e-008,1.1119
4.99160e-008,0.9547
4.99546e-008,0.7664
4.99932e-008,0.5837
5.00318e-008,0.4374
5.00704e-008,0.3395
5.01089e-008,0.2900
5.01475e-008,0.2817
5.01861e-008,0.2872
5.02246e-008,0.2875
5.02632e-008,0.3126
5.03018e-008,0.3682
5.03404e-008,0.4750
5.03790e-008,0.6335
5.04175e-008,0.8183
5.04561e-008,0.9767
5.04947e-008,1.0920
5.05332e-008,1.1637
5.05718e-008,1.1992
5.06104e-008,1.2071
5.06490e-008,1.2004
5.06876e-008,1.2307
5.07261e-008,1.2322
5.07647e-008,1.2124
5.08033e-008,1.1473
5.08419e-008,1.0104
5.08804e-008,0.8264
5.09190e-008,0.6389
5.09576e-008,0.4785
5.09961e-008,0.3652
5.10347e-008,0.3004
5.10733e-008,0.2812
5.11119e-008,0.2872
5.11505e-008,0.2838
5.11890e-008,0.3022
5.12276e-008,0.3457
5.12662e-008,0.4352
5.13047e-008,0.5786
5.13433e-008,0.7610
5.13819e-008,0.9308
5.14205e-008,1.0606
5.14591e-008,1.1453
5.14976e-008,1.1913
5.15362e-008,1.2069
5.15748e-008,1.2031
5.16133e-008,1.2264
5.16519e-008,1.2336
5.16905e-008,1.2219
5.17291e-008,1.1752
5.17676e-008,1.0611
5.18062e-008,0.8862
5.18448e-008,0.6970
5.18834e-008,0.5245
5.19220e-008,0.3958
5.19605e-008,0.3158
5.19991e-008,0.2832
5.20377e-008,0.2841
5.20762e-008,0.2827
5.21148e-008,0.2940
5.21534e-008,0.3281
5.21920e-008,0.4010
5.22306e-008,0.5278
5.22691e-008,0.7016
5.23077e-008,0.8809
5.23463e-008,1.0245
5.23848e-008,1.1230
5.24234e-008,1.1804
5.24620e-008,1.2046
5.25006e-008,1.2053
5.25391e-008,1.2152
5.25777e-008,1.2326
5.26163e-008,1.2279
5.26549e-008,1.1958
5.26935e-008,1.1052
5.27320e-008,0.9452
5.27706e-008,0.7570
5.28092e-008,0.5753
5.28477e-008,0.4310
5.28863e-008,0.3356
5.29249e-008,0.2886
5.29635e-008,0.2822
5.30021e-008,0.2852
5.30406e-008,0.2879
5.30792e-008,0.3145
5.31178e-008,0.3724
5.31563e-008,0.4819
5.31949e-008,0.6426
5.32335e-008,0.8273
5.32721e-008,0.9836
5.33107e-008,1.0966
5.33492e-008,1.1662
5.33878e-008,1.2001
5.34264e-008,1.2071
5.34650e-008,1.2001
5.35035e-008,1.2304
5.35421e-008,1.2316
5.35807e-008,1.2104
5.36192e-008,1.1420
5.36578e-008,1.0015
5.36964e-008,0.8167
5.37350e-008,0.6300
5.37736e-008,0.4714
5.38121e-008,0.3605
5.38507e-008,0.2983
5.38893e-008,0.2810
5.39278e-008,0.2879
5.39664e-008,0.2837
5.40050e-008,0.3036
5.40436e-008,0.3490
5.40822e-008,0.4412
5.41207e-008,0.5870
5.41593e-008,0.7705
5.41979e-008,0.9385
5.42365e-008,1.0660
5.42750e-008,1.1484
5.43136e-008,1.1926
5.43522e-008,1.2070
5.43907e-008,1.2028
5.44293e-008,1.2262
5.44679e-008,1.2333
5.45065e-008,1.2205
5.45451e-008,1.1711
5.45836e-008,1.0532
5.46222e-008,0.8765
5.46608e-008,0.6877
5.46993e-008,0.5167
5.47379e-008,0.3903
5.47765e-008,0.3129
5.48151e-008,0.2826
5.48537e-008,0.2848
5.48922e-008,0.2837
5.49308e-008,0.2955
5.49694e-008,0.3308
5.50079e-008,0.4062
5.50465e-008,0.5357
5.50851e-008,0.7111
5.51237e-008,0.8889
5.51622e-008,1.0305
5.52008e-008,1.1269
5.52394e-008,1.1824
5.52780e-008,1.2052
5.53166e-008,1.2049
5.53551e-008,1.2189
5.53937e-008,1.2332
5.54323e-008,1.2271
5.54708e-008,1.1929
5.55094e-008,1.0987
5.55480e-008,0.9359
5.55866e-008,0.7471
5.56252e-008,0.5667
5.56637e-008,0.4251
5.57023e-008,0.3322
5.57409e-008,0.2875
5.57794e-008,0.2824
5.58180e-008,0.2857
5.58566e-008,0.2891
5.58952e-008,0.3165
5.59338e-008,0.3766
5.59723e-008,0.4890
5.60109e-008,0.6519
5.60495e-008,0.8361
5.60881e-008,0.9906
5.61266e-008,1.1013
5.61652e-008,1.1688
5.62038e-008,1.2011
5.62423e-008,1.2069
5.62809e-008,1.2060
5.63195e-008,1.2316
5.63581e-008,1.2313
5.63967e-008,1.2085
5.64352e-008,1.1367
5.64738e-008,0.9927
5.65124e-008,0.8069
5.65509e-008,0.6206
5.65895e-008,0.4647
5.66281e-008,0.3563
5.66667e-008,0.2966
5.67053e-008,0.2809
5.67438e-008,0.2882
5.67824e-008,0.2847
5.68210e-008,0.3053
5.68596e-008,0.3524
5.68981e-008,0.4474
5.69367e-008,0.5959
5.69753e-008,0.7798
5.70138e-008,0.9461
5.70524e-008,1.0713
5.70910e-008,1.1516
5.71296e-008,1.1941
5.71682e-008,1.2071
5.72067e-008,1.2022
5.72453e-008,1.2282
5.72839e-008,1.2333
5.73224e-008,1.2192
5.73610e-008,1.1670
5.73996e-008,1.0453
5.74382e-008,0.8669
5.74768e-008,0.6779
5.75153e-008,0.5090
5.75539e-008,0.3853
5.75925e-008,0.3104
5.76310e-008,0.2822
5.76696e-008,0.2851
5.77082e-008,0.2827
5.77468e-008,0.2964
5.77853e-008,0.3332
5.78239e-008,0.4114
5.78625e-008,0.5439
5.79011e-008,0.7209
5.79397e-008,0.8974
5.79782e-008,1.0367
5.80168e-008,1.1307
5.80554e-008,1.1843
5.80939e-008,1.2056
5.81325e-008,1.2046
5.81711e-008,1.2185
5.82097e-008,1.2329
5.82483e-008,1.2262
5.82868e-008,1.1898
5.83254e-008,1.0916
5.83640e-008,0.9264
5.84025e-008,0.7377
5.84411e-008,0.5584
5.84797e-008,0.4191
5.85183e-008,0.3285
5.85569e-008,0.2864
5.85954e-008,0.2828
5.86340e-008,0.2839
5.86726e-008,0.2897
5.87112e-008,0.3186
5.87497e-008,0.3811
5.87883e-008,0.4962
5.88269e-008,0.6614
5.88654e-008,0.8449
5.89040e-008,0.9974
5.89426e-008,1.1056
5.89812e-008,1.1711
5.90198e-008,1.2018
5.90583e-008,1.2066
5.90969e-008,1.2061
5.91355e-008,1.2314
5.91740e-008,1.2306
5.92126e-008,1.2063
5.92512e-008,1.1310
5.92898e-008,0.9835
5.93284e-008,0.7974
5.93669e-008,0.6118
5.94055e-008,0.4579
5.94441e-008,0.3518
5.94827e-008,0.2948
5.95212e-008,0.2810
5.95598e-008,0.2889
5.95984e-008,0.2848
5.96370e-008,0.3068
5.96755e-008,0.3560
5.97141e-008,0.4537
5.97527e-008,0.6046
5.97912e-008,0.7891
5.98298e-008,0.9536
5.98684e-008,1.0765
5.99070e-008,1.1545
5.99455e-008,1.1953
5.99841e-008,1.2071
6.00227e-008,1.2019
6.00613e-008,1.2279
6.00999e-008,1.2329
6.01384e-008,1.2177
6.01770e-008,1.1625
6.02156e-008,1.0370
6.02542e-008,0.8572
6.02927e-008,0.6687
6.03313e-008,0.5015
6.03699e-008,0.3801
6.04085e-008,0.3077
6.04470e-008,0.2819
6.04856e-008,0.2858
6.05242e-008,0.2821
6.05627e-008,0.2975
6.06013e-008,0.3359
6.06399e-008,0.4168
6.06785e-008,0.5519
6.07170e-008,0.7304
6.07556e-008,0.9056
6.07942e-008,1.0426
6.08328e-008,1.1343
6.08714e-008,1.1860
6.09099e-008,1.2061
6.09485e-008,1.2043
6.09871e-008,1.2218
6.10257e-008,1.2335
6.10642e-008,1.2254
6.11028e-008,1.1865
6.11414e-008,1.0846
6.11800e-008,0.9168
6.12185e-008,0.7276
6.12571e-008,0.5500
6.12957e-008,0.4133
6.13342e-008,0.3251
6.13728e-008,0.2854
6.14114e-008,0.2831
6.14500e-008,0.2846
6.14885e-008,0.2909
6.15271e-008,0.3207
6.15657e-008,0.3856
6.16043e-008,0.5035
6.16429e-008,0.6710
6.16814e-008,0.8535
6.17200e-008,1.0041
6.17586e-008,1.1100
6.17972e-008,1.1735
6.18357e-008,1.2026
6.18743e-008,1.2063
