.HEADER
..NAMES
Time,V U1.Y13
5.4646e-009,0.2882
5.5013e-009,0.2924
5.5379e-009,0.2975
5.5746e-009,0.3022
5.6113e-009,0.3057
5.6480e-009,0.3073
5.6846e-009,0.3072
5.7213e-009,0.3076
5.7580e-009,0.3124
5.7947e-009,0.3255
5.8313e-009,0.3487
5.8680e-009,0.3780
5.9047e-009,0.4045
5.9414e-009,0.4209
5.9780e-009,0.4232
6.0147e-009,0.4140
6.0514e-009,0.4009
6.0881e-009,0.3921
6.1247e-009,0.3915
6.1614e-009,0.3984
6.1981e-009,0.4088
6.2348e-009,0.4177
6.2714e-009,0.4217
6.3081e-009,0.4203
6.3448e-009,0.4153
6.3815e-009,0.4098
6.4181e-009,0.4063
6.4548e-009,0.4057
6.4915e-009,0.4078
6.5282e-009,0.4115
6.5648e-009,0.4157
6.6015e-009,0.4192
6.6382e-009,0.4212
6.6749e-009,0.4236
6.7115e-009,0.4320
6.7482e-009,0.4577
6.7849e-009,0.5199
6.8215e-009,0.6210
6.8582e-009,0.7405
6.8949e-009,0.8530
6.9316e-009,0.9286
6.9682e-009,0.9786
7.0049e-009,1.0136
7.0416e-009,1.0398
7.0783e-009,1.0595
7.1149e-009,1.0740
7.1516e-009,1.0852
7.1883e-009,1.0964
7.2250e-009,1.1081
7.2616e-009,1.1188
7.2983e-009,1.1268
7.3350e-009,1.1306
7.3717e-009,1.1297
7.4083e-009,1.1247
7.4450e-009,1.1174
7.4817e-009,1.1101
7.5184e-009,1.1052
7.5550e-009,1.1028
7.5917e-009,1.0988
7.6284e-009,1.0906
7.6651e-009,1.0763
7.7018e-009,1.0482
7.7384e-009,0.9952
7.7751e-009,0.8985
7.8118e-009,0.7641
7.8484e-009,0.6323
7.8851e-009,0.5229
7.9218e-009,0.4350
7.9585e-009,0.3653
7.9952e-009,0.3115
8.0318e-009,0.2737
8.0685e-009,0.2496
8.1052e-009,0.2366
8.1418e-009,0.2299
8.1785e-009,0.2258
8.2152e-009,0.2217
8.2519e-009,0.2169
8.2886e-009,0.2119
8.3252e-009,0.2082
8.3619e-009,0.2072
8.3986e-009,0.2093
8.4352e-009,0.2136
8.4719e-009,0.2176
8.5086e-009,0.2206
8.5453e-009,0.2249
8.5820e-009,0.2353
8.6186e-009,0.2571
8.6553e-009,0.2905
8.6920e-009,0.3281
8.7286e-009,0.3590
8.7653e-009,0.3767
8.8020e-009,0.3805
8.8387e-009,0.3768
8.8754e-009,0.3747
8.9120e-009,0.3794
8.9487e-009,0.3900
8.9854e-009,0.4016
9.0220e-009,0.4089
9.0587e-009,0.4095
9.0954e-009,0.4049
9.1321e-009,0.3988
9.1688e-009,0.3950
9.2054e-009,0.3953
9.2421e-009,0.3994
9.2788e-009,0.4055
9.3154e-009,0.4111
9.3521e-009,0.4147
9.3888e-009,0.4160
9.4255e-009,0.4159
9.4622e-009,0.4153
9.4988e-009,0.4144
9.5355e-009,0.4123
9.5722e-009,0.4080
9.6088e-009,0.4013
9.6455e-009,0.3932
9.6822e-009,0.3849
9.7189e-009,0.3768
9.7556e-009,0.3684
9.7922e-009,0.3590
9.8289e-009,0.3484
9.8656e-009,0.3374
9.9022e-009,0.3280
9.9389e-009,0.3227
9.9756e-009,0.3227
1.00123e-008,0.3273
1.00490e-008,0.3336
1.00856e-008,0.3385
1.01223e-008,0.3399
1.01590e-008,0.3375
1.01956e-008,0.3326
1.02323e-008,0.3270
1.02690e-008,0.3229
1.03057e-008,0.3212
1.03424e-008,0.3220
1.03790e-008,0.3242
1.04157e-008,0.3269
1.04524e-008,0.3327
1.04890e-008,0.3501
1.05257e-008,0.3937
1.05624e-008,0.4765
1.05991e-008,0.5885
1.06358e-008,0.7136
1.06724e-008,0.8141
1.07091e-008,0.8885
1.07458e-008,0.9460
1.07824e-008,0.9930
1.08191e-008,1.0319
1.08558e-008,1.0611
1.08925e-008,1.0807
1.09292e-008,1.0926
1.09658e-008,1.0993
1.10025e-008,1.1038
1.10392e-008,1.1077
1.10758e-008,1.1115
1.11125e-008,1.1151
1.11492e-008,1.1175
1.11859e-008,1.1177
1.12226e-008,1.1153
1.12592e-008,1.1112
1.12959e-008,1.1062
1.13326e-008,1.0999
1.13693e-008,1.0900
1.14059e-008,1.0745
1.14426e-008,1.0538
1.14793e-008,1.0321
1.15159e-008,1.0165
1.15526e-008,1.0120
1.15893e-008,1.0167
1.16260e-008,1.0249
1.16627e-008,1.0300
1.16993e-008,1.0282
1.17360e-008,1.0206
1.17727e-008,1.0117
1.18093e-008,1.0058
1.18460e-008,1.0048
1.18827e-008,1.0080
1.19194e-008,1.0128
1.19561e-008,1.0166
1.19927e-008,1.0177
1.20294e-008,1.0160
1.20661e-008,1.0127
1.21027e-008,1.0091
1.21394e-008,1.0066
1.21761e-008,1.0055
1.22128e-008,1.0057
1.22495e-008,1.0069
1.22861e-008,1.0088
1.23228e-008,1.0119
1.23595e-008,1.0167
1.23961e-008,1.0231
1.24328e-008,1.0308
1.24695e-008,1.0388
1.25062e-008,1.0466
1.25429e-008,1.0543
1.25795e-008,1.0625
1.26162e-008,1.0712
1.26529e-008,1.0801
1.26895e-008,1.0879
1.27262e-008,1.0928
1.27629e-008,1.0940
1.27996e-008,1.0918
1.28363e-008,1.0881
1.28729e-008,1.0853
1.29096e-008,1.0848
1.29463e-008,1.0868
1.29829e-008,1.0902
1.30196e-008,1.0940
1.30563e-008,1.0968
1.30930e-008,1.0982
1.31297e-008,1.0979
1.31663e-008,1.0967
1.32030e-008,1.0964
1.32397e-008,1.0973
1.32763e-008,1.1021
1.33130e-008,1.1051
1.33497e-008,1.0947
1.33864e-008,1.0530
1.34231e-008,0.9615
1.34597e-008,0.8365
1.34964e-008,0.7064
1.35331e-008,0.5895
1.35697e-008,0.4973
1.36064e-008,0.4320
1.36431e-008,0.3884
1.36798e-008,0.3606
1.37165e-008,0.3421
1.37531e-008,0.3302
1.37898e-008,0.3220
1.38265e-008,0.3157
1.38631e-008,0.3102
1.38998e-008,0.3053
1.39365e-008,0.3011
1.39732e-008,0.2986
1.40099e-008,0.2985
1.40465e-008,0.3014
1.40832e-008,0.3059
1.41199e-008,0.3104
1.41565e-008,0.3138
1.41932e-008,0.3195
1.42299e-008,0.3403
1.42666e-008,0.3931
1.43033e-008,0.4991
1.43399e-008,0.6492
1.43766e-008,0.8144
1.44133e-008,0.9430
1.44499e-008,1.0162
1.44866e-008,1.0556
1.45233e-008,1.0826
1.45600e-008,1.1102
1.45967e-008,1.1397
1.46333e-008,1.1660
1.46700e-008,1.1855
1.47067e-008,1.1967
1.47433e-008,1.2006
1.47800e-008,1.2002
1.48167e-008,1.1986
1.48534e-008,1.1981
1.48901e-008,1.1989
1.49267e-008,1.1995
1.49634e-008,1.1990
1.50001e-008,1.1975
1.50368e-008,1.1954
1.50734e-008,1.1926
1.51101e-008,1.1860
1.51468e-008,1.1742
1.51834e-008,1.1528
1.52201e-008,1.1142
1.52568e-008,1.0474
1.52935e-008,0.9371
1.53301e-008,0.8020
1.53668e-008,0.6741
1.54035e-008,0.5621
1.54402e-008,0.4652
1.54769e-008,0.3826
1.55135e-008,0.3169
1.55502e-008,0.2695
1.55869e-008,0.2418
1.56236e-008,0.2312
1.56602e-008,0.2316
1.56969e-008,0.2357
1.57336e-008,0.2377
1.57703e-008,0.2348
1.58069e-008,0.2273
1.58436e-008,0.2181
1.58803e-008,0.2111
1.59169e-008,0.2086
1.59536e-008,0.2106
1.59903e-008,0.2151
1.60270e-008,0.2205
1.60636e-008,0.2275
1.61003e-008,0.2478
1.61370e-008,0.2962
1.61737e-008,0.3926
1.62104e-008,0.5371
1.62470e-008,0.7057
1.62837e-008,0.8505
1.63204e-008,0.9429
1.63571e-008,1.0002
1.63937e-008,1.0447
1.64304e-008,1.0882
1.64671e-008,1.1302
1.65037e-008,1.1626
1.65404e-008,1.1811
1.65771e-008,1.1867
1.66138e-008,1.1846
1.66504e-008,1.1808
1.66871e-008,1.1802
1.67238e-008,1.1843
1.67605e-008,1.1915
1.67972e-008,1.1983
1.68338e-008,1.2019
1.68705e-008,1.2012
1.69072e-008,1.1974
1.69439e-008,1.1920
1.69805e-008,1.1843
1.70172e-008,1.1709
1.70539e-008,1.1488
1.70905e-008,1.1194
1.71272e-008,1.0904
1.71639e-008,1.0716
1.72006e-008,1.0661
1.72372e-008,1.0696
1.72739e-008,1.0728
1.73106e-008,1.0672
1.73473e-008,1.0510
1.73840e-008,1.0290
1.74206e-008,1.0099
1.74573e-008,1.0007
1.74940e-008,1.0033
1.75307e-008,1.0142
1.75673e-008,1.0266
1.76040e-008,1.0347
1.76407e-008,1.0353
1.76773e-008,1.0292
1.77140e-008,1.0196
1.77507e-008,1.0103
1.77874e-008,1.0043
1.78240e-008,1.0026
1.78607e-008,1.0045
1.78974e-008,1.0083
1.79341e-008,1.0127
1.79708e-008,1.0173
1.80074e-008,1.0226
1.80441e-008,1.0288
1.80808e-008,1.0353
1.81175e-008,1.0415
1.81541e-008,1.0476
1.81908e-008,1.0545
1.82275e-008,1.0634
1.82641e-008,1.0744
1.83008e-008,1.0860
1.83375e-008,1.0954
1.83742e-008,1.0996
1.84108e-008,1.0975
1.84475e-008,1.0908
1.84842e-008,1.0831
1.85209e-008,1.0781
1.85576e-008,1.0778
1.85942e-008,1.0817
1.86309e-008,1.0880
1.86676e-008,1.0944
1.87043e-008,1.0986
1.87409e-008,1.0996
1.87776e-008,1.0976
1.88143e-008,1.0940
1.88509e-008,1.0910
1.88876e-008,1.0899
1.89243e-008,1.0908
1.89610e-008,1.0932
1.89976e-008,1.0959
1.90343e-008,1.0983
1.90710e-008,1.1001
1.91077e-008,1.1008
1.91444e-008,1.1003
1.91810e-008,1.0985
1.92177e-008,1.0960
1.92544e-008,1.0936
1.92911e-008,1.0927
1.93277e-008,1.0937
1.93644e-008,1.0962
1.94011e-008,1.0992
1.94377e-008,1.1013
1.94744e-008,1.1019
1.95111e-008,1.1008
1.95478e-008,1.0988
1.95844e-008,1.0965
1.96211e-008,1.0950
1.96578e-008,1.0947
1.96945e-008,1.0959
1.97312e-008,1.0978
1.97678e-008,1.0995
1.98045e-008,1.1002
1.98412e-008,1.0997
1.98779e-008,1.0983
1.99145e-008,1.0967
1.99512e-008,1.0954
1.99879e-008,1.0948
2.00245e-008,1.0948
2.00612e-008,1.0951
2.00979e-008,1.0958
2.01346e-008,1.0966
2.01712e-008,1.0974
2.02079e-008,1.0978
2.02446e-008,1.0976
2.02813e-008,1.0968
2.03179e-008,1.0960
2.03546e-008,1.0955
2.03913e-008,1.0954
2.04280e-008,1.0957
2.04647e-008,1.0963
2.05013e-008,1.0969
2.05380e-008,1.0972
2.05747e-008,1.0972
2.06114e-008,1.0968
2.06480e-008,1.0958
2.06847e-008,1.0959
2.07214e-008,1.0966
2.07580e-008,1.0993
2.07947e-008,1.1046
2.08314e-008,1.1033
2.08681e-008,1.0825
2.09047e-008,1.0204
2.09414e-008,0.9102
2.09781e-008,0.7794
2.10148e-008,0.6525
2.10515e-008,0.5457
2.10881e-008,0.4662
2.11248e-008,0.4119
2.11615e-008,0.3764
2.11982e-008,0.3519
2.12348e-008,0.3351
2.12715e-008,0.3228
2.13082e-008,0.3141
2.13448e-008,0.3078
2.13815e-008,0.3030
2.14182e-008,0.2995
2.14549e-008,0.2973
2.14915e-008,0.2967
2.15282e-008,0.2981
2.15649e-008,0.3014
2.16016e-008,0.3052
2.16383e-008,0.3085
2.16749e-008,0.3115
2.17116e-008,0.3170
2.17483e-008,0.3288
2.17850e-008,0.3493
2.18216e-008,0.3753
2.18583e-008,0.3996
2.18950e-008,0.4150
2.19316e-008,0.4178
2.19683e-008,0.4100
2.20050e-008,0.3991
2.20417e-008,0.3922
2.20783e-008,0.3927
2.21150e-008,0.3994
2.21517e-008,0.4083
2.21884e-008,0.4148
2.22251e-008,0.4164
2.22617e-008,0.4136
2.22984e-008,0.4086
2.23351e-008,0.4044
2.23718e-008,0.4028
2.24084e-008,0.4041
2.24451e-008,0.4073
2.24818e-008,0.4109
2.25184e-008,0.4138
2.25551e-008,0.4155
2.25918e-008,0.4161
2.26285e-008,0.4192
2.26651e-008,0.4312
2.27018e-008,0.4647
2.27385e-008,0.5386
2.27752e-008,0.6467
2.28119e-008,0.7693
2.28485e-008,0.8746
2.28852e-008,0.9428
2.29219e-008,0.9875
2.29586e-008,1.0194
2.29952e-008,1.0433
2.30319e-008,1.0617
2.30686e-008,1.0748
2.31052e-008,1.0856
2.31419e-008,1.0967
2.31786e-008,1.1083
2.32153e-008,1.1186
2.32519e-008,1.1261
2.32886e-008,1.1293
2.33253e-008,1.1276
2.33620e-008,1.1220
2.33987e-008,1.1144
2.34353e-008,1.1074
2.34720e-008,1.1025
2.35087e-008,1.0989
2.35454e-008,1.0930
2.35820e-008,1.0804
2.36187e-008,1.0598
2.36554e-008,1.0355
2.36920e-008,1.0153
2.37287e-008,1.0065
2.37654e-008,1.0094
2.38021e-008,1.0183
2.38387e-008,1.0259
2.38754e-008,1.0269
2.39121e-008,1.0214
2.39488e-008,1.0133
2.39855e-008,1.0070
2.40221e-008,1.0050
2.40588e-008,1.0068
2.40955e-008,1.0100
2.41322e-008,1.0124
2.41688e-008,1.0126
2.42055e-008,1.0106
2.42422e-008,1.0079
2.42788e-008,1.0057
2.43155e-008,1.0047
2.43522e-008,1.0047
2.43889e-008,1.0050
2.44255e-008,1.0060
2.44622e-008,1.0078
2.44989e-008,1.0117
2.45356e-008,1.0204
2.45723e-008,1.0263
2.46089e-008,1.0158
2.46456e-008,0.9671
2.46823e-008,0.8665
2.47190e-008,0.7416
2.47556e-008,0.6243
2.47923e-008,0.5284
2.48290e-008,0.4579
2.48657e-008,0.4096
2.49023e-008,0.3761
2.49390e-008,0.3515
2.49757e-008,0.3309
2.50123e-008,0.3143
2.50490e-008,0.3021
2.50857e-008,0.2950
2.51224e-008,0.2924
2.51590e-008,0.2927
2.51957e-008,0.2944
2.52324e-008,0.2964
2.52691e-008,0.2987
2.53058e-008,0.3014
2.53424e-008,0.3039
2.53791e-008,0.3060
2.54158e-008,0.3083
2.54525e-008,0.3160
2.54891e-008,0.3422
2.55258e-008,0.4037
2.55625e-008,0.5196
2.55991e-008,0.6748
2.56358e-008,0.8375
2.56725e-008,0.9554
2.57092e-008,1.0189
2.57458e-008,1.0531
2.57825e-008,1.0796
2.58192e-008,1.1095
2.58559e-008,1.1412
2.58926e-008,1.1691
2.59292e-008,1.1890
2.59659e-008,1.1998
2.60026e-008,1.2029
2.60393e-008,1.2016
2.60759e-008,1.1993
2.61126e-008,1.1982
2.61493e-008,1.1984
2.61859e-008,1.1987
2.62226e-008,1.1984
2.62593e-008,1.1977
2.62960e-008,1.1967
2.63326e-008,1.1943
2.63693e-008,1.1869
2.64060e-008,1.1731
2.64427e-008,1.1485
2.64794e-008,1.1060
2.65160e-008,1.0342
2.65527e-008,0.9194
2.65894e-008,0.7843
2.66261e-008,0.6587
2.66627e-008,0.5491
2.66994e-008,0.4540
2.67361e-008,0.3730
2.67727e-008,0.3088
2.68094e-008,0.2640
2.68461e-008,0.2389
2.68828e-008,0.2306
2.69194e-008,0.2323
2.69561e-008,0.2365
2.69928e-008,0.2377
2.70295e-008,0.2335
2.70662e-008,0.2251
2.71028e-008,0.2158
2.71395e-008,0.2093
2.71762e-008,0.2076
2.72129e-008,0.2101
2.72495e-008,0.2149
2.72862e-008,0.2205
2.73229e-008,0.2289
2.73595e-008,0.2440
2.73962e-008,0.2697
2.74329e-008,0.3038
2.74696e-008,0.3378
2.75062e-008,0.3630
2.75429e-008,0.3750
2.75796e-008,0.3761
2.76163e-008,0.3735
2.76530e-008,0.3755
2.76896e-008,0.3847
2.77263e-008,0.3977
2.77630e-008,0.4084
2.77997e-008,0.4119
2.78363e-008,0.4075
2.78730e-008,0.3986
2.79097e-008,0.3906
2.79463e-008,0.3874
2.79830e-008,0.3900
2.80197e-008,0.3972
2.80564e-008,0.4057
2.80930e-008,0.4125
2.81297e-008,0.4157
2.81664e-008,0.4154
2.82031e-008,0.4130
2.82398e-008,0.4117
2.82764e-008,0.4177
2.83131e-008,0.4400
2.83498e-008,0.4949
2.83865e-008,0.5928
2.84231e-008,0.7136
2.84598e-008,0.8357
2.84965e-008,0.9206
2.85331e-008,0.9733
2.85698e-008,1.0070
2.86065e-008,1.0305
2.86432e-008,1.0485
2.86798e-008,1.0633
2.87165e-008,1.0775
2.87532e-008,1.0924
2.87899e-008,1.1075
2.88266e-008,1.1206
2.88632e-008,1.1295
2.88999e-008,1.1326
2.89366e-008,1.1303
2.89733e-008,1.1240
2.90099e-008,1.1159
2.90466e-008,1.1087
2.90833e-008,1.1048
2.91199e-008,1.1046
2.91566e-008,1.1030
2.91933e-008,1.0961
2.92300e-008,1.0827
2.92666e-008,1.0566
2.93033e-008,1.0093
2.93400e-008,0.9225
2.93767e-008,0.7929
2.94133e-008,0.6574
2.94500e-008,0.5436
2.94867e-008,0.4532
2.95234e-008,0.3808
2.95601e-008,0.3241
2.95967e-008,0.2821
2.96334e-008,0.2540
2.96701e-008,0.2377
2.97068e-008,0.2292
2.97434e-008,0.2247
2.97801e-008,0.2211
2.98168e-008,0.2169
2.98534e-008,0.2124
2.98901e-008,0.2086
2.99268e-008,0.2070
2.99635e-008,0.2082
3.00002e-008,0.2117
3.00368e-008,0.2153
3.00735e-008,0.2180
3.01102e-008,0.2208
3.01469e-008,0.2303
3.01835e-008,0.2605
3.02202e-008,0.3279
3.02569e-008,0.4477
3.02935e-008,0.6066
3.03302e-008,0.7730
3.03669e-008,0.8943
3.04036e-008,0.9677
3.04403e-008,1.0160
3.04769e-008,1.0586
3.05136e-008,1.1020
3.05503e-008,1.1404
3.05869e-008,1.1675
3.06236e-008,1.1815
3.06603e-008,1.1853
3.06970e-008,1.1842
3.07336e-008,1.1836
3.07703e-008,1.1858
3.08070e-008,1.1912
3.08437e-008,1.1972
3.08804e-008,1.2011
3.09170e-008,1.2012
3.09537e-008,1.1987
3.09904e-008,1.1953
3.10270e-008,1.1915
3.10637e-008,1.1846
3.11004e-008,1.1729
3.11371e-008,1.1493
3.11738e-008,1.1057
3.12104e-008,1.0289
3.12471e-008,0.9081
3.12838e-008,0.7700
3.13205e-008,0.6436
3.13571e-008,0.5344
3.13938e-008,0.4405
3.14305e-008,0.3615
3.14671e-008,0.2993
3.15038e-008,0.2579
3.15405e-008,0.2367
3.15772e-008,0.2322
3.16139e-008,0.2365
3.16505e-008,0.2416
3.16872e-008,0.2418
3.17239e-008,0.2358
3.17605e-008,0.2253
3.17972e-008,0.2147
3.18339e-008,0.2081
3.18706e-008,0.2076
3.19072e-008,0.2120
3.19439e-008,0.2182
3.19806e-008,0.2244
3.20173e-008,0.2323
3.20540e-008,0.2467
3.20906e-008,0.2716
3.21273e-008,0.3049
3.21640e-008,0.3378
3.22006e-008,0.3616
3.22373e-008,0.3723
3.22740e-008,0.3729
3.23107e-008,0.3712
3.23474e-008,0.3749
3.23840e-008,0.3858
3.24207e-008,0.3999
3.24574e-008,0.4106
3.24941e-008,0.4133
3.25307e-008,0.4078
3.25674e-008,0.3981
3.26041e-008,0.3899
3.26407e-008,0.3869
3.26774e-008,0.3902
3.27141e-008,0.3980
3.27508e-008,0.4070
3.27875e-008,0.4139
3.28241e-008,0.4166
3.28608e-008,0.4157
3.28975e-008,0.4128
3.29341e-008,0.4118
3.29708e-008,0.4194
3.30075e-008,0.4448
3.30442e-008,0.5055
3.30808e-008,0.6074
3.31175e-008,0.7298
3.31542e-008,0.8489
3.31909e-008,0.9292
3.32276e-008,0.9791
3.32642e-008,1.0111
3.33009e-008,1.0336
3.33376e-008,1.0507
3.33742e-008,1.0651
3.34109e-008,1.0791
3.34476e-008,1.0940
3.34843e-008,1.1091
3.35210e-008,1.1221
3.35576e-008,1.1306
3.35943e-008,1.1333
3.36310e-008,1.1304
3.36677e-008,1.1236
3.37043e-008,1.1153
3.37410e-008,1.1082
3.37777e-008,1.1044
3.38143e-008,1.1029
3.38510e-008,1.1000
3.38877e-008,1.0903
3.39244e-008,1.0711
3.39611e-008,1.0454
3.39977e-008,1.0210
3.40344e-008,1.0066
3.40711e-008,1.0056
3.41077e-008,1.0136
3.41444e-008,1.0232
3.41811e-008,1.0279
3.42178e-008,1.0254
3.42545e-008,1.0183
3.42911e-008,1.0110
3.43278e-008,1.0068
3.43645e-008,1.0064
3.44012e-008,1.0086
3.44378e-008,1.0112
3.44745e-008,1.0124
3.45112e-008,1.0117
3.45478e-008,1.0097
3.45845e-008,1.0077
3.46212e-008,1.0065
3.46579e-008,1.0061
3.46946e-008,1.0058
3.47312e-008,1.0052
3.47679e-008,1.0048
3.48046e-008,1.0057
3.48412e-008,1.0092
3.48779e-008,1.0159
3.49146e-008,1.0249
3.49513e-008,1.0346
3.49879e-008,1.0436
3.50246e-008,1.0517
3.50613e-008,1.0594
3.50980e-008,1.0674
3.51347e-008,1.0757
3.51713e-008,1.0835
3.52080e-008,1.0895
3.52447e-008,1.0923
3.52813e-008,1.0916
3.53180e-008,1.0883
3.53547e-008,1.0848
3.53914e-008,1.0831
3.54281e-008,1.0839
3.54647e-008,1.0870
3.55014e-008,1.0910
3.55381e-008,1.0945
3.55748e-008,1.0966
3.56114e-008,1.0970
3.56481e-008,1.0962
3.56848e-008,1.0951
3.57214e-008,1.0942
3.57581e-008,1.0941
3.57948e-008,1.0946
3.58315e-008,1.0954
3.58682e-008,1.0964
3.59048e-008,1.0974
3.59415e-008,1.0983
3.59782e-008,1.0988
3.60148e-008,1.0985
3.60515e-008,1.0974
3.60882e-008,1.0959
3.61249e-008,1.0946
3.61615e-008,1.0943
3.61982e-008,1.0952
3.62349e-008,1.0969
3.62716e-008,1.0989
3.63083e-008,1.1003
3.63449e-008,1.1007
3.63816e-008,1.0999
3.64183e-008,1.0985
3.64549e-008,1.0970
3.64916e-008,1.0959
3.65283e-008,1.0958
3.65650e-008,1.0965
3.66017e-008,1.0976
3.66383e-008,1.0986
3.66750e-008,1.0990
3.67117e-008,1.0986
3.67484e-008,1.0978
3.67850e-008,1.0969
3.68217e-008,1.0961
3.68584e-008,1.0955
3.68950e-008,1.0951
3.69317e-008,1.0951
3.69684e-008,1.0954
3.70051e-008,1.0961
3.70418e-008,1.0969
3.70784e-008,1.0973
3.71151e-008,1.0973
3.71518e-008,1.0968
3.71884e-008,1.0962
3.72251e-008,1.0957
3.72618e-008,1.0955
3.72985e-008,1.0955
3.73351e-008,1.0958
3.73718e-008,1.0962
3.74085e-008,1.0966
3.74452e-008,1.0967
3.74819e-008,1.0966
3.75185e-008,1.0962
3.75552e-008,1.0957
3.75919e-008,1.0954
3.76285e-008,1.0955
3.76652e-008,1.0957
3.77019e-008,1.0960
3.77386e-008,1.0962
3.77753e-008,1.0962
3.78119e-008,1.0962
3.78486e-008,1.0961
3.78853e-008,1.0960
3.79220e-008,1.0958
3.79586e-008,1.0957
3.79953e-008,1.0956
3.80320e-008,1.0956
3.80686e-008,1.0957
3.81053e-008,1.0958
3.81420e-008,1.0959
3.81787e-008,1.0959
3.82154e-008,1.0958
3.82520e-008,1.0957
3.82887e-008,1.0956
3.83254e-008,1.0955
3.83620e-008,1.0955
3.83987e-008,1.0956
3.84354e-008,1.0957
3.84721e-008,1.0958
3.85088e-008,1.0958
3.85454e-008,1.0958
3.85821e-008,1.0957
3.86188e-008,1.0956
3.86555e-008,1.0955
3.86921e-008,1.0955
3.87288e-008,1.0955
3.87655e-008,1.0956
3.88021e-008,1.0957
3.88388e-008,1.0957
3.88755e-008,1.0956
3.89122e-008,1.0956
3.89489e-008,1.0955
3.89855e-008,1.0954
3.90222e-008,1.0954
3.90589e-008,1.0954
3.90955e-008,1.0954
3.91322e-008,1.0955
3.91689e-008,1.0955
3.92056e-008,1.0956
3.92422e-008,1.0955
3.92789e-008,1.0955
3.93156e-008,1.0954
3.93523e-008,1.0954
3.93890e-008,1.0953
