.HEADER
..NAMES
Time,V U1.AC1
.DATA
0.0e+000,0.3146
3.86e-011,0.3146
7.72e-011,0.3146
1.157e-010,0.3146
1.543e-010,0.3146
1.929e-010,0.3146
2.314e-010,0.3146
2.700e-010,0.3198
3.086e-010,0.3378
3.472e-010,0.3862
3.857e-010,0.4823
4.243e-010,0.6218
4.629e-010,0.7827
5.015e-010,0.9121
5.401e-010,1.0051
5.786e-010,1.0704
6.172e-010,1.1166
6.558e-010,1.1482
6.944e-010,1.1694
7.329e-010,1.2200
7.715e-010,1.2412
8.101e-010,1.2399
8.486e-010,1.2048
8.872e-010,1.1119
9.258e-010,0.9659
9.644e-010,0.7994
1.0029e-009,0.6284
1.0415e-009,0.4776
1.0801e-009,0.3702
1.1187e-009,0.3117
1.1572e-009,0.2873
1.1958e-009,0.2779
1.2344e-009,0.2751
1.2730e-009,0.2734
1.3115e-009,0.2677
1.3501e-009,0.2638
1.3887e-009,0.2644
1.4273e-009,0.2706
1.4658e-009,0.2847
1.5044e-009,0.3039
1.5430e-009,0.3224
1.5816e-009,0.3364
1.6202e-009,0.3451
1.6587e-009,0.3485
1.6973e-009,0.3454
1.7359e-009,0.3371
1.7745e-009,0.3284
1.8130e-009,0.3224
1.8516e-009,0.3182
1.8902e-009,0.3154
1.9288e-009,0.3146
1.9673e-009,0.3145
2.0059e-009,0.3155
2.0445e-009,0.3168
2.0830e-009,0.3174
2.1216e-009,0.3172
2.1602e-009,0.3162
2.1988e-009,0.3153
2.2374e-009,0.3145
2.2759e-009,0.3135
2.3145e-009,0.3129
2.3531e-009,0.3132
2.3916e-009,0.3139
2.4302e-009,0.3142
2.4688e-009,0.3144
2.5074e-009,0.3146
2.5459e-009,0.3148
2.5845e-009,0.3149
2.6231e-009,0.3148
2.6617e-009,0.3146
2.7003e-009,0.3144
2.7388e-009,0.3143
2.7774e-009,0.3143
2.8160e-009,0.3143
2.8545e-009,0.3143
2.8931e-009,0.3144
2.9317e-009,0.3146
2.9703e-009,0.3146
3.0089e-009,0.3145
3.0474e-009,0.3145
3.0860e-009,0.3201
3.1246e-009,0.3392
3.1631e-009,0.3898
3.2017e-009,0.4882
3.2403e-009,0.6295
3.2789e-009,0.7899
3.3175e-009,0.9174
3.3560e-009,1.0087
3.3946e-009,1.0730
3.4332e-009,1.1184
3.4717e-009,1.1493
3.5103e-009,1.1701
3.5489e-009,1.2227
3.5875e-009,1.2417
3.6260e-009,1.2391
3.6646e-009,1.2015
3.7032e-009,1.1054
3.7418e-009,0.9574
3.7803e-009,0.7903
3.8189e-009,0.6198
3.8575e-009,0.4708
3.8961e-009,0.3659
3.9346e-009,0.3098
3.9732e-009,0.2864
4.0118e-009,0.2774
4.0504e-009,0.2750
4.0890e-009,0.2729
4.1275e-009,0.2670
4.1661e-009,0.2636
4.2047e-009,0.2645
4.2433e-009,0.2711
4.2818e-009,0.2855
4.3204e-009,0.3048
4.3590e-009,0.3232
4.3975e-009,0.3369
4.4361e-009,0.3453
4.4747e-009,0.3484
4.5133e-009,0.3450
4.5519e-009,0.3366
4.5904e-009,0.3280
4.6290e-009,0.3220
4.6676e-009,0.3178
4.7062e-009,0.3153
4.7447e-009,0.3146
4.7833e-009,0.3145
4.8219e-009,0.3155
4.8604e-009,0.3167
4.8990e-009,0.3174
4.9376e-009,0.3187
4.9762e-009,0.3265
5.0147e-009,0.3538
5.0533e-009,0.4204
5.0919e-009,0.5346
5.1305e-009,0.6866
5.1691e-009,0.8390
5.2076e-009,0.9530
5.2462e-009,1.0340
5.2848e-009,1.0912
5.3234e-009,1.1312
5.3619e-009,1.1582
5.4005e-009,1.1905
5.4391e-009,1.2317
5.4776e-009,1.2433
5.5162e-009,1.2305
5.5548e-009,1.1731
5.5934e-009,1.0547
5.6320e-009,0.8971
5.6705e-009,0.7264
5.7091e-009,0.5611
5.7477e-009,0.4265
5.7863e-009,0.3403
5.8248e-009,0.2984
5.8634e-009,0.2820
5.9020e-009,0.2759
5.9405e-009,0.2746
5.9791e-009,0.2711
6.0177e-009,0.2653
6.0563e-009,0.2632
6.0948e-009,0.2659
6.1334e-009,0.2753
6.1720e-009,0.2923
6.2106e-009,0.3118
6.2492e-009,0.3288
6.2877e-009,0.3406
6.3263e-009,0.3470
6.3649e-009,0.3478
6.4035e-009,0.3421
6.4420e-009,0.3330
6.4806e-009,0.3254
6.5192e-009,0.3203
6.5577e-009,0.3166
6.5963e-009,0.3148
6.6349e-009,0.3143
6.6735e-009,0.3147
6.7121e-009,0.3159
6.7506e-009,0.3170
6.7892e-009,0.3173
6.8278e-009,0.3167
6.8664e-009,0.3157
6.9049e-009,0.3148
6.9435e-009,0.3140
6.9821e-009,0.3130
7.0206e-009,0.3128
7.0592e-009,0.3134
7.0978e-009,0.3139
7.1364e-009,0.3142
7.1749e-009,0.3144
7.2135e-009,0.3146
7.2521e-009,0.3148
7.2907e-009,0.3148
7.3293e-009,0.3146
7.3678e-009,0.3144
7.4064e-009,0.3142
7.4450e-009,0.3142
7.4835e-009,0.3142
7.5221e-009,0.3142
7.5607e-009,0.3142
7.5993e-009,0.3144
7.6379e-009,0.3145
7.6764e-009,0.3145
7.7150e-009,0.3144
7.7536e-009,0.3162
7.7922e-009,0.3255
7.8307e-009,0.3551
7.8693e-009,0.4250
7.9079e-009,0.5427
7.9464e-009,0.6974
7.9850e-009,0.8481
8.0236e-009,0.9592
8.0622e-009,1.0381
8.1008e-009,1.0938
8.1393e-009,1.1327
8.1779e-009,1.1588
8.2165e-009,1.1772
8.2550e-009,1.1905
8.2936e-009,1.2004
8.3322e-009,1.2073
8.3708e-009,1.2116
8.4093e-009,1.2122
8.4479e-009,1.2069
8.4865e-009,1.1943
8.5251e-009,1.1766
8.5637e-009,1.1623
8.6022e-009,1.1575
8.6408e-009,1.1601
8.6794e-009,1.1663
8.7179e-009,1.1784
8.7565e-009,1.1849
8.7951e-009,1.1722
8.8337e-009,1.1131
8.8722e-009,0.9918
8.9108e-009,0.8410
8.9494e-009,0.6928
8.9880e-009,0.5568
9.0266e-009,0.4453
9.0651e-009,0.3664
9.1037e-009,0.3208
9.1423e-009,0.2996
9.1808e-009,0.2900
9.2194e-009,0.2842
9.2580e-009,0.2790
9.2966e-009,0.2739
9.3352e-009,0.2701
9.3737e-009,0.2698
9.4123e-009,0.2772
9.4509e-009,0.2950
9.4895e-009,0.3159
9.5280e-009,0.3324
9.5666e-009,0.3424
9.6052e-009,0.3465
9.6437e-009,0.3486
9.6823e-009,0.3590
9.7209e-009,0.3953
9.7595e-009,0.4787
9.7981e-009,0.6072
9.8366e-009,0.7632
9.8752e-009,0.8955
9.9138e-009,0.9916
9.9524e-009,1.0604
9.9909e-009,1.1111
1.00295e-008,1.1468
1.00681e-008,1.1700
1.01066e-008,1.2176
1.01452e-008,1.2402
1.01838e-008,1.2415
1.02224e-008,1.2129
1.02610e-008,1.1291
1.02995e-008,0.9883
1.03381e-008,0.8237
1.03767e-008,0.6528
1.04152e-008,0.4982
1.04538e-008,0.3837
1.04924e-008,0.3183
1.05310e-008,0.2900
1.05695e-008,0.2791
1.06081e-008,0.2754
1.06467e-008,0.2734
1.06853e-008,0.2676
1.07239e-008,0.2634
1.07624e-008,0.2636
1.08010e-008,0.2687
1.08396e-008,0.2815
1.08781e-008,0.3004
1.09167e-008,0.3195
1.09553e-008,0.3345
1.09939e-008,0.3438
1.10324e-008,0.3488
1.10710e-008,0.3550
1.11096e-008,0.3761
1.11482e-008,0.4346
1.11868e-008,0.5426
1.12253e-008,0.6886
1.12639e-008,0.8375
1.13025e-008,0.9496
1.13410e-008,1.0307
1.13796e-008,1.0892
1.14182e-008,1.1312
1.14568e-008,1.1596
1.14953e-008,1.1921
1.15339e-008,1.2327
1.15725e-008,1.2440
1.16111e-008,1.2322
1.16497e-008,1.1770
1.16882e-008,1.0601
1.17268e-008,0.9027
1.17654e-008,0.7329
1.18039e-008,0.5676
1.18425e-008,0.4317
1.18811e-008,0.3438
1.19197e-008,0.3002
1.19583e-008,0.2830
1.19968e-008,0.2763
1.20354e-008,0.2746
1.20740e-008,0.2709
1.21126e-008,0.2650
1.21511e-008,0.2629
1.21897e-008,0.2654
1.22283e-008,0.2743
1.22668e-008,0.2909
1.23054e-008,0.3108
1.23440e-008,0.3281
1.23826e-008,0.3401
1.24212e-008,0.3467
1.24597e-008,0.3477
1.24983e-008,0.3423
1.25369e-008,0.3332
1.25755e-008,0.3255
1.26140e-008,0.3203
1.26526e-008,0.3165
1.26912e-008,0.3147
1.27297e-008,0.3142
1.27683e-008,0.3145
1.28069e-008,0.3157
1.28455e-008,0.3168
1.28841e-008,0.3172
1.29226e-008,0.3198
1.29612e-008,0.3317
1.29998e-008,0.3689
1.30383e-008,0.4507
1.30769e-008,0.5783
1.31155e-008,0.7370
1.31541e-008,0.8781
1.31926e-008,0.9811
1.32312e-008,1.0538
1.32698e-008,1.1051
1.33084e-008,1.1407
1.33470e-008,1.1644
1.33855e-008,1.2079
1.34241e-008,1.2373
1.34627e-008,1.2422
1.35012e-008,1.2185
1.35398e-008,1.1422
1.35784e-008,1.0076
1.36170e-008,0.8445
1.36555e-008,0.6729
1.36941e-008,0.5145
1.37327e-008,0.3938
1.37713e-008,0.3230
1.38099e-008,0.2913
1.38484e-008,0.2791
1.38870e-008,0.2749
1.39256e-008,0.2739
1.39641e-008,0.2691
1.40027e-008,0.2640
1.40413e-008,0.2633
1.40799e-008,0.2677
1.41185e-008,0.2798
1.41570e-008,0.2982
1.41956e-008,0.3174
1.42342e-008,0.3329
1.42728e-008,0.3430
1.43113e-008,0.3478
1.43499e-008,0.3465
1.43885e-008,0.3393
1.44270e-008,0.3302
1.44656e-008,0.3234
1.45042e-008,0.3189
1.45428e-008,0.3157
1.45814e-008,0.3144
1.46199e-008,0.3141
1.46585e-008,0.3149
1.46971e-008,0.3162
1.47357e-008,0.3171
1.47742e-008,0.3172
1.48128e-008,0.3225
1.48514e-008,0.3416
1.48899e-008,0.3933
1.49285e-008,0.4928
1.49671e-008,0.6343
1.50057e-008,0.7938
1.50443e-008,0.9201
1.50828e-008,1.0109
1.51214e-008,1.0747
1.51600e-008,1.1198
1.51985e-008,1.1505
1.52371e-008,1.1711
1.52757e-008,1.1862
1.53143e-008,1.1971
1.53528e-008,1.2048
1.53914e-008,1.2098
1.54300e-008,1.2121
1.54686e-008,1.2094
1.55071e-008,1.1994
1.55457e-008,1.1832
1.55843e-008,1.1666
1.56229e-008,1.1583
1.56615e-008,1.1585
1.57000e-008,1.1629
1.57386e-008,1.1741
1.57772e-008,1.1835
1.58158e-008,1.1803
1.58543e-008,1.1422
1.58929e-008,1.0428
1.59315e-008,0.8970
1.59701e-008,0.7471
1.60086e-008,0.6046
1.60472e-008,0.4831
1.60858e-008,0.3916
1.61243e-008,0.3342
1.61629e-008,0.3054
1.62015e-008,0.2800
1.62401e-008,0.2780
1.62786e-008,0.3033
1.63172e-008,0.3660
1.63558e-008,0.4730
1.63944e-008,0.6202
1.64329e-008,0.7721
1.64715e-008,0.9046
1.65101e-008,1.0168
1.65487e-008,1.1027
1.65873e-008,1.1603
1.66258e-008,1.1940
1.66644e-008,1.2127
1.67030e-008,1.2204
1.67416e-008,1.2211
1.67801e-008,1.2219
1.68187e-008,1.2216
1.68573e-008,1.2178
1.68959e-008,1.2095
1.69344e-008,1.1963
1.69730e-008,1.1794
1.70116e-008,1.1663
1.70501e-008,1.1617
1.70887e-008,1.1628
1.71273e-008,1.1687
1.71659e-008,1.1778
1.72044e-008,1.1821
1.72430e-008,1.1645
1.72816e-008,1.0952
1.73202e-008,0.9663
1.73588e-008,0.8159
1.73973e-008,0.6694
1.74359e-008,0.5369
1.74745e-008,0.4306
1.75131e-008,0.3573
1.75516e-008,0.3166
1.75902e-008,0.2974
1.76288e-008,0.2883
1.76674e-008,0.2827
1.77059e-008,0.2774
1.77445e-008,0.2725
1.77831e-008,0.2694
1.78216e-008,0.2700
1.78602e-008,0.2791
1.78988e-008,0.2981
1.79374e-008,0.3188
1.79759e-008,0.3341
1.80145e-008,0.3430
1.80531e-008,0.3463
1.80917e-008,0.3489
1.81302e-008,0.3619
1.81688e-008,0.4043
1.82074e-008,0.4950
1.82460e-008,0.6293
1.82846e-008,0.7856
1.83231e-008,0.9119
1.83617e-008,1.0033
1.84003e-008,1.0687
1.84389e-008,1.1170
1.84774e-008,1.1508
1.85160e-008,1.1723
1.85546e-008,1.2214
1.85932e-008,1.2412
1.86317e-008,1.2393
1.86703e-008,1.2039
1.87089e-008,1.1103
1.87474e-008,0.9635
1.87860e-008,0.7970
1.88246e-008,0.6269
1.88632e-008,0.4771
1.89017e-008,0.3703
1.89403e-008,0.3118
1.89789e-008,0.2874
1.90175e-008,0.2779
1.90560e-008,0.2748
1.90946e-008,0.2727
1.91332e-008,0.2667
1.91718e-008,0.2629
1.92104e-008,0.2636
1.92489e-008,0.2698
1.92875e-008,0.2839
1.93261e-008,0.3032
1.93647e-008,0.3219
1.94032e-008,0.3360
1.94418e-008,0.3446
1.94804e-008,0.3479
1.95190e-008,0.3448
1.95575e-008,0.3366
1.95961e-008,0.3278
1.96347e-008,0.3218
1.96732e-008,0.3175
1.97118e-008,0.3149
1.97504e-008,0.3142
1.97890e-008,0.3141
1.98275e-008,0.3150
1.98661e-008,0.3163
1.99047e-008,0.3170
1.99433e-008,0.3181
1.99819e-008,0.3251
2.00204e-008,0.3507
2.00590e-008,0.4144
2.00976e-008,0.5258
2.01362e-008,0.6758
2.01747e-008,0.8302
2.02133e-008,0.9465
2.02519e-008,1.0294
2.02905e-008,1.0878
2.03290e-008,1.1288
