.HEADER
..NAMES
Time,V U1.AB11
.DATA
0.0e+000,0.3158
3.86e-011,0.3158
7.72e-011,0.3158
1.157e-010,0.3158
1.543e-010,0.3158
1.929e-010,0.3158
2.314e-010,0.3158
2.700e-010,0.3210
3.086e-010,0.3385
3.472e-010,0.3854
3.857e-010,0.4770
4.243e-010,0.6079
4.629e-010,0.7568
5.015e-010,0.8759
5.401e-010,0.9643
5.786e-010,1.0322
6.172e-010,1.0870
6.558e-010,1.1290
6.944e-010,1.1571
7.329e-010,1.2095
7.715e-010,1.2276
8.101e-010,1.2193
8.486e-010,1.1695
8.872e-010,1.0529
9.258e-010,0.8901
9.644e-010,0.7334
1.0029e-009,0.5988
1.0415e-009,0.4909
1.0801e-009,0.4072
1.1187e-009,0.3516
1.1572e-009,0.3183
1.1958e-009,0.2954
1.2344e-009,0.2830
1.2730e-009,0.2788
1.3115e-009,0.2817
1.3501e-009,0.2958
1.3887e-009,0.3178
1.4273e-009,0.3384
1.4658e-009,0.3511
1.5044e-009,0.3543
1.5430e-009,0.3512
1.5816e-009,0.3445
1.6202e-009,0.3356
1.6587e-009,0.3283
1.6973e-009,0.3241
1.7359e-009,0.3216
1.7745e-009,0.3207
1.8130e-009,0.3209
1.8516e-009,0.3209
1.8902e-009,0.3195
1.9288e-009,0.3173
1.9673e-009,0.3152
2.0059e-009,0.3145
2.0445e-009,0.3143
2.0830e-009,0.3146
2.1216e-009,0.3167
2.1602e-009,0.3251
2.1988e-009,0.3513
2.2374e-009,0.4140
2.2759e-009,0.5216
2.3145e-009,0.6630
2.3531e-009,0.8047
2.3916e-009,0.9108
2.4302e-009,0.9906
2.4688e-009,1.0537
2.5074e-009,1.1041
2.5459e-009,1.1409
2.5845e-009,1.1646
2.6231e-009,1.1782
2.6617e-009,1.1847
2.7003e-009,1.1839
2.7388e-009,1.1753
2.7774e-009,1.1608
2.8160e-009,1.1485
2.8545e-009,1.1458
2.8931e-009,1.1509
2.9317e-009,1.1584
2.9703e-009,1.1647
3.0089e-009,1.1691
3.0474e-009,1.1723
3.0860e-009,1.1828
3.1246e-009,1.1882
3.1631e-009,1.1760
3.2017e-009,1.1213
3.2403e-009,1.0079
3.2789e-009,0.8667
3.3175e-009,0.7315
3.3560e-009,0.6055
3.3946e-009,0.4965
3.4332e-009,0.4103
3.4717e-009,0.3537
3.5103e-009,0.3214
3.5489e-009,0.2887
3.5875e-009,0.2895
3.6260e-009,0.3224
3.6646e-009,0.4054
3.7032e-009,0.5464
3.7418e-009,0.7255
3.7803e-009,0.8790
3.8189e-009,0.9891
3.8575e-009,1.0649
3.8961e-009,1.1183
3.9346e-009,1.1533
3.9732e-009,1.1746
4.0118e-009,1.1880
4.0504e-009,1.1934
4.0890e-009,1.1927
4.1275e-009,1.1875
4.1661e-009,1.1756
4.2047e-009,1.1584
4.2433e-009,1.1462
4.2818e-009,1.1445
4.3204e-009,1.1507
4.3590e-009,1.1586
4.3975e-009,1.1652
4.4361e-009,1.1706
4.4747e-009,1.1742
4.5133e-009,1.1764
4.5519e-009,1.1782
4.5904e-009,1.1794
4.6290e-009,1.1793
4.6676e-009,1.1792
4.7062e-009,1.1807
4.7447e-009,1.1831
