.HEADER
..NAMES
Time,V U1.AB19
.DATA
0.0e+000,1.1829
3.86e-011,1.1829
7.72e-011,1.1829
1.157e-010,1.1829
1.543e-010,1.1829
1.929e-010,1.1829
2.314e-010,1.1829
2.700e-010,1.1879
3.086e-010,1.1915
3.472e-010,1.1795
3.857e-010,1.1270
4.243e-010,1.0142
4.629e-010,0.8697
5.015e-010,0.7333
5.401e-010,0.6145
5.786e-010,0.5186
6.172e-010,0.4386
6.558e-010,0.3812
6.944e-010,0.3461
7.329e-010,0.3111
7.715e-010,0.3144
8.101e-010,0.3577
8.486e-010,0.4560
8.872e-010,0.6102
9.258e-010,0.7877
9.644e-010,0.9266
1.0029e-009,1.0112
1.0415e-009,1.0575
1.0801e-009,1.0936
1.1187e-009,1.1290
1.1572e-009,1.1534
1.1958e-009,1.2001
1.2344e-009,1.2129
1.2730e-009,1.1940
1.3115e-009,1.1365
1.3501e-009,1.0127
1.3887e-009,0.8518
1.4273e-009,0.7037
1.4658e-009,0.5861
1.5044e-009,0.5053
1.5430e-009,0.4361
1.5816e-009,0.3777
1.6202e-009,0.3403
1.6587e-009,0.3145
1.6973e-009,0.3037
1.7359e-009,0.3085
1.7745e-009,0.3201
1.8130e-009,0.3391
1.8516e-009,0.3595
1.8902e-009,0.3711
1.9288e-009,0.3740
1.9673e-009,0.3678
2.0059e-009,0.3552
2.0445e-009,0.3442
2.0830e-009,0.3352
2.1216e-009,0.3290
2.1602e-009,0.3334
2.1988e-009,0.3583
2.2374e-009,0.4204
2.2759e-009,0.5289
2.3145e-009,0.6694
2.3531e-009,0.8056
2.3916e-009,0.9003
2.4302e-009,0.9659
2.4688e-009,1.0194
2.5074e-009,1.0720
2.5459e-009,1.1160
2.5845e-009,1.1424
2.6231e-009,1.1530
2.6617e-009,1.1509
2.7003e-009,1.1420
2.7388e-009,1.1331
2.7774e-009,1.1260
2.8160e-009,1.1239
2.8545e-009,1.1296
2.8931e-009,1.1401
2.9317e-009,1.1515
2.9703e-009,1.1606
3.0089e-009,1.1658
3.0474e-009,1.1689
3.0860e-009,1.1794
3.1246e-009,1.1849
3.1631e-009,1.1738
3.2017e-009,1.1199
3.2403e-009,1.0052
3.2789e-009,0.8617
3.3175e-009,0.7269
3.3560e-009,0.6099
3.3946e-009,0.5149
3.4332e-009,0.4349
3.4717e-009,0.3781
3.5103e-009,0.3442
3.5489e-009,0.3241
3.5875e-009,0.3167
3.6260e-009,0.3188
3.6646e-009,0.3275
3.7032e-009,0.3435
3.7418e-009,0.3598
3.7803e-009,0.3694
3.8189e-009,0.3709
3.8575e-009,0.3644
3.8961e-009,0.3537
3.9346e-009,0.3433
3.9732e-009,0.3341
4.0118e-009,0.3278
4.0504e-009,0.3244
4.0890e-009,0.3220
4.1275e-009,0.3201
4.1661e-009,0.3189
4.2047e-009,0.3173
4.2433e-009,0.3159
4.2818e-009,0.3146
4.3204e-009,0.3135
4.3590e-009,0.3138
4.3975e-009,0.3145
4.4361e-009,0.3150
4.4747e-009,0.3176
4.5133e-009,0.3283
4.5519e-009,0.3605
4.5904e-009,0.4335
4.6290e-009,0.5508
4.6676e-009,0.6975
4.7062e-009,0.8286
4.7447e-009,0.9176
4.7833e-009,0.9805
4.8219e-009,1.0326
4.8604e-009,1.0831
4.8990e-009,1.1229
4.9376e-009,1.1454
4.9762e-009,1.1532
5.0147e-009,1.1495
5.0533e-009,1.1405
5.0919e-009,1.1318
5.1305e-009,1.1254
5.1691e-009,1.1244
5.2076e-009,1.1313
5.2462e-009,1.1424
5.2848e-009,1.1536
5.3234e-009,1.1621
5.3619e-009,1.1669
5.4005e-009,1.1725
5.4391e-009,1.1815
5.4776e-009,1.1847
5.5162e-009,1.1674
5.5548e-009,1.1008
5.5934e-009,0.9759
5.6320e-009,0.8328
5.6705e-009,0.7006
5.7091e-009,0.5888
5.7477e-009,0.4971
5.7863e-009,0.4212
5.8248e-009,0.3697
5.8634e-009,0.3392
5.9020e-009,0.3217
5.9405e-009,0.3167
5.9791e-009,0.3201
6.0177e-009,0.3305
6.0563e-009,0.3473
6.0948e-009,0.3627
6.1334e-009,0.3705
6.1720e-009,0.3703
6.2106e-009,0.3624
6.2492e-009,0.3516
6.2877e-009,0.3414
6.3263e-009,0.3327
6.3649e-009,0.3304
6.4035e-009,0.3443
6.4420e-009,0.3881
6.4806e-009,0.4781
6.5192e-009,0.6079
6.5577e-009,0.7542
6.5963e-009,0.8661
6.6349e-009,0.9416
6.6735e-009,0.9979
6.7121e-009,1.0501
6.7506e-009,1.0993
6.7892e-009,1.1335
6.8278e-009,1.1884
6.8664e-009,1.2016
6.9049e-009,1.1841
6.9435e-009,1.1237
6.9821e-009,0.9977
7.0206e-009,0.8408
7.0592e-009,0.6974
7.0978e-009,0.5834
7.1364e-009,0.5024
7.1749e-009,0.4298
7.2135e-009,0.3718
7.2521e-009,0.3360
7.2907e-009,0.2987
7.3293e-009,0.2962
7.3678e-009,0.3360
7.4064e-009,0.4262
7.4450e-009,0.5773
7.4835e-009,0.7584
7.5221e-009,0.9090
7.5607e-009,1.0021
