.HEADER
..NAMES
Time,V U1.AA25&AA24
2.53824e-008,1.2026
2.54209e-008,1.1903
2.54595e-008,1.1408
2.54981e-008,1.0245
2.55367e-008,0.8506
2.55752e-008,0.6711
2.56138e-008,0.5065
2.56524e-008,0.3848
2.56909e-008,0.3101
2.57295e-008,0.2817
2.57681e-008,0.2906
2.58067e-008,0.2987
2.58452e-008,0.3090
2.58838e-008,0.3489
2.59224e-008,0.4343
2.59610e-008,0.5762
2.59995e-008,0.7609
2.60381e-008,0.9425
2.60767e-008,1.0749
2.61153e-008,1.1580
2.61539e-008,1.1984
2.61924e-008,1.2040
2.62310e-008,1.1890
2.62696e-008,1.1832
2.63082e-008,1.2019
2.63467e-008,1.1971
2.63853e-008,1.1624
2.64239e-008,1.0694
2.64625e-008,0.9087
2.65010e-008,0.7266
2.65396e-008,0.5546
2.65782e-008,0.4179
2.66167e-008,0.3289
2.66553e-008,0.2861
2.66939e-008,0.2850
2.67325e-008,0.3040
2.67710e-008,0.3039
2.68096e-008,0.3327
2.68482e-008,0.4012
2.68868e-008,0.5256
2.69254e-008,0.6992
2.69639e-008,0.8900
2.70025e-008,1.0381
2.70411e-008,1.1366
2.70797e-008,1.1900
2.71182e-008,1.2052
2.71568e-008,1.1949
2.71954e-008,1.1749
2.72340e-008,1.1993
2.72725e-008,1.2012
2.73111e-008,1.1780
2.73497e-008,1.1069
2.73882e-008,0.9650
2.74268e-008,0.7834
2.74654e-008,0.6071
2.75040e-008,0.4559
2.75425e-008,0.3521
2.75811e-008,0.2947
2.76197e-008,0.2819
2.76583e-008,0.2977
2.76968e-008,0.3006
2.77354e-008,0.3199
2.77740e-008,0.3738
2.78126e-008,0.4802
2.78512e-008,0.6403
2.78897e-008,0.8325
2.79283e-008,0.9966
2.79669e-008,1.1107
2.80055e-008,1.1776
2.80440e-008,1.2039
2.80826e-008,1.2000
2.81212e-008,1.1815
2.81598e-008,1.1948
2.81983e-008,1.2029
2.82369e-008,1.1889
2.82755e-008,1.1367
2.83140e-008,1.0168
2.83526e-008,0.8413
2.83912e-008,0.6618
2.84298e-008,0.4988
2.84683e-008,0.3799
2.85069e-008,0.3078
2.85455e-008,0.2815
2.85841e-008,0.2913
2.86226e-008,0.2997
2.86612e-008,0.3105
2.86998e-008,0.3522
2.87384e-008,0.4403
2.87770e-008,0.5847
2.88155e-008,0.7711
2.88541e-008,0.9504
2.88927e-008,1.0801
2.89313e-008,1.1611
2.89698e-008,1.1994
2.90084e-008,1.2034
2.90470e-008,1.1879
2.90855e-008,1.1824
2.91241e-008,1.2015
2.91627e-008,1.1960
2.92013e-008,1.1592
2.92398e-008,1.0626
2.92784e-008,0.8995
2.93170e-008,0.7178
2.93556e-008,0.5470
2.93941e-008,0.4121
2.94327e-008,0.3255
2.94713e-008,0.2852
2.95099e-008,0.2860
2.95485e-008,0.3015
2.95870e-008,0.3042
2.96256e-008,0.3348
2.96642e-008,0.4062
2.97028e-008,0.5336
2.97413e-008,0.7090
2.97799e-008,0.8987
2.98185e-008,1.0445
2.98570e-008,1.1403
2.98956e-008,1.1916
2.99342e-008,1.2052
2.99728e-008,1.1940
3.00113e-008,1.1739
3.00499e-008,1.1990
3.00885e-008,1.2004
3.01271e-008,1.1756
3.01657e-008,1.1012
3.02042e-008,0.9560
3.02428e-008,0.7740
3.02814e-008,0.5989
3.03199e-008,0.4494
3.03585e-008,0.3479
3.03971e-008,0.2928
3.04357e-008,0.2823
3.04743e-008,0.2989
3.05128e-008,0.3004
3.05514e-008,0.3214
3.05900e-008,0.3777
3.06285e-008,0.4873
3.06671e-008,0.6496
3.07057e-008,0.8421
3.07443e-008,1.0038
3.07829e-008,1.1152
3.08214e-008,1.1797
3.08600e-008,1.2043
3.08986e-008,1.1993
3.09372e-008,1.1804
3.09757e-008,1.1943
3.10143e-008,1.2024
3.10529e-008,1.1873
3.10914e-008,1.1323
3.11300e-008,1.0087
3.11686e-008,0.8316
3.12072e-008,0.6532
3.12458e-008,0.4917
3.12843e-008,0.3749
3.13229e-008,0.3053
3.13615e-008,0.2813
3.14000e-008,0.2924
3.14386e-008,0.2987
3.14772e-008,0.3115
3.15158e-008,0.3552
3.15544e-008,0.4464
3.15929e-008,0.5934
3.16315e-008,0.7810
3.16701e-008,0.9583
3.17087e-008,1.0854
3.17472e-008,1.1639
3.17858e-008,1.2003
3.18244e-008,1.2031
3.18629e-008,1.1869
3.19015e-008,1.1868
3.19401e-008,1.2024
3.19787e-008,1.1952
3.20173e-008,1.1561
3.20558e-008,1.0555
3.20944e-008,0.8899
3.21330e-008,0.7085
3.21715e-008,0.5386
3.22101e-008,0.4066
3.22487e-008,0.3224
3.22873e-008,0.2841
3.23259e-008,0.2867
3.23644e-008,0.3026
3.24030e-008,0.3055
3.24416e-008,0.3375
3.24801e-008,0.4112
3.25187e-008,0.5415
3.25573e-008,0.7189
3.25959e-008,0.9076
3.26344e-008,1.0504
3.26730e-008,1.1440
3.27116e-008,1.1931
3.27502e-008,1.2051
3.27888e-008,1.1931
3.28273e-008,1.1728
3.28659e-008,1.2004
3.29045e-008,1.2002
3.29430e-008,1.1735
3.29816e-008,1.0955
3.30202e-008,0.9473
3.30588e-008,0.7649
3.30974e-008,0.5897
3.31359e-008,0.4430
3.31745e-008,0.3441
3.32131e-008,0.2913
3.32516e-008,0.2825
3.32902e-008,0.2997
3.33288e-008,0.3013
3.33674e-008,0.3236
3.34060e-008,0.3820
3.34445e-008,0.4944
3.34831e-008,0.6589
3.35217e-008,0.8517
3.35603e-008,1.0106
3.35988e-008,1.1196
3.36374e-008,1.1820
3.36760e-008,1.2046
3.37145e-008,1.1984
3.37531e-008,1.1794
3.37917e-008,1.1966
3.38303e-008,1.2026
3.38689e-008,1.1858
3.39074e-008,1.1278
3.39460e-008,1.0006
3.39846e-008,0.8224
3.40231e-008,0.6439
3.40617e-008,0.4843
3.41003e-008,0.3703
3.41389e-008,0.3032
3.41775e-008,0.2811
3.42160e-008,0.2933
3.42546e-008,0.2996
3.42932e-008,0.3132
3.43318e-008,0.3587
3.43703e-008,0.4526
3.44089e-008,0.6022
3.44475e-008,0.7911
3.44860e-008,0.9659
3.45246e-008,1.0905
3.45632e-008,1.1668
3.46018e-008,1.2012
3.46404e-008,1.2025
3.46789e-008,1.1858
3.47175e-008,1.1859
3.47561e-008,1.2019
3.47946e-008,1.1940
3.48332e-008,1.1526
3.48718e-008,1.0483
3.49104e-008,0.8807
3.49490e-008,0.6998
3.49875e-008,0.5311
3.50261e-008,0.4010
3.50647e-008,0.3192
3.51032e-008,0.2835
3.51418e-008,0.2878
3.51804e-008,0.3007
3.52190e-008,0.3059
3.52575e-008,0.3399
3.52961e-008,0.4165
3.53347e-008,0.5497
3.53733e-008,0.7288
3.54119e-008,0.9160
3.54504e-008,1.0564
3.54890e-008,1.1475
3.55276e-008,1.1945
3.55661e-008,1.2049
3.56047e-008,1.1922
3.56433e-008,1.1719
3.56819e-008,1.2001
3.57205e-008,1.1993
3.57590e-008,1.1709
3.57976e-008,1.0894
3.58362e-008,0.9380
3.58747e-008,0.7557
3.59133e-008,0.5817
3.59519e-008,0.4368
3.59905e-008,0.3401
3.60290e-008,0.2898
3.60676e-008,0.2831
3.61062e-008,0.3009
3.61448e-008,0.3013
3.61834e-008,0.3253
3.62219e-008,0.3863
3.62605e-008,0.5017
3.62991e-008,0.6684
3.63376e-008,0.8609
3.63762e-008,1.0175
3.64148e-008,1.1238
3.64534e-008,1.1839
3.64920e-008,1.2048
3.65305e-008,1.1976
3.65691e-008,1.1783
3.66077e-008,1.1961
3.66462e-008,1.2020
3.66848e-008,1.1840
3.67234e-008,1.1231
3.67620e-008,0.9921
3.68006e-008,0.8128
3.68391e-008,0.6353
3.68777e-008,0.4774
3.69163e-008,0.3656
3.69549e-008,0.3009
3.69934e-008,0.2812
3.70320e-008,0.2945
3.70706e-008,0.2990
3.71091e-008,0.3143
3.71477e-008,0.3619
3.71863e-008,0.4589
3.72249e-008,0.6112
3.72635e-008,0.8010
3.73020e-008,0.9735
3.73406e-008,1.0956
3.73792e-008,1.1695
3.74177e-008,1.2020
3.74563e-008,1.2020
3.74949e-008,1.1847
3.75335e-008,1.1897
3.75721e-008,1.2026
3.76106e-008,1.1930
3.76492e-008,1.1491
3.76878e-008,1.0410
3.77263e-008,0.8711
3.77649e-008,0.6904
3.78035e-008,0.5229
3.78421e-008,0.3958
3.78806e-008,0.3163
3.79192e-008,0.2827
3.79578e-008,0.2885
3.79964e-008,0.3017
3.80350e-008,0.3073
3.80735e-008,0.3428
3.81121e-008,0.4219
3.81507e-008,0.5578
3.81892e-008,0.7387
3.82278e-008,0.9244
3.82664e-008,1.0622
3.83050e-008,1.1510
3.83436e-008,1.1959
3.83821e-008,1.2047
3.84207e-008,1.1912
3.84593e-008,1.1780
3.84978e-008,1.2012
3.85364e-008,1.1989
3.85750e-008,1.1684
3.86136e-008,1.0834
3.86521e-008,0.9290
3.86907e-008,0.7466
3.87293e-008,0.5727
3.87679e-008,0.4307
3.88065e-008,0.3365
3.88450e-008,0.2885
3.88836e-008,0.2834
3.89222e-008,0.3017
3.89607e-008,0.3023
3.89993e-008,0.3277
3.90379e-008,0.3909
3.90765e-008,0.5090
3.91151e-008,0.6780
3.91536e-008,0.8703
3.91922e-008,1.0240
3.92308e-008,1.1280
3.92693e-008,1.1859
3.93079e-008,1.2050
3.93465e-008,1.1967
3.93851e-008,1.1772
3.94237e-008,1.1981
3.94622e-008,1.2020
3.95008e-008,1.1823
3.95394e-008,1.1182
3.95780e-008,0.9838
3.96165e-008,0.8037
3.96551e-008,0.6260
3.96937e-008,0.4703
3.97322e-008,0.3613
3.97708e-008,0.2989
3.98094e-008,0.2813
3.98480e-008,0.2954
3.98866e-008,0.2998
3.99251e-008,0.3162
3.99637e-008,0.3656
4.00023e-008,0.4655
4.00408e-008,0.6203
4.00794e-008,0.8110
4.01180e-008,0.9808
4.01566e-008,1.1005
4.01952e-008,1.1722
4.02337e-008,1.2026
4.02723e-008,1.2014
4.03109e-008,1.1837
4.03494e-008,1.1928
4.03880e-008,1.2030
4.04266e-008,1.1919
4.04652e-008,1.1454
4.05037e-008,1.0335
4.05423e-008,0.8619
4.05809e-008,0.6813
4.06195e-008,0.5149
4.06581e-008,0.3908
4.06966e-008,0.3136
4.07352e-008,0.2822
4.07738e-008,0.2893
4.08123e-008,0.2998
4.08509e-008,0.3079
4.08895e-008,0.3456
4.09281e-008,0.4275
4.09667e-008,0.5661
4.10052e-008,0.7490
4.10438e-008,0.9328
4.10824e-008,1.0682
4.11209e-008,1.1543
4.11595e-008,1.1970
4.11981e-008,1.2043
4.12367e-008,1.1903
4.12752e-008,1.1776
4.13138e-008,1.2008
4.13524e-008,1.1979
4.13910e-008,1.1657
