.HEADER
..NAMES
Time,V U1.AC4
.DATA
0.0e+000,1.1829
3.86e-011,1.1829
7.72e-011,1.1829
1.157e-010,1.1829
1.543e-010,1.1829
1.929e-010,1.1829
2.314e-010,1.1829
2.700e-010,1.1880
3.086e-010,1.1917
3.472e-010,1.1796
3.857e-010,1.1270
4.243e-010,1.0128
4.629e-010,0.8626
5.015e-010,0.7150
5.401e-010,0.5796
5.786e-010,0.4696
6.172e-010,0.3894
6.558e-010,0.3391
6.944e-010,0.3114
7.329e-010,0.2962
7.715e-010,0.2863
8.101e-010,0.2794
8.486e-010,0.2762
8.872e-010,0.2789
9.258e-010,0.2901
9.644e-010,0.3103
1.0029e-009,0.3325
1.0415e-009,0.3490
1.0801e-009,0.3574
1.1187e-009,0.3587
1.1572e-009,0.3540
1.1958e-009,0.3471
1.2344e-009,0.3500
1.2730e-009,0.3795
1.3115e-009,0.4556
1.3501e-009,0.5791
1.3887e-009,0.7345
1.4273e-009,0.8738
1.4658e-009,0.9746
1.5044e-009,1.0451
1.5430e-009,1.0947
1.5816e-009,1.1305
1.6202e-009,1.1566
1.6587e-009,1.2024
1.6973e-009,1.2319
1.7359e-009,1.2357
1.7745e-009,1.2089
1.8130e-009,1.1235
1.8516e-009,0.9719
1.8902e-009,0.7961
1.9288e-009,0.6239
1.9673e-009,0.4817
2.0059e-009,0.3840
2.0445e-009,0.3273
2.0830e-009,0.2990
2.1216e-009,0.2782
2.1602e-009,0.2684
2.1988e-009,0.2825
2.2374e-009,0.3314
2.2759e-009,0.4321
2.3145e-009,0.5858
2.3531e-009,0.7616
2.3916e-009,0.9140
2.4302e-009,1.0329
2.4688e-009,1.1161
2.5074e-009,1.1685
2.5459e-009,1.1979
2.5845e-009,1.2227
2.6231e-009,1.2510
2.6617e-009,1.2543
2.7003e-009,1.2361
2.7388e-009,1.1709
2.7774e-009,1.0384
2.8160e-009,0.8675
2.8545e-009,0.6914
2.8931e-009,0.5324
2.9317e-009,0.4143
2.9703e-009,0.3408
3.0089e-009,0.3020
3.0474e-009,0.2850
3.0860e-009,0.2652
3.1246e-009,0.2732
3.1631e-009,0.3097
3.2017e-009,0.3941
3.2403e-009,0.5320
3.2789e-009,0.7070
3.3175e-009,0.8683
3.3560e-009,0.9987
3.3946e-009,1.0926
3.4332e-009,1.1540
3.4717e-009,1.1904
3.5103e-009,1.2083
3.5489e-009,1.2133
3.5875e-009,1.2134
3.6260e-009,1.2127
3.6646e-009,1.2081
3.7032e-009,1.1991
3.7418e-009,1.1862
3.7803e-009,1.1698
3.8189e-009,1.1538
3.8575e-009,1.1454
3.8961e-009,1.1454
3.9346e-009,1.1501
3.9732e-009,1.1566
4.0118e-009,1.1635
4.0504e-009,1.1696
4.0890e-009,1.1740
4.1275e-009,1.1774
4.1661e-009,1.1795
4.2047e-009,1.1800
4.2433e-009,1.1798
4.2818e-009,1.1799
4.3204e-009,1.1799
4.3590e-009,1.1806
4.3975e-009,1.1823
4.4361e-009,1.1836
4.4747e-009,1.1841
4.5133e-009,1.1840
4.5519e-009,1.1839
4.5904e-009,1.1836
4.6290e-009,1.1833
4.6676e-009,1.1832
4.7062e-009,1.1831
4.7447e-009,1.1829
4.7833e-009,1.1829
4.8219e-009,1.1830
4.8604e-009,1.1831
4.8990e-009,1.1833
4.9376e-009,1.1835
4.9762e-009,1.1834
5.0147e-009,1.1832
5.0533e-009,1.1831
5.0919e-009,1.1831
5.1305e-009,1.1832
5.1691e-009,1.1832
5.2076e-009,1.1832
5.2462e-009,1.1832
5.2848e-009,1.1832
5.3234e-009,1.1832
5.3619e-009,1.1832
5.4005e-009,1.1832
5.4391e-009,1.1832
5.4776e-009,1.1832
5.5162e-009,1.1832
5.5548e-009,1.1831
5.5934e-009,1.1832
5.6320e-009,1.1832
5.6705e-009,1.1832
5.7091e-009,1.1832
5.7477e-009,1.1832
5.7863e-009,1.1832
5.8248e-009,1.1832
5.8634e-009,1.1834
5.9020e-009,1.1889
5.9405e-009,1.1917
5.9791e-009,1.1769
6.0177e-009,1.1184
6.0563e-009,0.9984
6.0948e-009,0.8475
6.1334e-009,0.7006
6.1720e-009,0.5674
6.2106e-009,0.4602
6.2492e-009,0.3832
6.2877e-009,0.3354
6.3263e-009,0.3096
6.3649e-009,0.2815
6.4035e-009,0.2845
6.4420e-009,0.3185
6.4806e-009,0.3976
6.5192e-009,0.5285
6.5577e-009,0.7012
6.5963e-009,0.8645
6.6349e-009,0.9957
6.6735e-009,1.0886
6.7121e-009,1.1487
6.7506e-009,1.1845
6.7892e-009,1.2036
6.8278e-009,1.2426
6.8664e-009,1.2545
6.9049e-009,1.2478
6.9435e-009,1.2070
6.9821e-009,1.1021
7.0206e-009,0.9400
7.0592e-009,0.7639
7.0978e-009,0.5943
7.1364e-009,0.4581
7.1749e-009,0.3667
7.2135e-009,0.3149
7.2521e-009,0.2905
7.2907e-009,0.2687
7.3293e-009,0.2674
7.3678e-009,0.2896
7.4064e-009,0.3521
7.4450e-009,0.4676
7.4835e-009,0.6317
7.5221e-009,0.8028
7.5607e-009,0.9475
