.HEADER
..NAMES
Time,V U1.AB23
.DATA
0.0e+000,0.3155
3.86e-011,0.3155
7.72e-011,0.3155
1.157e-010,0.3155
1.543e-010,0.3155
1.929e-010,0.3155
2.314e-010,0.3155
2.700e-010,0.3206
3.086e-010,0.3384
3.472e-010,0.3860
3.857e-010,0.4795
4.243e-010,0.6133
4.629e-010,0.7642
5.015e-010,0.8801
5.401e-010,0.9577
5.786e-010,1.0118
6.172e-010,1.0566
6.558e-010,1.1000
6.944e-010,1.1364
7.329e-010,1.1604
7.715e-010,1.1721
8.101e-010,1.1737
8.486e-010,1.1655
8.872e-010,1.1526
9.258e-010,1.1399
9.644e-010,1.1307
1.0029e-009,1.1283
1.0415e-009,1.1349
1.0801e-009,1.1461
1.1187e-009,1.1566
1.1572e-009,1.1646
1.1958e-009,1.1701
1.2344e-009,1.1731
1.2730e-009,1.1749
1.3115e-009,1.1766
1.3501e-009,1.1780
1.3887e-009,1.1792
1.4273e-009,1.1808
1.4658e-009,1.1825
1.5044e-009,1.1837
1.5430e-009,1.1848
1.5816e-009,1.1852
1.6202e-009,1.1847
1.6587e-009,1.1841
1.6973e-009,1.1838
1.7359e-009,1.1837
1.7745e-009,1.1837
1.8130e-009,1.1840
1.8516e-009,1.1841
1.8902e-009,1.1841
1.9288e-009,1.1842
1.9673e-009,1.1842
2.0059e-009,1.1840
2.0445e-009,1.1840
2.0830e-009,1.1841
2.1216e-009,1.1859
2.1602e-009,1.1910
2.1988e-009,1.1910
2.2374e-009,1.1682
2.2759e-009,1.0943
2.3145e-009,0.9638
2.3531e-009,0.8177
2.3916e-009,0.6817
2.4302e-009,0.5672
2.4688e-009,0.4800
2.5074e-009,0.4139
2.5459e-009,0.3682
2.5845e-009,0.3394
2.6231e-009,0.3189
2.6617e-009,0.3042
2.7003e-009,0.2994
2.7388e-009,0.3047
2.7774e-009,0.3182
2.8160e-009,0.3381
2.8545e-009,0.3580
2.8931e-009,0.3699
2.9317e-009,0.3720
2.9703e-009,0.3667
3.0089e-009,0.3564
3.0474e-009,0.3443
3.0860e-009,0.3387
3.1246e-009,0.3510
3.1631e-009,0.3975
3.2017e-009,0.4930
3.2403e-009,0.6292
3.2789e-009,0.7787
3.3175e-009,0.8906
3.3560e-009,0.9643
3.3946e-009,1.0149
3.4332e-009,1.0570
3.4717e-009,1.0996
3.5103e-009,1.1358
3.5489e-009,1.1992
3.5875e-009,1.2184
3.6260e-009,1.2076
3.6646e-009,1.1495
3.7032e-009,1.0160
3.7418e-009,0.8471
3.7803e-009,0.6888
3.8189e-009,0.5545
3.8575e-009,0.4633
3.8961e-009,0.4072
3.9346e-009,0.3622
3.9732e-009,0.3320
4.0118e-009,0.2992
4.0504e-009,0.2895
4.0890e-009,0.3124
4.1275e-009,0.3926
4.1661e-009,0.5343
4.2047e-009,0.7158
4.2433e-009,0.8830
4.2818e-009,1.0044
4.3204e-009,1.0749
4.3590e-009,1.1125
4.3975e-009,1.1414
4.4361e-009,1.1638
4.4747e-009,1.2040
4.5133e-009,1.2298
4.5519e-009,1.2280
4.5904e-009,1.1872
4.6290e-009,1.0789
4.6676e-009,0.9121
4.7062e-009,0.7432
4.7447e-009,0.5919
4.7833e-009,0.4818
4.8219e-009,0.4151
4.8604e-009,0.3694
4.8990e-009,0.3378
4.9376e-009,0.3188
4.9762e-009,0.3019
5.0147e-009,0.2877
5.0533e-009,0.2875
5.0919e-009,0.2995
5.1305e-009,0.3180
5.1691e-009,0.3418
5.2076e-009,0.3644
5.2462e-009,0.3750
5.2848e-009,0.3745
5.3234e-009,0.3672
5.3619e-009,0.3544
5.4005e-009,0.3409
5.4391e-009,0.3376
5.4776e-009,0.3559
5.5162e-009,0.4120
5.5548e-009,0.5182
5.5934e-009,0.6616
5.6320e-009,0.8068
5.6705e-009,0.9091
5.7091e-009,0.9764
5.7477e-009,1.0238
5.7863e-009,1.0653
5.8248e-009,1.1080
5.8634e-009,1.1492
5.9020e-009,1.2056
5.9405e-009,1.2189
5.9791e-009,1.2008
6.0177e-009,1.1280
6.0563e-009,0.9813
6.0948e-009,0.8129
6.1334e-009,0.6577
6.1720e-009,0.5314
6.2106e-009,0.4496
6.2492e-009,0.3972
6.2877e-009,0.3542
6.3263e-009,0.3275
6.3649e-009,0.3091
6.4035e-009,0.2916
6.4420e-009,0.2840
6.4806e-009,0.2928
6.5192e-009,0.3093
6.5577e-009,0.3308
6.5963e-009,0.3555
6.6349e-009,0.3721
6.6735e-009,0.3753
6.7121e-009,0.3706
6.7506e-009,0.3603
6.7892e-009,0.3459
6.8278e-009,0.3367
6.8664e-009,0.3439
6.9049e-009,0.3795
6.9435e-009,0.4623
6.9821e-009,0.5909
7.0206e-009,0.7427
7.0592e-009,0.8656
7.0978e-009,0.9478
7.1364e-009,1.0028
7.1749e-009,1.0454
7.2135e-009,1.0881
7.2521e-009,1.1275
7.2907e-009,1.1545
7.3293e-009,1.1694
7.3678e-009,1.1744
7.4064e-009,1.1679
7.4450e-009,1.1550
7.4835e-009,1.1420
7.5221e-009,1.1317
7.5607e-009,1.1272
7.5993e-009,1.1325
7.6379e-009,1.1436
7.6764e-009,1.1544
7.7150e-009,1.1631
7.7536e-009,1.1693
7.7922e-009,1.1724
7.8307e-009,1.1742
7.8693e-009,1.1759
7.9079e-009,1.1773
7.9464e-009,1.1784
7.9850e-009,1.1801
8.0236e-009,1.1818
8.0622e-009,1.1831
8.1008e-009,1.1843
8.1393e-009,1.1850
8.1779e-009,1.1845
8.2165e-009,1.1838
8.2550e-009,1.1835
8.2936e-009,1.1833
8.3322e-009,1.1833
8.3708e-009,1.1836
8.4093e-009,1.1838
8.4479e-009,1.1838
8.4865e-009,1.1839
8.5251e-009,1.1839
8.5637e-009,1.1837
8.6022e-009,1.1837
8.6408e-009,1.1838
8.6794e-009,1.1837
8.7179e-009,1.1837
8.7565e-009,1.1838
8.7951e-009,1.1838
8.8337e-009,1.1838
8.8722e-009,1.1839
8.9108e-009,1.1838
8.9494e-009,1.1838
8.9880e-009,1.1838
9.0266e-009,1.1838
9.0651e-009,1.1837
9.1037e-009,1.1837
9.1423e-009,1.1838
9.1808e-009,1.1887
9.2194e-009,1.1923
9.2580e-009,1.1805
9.2966e-009,1.1289
9.3352e-009,1.0165
9.3737e-009,0.8703
9.4123e-009,0.7301
9.4509e-009,0.6059
9.4895e-009,0.5092
9.5280e-009,0.4359
9.5666e-009,0.3823
9.6052e-009,0.3482
9.6437e-009,0.3255
9.6823e-009,0.3083
9.7209e-009,0.2995
9.7595e-009,0.3014
9.7981e-009,0.3120
9.8366e-009,0.3299
9.8752e-009,0.3508
9.9138e-009,0.3665
9.9524e-009,0.3720
9.9909e-009,0.3690
1.00295e-008,0.3603
1.00681e-008,0.3484
1.01066e-008,0.3373
1.01452e-008,0.3290
1.01838e-008,0.3238
1.02224e-008,0.3214
1.02610e-008,0.3208
1.02995e-008,0.3202
1.03381e-008,0.3193
1.03767e-008,0.3182
1.04152e-008,0.3161
1.04538e-008,0.3141
1.04924e-008,0.3130
1.05310e-008,0.3130
1.05695e-008,0.3155
1.06081e-008,0.3258
1.06467e-008,0.3572
1.06853e-008,0.4285
1.07239e-008,0.5448
1.07624e-008,0.6927
1.08010e-008,0.8294
1.08396e-008,0.9234
1.08781e-008,0.9866
1.09167e-008,1.0346
1.09553e-008,1.0784
1.09939e-008,1.1196
1.10324e-008,1.1501
1.10710e-008,1.1673
1.11096e-008,1.1737
1.11482e-008,1.1700
1.11868e-008,1.1584
1.12253e-008,1.1451
1.12639e-008,1.1339
1.13025e-008,1.1278
1.13410e-008,1.1302
1.13796e-008,1.1401
1.14182e-008,1.1513
1.14568e-008,1.1605
1.14953e-008,1.1698
1.15339e-008,1.1803
1.15725e-008,1.1839
1.16111e-008,1.1671
1.16497e-008,1.1033
1.16882e-008,0.9791
1.17268e-008,0.8339
1.17654e-008,0.6982
1.18039e-008,0.5817
1.18425e-008,0.4923
1.18811e-008,0.4245
1.19197e-008,0.3743
1.19583e-008,0.3427
1.19968e-008,0.3208
1.20354e-008,0.3047
1.20740e-008,0.2983
1.21126e-008,0.3029
1.21511e-008,0.3157
1.21897e-008,0.3349
1.22283e-008,0.3555
1.22668e-008,0.3688
1.23054e-008,0.3719
1.23440e-008,0.3674
1.23826e-008,0.3578
1.24212e-008,0.3457
1.24597e-008,0.3383
1.24983e-008,0.3470
1.25369e-008,0.3865
1.25755e-008,0.4742
1.26140e-008,0.6049
1.26526e-008,0.7561
1.26912e-008,0.8751
1.27297e-008,0.9540
1.27683e-008,1.0072
1.28069e-008,1.0499
1.28455e-008,1.0926
1.28841e-008,1.1308
1.29226e-008,1.1565
1.29612e-008,1.1702
1.29998e-008,1.1736
1.30383e-008,1.1664
1.30769e-008,1.1535
1.31155e-008,1.1406
1.31541e-008,1.1307
1.31926e-008,1.1273
1.32312e-008,1.1334
1.32698e-008,1.1445
1.33084e-008,1.1552
1.33470e-008,1.1636
1.33855e-008,1.1694
1.34241e-008,1.1725
1.34627e-008,1.1742
1.35012e-008,1.1759
1.35398e-008,1.1772
1.35784e-008,1.1784
1.36170e-008,1.1801
1.36555e-008,1.1818
1.36941e-008,1.1831
1.37327e-008,1.1842
1.37713e-008,1.1848
1.38099e-008,1.1843
1.38484e-008,1.1836
1.38870e-008,1.1833
1.39256e-008,1.1832
1.39641e-008,1.1832
1.40027e-008,1.1835
1.40413e-008,1.1837
1.40799e-008,1.1837
1.41185e-008,1.1837
1.41570e-008,1.1837
1.41956e-008,1.1836
1.42342e-008,1.1836
1.42728e-008,1.1837
1.43113e-008,1.1852
1.43499e-008,1.1900
1.43885e-008,1.1913
1.44270e-008,1.1722
1.44656e-008,1.1053
1.45042e-008,0.9794
1.45428e-008,0.8328
1.45814e-008,0.6953
1.46199e-008,0.5780
1.46585e-008,0.4880
1.46971e-008,0.4200
1.47357e-008,0.3716
1.47742e-008,0.3377
1.48128e-008,0.3063
1.48514e-008,0.3092
1.48899e-008,0.3522
1.49285e-008,0.4514
1.49671e-008,0.6067
1.50057e-008,0.7850
1.50443e-008,0.9303
1.50828e-008,1.0290
1.51214e-008,1.0864
1.51600e-008,1.1204
1.51985e-008,1.1503
1.52371e-008,1.1714
1.52757e-008,1.2198
1.53143e-008,1.2328
1.53528e-008,1.2186
1.53914e-008,1.1561
1.54300e-008,1.0191
1.54686e-008,0.8469
1.55071e-008,0.6842
1.55457e-008,0.5464
1.55843e-008,0.4543
1.56229e-008,0.3983
1.56615e-008,0.3561
1.57000e-008,0.3297
1.57386e-008,0.2976
1.57772e-008,0.2904
1.58158e-008,0.3157
1.58543e-008,0.3979
1.58929e-008,0.5411
1.59315e-008,0.7225
1.59701e-008,0.8880
1.60086e-008,1.0076
1.60472e-008,1.0770
1.60858e-008,1.1143
1.61243e-008,1.1432
1.61629e-008,1.1649
1.62015e-008,1.2077
1.62401e-008,1.2303
1.62786e-008,1.2267
1.63172e-008,1.1832
1.63558e-008,1.0709
1.63944e-008,0.9034
1.64329e-008,0.7354
1.64715e-008,0.5855
1.65101e-008,0.4776
1.65487e-008,0.4125
1.65873e-008,0.3667
1.66258e-008,0.3360
1.66644e-008,0.3073
1.67030e-008,0.2907
1.67416e-008,0.3032
1.67801e-008,0.3658
1.68187e-008,0.4896
1.68573e-008,0.6636
1.68959e-008,0.8402
1.69344e-008,0.9753
1.69730e-008,1.0594
1.70116e-008,1.1046
1.70501e-008,1.1342
1.70887e-008,1.1591
1.71273e-008,1.1934
1.71659e-008,1.2263
1.72044e-008,1.2309
1.72430e-008,1.2029
1.72816e-008,1.1150
1.73202e-008,0.9585
1.73588e-008,0.7875
1.73973e-008,0.6294
1.74359e-008,0.5064
1.74745e-008,0.4299
1.75131e-008,0.3802
1.75516e-008,0.3439
1.75902e-008,0.3193
1.76288e-008,0.2930
1.76674e-008,0.2951
1.77059e-008,0.3393
1.77445e-008,0.4441
1.77831e-008,0.6052
1.78216e-008,0.7881
1.78602e-008,0.9380
1.78988e-008,1.0380
1.79374e-008,1.0933
1.79759e-008,1.1253
1.80145e-008,1.1525
1.80531e-008,1.1703
1.80917e-008,1.1814
1.81302e-008,1.1877
1.81688e-008,1.1856
1.82074e-008,1.1734
1.82460e-008,1.1583
1.82846e-008,1.1428
1.83231e-008,1.1295
1.83617e-008,1.1249
1.84003e-008,1.1308
1.84389e-008,1.1415
1.84774e-008,1.1533
1.85160e-008,1.1638
1.85546e-008,1.1705
1.85932e-008,1.1738
1.86317e-008,1.1760
1.86703e-008,1.1773
1.87089e-008,1.1776
1.87474e-008,1.1786
1.87860e-008,1.1802
1.88246e-008,1.1817
1.88632e-008,1.1831
1.89017e-008,1.1845
1.89403e-008,1.1848
1.89789e-008,1.1843
1.90175e-008,1.1838
1.90560e-008,1.1833
1.90946e-008,1.1829
1.91332e-008,1.1830
1.91718e-008,1.1833
1.92104e-008,1.1834
1.92489e-008,1.1835
1.92875e-008,1.1837
1.93261e-008,1.1836
1.93647e-008,1.1835
1.94032e-008,1.1835
