.HEADER
..NAMES
Time,V U1.AE5
.DATA
0.0e+000,1.1837
3.86e-011,1.1837
7.72e-011,1.1837
1.157e-010,1.1837
1.543e-010,1.1837
1.929e-010,1.1837
2.314e-010,1.1837
2.700e-010,1.1888
3.086e-010,1.1924
3.472e-010,1.1804
3.857e-010,1.1278
4.243e-010,1.0137
4.629e-010,0.8626
5.015e-010,0.7134
5.401e-010,0.5780
5.786e-010,0.4717
6.172e-010,0.4008
6.558e-010,0.3597
6.944e-010,0.3348
7.329e-010,0.3049
7.715e-010,0.3042
8.101e-010,0.3345
8.486e-010,0.4098
8.872e-010,0.5383
9.258e-010,0.7148
9.644e-010,0.8778
1.0029e-009,1.0034
1.0415e-009,1.0916
1.0801e-009,1.1449
1.1187e-009,1.1707
1.1572e-009,1.1844
1.1958e-009,1.1961
1.2344e-009,1.2001
1.2730e-009,1.1984
1.3115e-009,1.1938
1.3501e-009,1.1862
1.3887e-009,1.1719
1.4273e-009,1.1547
1.4658e-009,1.1420
1.5044e-009,1.1347
1.5430e-009,1.1338
1.5816e-009,1.1392
1.6202e-009,1.1493
1.6587e-009,1.1640
1.6973e-009,1.1772
1.7359e-009,1.1806
1.7745e-009,1.1551
1.8130e-009,1.0712
1.8516e-009,0.9301
1.8902e-009,0.7770
1.9288e-009,0.6341
1.9673e-009,0.5131
2.0059e-009,0.4260
2.0445e-009,0.3744
2.0830e-009,0.3455
2.1216e-009,0.3182
2.1602e-009,0.3018
2.1988e-009,0.3163
2.2374e-009,0.3684
2.2759e-009,0.4706
2.3145e-009,0.6271
2.3531e-009,0.8056
2.3916e-009,0.9487
2.4302e-009,1.0546
2.4688e-009,1.1237
2.5074e-009,1.1616
2.5459e-009,1.1784
2.5845e-009,1.1911
2.6231e-009,1.1993
2.6617e-009,1.1997
2.7003e-009,1.1962
2.7388e-009,1.1903
2.7774e-009,1.1797
2.8160e-009,1.1629
2.8545e-009,1.1474
2.8931e-009,1.1375
2.9317e-009,1.1336
2.9703e-009,1.1361
3.0089e-009,1.1443
3.0474e-009,1.1548
3.0860e-009,1.1633
3.1246e-009,1.1700
3.1631e-009,1.1757
3.2017e-009,1.1791
3.2403e-009,1.1797
3.2789e-009,1.1793
3.3175e-009,1.1798
3.3560e-009,1.1805
3.3946e-009,1.1806
3.4332e-009,1.1815
3.4717e-009,1.1833
3.5103e-009,1.1846
3.5489e-009,1.1847
3.5875e-009,1.1847
3.6260e-009,1.1847
3.6646e-009,1.1844
3.7032e-009,1.1838
3.7418e-009,1.1836
3.7803e-009,1.1836
3.8189e-009,1.1835
3.8575e-009,1.1835
3.8961e-009,1.1837
3.9346e-009,1.1839
3.9732e-009,1.1840
4.0118e-009,1.1840
4.0504e-009,1.1841
4.0890e-009,1.1840
4.1275e-009,1.1838
4.1661e-009,1.1838
4.2047e-009,1.1839
4.2433e-009,1.1839
4.2818e-009,1.1838
4.3204e-009,1.1839
4.3590e-009,1.1839
4.3975e-009,1.1839
4.4361e-009,1.1839
4.4747e-009,1.1839
4.5133e-009,1.1839
4.5519e-009,1.1839
4.5904e-009,1.1838
4.6290e-009,1.1838
4.6676e-009,1.1839
4.7062e-009,1.1838
4.7447e-009,1.1839
4.7833e-009,1.1839
4.8219e-009,1.1839
4.8604e-009,1.1838
4.8990e-009,1.1838
4.9376e-009,1.1839
4.9762e-009,1.1838
5.0147e-009,1.1838
5.0533e-009,1.1838
5.0919e-009,1.1838
5.1305e-009,1.1838
5.1691e-009,1.1838
5.2076e-009,1.1838
5.2462e-009,1.1838
5.2848e-009,1.1838
5.3234e-009,1.1838
5.3619e-009,1.1838
5.4005e-009,1.1838
5.4391e-009,1.1838
5.4776e-009,1.1838
5.5162e-009,1.1838
5.5548e-009,1.1838
5.5934e-009,1.1838
5.6320e-009,1.1838
5.6705e-009,1.1838
5.7091e-009,1.1838
5.7477e-009,1.1838
5.7863e-009,1.1838
5.8248e-009,1.1838
5.8634e-009,1.1838
5.9020e-009,1.1838
5.9405e-009,1.1838
5.9791e-009,1.1838
6.0177e-009,1.1838
6.0563e-009,1.1838
6.0948e-009,1.1838
6.1334e-009,1.1838
6.1720e-009,1.1838
6.2106e-009,1.1838
6.2492e-009,1.1838
6.2877e-009,1.1838
6.3263e-009,1.1838
6.3649e-009,1.1885
6.4035e-009,1.1925
6.4420e-009,1.1819
6.4806e-009,1.1325
6.5192e-009,1.0216
6.5577e-009,0.8712
6.5963e-009,0.7217
6.6349e-009,0.5850
6.6735e-009,0.4767
6.7121e-009,0.4039
6.7506e-009,0.3617
6.7892e-009,0.3360
6.8278e-009,0.3199
6.8664e-009,0.3078
6.9049e-009,0.2981
6.9435e-009,0.2918
6.9821e-009,0.2933
7.0206e-009,0.3046
7.0592e-009,0.3222
7.0978e-009,0.3427
7.1364e-009,0.3600
7.1749e-009,0.3691
7.2135e-009,0.3686
7.2521e-009,0.3618
7.2907e-009,0.3519
7.3293e-009,0.3398
7.3678e-009,0.3285
7.4064e-009,0.3211
7.4450e-009,0.3181
7.4835e-009,0.3171
7.5221e-009,0.3169
7.5607e-009,0.3176
7.5993e-009,0.3180
7.6379e-009,0.3176
7.6764e-009,0.3159
7.7150e-009,0.3142
7.7536e-009,0.3129
7.7922e-009,0.3121
7.8307e-009,0.3118
7.8693e-009,0.3121
7.9079e-009,0.3129
7.9464e-009,0.3135
7.9850e-009,0.3141
8.0236e-009,0.3145
8.0622e-009,0.3145
8.1008e-009,0.3142
8.1393e-009,0.3141
8.1779e-009,0.3139
8.2165e-009,0.3137
8.2550e-009,0.3135
8.2936e-009,0.3137
8.3322e-009,0.3139
8.3708e-009,0.3140
8.4093e-009,0.3140
8.4479e-009,0.3141
8.4865e-009,0.3141
8.5251e-009,0.3140
8.5637e-009,0.3139
8.6022e-009,0.3139
8.6408e-009,0.3139
8.6794e-009,0.3139
8.7179e-009,0.3139
8.7565e-009,0.3140
8.7951e-009,0.3140
8.8337e-009,0.3141
8.8722e-009,0.3141
8.9108e-009,0.3141
8.9494e-009,0.3141
8.9880e-009,0.3141
9.0266e-009,0.3141
9.0651e-009,0.3141
9.1037e-009,0.3141
9.1423e-009,0.3141
9.1808e-009,0.3141
9.2194e-009,0.3141
9.2580e-009,0.3141
9.2966e-009,0.3141
9.3352e-009,0.3142
9.3737e-009,0.3142
9.4123e-009,0.3142
9.4509e-009,0.3142
9.4895e-009,0.3142
9.5280e-009,0.3142
9.5666e-009,0.3142
9.6052e-009,0.3142
9.6437e-009,0.3181
9.6823e-009,0.3328
9.7209e-009,0.3746
9.7595e-009,0.4624
9.7981e-009,0.5950
9.8366e-009,0.7541
9.8752e-009,0.8871
9.9138e-009,0.9794
9.9524e-009,1.0393
9.9909e-009,1.0790
1.00295e-008,1.1075
1.00681e-008,1.1338
1.01066e-008,1.1579
1.01452e-008,1.1744
1.01838e-008,1.1833
1.02224e-008,1.1842
1.02610e-008,1.1783
1.02995e-008,1.1654
1.03381e-008,1.1506
1.03767e-008,1.1386
1.04152e-008,1.1324
1.04538e-008,1.1344
1.04924e-008,1.1428
1.05310e-008,1.1536
1.05695e-008,1.1673
1.06081e-008,1.1802
1.06467e-008,1.1831
1.06853e-008,1.1567
