.HEADER
..NAMES
Time,V U1.AA12
4.0342e-009,1.0143
4.0709e-009,1.0249
4.1076e-009,1.0346
4.1443e-009,1.0369
4.1809e-009,1.0304
4.2176e-009,1.0198
4.2543e-009,1.0109
4.2910e-009,1.0075
4.3276e-009,1.0096
4.3643e-009,1.0143
4.4010e-009,1.0185
4.4377e-009,1.0200
4.4743e-009,1.0187
4.5110e-009,1.0157
4.5477e-009,1.0124
4.5844e-009,1.0097
4.6211e-009,1.0079
4.6577e-009,1.0072
4.6944e-009,1.0078
4.7311e-009,1.0100
4.7678e-009,1.0139
4.8044e-009,1.0194
4.8411e-009,1.0260
4.8778e-009,1.0333
4.9145e-009,1.0406
4.9511e-009,1.0481
4.9878e-009,1.0562
5.0245e-009,1.0652
5.0612e-009,1.0750
5.0978e-009,1.0842
5.1345e-009,1.0912
5.1712e-009,1.0944
5.2079e-009,1.0935
5.2445e-009,1.0898
5.2812e-009,1.0858
5.3179e-009,1.0841
5.3546e-009,1.0857
5.3912e-009,1.0896
5.4279e-009,1.0939
5.4646e-009,1.0970
5.5013e-009,1.0984
5.5379e-009,1.0982
5.5746e-009,1.0972
5.6113e-009,1.0961
5.6480e-009,1.0954
5.6846e-009,1.0964
5.7213e-009,1.0986
5.7580e-009,1.1032
5.7947e-009,1.1087
5.8313e-009,1.1049
5.8680e-009,1.0779
5.9047e-009,1.0052
5.9414e-009,0.8886
5.9780e-009,0.7574
6.0147e-009,0.6334
6.0514e-009,0.5325
6.0881e-009,0.4590
6.1247e-009,0.4101
6.1614e-009,0.3775
6.1981e-009,0.3555
6.2348e-009,0.3387
6.2714e-009,0.3258
6.3081e-009,0.3159
6.3448e-009,0.3086
6.3815e-009,0.3039
6.4181e-009,0.3011
6.4548e-009,0.2996
6.4915e-009,0.2988
6.5282e-009,0.2980
6.5648e-009,0.2976
6.6015e-009,0.2981
6.6382e-009,0.3008
6.6749e-009,0.3076
6.7115e-009,0.3283
6.7482e-009,0.3760
6.7849e-009,0.4685
6.8215e-009,0.6074
6.8582e-009,0.7639
6.8949e-009,0.8988
6.9316e-009,0.9783
6.9682e-009,1.0240
7.0049e-009,1.0590
7.0416e-009,1.0956
7.0783e-009,1.1325
7.1149e-009,1.1630
7.1516e-009,1.1824
7.1883e-009,1.1914
7.2250e-009,1.1934
7.2616e-009,1.1928
7.2983e-009,1.1931
7.3350e-009,1.1957
7.3717e-009,1.2002
7.4083e-009,1.2053
7.4450e-009,1.2093
7.4817e-009,1.2104
7.5184e-009,1.2071
7.5550e-009,1.1995
7.5917e-009,1.1849
7.6284e-009,1.1640
7.6651e-009,1.1389
7.7018e-009,1.1058
7.7384e-009,1.0584
7.7751e-009,0.9791
7.8118e-009,0.8649
7.8484e-009,0.7394
7.8851e-009,0.6133
7.9218e-009,0.4932
7.9585e-009,0.3911
7.9952e-009,0.3168
8.0318e-009,0.2729
8.0685e-009,0.2537
8.1052e-009,0.2500
8.1418e-009,0.2511
8.1785e-009,0.2498
8.2152e-009,0.2433
8.2519e-009,0.2327
8.2886e-009,0.2212
8.3252e-009,0.2117
8.3619e-009,0.2055
8.3986e-009,0.2031
8.4352e-009,0.2044
8.4719e-009,0.2088
8.5086e-009,0.2163
8.5453e-009,0.2282
8.5820e-009,0.2473
8.6186e-009,0.2754
8.6553e-009,0.3090
8.6920e-009,0.3406
8.7286e-009,0.3636
8.7653e-009,0.3757
8.8020e-009,0.3799
8.8387e-009,0.3820
8.8754e-009,0.3868
8.9120e-009,0.3946
8.9487e-009,0.4015
8.9854e-009,0.4039
9.0220e-009,0.4007
9.0587e-009,0.3948
9.0954e-009,0.3901
9.1321e-009,0.3892
9.1688e-009,0.3924
9.2054e-009,0.3979
9.2421e-009,0.4037
9.2788e-009,0.4082
9.3154e-009,0.4106
9.3521e-009,0.4111
9.3888e-009,0.4105
9.4255e-009,0.4098
9.4622e-009,0.4094
9.4988e-009,0.4084
9.5355e-009,0.4061
9.5722e-009,0.4018
9.6088e-009,0.3957
9.6455e-009,0.3883
9.6822e-009,0.3797
9.7189e-009,0.3693
9.7556e-009,0.3574
9.7922e-009,0.3449
9.8289e-009,0.3337
9.8656e-009,0.3262
9.9022e-009,0.3237
9.9389e-009,0.3261
9.9756e-009,0.3311
1.00123e-008,0.3355
1.00490e-008,0.3373
1.00856e-008,0.3359
1.01223e-008,0.3325
1.01590e-008,0.3286
1.01956e-008,0.3254
1.02323e-008,0.3239
1.02690e-008,0.3241
1.03057e-008,0.3250
1.03424e-008,0.3259
1.03790e-008,0.3259
1.04157e-008,0.3254
1.04524e-008,0.3288
1.04890e-008,0.3447
1.05257e-008,0.3874
1.05624e-008,0.4697
1.05991e-008,0.5818
1.06358e-008,0.7084
1.06724e-008,0.8115
1.07091e-008,0.8887
1.07458e-008,0.9476
1.07824e-008,0.9940
1.08191e-008,1.0303
1.08558e-008,1.0566
1.08925e-008,1.0748
1.09292e-008,1.0875
1.09658e-008,1.0969
1.10025e-008,1.1047
1.10392e-008,1.1112
1.10758e-008,1.1162
1.11125e-008,1.1198
1.11492e-008,1.1220
1.11859e-008,1.1225
1.12226e-008,1.1212
1.12592e-008,1.1181
1.12959e-008,1.1124
1.13326e-008,1.1027
1.13693e-008,1.0876
1.14059e-008,1.0669
1.14426e-008,1.0439
1.14793e-008,1.0247
1.15159e-008,1.0160
1.15526e-008,1.0184
1.15893e-008,1.0261
1.16260e-008,1.0319
1.16627e-008,1.0310
1.16993e-008,1.0237
1.17360e-008,1.0148
1.17727e-008,1.0090
1.18093e-008,1.0085
1.18460e-008,1.0121
1.18827e-008,1.0169
1.19194e-008,1.0200
1.19561e-008,1.0202
1.19927e-008,1.0180
1.20294e-008,1.0146
1.20661e-008,1.0114
1.21027e-008,1.0092
1.21394e-008,1.0082
1.21761e-008,1.0082
1.22128e-008,1.0095
1.22495e-008,1.0127
1.22861e-008,1.0176
1.23228e-008,1.0257
1.23595e-008,1.0352
1.23961e-008,1.0345
1.24328e-008,1.0076
1.24695e-008,0.9327
1.25062e-008,0.8173
1.25429e-008,0.6973
1.25795e-008,0.5927
1.26162e-008,0.5101
1.26529e-008,0.4481
1.26895e-008,0.4023
1.27262e-008,0.3671
1.27629e-008,0.3401
1.27996e-008,0.3202
1.28363e-008,0.3076
1.28729e-008,0.3014
1.29096e-008,0.2993
1.29463e-008,0.2989
1.29829e-008,0.2986
1.30196e-008,0.2975
1.30563e-008,0.2956
1.30930e-008,0.2934
1.31297e-008,0.2924
1.31663e-008,0.2938
1.32030e-008,0.2987
1.32397e-008,0.3087
1.32763e-008,0.3257
1.33130e-008,0.3505
1.33497e-008,0.3790
1.33864e-008,0.4026
1.34231e-008,0.4146
1.34597e-008,0.4131
1.34964e-008,0.4029
1.35331e-008,0.3922
1.35697e-008,0.3889
1.36064e-008,0.3942
1.36431e-008,0.4047
1.36798e-008,0.4144
1.37165e-008,0.4186
1.37531e-008,0.4166
1.37898e-008,0.4106
1.38265e-008,0.4045
1.38631e-008,0.4013
1.38998e-008,0.4019
1.39365e-008,0.4055
1.39732e-008,0.4104
1.40099e-008,0.4147
1.40465e-008,0.4175
1.40832e-008,0.4182
1.41199e-008,0.4168
1.41565e-008,0.4139
1.41932e-008,0.4096
1.42299e-008,0.4041
1.42666e-008,0.3976
1.43033e-008,0.3907
1.43399e-008,0.3837
1.43766e-008,0.3763
1.44133e-008,0.3679
1.44499e-008,0.3579
1.44866e-008,0.3467
1.45233e-008,0.3355
1.45600e-008,0.3268
1.45967e-008,0.3226
1.46333e-008,0.3236
1.46700e-008,0.3283
1.47067e-008,0.3335
1.47433e-008,0.3364
1.47800e-008,0.3359
1.48167e-008,0.3325
1.48534e-008,0.3280
1.48901e-008,0.3240
1.49267e-008,0.3217
1.49634e-008,0.3213
1.50001e-008,0.3224
1.50368e-008,0.3239
1.50734e-008,0.3250
1.51101e-008,0.3258
1.51468e-008,0.3307
1.51834e-008,0.3488
1.52201e-008,0.3958
1.52568e-008,0.4823
1.52935e-008,0.5973
1.53301e-008,0.7228
1.53668e-008,0.8220
1.54035e-008,0.8962
1.54402e-008,0.9531
1.54769e-008,0.9986
1.55135e-008,1.0337
1.55502e-008,1.0591
1.55869e-008,1.0763
1.56236e-008,1.0880
1.56602e-008,1.0970
1.56969e-008,1.1049
1.57336e-008,1.1117
1.57703e-008,1.1170
1.58069e-008,1.1206
1.58436e-008,1.1224
1.58803e-008,1.1226
1.59169e-008,1.1208
1.59536e-008,1.1171
1.59903e-008,1.1108
1.60270e-008,1.1006
1.60636e-008,1.0850
1.61003e-008,1.0642
1.61370e-008,1.0415
1.61737e-008,1.0234
1.62104e-008,1.0159
1.62470e-008,1.0189
1.62837e-008,1.0265
1.63204e-008,1.0317
1.63571e-008,1.0300
1.63937e-008,1.0224
1.64304e-008,1.0137
1.64671e-008,1.0087
1.65037e-008,1.0089
1.65404e-008,1.0129
1.65771e-008,1.0176
1.66138e-008,1.0201
1.66504e-008,1.0197
1.66871e-008,1.0171
1.67238e-008,1.0137
1.67605e-008,1.0108
1.67972e-008,1.0090
1.68338e-008,1.0082
1.68705e-008,1.0084
1.69072e-008,1.0100
1.69439e-008,1.0131
1.69805e-008,1.0181
1.70172e-008,1.0266
1.70539e-008,1.0355
1.70905e-008,1.0327
1.71272e-008,1.0013
1.71639e-008,0.9202
1.72006e-008,0.8026
1.72372e-008,0.6841
1.72739e-008,0.5819
1.73106e-008,0.5017
1.73473e-008,0.4416
1.73840e-008,0.3974
1.74206e-008,0.3630
1.74573e-008,0.3371
1.74940e-008,0.3181
1.75307e-008,0.3065
1.75673e-008,0.3009
1.76040e-008,0.2992
1.76407e-008,0.2989
1.76773e-008,0.2985
1.77140e-008,0.2971
1.77507e-008,0.2950
1.77874e-008,0.2930
1.78240e-008,0.2923
1.78607e-008,0.2940
1.78974e-008,0.2995
1.79341e-008,0.3103
1.79708e-008,0.3365
1.80074e-008,0.3908
1.80441e-008,0.4902
1.80808e-008,0.6310
1.81175e-008,0.7826
1.81541e-008,0.9058
1.81908e-008,0.9765
1.82275e-008,1.0200
1.82641e-008,1.0587
1.83008e-008,1.1001
1.83375e-008,1.1399
1.83742e-008,1.1701
1.84108e-008,1.1870
1.84475e-008,1.1931
1.84842e-008,1.1931
1.85209e-008,1.1920
1.85576e-008,1.1928
1.85942e-008,1.1967
1.86309e-008,1.2023
1.86676e-008,1.2081
1.87043e-008,1.2121
1.87409e-008,1.2125
1.87776e-008,1.2080
1.88143e-008,1.1987
1.88509e-008,1.1824
1.88876e-008,1.1602
1.89243e-008,1.1340
1.89610e-008,1.1000
1.89976e-008,1.0511
1.90343e-008,0.9686
1.90710e-008,0.8526
1.91077e-008,0.7261
1.91444e-008,0.5988
1.91810e-008,0.4794
1.92177e-008,0.3798
1.92544e-008,0.3097
1.92911e-008,0.2699
1.93277e-008,0.2542
1.93644e-008,0.2520
1.94011e-008,0.2528
1.94377e-008,0.2498
1.94744e-008,0.2415
1.95111e-008,0.2299
1.95478e-008,0.2185
1.95844e-008,0.2097
1.96211e-008,0.2047
1.96578e-008,0.2032
1.96945e-008,0.2051
1.97312e-008,0.2098
1.97678e-008,0.2174
1.98045e-008,0.2286
1.98412e-008,0.2517
1.98779e-008,0.2987
1.99145e-008,0.3850
1.99512e-008,0.5162
1.99879e-008,0.6723
2.00245e-008,0.8197
2.00612e-008,0.9213
2.00979e-008,0.9902
2.01346e-008,1.0438
2.01712e-008,1.0904
2.02079e-008,1.1278
2.02446e-008,1.1522
2.02813e-008,1.1642
2.03179e-008,1.1690
2.03546e-008,1.1723
2.03913e-008,1.1775
2.04280e-008,1.1849
2.04647e-008,1.1930
2.05013e-008,1.2001
2.05380e-008,1.2052
2.05747e-008,1.2076
2.06114e-008,1.2068
2.06480e-008,1.2028
2.06847e-008,1.1966
2.07214e-008,1.1855
2.07580e-008,1.1687
2.07947e-008,1.1472
2.08314e-008,1.1160
2.08681e-008,1.0689
2.09047e-008,0.9885
2.09414e-008,0.8702
2.09781e-008,0.7398
2.10148e-008,0.6112
2.10515e-008,0.4922
2.10881e-008,0.3923
2.11248e-008,0.3199
2.11615e-008,0.2771
2.11982e-008,0.2577
2.12348e-008,0.2531
2.12715e-008,0.2527
2.13082e-008,0.2500
2.13448e-008,0.2428
2.13815e-008,0.2323
2.14182e-008,0.2216
2.14549e-008,0.2130
2.14915e-008,0.2077
2.15282e-008,0.2057
2.15649e-008,0.2066
2.16016e-008,0.2098
2.16383e-008,0.2155
2.16749e-008,0.2254
2.17116e-008,0.2427
2.17483e-008,0.2697
2.17850e-008,0.3036
2.18216e-008,0.3363
2.18583e-008,0.3605
2.18950e-008,0.3734
2.19316e-008,0.3775
2.19683e-008,0.3793
2.20050e-008,0.3840
2.20417e-008,0.3923
2.20783e-008,0.4005
2.21150e-008,0.4044
2.21517e-008,0.4023
2.21884e-008,0.3964
2.22251e-008,0.3909
2.22617e-008,0.3888
2.22984e-008,0.3909
2.23351e-008,0.3960
2.23718e-008,0.4019
2.24084e-008,0.4069
2.24451e-008,0.4099
2.24818e-008,0.4109
2.25184e-008,0.4107
2.25551e-008,0.4101
2.25918e-008,0.4095
2.26285e-008,0.4120
2.26651e-008,0.4232
2.27018e-008,0.4555
2.27385e-008,0.5280
2.27752e-008,0.6348
2.28119e-008,0.7560
2.28485e-008,0.8584
2.28852e-008,0.9224
2.29219e-008,0.9629
2.29586e-008,0.9932
2.29952e-008,1.0207
2.30319e-008,1.0479
2.30686e-008,1.0727
2.31052e-008,1.0938
2.31419e-008,1.1101
2.31786e-008,1.1204
2.32153e-008,1.1251
2.32519e-008,1.1259
2.32886e-008,1.1249
2.33253e-008,1.1237
2.33620e-008,1.1231
2.33987e-008,1.1231
2.34353e-008,1.1221
2.34720e-008,1.1180
2.35087e-008,1.1090
2.35454e-008,1.0935
2.35820e-008,1.0712
2.36187e-008,1.0454
2.36554e-008,1.0226
2.36920e-008,1.0103
2.37287e-008,1.0117
2.37654e-008,1.0217
2.38021e-008,1.0318
2.38387e-008,1.0349
2.38754e-008,1.0293
2.39121e-008,1.0191
2.39488e-008,1.0101
2.39855e-008,1.0064
2.40221e-008,1.0081
2.40588e-008,1.0128
2.40955e-008,1.0168
2.41322e-008,1.0182
2.41688e-008,1.0168
2.42055e-008,1.0138
2.42422e-008,1.0107
2.42788e-008,1.0082
2.43155e-008,1.0065
2.43522e-008,1.0059
2.43889e-008,1.0064
2.44255e-008,1.0083
2.44622e-008,1.0119
2.44989e-008,1.0170
2.45356e-008,1.0235
2.45723e-008,1.0306
2.46089e-008,1.0381
2.46456e-008,1.0457
2.46823e-008,1.0539
2.47190e-008,1.0630
2.47556e-008,1.0728
2.47923e-008,1.0822
2.48290e-008,1.0893
2.48657e-008,1.0928
2.49023e-008,1.0922
2.49390e-008,1.0885
2.49757e-008,1.0845
2.50123e-008,1.0826
2.50490e-008,1.0840
2.50857e-008,1.0879
2.51224e-008,1.0923
2.51590e-008,1.0955
2.51957e-008,1.0969
2.52324e-008,1.0968
2.52691e-008,1.0958
2.53058e-008,1.0947
2.53424e-008,1.0942
2.53791e-008,1.0945
2.54158e-008,1.0955
2.54525e-008,1.0969
2.54891e-008,1.0982
2.55258e-008,1.0991
2.55625e-008,1.0993
2.55991e-008,1.0987
2.56358e-008,1.0975
2.56725e-008,1.0960
2.57092e-008,1.0949
2.57458e-008,1.0946
2.57825e-008,1.0954
2.58192e-008,1.0972
2.58559e-008,1.0993
2.58926e-008,1.1008
2.59292e-008,1.1011
2.59659e-008,1.1001
2.60026e-008,1.0985
2.60393e-008,1.0971
2.60759e-008,1.0964
2.61126e-008,1.0966
2.61493e-008,1.0975
2.61859e-008,1.0986
2.62226e-008,1.0993
2.62593e-008,1.0994
2.62960e-008,1.0989
2.63326e-008,1.0979
2.63693e-008,1.0970
2.64060e-008,1.0963
2.64427e-008,1.0960
2.64794e-008,1.0960
2.65160e-008,1.0962
2.65527e-008,1.0965
2.65894e-008,1.0969
2.66261e-008,1.0973
2.66627e-008,1.0974
2.66994e-008,1.0972
2.67361e-008,1.0967
2.67727e-008,1.0963
2.68094e-008,1.0961
2.68461e-008,1.0963
2.68828e-008,1.0966
2.69194e-008,1.0970
2.69561e-008,1.0971
2.69928e-008,1.0970
2.70295e-008,1.0967
2.70662e-008,1.0964
2.71028e-008,1.0961
2.71395e-008,1.0960
2.71762e-008,1.0961
2.72129e-008,1.0964
2.72495e-008,1.0966
2.72862e-008,1.0967
2.73229e-008,1.0967
2.73595e-008,1.0965
2.73962e-008,1.0963
2.74329e-008,1.0962
2.74696e-008,1.0962
2.75062e-008,1.0962
2.75429e-008,1.0963
2.75796e-008,1.0962
2.76163e-008,1.0962
2.76530e-008,1.0963
2.76896e-008,1.0963
2.77263e-008,1.0962
2.77630e-008,1.0961
2.77997e-008,1.0960
2.78363e-008,1.0960
2.78730e-008,1.0960
2.79097e-008,1.0962
2.79463e-008,1.0962
2.79830e-008,1.0963
2.80197e-008,1.0962
2.80564e-008,1.0961
2.80930e-008,1.0960
2.81297e-008,1.0959
2.81664e-008,1.0958
2.82031e-008,1.0966
2.82398e-008,1.0980
2.82764e-008,1.1020
2.83131e-008,1.1054
2.83498e-008,1.0979
2.83865e-008,1.0635
2.84231e-008,0.9814
2.84598e-008,0.8605
2.84965e-008,0.7312
2.85331e-008,0.6127
2.85698e-008,0.5170
2.86065e-008,0.4471
2.86432e-008,0.3998
2.86798e-008,0.3673
2.87165e-008,0.3451
2.87532e-008,0.3293
2.87899e-008,0.3183
2.88266e-008,0.3106
2.88632e-008,0.3051
2.88999e-008,0.3013
2.89366e-008,0.2984
2.89733e-008,0.2962
2.90099e-008,0.2944
2.90466e-008,0.2931
2.90833e-008,0.2928
2.91199e-008,0.2943
2.91566e-008,0.2985
2.91933e-008,0.3077
2.92300e-008,0.3328
2.92666e-008,0.3871
2.93033e-008,0.4888
2.93400e-008,0.6321
2.93767e-008,0.7877
2.94133e-008,0.9123
2.94500e-008,0.9834
2.94867e-008,1.0259
2.95234e-008,1.0618
2.95601e-008,1.0997
2.95967e-008,1.1367
2.96334e-008,1.1654
2.96701e-008,1.1824
2.97068e-008,1.1895
2.97434e-008,1.1906
2.97801e-008,1.1900
2.98168e-008,1.1909
2.98534e-008,1.1944
2.98901e-008,1.1995
2.99268e-008,1.2046
2.99635e-008,1.2082
3.00002e-008,1.2085
3.00368e-008,1.2045
3.00735e-008,1.1950
3.01102e-008,1.1785
3.01469e-008,1.1537
3.01835e-008,1.1227
3.02202e-008,1.0924
3.02569e-008,1.0724
3.02935e-008,1.0674
3.03302e-008,1.0721
3.03669e-008,1.0758
3.04036e-008,1.0694
3.04403e-008,1.0512
3.04769e-008,1.0278
3.05136e-008,1.0093
3.05503e-008,1.0025
3.05869e-008,1.0077
3.06236e-008,1.0196
3.06603e-008,1.0305
3.06970e-008,1.0351
3.07336e-008,1.0323
3.07703e-008,1.0247
3.08070e-008,1.0159
3.08437e-008,1.0088
3.08804e-008,1.0050
3.09170e-008,1.0044
3.09537e-008,1.0064
3.09904e-008,1.0106
3.10270e-008,1.0161
3.10637e-008,1.0227
3.11004e-008,1.0324
3.11371e-008,1.0378
3.11738e-008,1.0260
3.12104e-008,0.9770
3.12471e-008,0.8782
3.12838e-008,0.7572
3.13205e-008,0.6458
3.13571e-008,0.5546
3.13938e-008,0.4843
3.14305e-008,0.4303
3.14671e-008,0.3868
3.15038e-008,0.3514
3.15405e-008,0.3232
3.15772e-008,0.3046
3.16139e-008,0.2957
3.16505e-008,0.2942
3.16872e-008,0.2963
3.17239e-008,0.2983
3.17605e-008,0.2982
3.17972e-008,0.2958
3.18339e-008,0.2919
3.18706e-008,0.2885
3.19072e-008,0.2874
3.19439e-008,0.2903
3.19806e-008,0.2983
3.20173e-008,0.3128
3.20540e-008,0.3351
3.20906e-008,0.3634
3.21273e-008,0.3909
3.21640e-008,0.4091
3.22006e-008,0.4138
3.22373e-008,0.4062
3.22740e-008,0.3941
3.23107e-008,0.3862
3.23474e-008,0.3877
3.23840e-008,0.3971
3.24207e-008,0.4088
3.24574e-008,0.4167
3.24941e-008,0.4176
3.25307e-008,0.4124
3.25674e-008,0.4050
3.26041e-008,0.3994
3.26407e-008,0.3980
3.26774e-008,0.4007
3.27141e-008,0.4058
3.27508e-008,0.4113
3.27875e-008,0.4154
3.28241e-008,0.4172
3.28608e-008,0.4164
3.28975e-008,0.4137
3.29341e-008,0.4113
3.29708e-008,0.4155
3.30075e-008,0.4365
3.30442e-008,0.4921
3.30808e-008,0.5888
3.31175e-008,0.7073
3.31542e-008,0.8234
3.31909e-008,0.9020
3.32276e-008,0.9517
3.32642e-008,0.9856
3.33009e-008,1.0132
3.33376e-008,1.0380
3.33742e-008,1.0617
3.34109e-008,1.0832
3.34476e-008,1.1015
3.34843e-008,1.1147
3.35210e-008,1.1222
3.35576e-008,1.1246
3.35943e-008,1.1238
3.36310e-008,1.1219
3.36677e-008,1.1204
3.37043e-008,1.1199
3.37410e-008,1.1192
3.37777e-008,1.1171
3.38143e-008,1.1123
3.38510e-008,1.1012
3.38877e-008,1.0840
3.39244e-008,1.0638
3.39611e-008,1.0359
3.39977e-008,0.9915
3.40344e-008,0.9112
3.40711e-008,0.7928
3.41077e-008,0.6685
3.41444e-008,0.5556
3.41811e-008,0.4571
3.42178e-008,0.3754
3.42545e-008,0.3144
3.42911e-008,0.2745
3.43278e-008,0.2513
3.43645e-008,0.2400
3.44012e-008,0.2340
3.44378e-008,0.2295
3.44745e-008,0.2245
3.45112e-008,0.2189
3.45478e-008,0.2133
3.45845e-008,0.2085
3.46212e-008,0.2045
3.46579e-008,0.2018
3.46946e-008,0.2014
3.47312e-008,0.2042
3.47679e-008,0.2113
3.48046e-008,0.2242
3.48412e-008,0.2452
3.48779e-008,0.2757
3.49146e-008,0.3117
3.49513e-008,0.3444
3.49879e-008,0.3660
3.50246e-008,0.3749
3.50613e-008,0.3750
3.50980e-008,0.3742
3.51347e-008,0.3783
3.51713e-008,0.3876
3.52080e-008,0.3975
3.52447e-008,0.4033
3.52813e-008,0.4029
3.53180e-008,0.3981
3.53547e-008,0.3929
3.53914e-008,0.3906
3.54281e-008,0.3923
3.54647e-008,0.3968
3.55014e-008,0.4023
3.55381e-008,0.4072
3.55748e-008,0.4107
3.56114e-008,0.4123
3.56481e-008,0.4125
3.56848e-008,0.4117
3.57214e-008,0.4104
3.57581e-008,0.4115
3.57948e-008,0.4207
3.58315e-008,0.4500
3.58682e-008,0.5183
3.59048e-008,0.6224
3.59415e-008,0.7423
3.59782e-008,0.8469
3.60148e-008,0.9135
3.60515e-008,0.9561
3.60882e-008,0.9881
3.61249e-008,1.0171
3.61615e-008,1.0455
3.61982e-008,1.0716
3.62349e-008,1.0935
3.62716e-008,1.1100
3.63083e-008,1.1199
3.63449e-008,1.1240
3.63816e-008,1.1243
3.64183e-008,1.1232
3.64549e-008,1.1223
3.64916e-008,1.1222
3.65283e-008,1.1226
3.65650e-008,1.1220
3.66017e-008,1.1183
3.66383e-008,1.1096
3.66750e-008,1.0944
3.67117e-008,1.0723
3.67484e-008,1.0465
3.67850e-008,1.0232
3.68217e-008,1.0102
3.68584e-008,1.0110
3.68950e-008,1.0209
3.69317e-008,1.0313
3.69684e-008,1.0350
3.70051e-008,1.0297
3.70418e-008,1.0192
3.70784e-008,1.0097
3.71151e-008,1.0052
3.71518e-008,1.0066
3.71884e-008,1.0112
3.72251e-008,1.0157
3.72618e-008,1.0177
3.72985e-008,1.0169
3.73351e-008,1.0141
3.73718e-008,1.0108
3.74085e-008,1.0079
3.74452e-008,1.0059
3.74819e-008,1.0050
3.75185e-008,1.0054
3.75552e-008,1.0074
3.75919e-008,1.0110
3.76285e-008,1.0162
3.76652e-008,1.0227
3.77019e-008,1.0299
3.77386e-008,1.0372
3.77753e-008,1.0446
3.78119e-008,1.0526
3.78486e-008,1.0614
3.78853e-008,1.0711
3.79220e-008,1.0806
3.79586e-008,1.0881
3.79953e-008,1.0921
3.80320e-008,1.0919
3.80686e-008,1.0885
3.81053e-008,1.0844
3.81420e-008,1.0822
3.81787e-008,1.0833
3.82154e-008,1.0870
3.82520e-008,1.0913
3.82887e-008,1.0947
3.83254e-008,1.0963
3.83620e-008,1.0963
3.83987e-008,1.0954
3.84354e-008,1.0943
3.84721e-008,1.0935
3.85088e-008,1.0943
3.85454e-008,1.0963
3.85821e-008,1.1004
3.86188e-008,1.1064
3.86555e-008,1.1048
3.86921e-008,1.0825
3.87288e-008,1.0178
3.87655e-008,0.9060
3.88021e-008,0.7750
3.88388e-008,0.6491
3.88755e-008,0.5439
3.89122e-008,0.4663
3.89489e-008,0.4139
3.89855e-008,0.3800
3.90222e-008,0.3563
3.90589e-008,0.3391
3.90955e-008,0.3257
3.91322e-008,0.3153
3.91689e-008,0.3077
3.92056e-008,0.3026
3.92422e-008,0.2996
3.92789e-008,0.2981
3.93156e-008,0.2971
3.93523e-008,0.2963
3.93890e-008,0.2959
