.HEADER
..NAMES
Time,V U1.AA14
2.82031e-008,1.0961
2.82398e-008,1.0981
2.82764e-008,1.1026
2.83131e-008,1.1061
2.83498e-008,1.0985
2.83865e-008,1.0637
2.84231e-008,0.9805
2.84598e-008,0.8580
2.84965e-008,0.7270
2.85331e-008,0.6078
2.85698e-008,0.5123
2.86065e-008,0.4433
2.86432e-008,0.3971
2.86798e-008,0.3655
2.87165e-008,0.3438
2.87532e-008,0.3280
2.87899e-008,0.3170
2.88266e-008,0.3090
2.88632e-008,0.3035
2.88999e-008,0.2998
2.89366e-008,0.2972
2.89733e-008,0.2963
2.90099e-008,0.2984
2.90466e-008,0.3049
2.90833e-008,0.3153
2.91199e-008,0.3255
2.91566e-008,0.3326
2.91933e-008,0.3391
2.92300e-008,0.3578
2.92666e-008,0.4047
2.93033e-008,0.5013
2.93400e-008,0.6440
2.93767e-008,0.8035
2.94133e-008,0.9335
2.94500e-008,1.0067
2.94867e-008,1.0446
2.95234e-008,1.0702
2.95601e-008,1.0968
2.95967e-008,1.1269
2.96334e-008,1.1564
2.96701e-008,1.1807
2.97068e-008,1.1968
2.97434e-008,1.2035
2.97801e-008,1.2028
2.98168e-008,1.1989
2.98534e-008,1.1951
2.98901e-008,1.1921
2.99268e-008,1.1883
2.99635e-008,1.1816
3.00002e-008,1.1733
3.00368e-008,1.1668
3.00735e-008,1.1640
3.01102e-008,1.1591
3.01469e-008,1.1464
3.01835e-008,1.1232
3.02202e-008,1.0842
3.02569e-008,1.0210
3.02935e-008,0.9168
3.03302e-008,0.7840
3.03669e-008,0.6582
3.04036e-008,0.5502
3.04403e-008,0.4580
3.04769e-008,0.3783
3.05136e-008,0.3127
3.05503e-008,0.2628
3.05869e-008,0.2317
3.06236e-008,0.2187
3.06603e-008,0.2205
3.06970e-008,0.2296
3.07336e-008,0.2375
3.07703e-008,0.2387
3.08070e-008,0.2324
3.08437e-008,0.2226
3.08804e-008,0.2149
3.09170e-008,0.2142
3.09537e-008,0.2216
3.09904e-008,0.2321
3.10270e-008,0.2426
3.10637e-008,0.2557
3.11004e-008,0.2833
3.11371e-008,0.3388
3.11738e-008,0.4397
3.12104e-008,0.5874
3.12471e-008,0.7516
3.12838e-008,0.8897
3.13205e-008,0.9691
3.13571e-008,1.0130
3.13938e-008,1.0466
3.14305e-008,1.0839
3.14671e-008,1.1237
3.15038e-008,1.1587
3.15405e-008,1.1821
3.15772e-008,1.1923
3.16139e-008,1.1911
3.16505e-008,1.1845
3.16872e-008,1.1798
3.17239e-008,1.1807
3.17605e-008,1.1859
3.17972e-008,1.1912
3.18339e-008,1.1912
3.18706e-008,1.1854
3.19072e-008,1.1773
3.19439e-008,1.1712
3.19806e-008,1.1633
3.20173e-008,1.1479
3.20540e-008,1.1231
3.20906e-008,1.0839
3.21273e-008,1.0238
3.21640e-008,0.9266
3.22006e-008,0.7988
3.22373e-008,0.6760
3.22740e-008,0.5706
3.23107e-008,0.4774
3.23474e-008,0.3935
3.23840e-008,0.3214
3.24207e-008,0.2662
3.24574e-008,0.2311
3.24941e-008,0.2172
3.25307e-008,0.2203
3.25674e-008,0.2321
3.26041e-008,0.2427
3.26407e-008,0.2450
3.26774e-008,0.2379
3.27141e-008,0.2257
3.27508e-008,0.2150
3.27875e-008,0.2117
3.28241e-008,0.2179
3.28608e-008,0.2289
3.28975e-008,0.2402
3.29341e-008,0.2539
3.29708e-008,0.2752
3.30075e-008,0.3063
3.30442e-008,0.3438
3.30808e-008,0.3783
3.31175e-008,0.4002
3.31542e-008,0.4054
3.31909e-008,0.3974
3.32276e-008,0.3852
3.32642e-008,0.3783
3.33009e-008,0.3809
3.33376e-008,0.3919
3.33742e-008,0.4056
3.34109e-008,0.4154
3.34476e-008,0.4167
3.34843e-008,0.4090
3.35210e-008,0.3967
3.35576e-008,0.3871
3.35943e-008,0.3846
3.36310e-008,0.3900
3.36677e-008,0.4001
3.37043e-008,0.4107
3.37410e-008,0.4183
3.37777e-008,0.4212
3.38143e-008,0.4195
3.38510e-008,0.4142
3.38877e-008,0.4103
3.39244e-008,0.4143
3.39611e-008,0.4396
3.39977e-008,0.5051
3.40344e-008,0.6053
3.40711e-008,0.7252
3.41077e-008,0.8327
3.41444e-008,0.9087
3.41811e-008,0.9618
3.42178e-008,0.9991
3.42545e-008,1.0258
3.42911e-008,1.0458
3.43278e-008,1.0617
3.43645e-008,1.0775
3.44012e-008,1.0946
3.44378e-008,1.1117
3.44745e-008,1.1258
3.45112e-008,1.1343
3.45478e-008,1.1354
3.45845e-008,1.1288
3.46212e-008,1.1153
3.46579e-008,1.0983
3.46946e-008,1.0828
3.47312e-008,1.0725
3.47679e-008,1.0683
3.48046e-008,1.0650
3.48412e-008,1.0563
3.48779e-008,1.0413
3.49146e-008,1.0240
3.49513e-008,1.0114
3.49879e-008,1.0082
3.50246e-008,1.0129
3.50613e-008,1.0208
3.50980e-008,1.0264
3.51347e-008,1.0269
3.51713e-008,1.0224
3.52080e-008,1.0154
3.52447e-008,1.0089
3.52813e-008,1.0053
3.53180e-008,1.0057
3.53547e-008,1.0092
3.53914e-008,1.0130
3.54281e-008,1.0148
3.54647e-008,1.0137
3.55014e-008,1.0112
3.55381e-008,1.0092
3.55748e-008,1.0086
3.56114e-008,1.0095
3.56481e-008,1.0111
3.56848e-008,1.0142
3.57214e-008,1.0193
3.57581e-008,1.0277
3.57948e-008,1.0410
3.58315e-008,1.0502
3.58682e-008,1.0414
3.59048e-008,0.9927
3.59415e-008,0.8934
3.59782e-008,0.7696
3.60148e-008,0.6500
3.60515e-008,0.5493
3.60882e-008,0.4731
3.61249e-008,0.4200
3.61615e-008,0.3834
3.61982e-008,0.3562
3.62349e-008,0.3342
3.62716e-008,0.3162
3.63083e-008,0.3025
3.63449e-008,0.2940
3.63816e-008,0.2906
3.64183e-008,0.2911
3.64549e-008,0.2942
3.64916e-008,0.2996
3.65283e-008,0.3074
3.65650e-008,0.3180
3.66017e-008,0.3285
3.66383e-008,0.3349
3.66750e-008,0.3374
3.67117e-008,0.3408
3.67484e-008,0.3500
3.67850e-008,0.3675
3.68217e-008,0.3904
3.68584e-008,0.4113
3.68950e-008,0.4236
3.69317e-008,0.4239
3.69684e-008,0.4145
3.70051e-008,0.4014
3.70418e-008,0.3916
3.70784e-008,0.3890
3.71151e-008,0.3941
3.71518e-008,0.4040
3.71884e-008,0.4140
3.72251e-008,0.4196
3.72618e-008,0.4191
3.72985e-008,0.4143
3.73351e-008,0.4087
3.73718e-008,0.4050
3.74085e-008,0.4040
3.74452e-008,0.4052
3.74819e-008,0.4074
3.75185e-008,0.4095
3.75552e-008,0.4109
3.75919e-008,0.4110
3.76285e-008,0.4114
3.76652e-008,0.4169
3.77019e-008,0.4382
3.77386e-008,0.4932
3.77753e-008,0.5852
3.78119e-008,0.6968
3.78486e-008,0.8058
3.78853e-008,0.8835
3.79220e-008,0.9396
3.79586e-008,0.9824
3.79953e-008,1.0167
3.80320e-008,1.0432
3.80686e-008,1.0631
3.81053e-008,1.0783
3.81420e-008,1.0920
3.81787e-008,1.1054
3.82154e-008,1.1175
3.82520e-008,1.1266
3.82887e-008,1.1307
3.83254e-008,1.1283
3.83620e-008,1.1192
3.83987e-008,1.1047
3.84354e-008,1.0890
3.84721e-008,1.0776
3.85088e-008,1.0727
3.85454e-008,1.0702
3.85821e-008,1.0653
3.86188e-008,1.0556
3.86555e-008,1.0334
3.86921e-008,0.9874
3.87288e-008,0.8980
3.87655e-008,0.7693
3.88021e-008,0.6396
3.88388e-008,0.5283
3.88755e-008,0.4372
3.89122e-008,0.3647
3.89489e-008,0.3094
3.89855e-008,0.2705
3.90222e-008,0.2453
3.90589e-008,0.2321
3.90955e-008,0.2269
3.91322e-008,0.2253
3.91689e-008,0.2233
3.92056e-008,0.2189
3.92422e-008,0.2129
3.92789e-008,0.2084
3.93156e-008,0.2087
3.93523e-008,0.2160
3.93890e-008,0.2297
