.HEADER
..NAMES
Time,V U1.AE2
.DATA
0.0e+000,1.1834
3.86e-011,1.1834
7.72e-011,1.1834
1.157e-010,1.1834
1.543e-010,1.1834
1.929e-010,1.1834
2.314e-010,1.1834
2.700e-010,1.1885
3.086e-010,1.1922
3.472e-010,1.1802
3.857e-010,1.1277
4.243e-010,1.0140
4.629e-010,0.8644
5.015e-010,0.7167
5.401e-010,0.5796
5.786e-010,0.4664
6.172e-010,0.3836
6.558e-010,0.3334
6.944e-010,0.3067
7.329e-010,0.2789
7.715e-010,0.2803
8.101e-010,0.3114
8.486e-010,0.3841
8.872e-010,0.5026
9.258e-010,0.6614
9.644e-010,0.8197
1.0029e-009,0.9558
1.0415e-009,1.0611
1.0801e-009,1.1340
1.1187e-009,1.1792
1.1572e-009,1.2040
1.1958e-009,1.2144
1.2344e-009,1.2160
1.2730e-009,1.2162
1.3115e-009,1.2156
1.3501e-009,1.2111
1.3887e-009,1.2023
1.4273e-009,1.1886
1.4658e-009,1.1716
1.5044e-009,1.1580
1.5430e-009,1.1526
1.5816e-009,1.1533
1.6202e-009,1.1568
1.6587e-009,1.1665
1.6973e-009,1.1782
1.7359e-009,1.1802
1.7745e-009,1.1536
1.8130e-009,1.0710
1.8516e-009,0.9342
1.8902e-009,0.7843
1.9288e-009,0.6401
1.9673e-009,0.5135
2.0059e-009,0.4147
2.0445e-009,0.3502
2.0830e-009,0.3159
2.1216e-009,0.2983
2.1602e-009,0.2883
2.1988e-009,0.2813
2.2374e-009,0.2761
2.2759e-009,0.2731
2.3145e-009,0.2739
2.3531e-009,0.2836
2.3916e-009,0.3032
2.4302e-009,0.3249
2.4688e-009,0.3411
2.5074e-009,0.3500
2.5459e-009,0.3527
2.5845e-009,0.3505
2.6231e-009,0.3494
2.6617e-009,0.3639
2.7003e-009,0.4148
2.7388e-009,0.5155
2.7774e-009,0.6569
2.8160e-009,0.8103
2.8545e-009,0.9279
2.8931e-009,1.0142
2.9317e-009,1.0775
2.9703e-009,1.1225
3.0089e-009,1.1522
3.0474e-009,1.1715
3.0860e-009,1.1853
3.1246e-009,1.1947
3.1631e-009,1.2004
3.2017e-009,1.2026
3.2403e-009,1.2001
3.2789e-009,1.1913
3.3175e-009,1.1759
3.3560e-009,1.1589
3.3946e-009,1.1495
3.4332e-009,1.1502
3.4717e-009,1.1559
3.5103e-009,1.1618
3.5489e-009,1.1742
3.5875e-009,1.1835
3.6260e-009,1.1776
3.6646e-009,1.1331
3.7032e-009,1.0266
3.7418e-009,0.8792
3.7803e-009,0.7307
3.8189e-009,0.5910
3.8575e-009,0.4735
3.8961e-009,0.3870
3.9346e-009,0.3352
3.9732e-009,0.3089
4.0118e-009,0.2951
4.0504e-009,0.2861
4.0890e-009,0.2794
4.1275e-009,0.2747
4.1661e-009,0.2729
4.2047e-009,0.2763
4.2433e-009,0.2898
4.2818e-009,0.3116
4.3204e-009,0.3320
4.3590e-009,0.3454
4.3975e-009,0.3519
4.4361e-009,0.3526
4.4747e-009,0.3497
4.5133e-009,0.3523
4.5519e-009,0.3775
4.5904e-009,0.4465
4.6290e-009,0.5636
4.6676e-009,0.7156
4.7062e-009,0.8581
4.7447e-009,0.9632
4.7833e-009,1.0401
4.8219e-009,1.0962
4.8604e-009,1.1351
4.8990e-009,1.1602
4.9376e-009,1.1774
4.9762e-009,1.1894
5.0147e-009,1.1974
5.0533e-009,1.2019
5.0919e-009,1.2025
5.1305e-009,1.1978
5.1691e-009,1.1864
5.2076e-009,1.1696
5.2462e-009,1.1544
5.2848e-009,1.1490
5.3234e-009,1.1522
5.3619e-009,1.1584
5.4005e-009,1.1639
5.4391e-009,1.1690
5.4776e-009,1.1739
5.5162e-009,1.1777
5.5548e-009,1.1801
5.5934e-009,1.1814
5.6320e-009,1.1820
5.6705e-009,1.1819
5.7091e-009,1.1814
5.7477e-009,1.1805
5.7863e-009,1.1807
5.8248e-009,1.1826
5.8634e-009,1.1845
5.9020e-009,1.1851
5.9405e-009,1.1847
5.9791e-009,1.1844
6.0177e-009,1.1843
6.0563e-009,1.1842
6.0948e-009,1.1840
6.1334e-009,1.1838
6.1720e-009,1.1838
6.2106e-009,1.1837
6.2492e-009,1.1836
6.2877e-009,1.1835
6.3263e-009,1.1838
6.3649e-009,1.1889
6.4035e-009,1.1930
6.4420e-009,1.1822
6.4806e-009,1.1327
6.5192e-009,1.0221
6.5577e-009,0.8735
6.5963e-009,0.7255
6.6349e-009,0.5874
6.6735e-009,0.4725
6.7121e-009,0.3878
6.7506e-009,0.3360
6.7892e-009,0.3083
6.8278e-009,0.2794
6.8664e-009,0.2798
6.9049e-009,0.3092
6.9435e-009,0.3794
6.9821e-009,0.4955
7.0206e-009,0.6527
7.0592e-009,0.8121
7.0978e-009,0.9496
7.1364e-009,1.0566
7.1749e-009,1.1312
7.2135e-009,1.1778
7.2521e-009,1.2035
7.2907e-009,1.2145
7.3293e-009,1.2164
7.3678e-009,1.2167
7.4064e-009,1.2162
7.4450e-009,1.2118
7.4835e-009,1.2031
7.5221e-009,1.1897
7.5607e-009,1.1728
7.5993e-009,1.1588
7.6379e-009,1.1530
7.6764e-009,1.1534
7.7150e-009,1.1569
7.7536e-009,1.1617
7.7922e-009,1.1674
7.8307e-009,1.1725
7.8693e-009,1.1763
7.9079e-009,1.1794
7.9464e-009,1.1814
7.9850e-009,1.1819
8.0236e-009,1.1818
8.0622e-009,1.1813
8.1008e-009,1.1807
8.1393e-009,1.1811
8.1779e-009,1.1826
8.2165e-009,1.1859
8.2550e-009,1.1913
8.2936e-009,1.1919
8.3322e-009,1.1709
8.3708e-009,1.0998
8.4093e-009,0.9698
8.4479e-009,0.8188
8.4865e-009,0.6728
8.5251e-009,0.5418
8.5637e-009,0.4372
8.6022e-009,0.3647
8.6408e-009,0.3232
8.6794e-009,0.3016
8.7179e-009,0.2900
8.7565e-009,0.2826
8.7951e-009,0.2771
8.8337e-009,0.2735
8.8722e-009,0.2732
8.9108e-009,0.2804
8.9494e-009,0.2982
8.9880e-009,0.3206
9.0266e-009,0.3385
9.0651e-009,0.3491
9.1037e-009,0.3530
9.1423e-009,0.3512
9.1808e-009,0.3488
9.2194e-009,0.3586
9.2580e-009,0.4000
9.2966e-009,0.4903
9.3352e-009,0.6244
9.3737e-009,0.7802
9.4123e-009,0.9061
9.4509e-009,0.9983
9.4895e-009,1.0657
9.5280e-009,1.1144
9.5666e-009,1.1470
9.6052e-009,1.1681
9.6437e-009,1.1829
9.6823e-009,1.1931
9.7209e-009,1.1996
9.7595e-009,1.2026
9.7981e-009,1.2013
9.8366e-009,1.1939
9.8752e-009,1.1796
9.9138e-009,1.1623
9.9524e-009,1.1507
9.9909e-009,1.1496
1.00295e-008,1.1547
1.00681e-008,1.1608
1.01066e-008,1.1718
1.01452e-008,1.1823
1.01838e-008,1.1812
1.02224e-008,1.1477
1.02610e-008,1.0546
1.02995e-008,0.9118
1.03381e-008,0.7624
1.03767e-008,0.6196
1.04152e-008,0.4964
1.04538e-008,0.4027
1.04924e-008,0.3436
1.05310e-008,0.3131
1.05695e-008,0.2976
1.06081e-008,0.2880
1.06467e-008,0.2808
1.06853e-008,0.2756
1.07239e-008,0.2731
1.07624e-008,0.2749
1.08010e-008,0.2861
1.08396e-008,0.3068
1.08781e-008,0.3282
1.09167e-008,0.3433
1.09553e-008,0.3512
1.09939e-008,0.3530
1.10324e-008,0.3496
1.10710e-008,0.3416
1.11096e-008,0.3323
1.11482e-008,0.3246
1.11868e-008,0.3197
1.12253e-008,0.3172
1.12639e-008,0.3160
1.13025e-008,0.3158
1.13410e-008,0.3165
1.13796e-008,0.3180
1.14182e-008,0.3180
1.14568e-008,0.3166
1.14953e-008,0.3149
1.15339e-008,0.3139
1.15725e-008,0.3132
1.16111e-008,0.3127
1.16497e-008,0.3126
1.16882e-008,0.3132
1.17268e-008,0.3138
1.17654e-008,0.3143
1.18039e-008,0.3145
1.18425e-008,0.3145
1.18811e-008,0.3147
1.19197e-008,0.3148
1.19583e-008,0.3145
1.19968e-008,0.3196
1.20354e-008,0.3383
1.20740e-008,0.3885
1.21126e-008,0.4860
1.21511e-008,0.6255
1.21897e-008,0.7839
1.22283e-008,0.9099
1.22668e-008,1.0005
1.23054e-008,1.0650
1.23440e-008,1.1118
1.23826e-008,1.1447
1.24212e-008,1.1675
1.24597e-008,1.1838
1.24983e-008,1.1947
1.25369e-008,1.2015
1.25755e-008,1.2046
1.26140e-008,1.2031
1.26526e-008,1.1948
1.26912e-008,1.1797
1.27297e-008,1.1618
1.27683e-008,1.1504
1.28069e-008,1.1494
1.28455e-008,1.1546
1.28841e-008,1.1611
1.29226e-008,1.1729
1.29612e-008,1.1833
1.29998e-008,1.1811
1.30383e-008,1.1449
1.30769e-008,1.0486
1.31155e-008,0.9046
1.31541e-008,0.7553
1.31926e-008,0.6131
1.32312e-008,0.4911
1.32698e-008,0.3992
1.33084e-008,0.3417
1.33470e-008,0.3124
1.33855e-008,0.2861
1.34241e-008,0.2795
1.34627e-008,0.3012
1.35012e-008,0.3612
1.35398e-008,0.4674
1.35784e-008,0.6176
1.36170e-008,0.7805
1.36555e-008,0.9233
1.36941e-008,1.0371
1.37327e-008,1.1181
1.37713e-008,1.1700
1.38099e-008,1.1995
1.38484e-008,1.2344
1.38870e-008,1.2570
1.39256e-008,1.2568
1.39641e-008,1.2340
1.40027e-008,1.1615
1.40413e-008,1.0260
1.40799e-008,0.8574
1.41185e-008,0.6825
1.41570e-008,0.5241
1.41956e-008,0.4054
1.42342e-008,0.3318
1.42728e-008,0.2948
1.43113e-008,0.2790
1.43499e-008,0.2742
1.43885e-008,0.2709
1.44270e-008,0.2653
1.44656e-008,0.2641
1.45042e-008,0.2679
1.45428e-008,0.2772
1.45814e-008,0.2946
1.46199e-008,0.3163
1.46585e-008,0.3356
1.46971e-008,0.3487
1.47357e-008,0.3551
1.47742e-008,0.3540
1.48128e-008,0.3521
1.48514e-008,0.3632
1.48899e-008,0.4090
1.49285e-008,0.5037
1.49671e-008,0.6402
1.50057e-008,0.7953
1.50443e-008,0.9179
1.50828e-008,1.0069
1.51214e-008,1.0715
1.51600e-008,1.1184
1.51985e-008,1.1502
1.52371e-008,1.1708
1.52757e-008,1.1851
1.53143e-008,1.1946
1.53528e-008,1.2001
1.53914e-008,1.2026
1.54300e-008,1.2010
1.54686e-008,1.1928
1.55071e-008,1.1780
1.55457e-008,1.1611
1.55843e-008,1.1506
1.56229e-008,1.1502
1.56615e-008,1.1555
1.57000e-008,1.1617
1.57386e-008,1.1735
1.57772e-008,1.1833
1.58158e-008,1.1800
1.58543e-008,1.1414
1.58929e-008,1.0418
1.59315e-008,0.8967
1.59701e-008,0.7478
1.60086e-008,0.6063
1.60472e-008,0.4857
1.60858e-008,0.3956
1.61243e-008,0.3398
1.61629e-008,0.3113
1.62015e-008,0.2840
1.62401e-008,0.2795
1.62786e-008,0.3029
1.63172e-008,0.3653
1.63558e-008,0.4741
1.63944e-008,0.6262
1.64329e-008,0.7883
1.64715e-008,0.9298
1.65101e-008,1.0420
1.65487e-008,1.1214
1.65873e-008,1.1719
1.66258e-008,1.2006
1.66644e-008,1.2142
1.67030e-008,1.2173
1.67416e-008,1.2171
1.67801e-008,1.2168
1.68187e-008,1.2129
1.68573e-008,1.2051
1.68959e-008,1.1926
1.69344e-008,1.1760
1.69730e-008,1.1609
1.70116e-008,1.1537
1.70501e-008,1.1534
1.70887e-008,1.1565
1.71273e-008,1.1647
1.71659e-008,1.1767
1.72044e-008,1.1821
1.72430e-008,1.1640
1.72816e-008,1.0953
1.73202e-008,0.9676
1.73588e-008,0.8175
1.73973e-008,0.6714
1.74359e-008,0.5399
1.74745e-008,0.4345
1.75131e-008,0.3622
1.75516e-008,0.3221
1.75902e-008,0.2985
1.76288e-008,0.2777
1.76674e-008,0.2878
1.77059e-008,0.3301
1.77445e-008,0.4168
1.77831e-008,0.5494
1.78216e-008,0.7138
1.78602e-008,0.8660
1.78988e-008,0.9929
1.79374e-008,1.0875
1.79759e-008,1.1511
1.80145e-008,1.1892
1.80531e-008,1.2091
1.80917e-008,1.2165
1.81302e-008,1.2170
1.81688e-008,1.2170
1.82074e-008,1.2151
1.82460e-008,1.2093
1.82846e-008,1.1991
1.83231e-008,1.1840
1.83617e-008,1.1672
1.84003e-008,1.1559
1.84389e-008,1.1528
1.84774e-008,1.1547
1.85160e-008,1.1587
1.85546e-008,1.1640
1.85932e-008,1.1698
1.86317e-008,1.1743
1.86703e-008,1.1777
1.87089e-008,1.1805
1.87474e-008,1.1819
1.87860e-008,1.1821
1.88246e-008,1.1820
1.88632e-008,1.1813
1.89017e-008,1.1809
1.89403e-008,1.1818
1.89789e-008,1.1834
1.90175e-008,1.1876
1.90560e-008,1.1930
1.90946e-008,1.1882
1.91332e-008,1.1527
1.91718e-008,1.0586
1.92104e-008,0.9152
1.92489e-008,0.7656
1.92875e-008,0.6232
1.93261e-008,0.5008
1.93647e-008,0.4074
1.94032e-008,0.3468
1.94418e-008,0.3138
1.94804e-008,0.2970
1.95190e-008,0.2873
1.95575e-008,0.2807
1.95961e-008,0.2758
1.96347e-008,0.2731
1.96732e-008,0.2748
1.97118e-008,0.2859
1.97504e-008,0.3066
1.97890e-008,0.3281
1.98275e-008,0.3434
1.98661e-008,0.3514
1.99047e-008,0.3532
1.99433e-008,0.3503
1.99819e-008,0.3503
2.00204e-008,0.3689
2.00590e-008,0.4273
2.00976e-008,0.5350
2.01362e-008,0.6812
2.01747e-008,0.8308
2.02133e-008,0.9433
2.02519e-008,1.0254
2.02905e-008,1.0857
2.03290e-008,1.1281
2.03676e-008,1.1559
2.04062e-008,1.1880
2.04447e-008,1.2288
2.04833e-008,1.2398
2.05219e-008,1.2266
2.05605e-008,1.1687
2.05990e-008,1.0463
2.06376e-008,0.8820
2.06762e-008,0.7071
2.07148e-008,0.5438
2.07533e-008,0.4186
2.07919e-008,0.3410
2.08305e-008,0.3015
2.08691e-008,0.2843
2.09077e-008,0.2646
2.09462e-008,0.2750
2.09848e-008,0.3109
2.10234e-008,0.3906
2.10620e-008,0.5202
2.11005e-008,0.6856
2.11391e-008,0.8406
2.11777e-008,0.9707
2.12163e-008,1.0712
2.12548e-008,1.1423
2.12934e-008,1.1871
2.13320e-008,1.2112
2.13705e-008,1.2193
2.14091e-008,1.2186
2.14477e-008,1.2180
2.14863e-008,1.2159
2.15248e-008,1.2099
2.15634e-008,1.2008
2.16020e-008,1.1871
2.16406e-008,1.1701
2.16791e-008,1.1569
2.17177e-008,1.1526
2.17563e-008,1.1544
2.17949e-008,1.1586
2.18335e-008,1.1699
2.18720e-008,1.1805
2.19106e-008,1.1782
2.19492e-008,1.1424
2.19878e-008,1.0474
2.20263e-008,0.9045
2.20649e-008,0.7556
2.21035e-008,0.6138
2.21420e-008,0.4924
2.21806e-008,0.4001
2.22192e-008,0.3418
2.22578e-008,0.3118
2.22963e-008,0.2967
2.23349e-008,0.2875
2.23735e-008,0.2808
2.24121e-008,0.2758
2.24506e-008,0.2733
2.24892e-008,0.2755
2.25278e-008,0.2874
2.25664e-008,0.3083
2.26050e-008,0.3292
2.26435e-008,0.3439
2.26821e-008,0.3515
2.27207e-008,0.3530
2.27593e-008,0.3503
2.27978e-008,0.3510
2.28364e-008,0.3711
2.28750e-008,0.4319
2.29136e-008,0.5417
2.29521e-008,0.6896
2.29907e-008,0.8376
2.30293e-008,0.9483
2.30678e-008,1.0292
2.31064e-008,1.0884
2.31450e-008,1.1299
2.31836e-008,1.1571
2.32221e-008,1.1753
2.32607e-008,1.1879
2.32993e-008,1.1966
2.33379e-008,1.2016
2.33764e-008,1.2030
2.34150e-008,1.1993
2.34536e-008,1.1890
2.34922e-008,1.1727
2.35308e-008,1.1566
2.35693e-008,1.1494
2.36079e-008,1.1515
2.36465e-008,1.1576
2.36851e-008,1.1633
2.37236e-008,1.1684
2.37622e-008,1.1734
2.38008e-008,1.1774
2.38394e-008,1.1800
2.38779e-008,1.1815
2.39165e-008,1.1821
2.39551e-008,1.1821
2.39936e-008,1.1817
2.40322e-008,1.1808
2.40708e-008,1.1808
2.41094e-008,1.1824
2.41479e-008,1.1844
2.41865e-008,1.1853
2.42251e-008,1.1850
2.42637e-008,1.1846
2.43023e-008,1.1845
2.43408e-008,1.1844
2.43794e-008,1.1842
2.44180e-008,1.1841
2.44566e-008,1.1840
2.44951e-008,1.1840
2.45337e-008,1.1838
2.45723e-008,1.1837
2.46109e-008,1.1840
2.46494e-008,1.1882
2.46880e-008,1.1931
2.47266e-008,1.1861
2.47651e-008,1.1453
2.48037e-008,1.0448
2.48423e-008,0.8993
2.48809e-008,0.7503
2.49194e-008,0.6095
2.49580e-008,0.4900
2.49966e-008,0.4003
2.50352e-008,0.3429
2.50737e-008,0.3119
2.51123e-008,0.2830
2.51509e-008,0.2782
2.51895e-008,0.3022
2.52281e-008,0.3649
2.52666e-008,0.4733
2.53052e-008,0.6250
2.53438e-008,0.7871
2.53824e-008,0.9289
2.54209e-008,1.0413
2.54595e-008,1.1210
2.54981e-008,1.1718
2.55367e-008,1.2005
2.55752e-008,1.2343
2.56138e-008,1.2564
2.56524e-008,1.2560
2.56909e-008,1.2320
2.57295e-008,1.1565
2.57681e-008,1.0185
2.58067e-008,0.8491
2.58452e-008,0.6741
2.58838e-008,0.5173
2.59224e-008,0.4007
2.59610e-008,0.3292
2.59995e-008,0.2936
2.60381e-008,0.2704
2.60767e-008,0.2620
2.61153e-008,0.2791
2.61539e-008,0.3251
2.61924e-008,0.4183
2.62310e-008,0.5602
2.62696e-008,0.7268
2.63082e-008,0.8753
2.63467e-008,0.9983
2.63853e-008,1.0919
2.64239e-008,1.1561
2.64625e-008,1.1950
2.65010e-008,1.2205
2.65396e-008,1.2555
2.65782e-008,1.2596
2.66167e-008,1.2449
2.66553e-008,1.1881
2.66939e-008,1.0673
2.67325e-008,0.9047
2.67710e-008,0.7309
2.68096e-008,0.5648
2.68482e-008,0.4327
2.68868e-008,0.3471
2.69254e-008,0.3020
2.69639e-008,0.2820
2.70025e-008,0.2612
2.70411e-008,0.2712
2.70797e-008,0.3056
2.71182e-008,0.3827
2.71568e-008,0.5104
2.71954e-008,0.6749
2.72340e-008,0.8306
2.72725e-008,0.9630
2.73111e-008,1.0658
2.73497e-008,1.1387
2.73882e-008,1.1848
2.74268e-008,1.2099
2.74654e-008,1.2191
2.75040e-008,1.2189
2.75425e-008,1.2185
2.75811e-008,1.2166
2.76197e-008,1.2105
2.76583e-008,1.2015
2.76968e-008,1.1882
2.77354e-008,1.1710
2.77740e-008,1.1573
2.78126e-008,1.1527
2.78512e-008,1.1543
2.78897e-008,1.1583
2.79283e-008,1.1633
2.79669e-008,1.1689
2.80055e-008,1.1733
2.80440e-008,1.1768
2.80826e-008,1.1800
2.81212e-008,1.1817
2.81598e-008,1.1821
2.81983e-008,1.1822
2.82369e-008,1.1817
2.82755e-008,1.1810
2.83140e-008,1.1814
2.83526e-008,1.1831
2.83912e-008,1.1845
2.84298e-008,1.1848
2.84683e-008,1.1847
2.85069e-008,1.1847
2.85455e-008,1.1845
2.85841e-008,1.1843
2.86226e-008,1.1843
2.86612e-008,1.1841
2.86998e-008,1.1839
2.87384e-008,1.1838
2.87770e-008,1.1837
2.88155e-008,1.1837
2.88541e-008,1.1859
2.88927e-008,1.1914
2.89313e-008,1.1915
2.89698e-008,1.1687
2.90084e-008,1.0949
2.90470e-008,0.9633
2.90855e-008,0.8126
2.91241e-008,0.6671
2.91627e-008,0.5373
2.92013e-008,0.4341
2.92398e-008,0.3631
2.92784e-008,0.3227
2.93170e-008,0.2951
2.93556e-008,0.2765
2.93941e-008,0.2881
2.94327e-008,0.3327
2.94713e-008,0.4217
2.95099e-008,0.5561
2.95485e-008,0.7207
2.95870e-008,0.8718
2.96256e-008,0.9977
2.96642e-008,1.0911
2.97028e-008,1.1535
2.97413e-008,1.1907
2.97799e-008,1.2096
2.98185e-008,1.2162
2.98570e-008,1.2167
2.98956e-008,1.2170
2.99342e-008,1.2150
2.99728e-008,1.2089
3.00113e-008,1.1985
3.00499e-008,1.1831
3.00885e-008,1.1663
3.01271e-008,1.1555
3.01657e-008,1.1528
3.02042e-008,1.1548
3.02428e-008,1.1588
3.02814e-008,1.1642
3.03199e-008,1.1699
3.03585e-008,1.1744
3.03971e-008,1.1778
3.04357e-008,1.1806
3.04743e-008,1.1819
3.05128e-008,1.1820
3.05514e-008,1.1818
3.05900e-008,1.1811
3.06285e-008,1.1808
3.06671e-008,1.1818
3.07057e-008,1.1834
3.07443e-008,1.1879
3.07829e-008,1.1931
3.08214e-008,1.1874
3.08600e-008,1.1497
3.08986e-008,1.0526
3.09372e-008,0.9080
3.09757e-008,0.7586
3.10143e-008,0.6167
3.10529e-008,0.4956
3.10914e-008,0.4038
3.11300e-008,0.3446
3.11686e-008,0.3127
3.12072e-008,0.2850
3.12458e-008,0.2782
3.12843e-008,0.3001
3.13229e-008,0.3601
3.13615e-008,0.4658
3.14000e-008,0.6155
3.14386e-008,0.7783
3.14772e-008,0.9213
3.15158e-008,1.0357
3.15544e-008,1.1173
3.15929e-008,1.1695
3.16315e-008,1.1992
3.16701e-008,1.2134
3.17087e-008,1.2167
3.17472e-008,1.2166
3.17858e-008,1.2167
3.18244e-008,1.2133
3.18629e-008,1.2057
3.19015e-008,1.1933
3.19401e-008,1.1768
3.19787e-008,1.1614
3.20173e-008,1.1538
3.20558e-008,1.1532
3.20944e-008,1.1561
3.21330e-008,1.1606
3.21715e-008,1.1663
3.22101e-008,1.1717
3.22487e-008,1.1757
3.22873e-008,1.1789
3.23259e-008,1.1812
3.23644e-008,1.1820
3.24030e-008,1.1819
3.24416e-008,1.1816
3.24801e-008,1.1809
3.25187e-008,1.1810
3.25573e-008,1.1824
3.25959e-008,1.1840
3.26344e-008,1.1901
3.26730e-008,1.1931
3.27116e-008,1.1789
3.27502e-008,1.1214
3.27888e-008,1.0027
3.28273e-008,0.8524
3.28659e-008,0.7049
3.29045e-008,0.5693
3.29430e-008,0.4581
3.29816e-008,0.3782
3.30202e-008,0.3303
3.30588e-008,0.3055
3.30974e-008,0.2923
3.31359e-008,0.2842
3.31745e-008,0.2784
3.32131e-008,0.2743
3.32516e-008,0.2730
3.32902e-008,0.2780
