.HEADER
..NAMES
Time,V U1.AC23
.DATA
0.0e+000,1.1829
3.86e-011,1.1829
7.72e-011,1.1829
1.157e-010,1.1829
1.543e-010,1.1829
1.929e-010,1.1829
2.314e-010,1.1829
2.700e-010,1.1879
3.086e-010,1.1915
3.472e-010,1.1795
3.857e-010,1.1273
4.243e-010,1.0148
4.629e-010,0.8677
5.015e-010,0.7236
5.401e-010,0.5907
5.786e-010,0.4814
6.172e-010,0.3999
6.558e-010,0.3475
6.944e-010,0.3175
7.329e-010,0.2866
7.715e-010,0.2851
8.101e-010,0.3133
8.486e-010,0.3831
8.872e-010,0.5002
9.258e-010,0.6571
9.644e-010,0.8100
1.0029e-009,0.9417
1.0415e-009,1.0467
1.0801e-009,1.1218
1.1187e-009,1.1706
1.1572e-009,1.1996
1.1958e-009,1.2134
1.2344e-009,1.2174
1.2730e-009,1.2178
1.3115e-009,1.2172
1.3501e-009,1.2126
1.3887e-009,1.2025
1.4273e-009,1.1883
1.4658e-009,1.1714
1.5044e-009,1.1560
1.5430e-009,1.1483
1.5816e-009,1.1486
1.6202e-009,1.1527
1.6587e-009,1.1629
1.6973e-009,1.1748
1.7359e-009,1.1772
1.7745e-009,1.1510
1.8130e-009,1.0684
1.8516e-009,0.9331
1.8902e-009,0.7872
1.9288e-009,0.6477
1.9673e-009,0.5260
2.0059e-009,0.4307
2.0445e-009,0.3654
2.0830e-009,0.3275
2.1216e-009,0.2989
2.1602e-009,0.2832
2.1988e-009,0.2966
2.2374e-009,0.3449
2.2759e-009,0.4391
2.3145e-009,0.5801
2.3531e-009,0.7409
2.3916e-009,0.8830
2.4302e-009,1.0013
2.4688e-009,1.0902
2.5074e-009,1.1503
2.5459e-009,1.1879
2.5845e-009,1.2207
2.6231e-009,1.2543
2.6617e-009,1.2587
2.7003e-009,1.2422
2.7388e-009,1.1829
2.7774e-009,1.0588
2.8160e-009,0.8957
2.8545e-009,0.7252
2.8931e-009,0.5648
2.9317e-009,0.4375
2.9703e-009,0.3548
3.0089e-009,0.3097
3.0474e-009,0.2884
3.0860e-009,0.2780
3.1246e-009,0.2722
3.1631e-009,0.2657
3.2017e-009,0.2611
3.2403e-009,0.2637
3.2789e-009,0.2733
3.3175e-009,0.2894
3.3560e-009,0.3117
3.3946e-009,0.3340
3.4332e-009,0.3501
3.4717e-009,0.3584
3.5103e-009,0.3592
3.5489e-009,0.3531
3.5875e-009,0.3428
3.6260e-009,0.3324
3.6646e-009,0.3249
3.7032e-009,0.3203
3.7418e-009,0.3178
3.7803e-009,0.3174
3.8189e-009,0.3178
3.8575e-009,0.3181
3.8961e-009,0.3184
3.9346e-009,0.3183
3.9732e-009,0.3171
4.0118e-009,0.3155
4.0504e-009,0.3141
4.0890e-009,0.3132
4.1275e-009,0.3128
4.1661e-009,0.3130
4.2047e-009,0.3137
4.2433e-009,0.3145
4.2818e-009,0.3149
4.3204e-009,0.3151
4.3590e-009,0.3152
4.3975e-009,0.3152
4.4361e-009,0.3150
4.4747e-009,0.3148
4.5133e-009,0.3147
4.5519e-009,0.3145
4.5904e-009,0.3146
4.6290e-009,0.3147
4.6676e-009,0.3148
4.7062e-009,0.3149
4.7447e-009,0.3150
4.7833e-009,0.3150
4.8219e-009,0.3150
4.8604e-009,0.3149
4.8990e-009,0.3149
4.9376e-009,0.3165
4.9762e-009,0.3250
5.0147e-009,0.3528
5.0533e-009,0.4191
5.0919e-009,0.5319
5.1305e-009,0.6803
5.1691e-009,0.8265
5.2076e-009,0.9340
5.2462e-009,1.0108
5.2848e-009,1.0676
5.3234e-009,1.1112
5.3619e-009,1.1446
5.4005e-009,1.1828
5.4391e-009,1.2267
5.4776e-009,1.2389
5.5162e-009,1.2252
5.5548e-009,1.1641
5.5934e-009,1.0376
5.6320e-009,0.8743
5.6705e-009,0.7038
5.7091e-009,0.5459
5.7477e-009,0.4243
5.7863e-009,0.3483
5.8248e-009,0.3092
5.8634e-009,0.2914
5.9020e-009,0.2820
5.9405e-009,0.2755
5.9791e-009,0.2678
6.0177e-009,0.2624
6.0563e-009,0.2650
6.0948e-009,0.2748
6.1334e-009,0.2916
6.1720e-009,0.3142
6.2106e-009,0.3360
6.2492e-009,0.3514
6.2877e-009,0.3592
6.3263e-009,0.3596
6.3649e-009,0.3532
6.4035e-009,0.3426
6.4420e-009,0.3321
6.4806e-009,0.3246
6.5192e-009,0.3202
6.5577e-009,0.3180
6.5963e-009,0.3178
6.6349e-009,0.3183
6.6735e-009,0.3186
6.7121e-009,0.3189
6.7506e-009,0.3186
6.7892e-009,0.3173
6.8278e-009,0.3192
6.8664e-009,0.3317
6.9049e-009,0.3700
6.9435e-009,0.4530
6.9821e-009,0.5804
7.0206e-009,0.7359
7.0592e-009,0.8693
7.0978e-009,0.9654
7.1364e-009,1.0342
7.1749e-009,1.0858
7.2135e-009,1.1254
7.2521e-009,1.1549
7.2907e-009,1.1756
7.3293e-009,1.1896
7.3678e-009,1.1988
7.4064e-009,1.2035
7.4450e-009,1.2030
7.4835e-009,1.1958
7.5221e-009,1.1822
7.5607e-009,1.1652
