.HEADER
..NAMES
Time,V U1.AC10&AB10
.DATA
4.11209e-008,1.0747
4.11595e-008,1.0982
4.11981e-008,1.1152
4.12367e-008,1.1331
4.12752e-008,1.1532
4.13138e-008,1.1896
4.13524e-008,1.1840
4.13910e-008,1.1514
4.14296e-008,1.0612
4.14681e-008,0.8991
4.15067e-008,0.7280
4.15453e-008,0.5917
4.15838e-008,0.4949
4.16224e-008,0.4339
4.16610e-008,0.3926
4.16996e-008,0.3650
4.17382e-008,0.3461
4.17767e-008,0.3210
4.18153e-008,0.3403
4.18539e-008,0.3981
4.18924e-008,0.5145
4.19310e-008,0.6891
4.19696e-008,0.8722
4.20082e-008,0.9954
4.20468e-008,1.0625
4.20853e-008,1.0925
4.21239e-008,1.1095
4.21625e-008,1.1277
4.22011e-008,1.1422
4.22396e-008,1.1850
4.22782e-008,1.1887
4.23168e-008,1.1654
4.23553e-008,1.0989
4.23939e-008,0.9550
4.24325e-008,0.7789
4.24711e-008,0.6311
4.25097e-008,0.5208
4.25482e-008,0.4506
4.25868e-008,0.4040
4.26254e-008,0.3726
4.26639e-008,0.3515
4.27025e-008,0.3228
4.27411e-008,0.3302
4.27797e-008,0.3745
4.28183e-008,0.4701
4.28568e-008,0.6303
4.28954e-008,0.8185
4.29340e-008,0.9634
4.29726e-008,1.0462
4.30111e-008,1.0855
4.30497e-008,1.1043
4.30883e-008,1.1221
4.31268e-008,1.1385
4.31654e-008,1.1760
4.32040e-008,1.1910
4.32426e-008,1.1757
4.32812e-008,1.1279
4.33197e-008,1.0072
4.33583e-008,0.8336
4.33969e-008,0.6739
4.34354e-008,0.5512
4.34740e-008,0.4696
4.35126e-008,0.4166
4.35512e-008,0.3809
4.35898e-008,0.3575
4.36283e-008,0.3320
4.36669e-008,0.3244
4.37055e-008,0.3565
4.37440e-008,0.4328
4.37826e-008,0.5737
4.38212e-008,0.7596
4.38598e-008,0.9256
4.38983e-008,1.0256
4.39369e-008,1.0764
4.39755e-008,1.0989
4.40141e-008,1.1161
4.40527e-008,1.1337
4.40912e-008,1.1604
4.41298e-008,1.1908
4.41684e-008,1.1833
4.42069e-008,1.1488
4.42455e-008,1.0541
4.42841e-008,0.8902
4.43227e-008,0.7203
4.43613e-008,0.5856
4.43998e-008,0.4911
4.44384e-008,0.4313
4.44770e-008,0.3909
4.45155e-008,0.3639
4.45541e-008,0.3450
4.45927e-008,0.3216
4.46313e-008,0.3424
4.46699e-008,0.4025
4.47084e-008,0.5222
4.47470e-008,0.6990
4.47856e-008,0.8803
4.48242e-008,1.0000
4.48627e-008,1.0646
4.49013e-008,1.0934
4.49399e-008,1.1105
4.49784e-008,1.1285
4.50170e-008,1.1426
4.50556e-008,1.1872
4.50942e-008,1.1884
4.51328e-008,1.1635
4.51713e-008,1.0931
4.52099e-008,0.9462
4.52485e-008,0.7706
4.52870e-008,0.6245
4.53256e-008,0.5163
4.53642e-008,0.4477
4.54028e-008,0.4019
4.54414e-008,0.3714
4.54799e-008,0.3504
4.55185e-008,0.3229
4.55571e-008,0.3319
4.55957e-008,0.3780
4.56342e-008,0.4768
4.56728e-008,0.6398
4.57114e-008,0.8278
4.57499e-008,0.9690
4.57885e-008,1.0490
4.58271e-008,1.0867
4.58657e-008,1.1052
4.59043e-008,1.1230
4.59428e-008,1.1391
4.59814e-008,1.1795
4.60200e-008,1.1912
4.60585e-008,1.1744
4.60971e-008,1.1237
4.61357e-008,0.9990
4.61743e-008,0.8247
4.62129e-008,0.6669
4.62514e-008,0.5460
4.62900e-008,0.4663
4.63286e-008,0.4144
4.63671e-008,0.3796
4.64057e-008,0.3563
4.64443e-008,0.3289
4.64829e-008,0.3248
4.65214e-008,0.3591
4.65600e-008,0.4384
4.65986e-008,0.5830
4.66372e-008,0.7696
4.66758e-008,0.9321
4.67143e-008,1.0292
4.67529e-008,1.0780
4.67915e-008,1.0998
4.68300e-008,1.1170
4.68686e-008,1.1346
4.69072e-008,1.1608
4.69458e-008,1.1903
4.69844e-008,1.1820
4.70229e-008,1.1458
4.70615e-008,1.0472
4.71001e-008,0.8808
4.71386e-008,0.7123
4.71772e-008,0.5797
4.72158e-008,0.4874
4.72544e-008,0.4290
4.72930e-008,0.3892
4.73315e-008,0.3629
4.73701e-008,0.3405
4.74087e-008,0.3213
4.74473e-008,0.3442
4.74858e-008,0.4069
4.75244e-008,0.5303
4.75630e-008,0.7087
4.76015e-008,0.8881
4.76401e-008,1.0045
4.76787e-008,1.0667
4.77173e-008,1.0944
4.77559e-008,1.1114
4.77944e-008,1.1295
4.78330e-008,1.1432
4.78716e-008,1.1870
4.79101e-008,1.1875
4.79487e-008,1.1613
4.79873e-008,1.0875
4.80259e-008,0.9372
4.80645e-008,0.7619
4.81030e-008,0.6179
4.81416e-008,0.5119
4.81802e-008,0.4450
4.82188e-008,0.3999
4.82573e-008,0.3701
4.82959e-008,0.3497
4.83345e-008,0.3217
4.83730e-008,0.3331
4.84116e-008,0.3814
4.84502e-008,0.4838
4.84888e-008,0.6491
4.85274e-008,0.8367
4.85659e-008,0.9744
4.86045e-008,1.0518
4.86431e-008,1.0880
4.86816e-008,1.1060
4.87202e-008,1.1239
4.87588e-008,1.1399
4.87974e-008,1.1796
4.88360e-008,1.1906
4.88745e-008,1.1727
4.89131e-008,1.1194
4.89517e-008,0.9909
4.89902e-008,0.8154
4.90288e-008,0.6597
4.90674e-008,0.5408
4.91060e-008,0.4631
4.91445e-008,0.4124
4.91831e-008,0.3780
4.92217e-008,0.3554
4.92603e-008,0.3289
4.92989e-008,0.3260
4.93374e-008,0.3619
4.93760e-008,0.4440
4.94146e-008,0.5914
4.94531e-008,0.7791
4.94917e-008,0.9386
4.95303e-008,1.0327
4.95689e-008,1.0796
4.96075e-008,1.1006
4.96460e-008,1.1179
4.96846e-008,1.1352
4.97232e-008,1.1665
4.97617e-008,1.1913
4.98003e-008,1.1811
4.98389e-008,1.1428
4.98775e-008,1.0397
4.99160e-008,0.8718
4.99546e-008,0.7048
4.99932e-008,0.5740
5.00318e-008,0.4837
5.00704e-008,0.4264
5.01089e-008,0.3874
5.01475e-008,0.3619
5.01861e-008,0.3399
5.02246e-008,0.3220
5.02632e-008,0.3465
5.03018e-008,0.4115
5.03404e-008,0.5384
5.03790e-008,0.7185
5.04175e-008,0.8959
5.04561e-008,1.0088
5.04947e-008,1.0687
5.05332e-008,1.0953
5.05718e-008,1.1124
5.06104e-008,1.1304
5.06490e-008,1.1435
5.06876e-008,1.1888
5.07261e-008,1.1871
5.07647e-008,1.1592
5.08033e-008,1.0812
5.08419e-008,0.9284
5.08804e-008,0.7538
5.09190e-008,0.6115
5.09576e-008,0.5076
5.09961e-008,0.4422
5.10347e-008,0.3981
5.10733e-008,0.3689
5.11119e-008,0.3485
5.11505e-008,0.3219
5.11890e-008,0.3349
5.12276e-008,0.3853
5.12662e-008,0.4909
5.13047e-008,0.6587
5.13433e-008,0.8456
5.13819e-008,0.9797
5.14205e-008,1.0545
5.14591e-008,1.0890
5.14976e-008,1.1068
5.15362e-008,1.1248
5.15748e-008,1.1404
5.16133e-008,1.1826
5.16519e-008,1.1906
5.16905e-008,1.1712
5.17291e-008,1.1147
5.17676e-008,0.9824
5.18062e-008,0.8067
5.18448e-008,0.6528
5.18834e-008,0.5358
5.19220e-008,0.4599
5.19605e-008,0.4103
5.19991e-008,0.3767
5.20377e-008,0.3543
5.20762e-008,0.3263
5.21148e-008,0.3267
5.21534e-008,0.3647
5.21920e-008,0.4500
5.22306e-008,0.6010
5.22691e-008,0.7888
5.23077e-008,0.9447
5.23463e-008,1.0361
5.23848e-008,1.0810
5.24234e-008,1.1015
5.24620e-008,1.1189
5.25006e-008,1.1360
5.25391e-008,1.1667
5.25777e-008,1.1907
5.26163e-008,1.1797
5.26549e-008,1.1396
5.26935e-008,1.0323
5.27320e-008,0.8624
5.27706e-008,0.6971
5.28092e-008,0.5683
5.28477e-008,0.4802
5.28863e-008,0.4242
5.29249e-008,0.3858
5.29635e-008,0.3609
5.30021e-008,0.3364
5.30406e-008,0.3219
5.30792e-008,0.3486
5.31178e-008,0.4163
5.31563e-008,0.5467
5.31949e-008,0.7282
5.32335e-008,0.9033
5.32721e-008,1.0130
5.33107e-008,1.0707
5.33492e-008,1.0963
5.33878e-008,1.1132
5.34264e-008,1.1314
5.34650e-008,1.1441
5.35035e-008,1.1885
5.35421e-008,1.1860
5.35807e-008,1.1568
5.36192e-008,1.0753
5.36578e-008,0.9192
5.36964e-008,0.7454
5.37350e-008,0.6051
5.37736e-008,0.5035
5.38121e-008,0.4396
5.38507e-008,0.3962
5.38893e-008,0.3675
5.39278e-008,0.3478
5.39664e-008,0.3210
5.40050e-008,0.3363
5.40436e-008,0.3890
5.40822e-008,0.4981
5.41207e-008,0.6681
5.41593e-008,0.8541
5.41979e-008,0.9847
5.42365e-008,1.0571
5.42750e-008,1.0901
5.43136e-008,1.1076
5.43522e-008,1.1257
5.43907e-008,1.1411
5.44293e-008,1.1826
5.44679e-008,1.1898
5.45065e-008,1.1693
5.45451e-008,1.1100
5.45836e-008,0.9739
5.46222e-008,0.7977
5.46608e-008,0.6458
5.46993e-008,0.5309
5.47379e-008,0.4569
5.47765e-008,0.4083
5.48151e-008,0.3752
5.48537e-008,0.3535
5.48922e-008,0.3265
5.49308e-008,0.3280
5.49694e-008,0.3678
5.50079e-008,0.4560
5.50465e-008,0.6097
5.50851e-008,0.7982
5.51237e-008,0.9509
5.51622e-008,1.0394
5.52008e-008,1.0825
5.52394e-008,1.1023
5.52780e-008,1.1199
5.53166e-008,1.1366
5.53551e-008,1.1716
5.53937e-008,1.1914
5.54323e-008,1.1787
5.54708e-008,1.1362
5.55094e-008,1.0245
5.55480e-008,0.8535
5.55866e-008,0.6898
5.56252e-008,0.5628
5.56637e-008,0.4767
5.57023e-008,0.4217
5.57409e-008,0.3842
5.57794e-008,0.3598
5.58180e-008,0.3358
5.58566e-008,0.3228
5.58952e-008,0.3510
5.59338e-008,0.4213
5.59723e-008,0.5551
5.60109e-008,0.7380
5.60495e-008,0.9105
5.60881e-008,1.0171
5.61266e-008,1.0726
5.61652e-008,1.0971
5.62038e-008,1.1142
5.62423e-008,1.1321
5.62809e-008,1.1519
5.63195e-008,1.1900
5.63581e-008,1.1854
5.63967e-008,1.1545
5.64352e-008,1.0686
5.64738e-008,0.9101
5.65124e-008,0.7375
5.65509e-008,0.5989
5.65895e-008,0.4995
5.66281e-008,0.4368
5.66667e-008,0.3945
5.67053e-008,0.3663
5.67438e-008,0.3467
5.67824e-008,0.3214
5.68210e-008,0.3383
5.68596e-008,0.3932
5.68981e-008,0.5055
5.69367e-008,0.6779
5.69753e-008,0.8626
5.70138e-008,0.9897
5.70524e-008,1.0596
5.70910e-008,1.0911
5.71296e-008,1.1085
5.71682e-008,1.1265
5.72067e-008,1.1415
5.72453e-008,1.1852
5.72839e-008,1.1897
5.73224e-008,1.1677
5.73610e-008,1.1048
5.73996e-008,0.9652
5.74382e-008,0.7893
5.74768e-008,0.6391
5.75153e-008,0.5262
5.75539e-008,0.4538
5.75925e-008,0.4063
5.76310e-008,0.3741
5.76696e-008,0.3524
5.77082e-008,0.3243
5.77468e-008,0.3290
5.77853e-008,0.3708
5.78239e-008,0.4624
5.78625e-008,0.6195
5.79011e-008,0.8077
5.79397e-008,0.9567
5.79782e-008,1.0425
5.80168e-008,1.0838
5.80554e-008,1.1032
5.80939e-008,1.1209
5.81325e-008,1.1375
5.81711e-008,1.1717
5.82097e-008,1.1907
5.82483e-008,1.1772
5.82868e-008,1.1325
5.83254e-008,1.0168
5.83640e-008,0.8441
5.84025e-008,0.6823
5.84411e-008,0.5573
5.84797e-008,0.4734
5.85183e-008,0.4195
5.85569e-008,0.3827
5.85954e-008,0.3589
5.86340e-008,0.3326
5.86726e-008,0.3230
5.87112e-008,0.3533
5.87497e-008,0.4264
5.87883e-008,0.5636
5.88269e-008,0.7478
5.88654e-008,0.9173
5.89040e-008,1.0210
5.89426e-008,1.0744
5.89812e-008,1.0980
5.90198e-008,1.1150
5.90583e-008,1.1329
5.90969e-008,1.1529
5.91355e-008,1.1896
5.91740e-008,1.1842
5.92126e-008,1.1518
5.92512e-008,1.0622
5.92898e-008,0.9008
5.93284e-008,0.7294
5.93669e-008,0.5927
5.94055e-008,0.4956
5.94441e-008,0.4343
5.94827e-008,0.3928
5.95212e-008,0.3651
5.95598e-008,0.3461
5.95984e-008,0.3208
5.96370e-008,0.3399
5.96755e-008,0.3972
5.97141e-008,0.5131
5.97527e-008,0.6874
5.97912e-008,0.8707
5.98298e-008,0.9945
5.98684e-008,1.0620
5.99070e-008,1.0922
5.99455e-008,1.1093
5.99841e-008,1.1275
6.00227e-008,1.1421
6.00613e-008,1.1850
6.00999e-008,1.1888
6.01384e-008,1.1657
6.01770e-008,1.0997
6.02156e-008,0.9565
6.02542e-008,0.7804
6.02927e-008,0.6322
6.03313e-008,0.5215
6.03699e-008,0.4510
6.04085e-008,0.4043
6.04470e-008,0.3727
6.04856e-008,0.3516
6.05242e-008,0.3227
6.05627e-008,0.3299
6.06013e-008,0.3738
6.06399e-008,0.4689
6.06785e-008,0.6286
6.07170e-008,0.8168
6.07556e-008,0.9624
6.07942e-008,1.0456
6.08328e-008,1.0853
6.08714e-008,1.1041
6.09099e-008,1.1219
6.09485e-008,1.1383
6.09871e-008,1.1761
6.10257e-008,1.1911
6.10642e-008,1.1759
6.11028e-008,1.1285
6.11414e-008,1.0085
6.11800e-008,0.8351
6.12185e-008,0.6752
6.12571e-008,0.5520
6.12957e-008,0.4701
6.13342e-008,0.4170
6.13728e-008,0.3811
6.14114e-008,0.3577
6.14500e-008,0.3320
6.14885e-008,0.3241
6.15271e-008,0.3560
6.15657e-008,0.4317
6.16043e-008,0.5722
6.16429e-008,0.7578
6.16814e-008,0.9243
6.17200e-008,1.0249
6.17586e-008,1.0761
6.17972e-008,1.0988
6.18357e-008,1.1159
6.18743e-008,1.1336
