.HEADER
..NAMES
Time,V U1.AD1
.DATA
0.0e+000,0.3146
3.86e-011,0.3146
7.72e-011,0.3146
1.157e-010,0.3146
1.543e-010,0.3146
1.929e-010,0.3146
2.314e-010,0.3146
2.700e-010,0.3197
3.086e-010,0.3376
3.472e-010,0.3857
3.857e-010,0.4808
4.243e-010,0.6187
4.629e-010,0.7774
5.015e-010,0.9050
5.401e-010,0.9972
5.786e-010,1.0629
6.172e-010,1.1104
6.558e-010,1.1435
6.944e-010,1.1658
7.329e-010,1.2173
7.715e-010,1.2388
8.101e-010,1.2379
8.486e-010,1.2034
8.872e-010,1.1117
9.258e-010,0.9688
9.644e-010,0.8058
1.0029e-009,0.6378
1.0415e-009,0.4882
1.0801e-009,0.3792
1.1187e-009,0.3183
1.1572e-009,0.2921
1.1958e-009,0.2681
1.2344e-009,0.2705
1.2730e-009,0.2993
1.3115e-009,0.3621
1.3501e-009,0.4682
1.3887e-009,0.6156
1.4273e-009,0.7658
1.4658e-009,0.8948
1.5044e-009,1.0032
1.5430e-009,1.0890
1.5816e-009,1.1501
1.6202e-009,1.1883
1.6587e-009,1.2110
1.6973e-009,1.2213
1.7359e-009,1.2229
1.7745e-009,1.2229
1.8130e-009,1.2224
1.8516e-009,1.2188
1.8902e-009,1.2106
1.9288e-009,1.1981
1.9673e-009,1.1821
2.0059e-009,1.1686
2.0445e-009,1.1626
2.0830e-009,1.1629
2.1216e-009,1.1691
2.1602e-009,1.1787
2.1988e-009,1.1820
2.2374e-009,1.1619
2.2759e-009,1.0892
2.3145e-009,0.9586
2.3531e-009,0.8100
2.3916e-009,0.6663
2.4302e-009,0.5368
2.4688e-009,0.4328
2.5074e-009,0.3609
2.5459e-009,0.3207
2.5845e-009,0.2947
2.6231e-009,0.2778
2.6617e-009,0.2911
2.7003e-009,0.3364
2.7388e-009,0.4240
2.7774e-009,0.5538
2.8160e-009,0.7071
2.8545e-009,0.8435
2.8931e-009,0.9623
2.9317e-009,1.0600
2.9703e-009,1.1310
3.0089e-009,1.1762
3.0474e-009,1.2018
3.0860e-009,1.2154
3.1246e-009,1.2195
3.1631e-009,1.2203
3.2017e-009,1.2214
3.2403e-009,1.2203
3.2789e-009,1.2148
3.3175e-009,1.2042
3.3560e-009,1.1888
3.3946e-009,1.1730
3.4332e-009,1.1639
3.4717e-009,1.1625
3.5103e-009,1.1644
3.5489e-009,1.1742
3.5875e-009,1.1816
3.6260e-009,1.1755
3.6646e-009,1.1315
3.7032e-009,1.0257
3.7418e-009,0.8800
3.7803e-009,0.7337
3.8189e-009,0.5955
3.8575e-009,0.4783
3.8961e-009,0.3905
3.9346e-009,0.3361
3.9732e-009,0.3081
4.0118e-009,0.2946
4.0504e-009,0.2873
4.0890e-009,0.2816
4.1275e-009,0.2760
4.1661e-009,0.2713
4.2047e-009,0.2692
4.2433e-009,0.2731
4.2818e-009,0.2872
4.3204e-009,0.3078
4.3590e-009,0.3262
4.3975e-009,0.3385
4.4361e-009,0.3447
4.4747e-009,0.3457
4.5133e-009,0.3418
4.5519e-009,0.3345
4.5904e-009,0.3270
4.6290e-009,0.3215
4.6676e-009,0.3179
4.7062e-009,0.3157
4.7447e-009,0.3146
4.7833e-009,0.3139
4.8219e-009,0.3148
4.8604e-009,0.3165
4.8990e-009,0.3174
4.9376e-009,0.3169
4.9762e-009,0.3156
5.0147e-009,0.3145
5.0533e-009,0.3138
5.0919e-009,0.3132
5.1305e-009,0.3129
5.1691e-009,0.3131
5.2076e-009,0.3136
5.2462e-009,0.3140
5.2848e-009,0.3142
5.3234e-009,0.3142
5.3619e-009,0.3144
5.4005e-009,0.3146
5.4391e-009,0.3146
5.4776e-009,0.3144
5.5162e-009,0.3141
5.5548e-009,0.3139
5.5934e-009,0.3140
5.6320e-009,0.3141
5.6705e-009,0.3141
5.7091e-009,0.3142
5.7477e-009,0.3143
5.7863e-009,0.3143
5.8248e-009,0.3143
5.8634e-009,0.3143
5.9020e-009,0.3204
5.9405e-009,0.3404
5.9791e-009,0.3928
6.0177e-009,0.4927
6.0563e-009,0.6341
6.0948e-009,0.7917
6.1334e-009,0.9153
6.1720e-009,1.0044
6.2106e-009,1.0681
6.2492e-009,1.1140
6.2877e-009,1.1458
6.3263e-009,1.1673
6.3649e-009,1.2204
6.4035e-009,1.2394
6.4420e-009,1.2360
6.4806e-009,1.1965
6.5192e-009,1.0986
6.5577e-009,0.9522
6.5963e-009,0.7881
6.6349e-009,0.6208
6.6735e-009,0.4745
6.7121e-009,0.3704
6.7506e-009,0.3142
6.7892e-009,0.2903
6.8278e-009,0.2668
6.8664e-009,0.2719
6.9049e-009,0.3037
6.9435e-009,0.3706
6.9821e-009,0.4811
7.0206e-009,0.6315
7.0592e-009,0.7796
7.0978e-009,0.9065
7.1364e-009,1.0128
7.1749e-009,1.0961
7.2135e-009,1.1547
7.2521e-009,1.1911
7.2907e-009,1.2124
7.3293e-009,1.2215
7.3678e-009,1.2227
7.4064e-009,1.2227
7.4450e-009,1.2220
7.4835e-009,1.2179
7.5221e-009,1.2094
7.5607e-009,1.1964
7.5993e-009,1.1804
7.6379e-009,1.1674
7.6764e-009,1.1623
7.7150e-009,1.1630
7.7536e-009,1.1699
7.7922e-009,1.1794
7.8307e-009,1.1812
7.8693e-009,1.1572
7.9079e-009,1.0778
7.9464e-009,0.9431
7.9850e-009,0.7948
8.0236e-009,0.6519
8.0622e-009,0.5247
8.1008e-009,0.4236
8.1393e-009,0.3553
8.1779e-009,0.3178
8.2165e-009,0.2909
8.2550e-009,0.2778
8.2936e-009,0.2939
8.3322e-009,0.3432
8.3708e-009,0.4352
8.4093e-009,0.5689
8.4479e-009,0.7216
8.4865e-009,0.8563
8.5251e-009,0.9732
8.5637e-009,1.0683
8.6022e-009,1.1365
8.6408e-009,1.1793
8.6794e-009,1.2103
8.7179e-009,1.2529
8.7565e-009,1.2607
8.7951e-009,1.2467
8.8337e-009,1.1947
8.8722e-009,1.0827
8.9108e-009,0.9284
8.9494e-009,0.7607
8.9880e-009,0.5959
9.0266e-009,0.4566
9.0651e-009,0.3614
9.1037e-009,0.3109
9.1423e-009,0.2887
9.1808e-009,0.2783
9.2194e-009,0.2742
9.2580e-009,0.2710
9.2966e-009,0.2655
9.3352e-009,0.2621
9.3737e-009,0.2637
9.4123e-009,0.2714
9.4509e-009,0.2866
9.4895e-009,0.3060
9.5280e-009,0.3242
9.5666e-009,0.3376
9.6052e-009,0.3453
9.6437e-009,0.3472
9.6823e-009,0.3429
9.7209e-009,0.3345
9.7595e-009,0.3264
9.7981e-009,0.3210
9.8366e-009,0.3173
9.8752e-009,0.3151
9.9138e-009,0.3142
9.9524e-009,0.3142
9.9909e-009,0.3152
1.00295e-008,0.3164
1.00681e-008,0.3170
1.01066e-008,0.3167
1.01452e-008,0.3158
1.01838e-008,0.3148
1.02224e-008,0.3139
1.02610e-008,0.3130
1.02995e-008,0.3126
1.03381e-008,0.3129
1.03767e-008,0.3136
1.04152e-008,0.3140
1.04538e-008,0.3141
1.04924e-008,0.3143
1.05310e-008,0.3145
1.05695e-008,0.3166
1.06081e-008,0.3263
1.06467e-008,0.3572
1.06853e-008,0.4287
1.07239e-008,0.5473
1.07624e-008,0.7011
1.08010e-008,0.8478
1.08396e-008,0.9558
1.08781e-008,1.0333
1.09167e-008,1.0891
1.09553e-008,1.1288
1.09939e-008,1.1557
1.10324e-008,1.1745
1.10710e-008,1.1884
1.11096e-008,1.1986
1.11482e-008,1.2060
1.11868e-008,1.2108
1.12253e-008,1.2121
1.12639e-008,1.2074
1.13025e-008,1.1953
1.13410e-008,1.1781
1.13796e-008,1.1635
1.14182e-008,1.1580
1.14568e-008,1.1600
1.14953e-008,1.1647
1.15339e-008,1.1693
1.15725e-008,1.1735
1.16111e-008,1.1775
1.16497e-008,1.1807
1.16882e-008,1.1825
1.17268e-008,1.1837
1.17654e-008,1.1844
1.18039e-008,1.1847
1.18425e-008,1.1839
1.18811e-008,1.1825
1.19197e-008,1.1817
1.19583e-008,1.1823
1.19968e-008,1.1893
1.20354e-008,1.1940
1.20740e-008,1.1813
1.21126e-008,1.1262
1.21511e-008,1.0102
1.21897e-008,0.8607
1.22283e-008,0.7131
1.22668e-008,0.5763
1.23054e-008,0.4636
1.23440e-008,0.3817
1.23826e-008,0.3330
1.24212e-008,0.3078
1.24597e-008,0.2942
1.24983e-008,0.2860
1.25369e-008,0.2804
1.25755e-008,0.2755
1.26140e-008,0.2711
1.26526e-008,0.2690
1.26912e-008,0.2740
1.27297e-008,0.2896
1.27683e-008,0.3105
1.28069e-008,0.3283
1.28455e-008,0.3399
1.28841e-008,0.3455
1.29226e-008,0.3457
1.29612e-008,0.3409
1.29998e-008,0.3331
1.30383e-008,0.3257
1.30769e-008,0.3206
1.31155e-008,0.3175
1.31541e-008,0.3156
1.31926e-008,0.3144
1.32312e-008,0.3138
1.32698e-008,0.3149
1.33084e-008,0.3167
1.33470e-008,0.3174
1.33855e-008,0.3190
1.34241e-008,0.3283
1.34627e-008,0.3598
1.35012e-008,0.4331
1.35398e-008,0.5530
1.35784e-008,0.7071
1.36170e-008,0.8523
1.36555e-008,0.9594
1.36941e-008,1.0362
1.37327e-008,1.0912
1.37713e-008,1.1303
1.38099e-008,1.1568
1.38484e-008,1.1757
1.38870e-008,1.1893
1.39256e-008,1.1991
1.39641e-008,1.2061
1.40027e-008,1.2106
1.40413e-008,1.2117
1.40799e-008,1.2067
1.41185e-008,1.1944
1.41570e-008,1.1772
1.41956e-008,1.1631
1.42342e-008,1.1580
1.42728e-008,1.1602
1.43113e-008,1.1675
1.43499e-008,1.1787
1.43885e-008,1.1839
1.44270e-008,1.1678
1.44656e-008,1.1025
1.45042e-008,0.9771
1.45428e-008,0.8278
1.45814e-008,0.6823
1.46199e-008,0.5502
1.46585e-008,0.4425
1.46971e-008,0.3665
1.47357e-008,0.3228
1.47742e-008,0.2982
1.48128e-008,0.2779
1.48514e-008,0.2884
1.48899e-008,0.3294
1.49285e-008,0.4120
1.49671e-008,0.5371
1.50057e-008,0.6900
1.50443e-008,0.8287
1.50828e-008,0.9495
1.51214e-008,1.0497
1.51600e-008,1.1239
1.51985e-008,1.1718
1.52371e-008,1.1994
1.52757e-008,1.2142
1.53143e-008,1.2191
1.53528e-008,1.2201
1.53914e-008,1.2213
1.54300e-008,1.2204
1.54686e-008,1.2154
1.55071e-008,1.2054
1.55457e-008,1.1904
1.55843e-008,1.1743
1.56229e-008,1.1643
1.56615e-008,1.1622
1.57000e-008,1.1640
1.57386e-008,1.1730
1.57772e-008,1.1809
1.58158e-008,1.1772
1.58543e-008,1.1392
1.58929e-008,1.0401
1.59315e-008,0.8964
1.59701e-008,0.7496
1.60086e-008,0.6097
1.60472e-008,0.4897
1.60858e-008,0.3985
1.61243e-008,0.3403
1.61629e-008,0.3101
1.62015e-008,0.2830
1.62401e-008,0.2799
1.62786e-008,0.3047
1.63172e-008,0.3667
1.63558e-008,0.4723
1.63944e-008,0.6167
1.64329e-008,0.7652
1.64715e-008,0.8945
1.65101e-008,1.0053
1.65487e-008,1.0922
1.65873e-008,1.1520
1.66258e-008,1.1881
1.66644e-008,1.2085
1.67030e-008,1.2176
1.67416e-008,1.2195
1.67801e-008,1.2206
1.68187e-008,1.2211
1.68573e-008,1.2183
1.68959e-008,1.2108
1.69344e-008,1.1981
1.69730e-008,1.1817
1.70116e-008,1.1680
1.70501e-008,1.1624
1.70887e-008,1.1629
1.71273e-008,1.1687
1.71659e-008,1.1776
1.72044e-008,1.1814
1.72430e-008,1.1636
1.72816e-008,1.0948
1.73202e-008,0.9670
1.73588e-008,0.8184
1.73973e-008,0.6742
1.74359e-008,0.5434
1.74745e-008,0.4376
1.75131e-008,0.3636
1.75516e-008,0.3217
1.75902e-008,0.3011
1.76288e-008,0.2909
1.76674e-008,0.2847
1.77059e-008,0.2790
1.77445e-008,0.2735
1.77831e-008,0.2697
1.78216e-008,0.2696
1.78602e-008,0.2775
1.78988e-008,0.2953
1.79374e-008,0.3159
1.79759e-008,0.3319
1.80145e-008,0.3416
1.80531e-008,0.3455
1.80917e-008,0.3444
1.81302e-008,0.3388
1.81688e-008,0.3310
1.82074e-008,0.3242
1.82460e-008,0.3196
1.82846e-008,0.3166
1.83231e-008,0.3149
1.83617e-008,0.3139
1.84003e-008,0.3139
1.84389e-008,0.3153
1.84774e-008,0.3169
1.85160e-008,0.3172
1.85546e-008,0.3201
1.85932e-008,0.3335
1.86317e-008,0.3739
1.86703e-008,0.4601
1.87089e-008,0.5906
1.87474e-008,0.7486
1.87860e-008,0.8834
1.88246e-008,0.9818
1.88632e-008,1.0521
1.89017e-008,1.1027
1.89403e-008,1.1382
1.89789e-008,1.1623
1.90175e-008,1.2096
1.90560e-008,1.2363
1.90946e-008,1.2392
1.91332e-008,1.2117
1.91718e-008,1.1302
1.92104e-008,0.9935
1.92489e-008,0.8329
1.92875e-008,0.6644
1.93261e-008,0.5103
1.93647e-008,0.3936
1.94032e-008,0.3250
1.94418e-008,0.2943
1.94804e-008,0.2821
1.95190e-008,0.2772
1.95575e-008,0.2751
1.95961e-008,0.2698
1.96347e-008,0.2643
1.96732e-008,0.2631
1.97118e-008,0.2674
1.97504e-008,0.2792
1.97890e-008,0.2975
1.98275e-008,0.3164
1.98661e-008,0.3318
1.99047e-008,0.3420
1.99433e-008,0.3476
1.99819e-008,0.3546
2.00204e-008,0.3764
2.00590e-008,0.4346
2.00976e-008,0.5410
2.01362e-008,0.6851
2.01747e-008,0.8317
2.02133e-008,0.9420
2.02519e-008,1.0224
2.02905e-008,1.0816
2.03290e-008,1.1251
