.HEADER
..NAMES
Time,V U1.AC10&AB10
.DATA
3.94622e-008,0.8143
3.95008e-008,0.7886
3.95394e-008,0.7013
3.95780e-008,0.5144
3.96165e-008,0.2604
3.96551e-008,-0.0171
3.96937e-008,-0.2797
3.97322e-008,-0.4703
3.97708e-008,-0.6004
3.98094e-008,-0.6813
3.98480e-008,-0.7180
3.98866e-008,-0.7487
3.99251e-008,-0.7488
3.99637e-008,-0.7376
4.00023e-008,-0.6556
4.00408e-008,-0.4956
4.00794e-008,-0.2827
4.01180e-008,-0.0454
4.01566e-008,0.1753
4.01952e-008,0.3539
4.02337e-008,0.5052
4.02723e-008,0.6325
4.03109e-008,0.7152
4.03494e-008,0.7844
4.03880e-008,0.8112
4.04266e-008,0.8028
4.04652e-008,0.7387
4.05037e-008,0.5836
4.05423e-008,0.3453
4.05809e-008,0.0716
4.06195e-008,-0.2033
4.06581e-008,-0.4175
4.06966e-008,-0.5651
4.07352e-008,-0.6610
4.07738e-008,-0.7096
4.08123e-008,-0.7397
4.08509e-008,-0.7532
4.08895e-008,-0.7510
4.09281e-008,-0.6898
4.09667e-008,-0.5536
4.10052e-008,-0.3553
4.10438e-008,-0.1197
4.10824e-008,0.1096
4.11209e-008,0.3016
4.11595e-008,0.4592
4.11981e-008,0.5961
4.12367e-008,0.6946
4.12752e-008,0.7544
4.13138e-008,0.8078
4.13524e-008,0.8105
4.13910e-008,0.7652
4.14296e-008,0.6442
4.14681e-008,0.4255
4.15067e-008,0.1596
4.15453e-008,-0.1194
4.15838e-008,-0.3583
4.16224e-008,-0.5240
4.16610e-008,-0.6356
4.16996e-008,-0.6990
4.17382e-008,-0.7252
4.17767e-008,-0.7537
4.18153e-008,-0.7582
4.18539e-008,-0.7161
4.18924e-008,-0.6057
4.19310e-008,-0.4223
4.19696e-008,-0.1950
4.20082e-008,0.0395
4.20468e-008,0.2457
4.20853e-008,0.4113
4.21239e-008,0.5557
4.21625e-008,0.6690
4.22011e-008,0.7340
4.22396e-008,0.7997
4.22782e-008,0.8128
4.23168e-008,0.7852
4.23553e-008,0.6941
4.23939e-008,0.5023
4.24325e-008,0.2463
4.24711e-008,-0.0314
4.25097e-008,-0.2914
4.25482e-008,-0.4782
4.25868e-008,-0.6057
4.26254e-008,-0.6841
4.26639e-008,-0.7190
4.27025e-008,-0.7506
4.27411e-008,-0.7533
4.27797e-008,-0.7360
4.28183e-008,-0.6498
4.28568e-008,-0.4859
4.28954e-008,-0.2707
4.29340e-008,-0.0331
4.29726e-008,0.1854
4.30111e-008,0.3618
4.30497e-008,0.5126
4.30883e-008,0.6383
4.31268e-008,0.7182
4.31654e-008,0.7857
4.32040e-008,0.8105
4.32426e-008,0.8001
4.32812e-008,0.7330
4.33197e-008,0.5729
4.33583e-008,0.3316
4.33969e-008,0.0573
4.34354e-008,-0.2162
4.34740e-008,-0.4266
4.35126e-008,-0.5712
4.35512e-008,-0.6647
4.35898e-008,-0.7110
4.36283e-008,-0.7400
4.36669e-008,-0.7525
4.37055e-008,-0.7484
4.37440e-008,-0.6841
4.37826e-008,-0.5449
4.38212e-008,-0.3436
4.38598e-008,-0.1080
4.38983e-008,0.1201
4.39369e-008,0.3106
4.39755e-008,0.4667
4.40141e-008,0.6021
4.40527e-008,0.6980
4.40912e-008,0.7628
4.41298e-008,0.8093
4.41684e-008,0.8104
4.42069e-008,0.7620
4.42455e-008,0.6352
4.42841e-008,0.4132
4.43227e-008,0.1452
4.43613e-008,-0.1336
4.43998e-008,-0.3683
4.44384e-008,-0.5311
4.44770e-008,-0.6400
4.45155e-008,-0.7009
4.45541e-008,-0.7264
4.45927e-008,-0.7534
4.46313e-008,-0.7559
4.46699e-008,-0.7114
4.47084e-008,-0.5976
4.47470e-008,-0.4112
4.47856e-008,-0.1830
4.48242e-008,0.0507
4.48627e-008,0.2551
4.49013e-008,0.4193
4.49399e-008,0.5624
4.49784e-008,0.6733
4.50170e-008,0.7360
4.50556e-008,0.8026
4.50942e-008,0.8145
4.51328e-008,0.7830
4.51713e-008,0.6868
4.52099e-008,0.4904
4.52485e-008,0.2323
4.52870e-008,-0.0459
4.53256e-008,-0.3026
4.53642e-008,-0.4861
4.54028e-008,-0.6111
4.54414e-008,-0.6867
4.54799e-008,-0.7202
4.55185e-008,-0.7507
4.55571e-008,-0.7522
4.55957e-008,-0.7322
4.56342e-008,-0.6428
4.56728e-008,-0.4756
4.57114e-008,-0.2585
4.57499e-008,-0.0216
4.57885e-008,0.1955
4.58271e-008,0.3702
4.58657e-008,0.5196
4.59043e-008,0.6435
4.59428e-008,0.7209
4.59814e-008,0.7902
4.60200e-008,0.8109
4.60585e-008,0.7987
4.60971e-008,0.7278
4.61357e-008,0.5621
4.61743e-008,0.3181
4.62129e-008,0.0429
4.62514e-008,-0.2288
4.62900e-008,-0.4353
4.63286e-008,-0.5774
4.63671e-008,-0.6681
4.64057e-008,-0.7126
4.64443e-008,-0.7432
4.64829e-008,-0.7522
4.65214e-008,-0.7474
4.65600e-008,-0.6796
4.65986e-008,-0.5356
4.66372e-008,-0.3323
4.66758e-008,-0.0955
4.67143e-008,0.1313
4.67529e-008,0.3188
4.67915e-008,0.4742
4.68300e-008,0.6083
4.68686e-008,0.7016
4.69072e-008,0.7645
4.69458e-008,0.8091
4.69844e-008,0.8082
4.70229e-008,0.7574
4.70615e-008,0.6259
4.71001e-008,0.3999
4.71386e-008,0.1311
4.71772e-008,-0.1472
4.72158e-008,-0.3784
4.72544e-008,-0.5377
4.72930e-008,-0.6444
4.73315e-008,-0.7028
4.73701e-008,-0.7310
4.74087e-008,-0.7541
4.74473e-008,-0.7569
4.74858e-008,-0.7084
4.75244e-008,-0.5897
4.75630e-008,-0.4012
4.76015e-008,-0.1705
4.76401e-008,0.0625
4.76787e-008,0.2640
4.77173e-008,0.4270
4.77559e-008,0.5691
4.77944e-008,0.6780
4.78330e-008,0.7382
4.78716e-008,0.8029
4.79101e-008,0.8130
4.79487e-008,0.7794
4.79873e-008,0.6791
4.80259e-008,0.4780
4.80645e-008,0.2183
4.81030e-008,-0.0602
4.81416e-008,-0.3139
4.81802e-008,-0.4937
4.82188e-008,-0.6162
4.82573e-008,-0.6893
4.82959e-008,-0.7211
4.83345e-008,-0.7521
4.83730e-008,-0.7571
4.84116e-008,-0.7303
4.84502e-008,-0.6364
4.84888e-008,-0.4657
4.85274e-008,-0.2463
4.85659e-008,-0.0094
4.86045e-008,0.2053
4.86431e-008,0.3781
4.86816e-008,0.5268
4.87202e-008,0.6488
4.87588e-008,0.7236
4.87974e-008,0.7912
4.88360e-008,0.8101
4.88745e-008,0.7957
4.89131e-008,0.7216
4.89517e-008,0.5509
4.89902e-008,0.3042
4.90288e-008,0.0285
4.90674e-008,-0.2414
4.91060e-008,-0.4441
4.91445e-008,-0.5830
4.91831e-008,-0.6716
4.92217e-008,-0.7139
4.92603e-008,-0.7434
4.92989e-008,-0.7514
4.93374e-008,-0.7445
4.93760e-008,-0.6736
4.94146e-008,-0.5265
4.94531e-008,-0.3204
4.94917e-008,-0.0838
4.95303e-008,0.1416
4.95689e-008,0.3276
4.96075e-008,0.4816
4.96460e-008,0.6141
4.96846e-008,0.7049
4.97232e-008,0.7714
4.97617e-008,0.8103
4.98003e-008,0.8077
4.98389e-008,0.7537
4.98775e-008,0.6162
4.99160e-008,0.3872
4.99546e-008,0.1166
4.99932e-008,-0.1610
5.00318e-008,-0.3880
5.00704e-008,-0.5446
5.01089e-008,-0.6487
5.01475e-008,-0.7045
5.01861e-008,-0.7318
5.02246e-008,-0.7536
5.02632e-008,-0.7544
5.03018e-008,-0.7034
5.03404e-008,-0.5812
5.03790e-008,-0.3900
5.04175e-008,-0.1585
5.04561e-008,0.0735
5.04947e-008,0.2733
5.05332e-008,0.4348
5.05718e-008,0.5757
5.06104e-008,0.6821
5.06490e-008,0.7401
5.06876e-008,0.8054
5.07261e-008,0.8140
5.07647e-008,0.7769
5.08033e-008,0.6712
5.08419e-008,0.4659
5.08804e-008,0.2043
5.09190e-008,-0.0747
5.09576e-008,-0.3248
5.09961e-008,-0.5013
5.10347e-008,-0.6211
5.10733e-008,-0.6918
5.11119e-008,-0.7223
5.11505e-008,-0.7520
5.11890e-008,-0.7558
5.12276e-008,-0.7262
5.12662e-008,-0.6290
5.13047e-008,-0.4552
5.13433e-008,-0.2342
5.13819e-008,0.0021
5.14205e-008,0.2152
5.14591e-008,0.3863
5.14976e-008,0.5338
5.15362e-008,0.6536
5.15748e-008,0.7262
5.16133e-008,0.7951
5.16519e-008,0.8131
5.16905e-008,0.7941
5.17291e-008,0.7156
5.17676e-008,0.5396
5.18062e-008,0.2905
5.18448e-008,0.0141
5.18834e-008,-0.2537
5.19220e-008,-0.4525
5.19605e-008,-0.5887
5.19991e-008,-0.6748
5.20377e-008,-0.7154
5.20762e-008,-0.7462
5.21148e-008,-0.7508
5.21534e-008,-0.7431
5.21920e-008,-0.6687
5.22306e-008,-0.5168
5.22691e-008,-0.3088
5.23077e-008,-0.0714
5.23463e-008,0.1526
5.23848e-008,0.3356
5.24234e-008,0.4891
5.24620e-008,0.6200
5.25006e-008,0.7084
5.25391e-008,0.7728
5.25777e-008,0.8099
5.26163e-008,0.8053
5.26549e-008,0.7487
5.26935e-008,0.6062
5.27320e-008,0.3737
5.27706e-008,0.1026
5.28092e-008,-0.1744
5.28477e-008,-0.3978
5.28863e-008,-0.5509
5.29249e-008,-0.6527
5.29635e-008,-0.7062
5.30021e-008,-0.7354
5.30406e-008,-0.7541
5.30792e-008,-0.7547
5.31178e-008,-0.7001
5.31563e-008,-0.5730
5.31949e-008,-0.3799
5.32335e-008,-0.1461
5.32721e-008,0.0850
5.33107e-008,0.2821
5.33492e-008,0.4424
5.33878e-008,0.5822
5.34264e-008,0.6864
5.34650e-008,0.7421
5.35035e-008,0.8056
5.35421e-008,0.8123
5.35807e-008,0.7729
5.36192e-008,0.6629
5.36578e-008,0.4531
5.36964e-008,0.1902
5.37350e-008,-0.0888
5.37736e-008,-0.3357
5.38121e-008,-0.5085
5.38507e-008,-0.6258
5.38893e-008,-0.6942
5.39278e-008,-0.7232
5.39664e-008,-0.7531
5.40050e-008,-0.7588
5.40436e-008,-0.7239
5.40822e-008,-0.6221
5.41207e-008,-0.4451
5.41593e-008,-0.2218
5.41979e-008,0.0141
5.42365e-008,0.2248
5.42750e-008,0.3941
5.43136e-008,0.5408
5.43522e-008,0.6587
5.43907e-008,0.7288
5.44293e-008,0.7958
5.44679e-008,0.8118
5.45065e-008,0.7910
5.45451e-008,0.7090
5.45836e-008,0.5280
5.46222e-008,0.2766
5.46608e-008,-0.0003
5.46993e-008,-0.2659
5.47379e-008,-0.4609
5.47765e-008,-0.5941
5.48151e-008,-0.6780
5.48537e-008,-0.7165
5.48922e-008,-0.7464
5.49308e-008,-0.7499
5.49694e-008,-0.7399
5.50079e-008,-0.6624
5.50465e-008,-0.5074
5.50851e-008,-0.2968
5.51237e-008,-0.0599
5.51622e-008,0.1628
5.52008e-008,0.3443
5.52394e-008,0.4964
5.52780e-008,0.6256
5.53166e-008,0.7114
5.53551e-008,0.7788
5.53937e-008,0.8108
5.54323e-008,0.8044
5.54708e-008,0.7445
5.55094e-008,0.5961
5.55480e-008,0.3607
5.55866e-008,0.0882
5.56252e-008,-0.1878
5.56637e-008,-0.4070
5.57023e-008,-0.5575
5.57409e-008,-0.6567
5.57794e-008,-0.7078
5.58180e-008,-0.7362
5.58566e-008,-0.7534
5.58952e-008,-0.7521
5.59338e-008,-0.6947
5.59723e-008,-0.5642
5.60109e-008,-0.3684
5.60495e-008,-0.1343
5.60881e-008,0.0961
5.61266e-008,0.2913
5.61652e-008,0.4501
5.62038e-008,0.5885
5.62423e-008,0.6901
5.62809e-008,0.7514
5.63195e-008,0.8077
5.63581e-008,0.8126
5.63967e-008,0.7701
5.64352e-008,0.6544
5.64738e-008,0.4409
5.65124e-008,0.1761
5.65509e-008,-0.1032
5.65895e-008,-0.3461
5.66281e-008,-0.5159
5.66667e-008,-0.6305
5.67053e-008,-0.6965
5.67438e-008,-0.7243
5.67824e-008,-0.7529
5.68210e-008,-0.7568
5.68596e-008,-0.7196
5.68981e-008,-0.6144
5.69367e-008,-0.4343
5.69753e-008,-0.2097
5.70138e-008,0.0254
5.70524e-008,0.2346
5.70910e-008,0.4021
5.71296e-008,0.5476
5.71682e-008,0.6633
5.72067e-008,0.7311
5.72453e-008,0.7991
5.72839e-008,0.8145
5.73224e-008,0.7891
5.73610e-008,0.7024
5.73996e-008,0.5163
5.74382e-008,0.2628
5.74768e-008,-0.0147
5.75153e-008,-0.2778
5.75539e-008,-0.4690
5.75925e-008,-0.5996
5.76310e-008,-0.6809
5.76696e-008,-0.7179
5.77082e-008,-0.7487
5.77468e-008,-0.7491
5.77853e-008,-0.7383
5.78239e-008,-0.6569
5.78625e-008,-0.4974
5.79011e-008,-0.2849
5.79397e-008,-0.0476
5.79782e-008,0.1734
5.80168e-008,0.3522
5.80554e-008,0.5039
5.80939e-008,0.6315
5.81325e-008,0.7147
5.81711e-008,0.7801
5.82097e-008,0.8102
5.82483e-008,0.8019
5.82868e-008,0.7390
5.83254e-008,0.5856
5.83640e-008,0.3471
5.84025e-008,0.0742
5.84411e-008,-0.2009
5.84797e-008,-0.4162
5.85183e-008,-0.5636
5.85569e-008,-0.6604
5.85954e-008,-0.7093
5.86340e-008,-0.7395
5.86726e-008,-0.7537
5.87112e-008,-0.7518
5.87497e-008,-0.6909
5.87883e-008,-0.5556
5.88269e-008,-0.3577
5.88654e-008,-0.1220
5.89040e-008,0.1074
5.89426e-008,0.2999
5.89812e-008,0.4578
5.90198e-008,0.5949
5.90583e-008,0.6939
5.90969e-008,0.7539
5.91355e-008,0.8076
5.91740e-008,0.8108
5.92126e-008,0.7659
5.92512e-008,0.6457
5.92898e-008,0.4278
5.93284e-008,0.1620
5.93669e-008,-0.1171
5.94055e-008,-0.3566
5.94441e-008,-0.5229
5.94827e-008,-0.6349
5.95212e-008,-0.6987
5.95598e-008,-0.7251
5.95984e-008,-0.7539
5.96370e-008,-0.7586
5.96755e-008,-0.7169
5.97141e-008,-0.6071
5.97527e-008,-0.4243
5.97912e-008,-0.1973
5.98298e-008,0.0374
5.98684e-008,0.2439
5.99070e-008,0.4098
5.99455e-008,0.5545
5.99841e-008,0.6681
6.00227e-008,0.7335
6.00613e-008,0.7996
6.00999e-008,0.8130
6.01384e-008,0.7857
6.01770e-008,0.6953
6.02156e-008,0.5043
6.02542e-008,0.2488
6.02927e-008,-0.0290
6.03313e-008,-0.2895
6.03699e-008,-0.4769
6.04085e-008,-0.6049
6.04470e-008,-0.6837
6.04856e-008,-0.7189
6.05242e-008,-0.7507
6.05627e-008,-0.7535
6.06013e-008,-0.7366
6.06399e-008,-0.6510
6.06785e-008,-0.4877
6.07170e-008,-0.2730
6.07556e-008,-0.0353
6.07942e-008,0.1836
6.08328e-008,0.3602
6.08714e-008,0.5112
6.09099e-008,0.6372
6.09485e-008,0.7176
6.09871e-008,0.7855
6.10257e-008,0.8105
6.10642e-008,0.8004
6.11028e-008,0.7339
6.11414e-008,0.5747
6.11800e-008,0.3340
6.12185e-008,0.0597
6.12571e-008,-0.2141
6.12957e-008,-0.4251
6.13342e-008,-0.5702
6.13728e-008,-0.6642
6.14114e-008,-0.7108
6.14500e-008,-0.7400
6.14885e-008,-0.7527
6.15271e-008,-0.7489
6.15657e-008,-0.6852
6.16043e-008,-0.5465
6.16429e-008,-0.3458
6.16814e-008,-0.1101
6.17200e-008,0.1182
6.17586e-008,0.3089
6.17972e-008,0.4652
6.18357e-008,0.6010
6.18743e-008,0.6973
