.HEADER
..NAMES
Time,V U1.AC10&AB10
4.5519e-009,0.7273
4.5904e-009,0.5955
4.6290e-009,0.4866
4.6676e-009,0.4213
4.7062e-009,0.3907
4.7447e-009,0.3801
4.7833e-009,0.3746
4.8219e-009,0.3934
4.8604e-009,0.4321
4.8990e-009,0.4988
4.9376e-009,0.6118
4.9762e-009,0.7619
5.0147e-009,0.8919
5.0533e-009,0.9849
5.0919e-009,1.0439
5.1305e-009,1.0679
5.1691e-009,1.0717
5.2076e-009,1.0764
5.2462e-009,1.1046
5.2848e-009,1.1168
5.3234e-009,1.1187
5.3619e-009,1.1043
5.4005e-009,1.0363
5.4391e-009,0.9094
5.4776e-009,0.7701
5.5162e-009,0.6362
5.5548e-009,0.5169
5.5934e-009,0.4372
5.6320e-009,0.3981
5.6705e-009,0.3814
5.7091e-009,0.3722
5.7477e-009,0.3855
5.7863e-009,0.4172
5.8248e-009,0.4740
5.8634e-009,0.5706
5.9020e-009,0.7139
5.9405e-009,0.8549
5.9791e-009,0.9592
6.0177e-009,1.0290
6.0563e-009,1.0640
6.0948e-009,1.0709
6.1334e-009,1.0744
6.1720e-009,1.0981
6.2106e-009,1.1138
6.2492e-009,1.1198
6.2877e-009,1.1109
6.3263e-009,1.0657
6.3649e-009,0.9531
6.4035e-009,0.8138
6.4420e-009,0.6783
6.4806e-009,0.5514
6.5192e-009,0.4572
6.5577e-009,0.4074
6.5963e-009,0.3848
6.6349e-009,0.3757
6.6735e-009,0.3804
6.7121e-009,0.4053
6.7506e-009,0.4537
6.7892e-009,0.5341
6.8278e-009,0.6647
6.8664e-009,0.8142
6.9049e-009,0.9303
6.9435e-009,1.0104
6.9821e-009,1.0569
7.0206e-009,1.0703
7.0592e-009,1.0733
7.0978e-009,1.0836
7.1364e-009,1.1103
7.1749e-009,1.1196
7.2135e-009,1.1157
7.2521e-009,1.0879
7.2907e-009,0.9942
7.3293e-009,0.8579
7.3678e-009,0.7208
7.4064e-009,0.5892
7.4450e-009,0.4820
7.4835e-009,0.4192
7.5221e-009,0.3897
7.5607e-009,0.3802
7.5993e-009,0.3758
7.6379e-009,0.3953
7.6764e-009,0.4351
7.7150e-009,0.5034
7.7536e-009,0.6187
7.7922e-009,0.7695
7.8307e-009,0.8978
7.8693e-009,0.9888
7.9079e-009,1.0460
7.9464e-009,1.0685
7.9850e-009,1.0719
8.0236e-009,1.0768
8.0622e-009,1.1064
8.1008e-009,1.1180
8.1393e-009,1.1187
8.1779e-009,1.1029
8.2165e-009,1.0306
8.2550e-009,0.9022
8.2936e-009,0.7636
8.3322e-009,0.6296
8.3708e-009,0.5117
8.4093e-009,0.4345
8.4479e-009,0.3969
8.4865e-009,0.3813
8.5251e-009,0.3731
8.5637e-009,0.3873
8.6022e-009,0.4196
8.6408e-009,0.4780
8.6794e-009,0.5769
8.7179e-009,0.7218
8.7565e-009,0.8615
8.7951e-009,0.9637
8.8337e-009,1.0317
8.8722e-009,1.0649
8.9108e-009,1.0712
8.9494e-009,1.0749
8.9880e-009,1.0982
9.0266e-009,1.1136
9.0651e-009,1.1194
9.1037e-009,1.1095
9.1423e-009,1.0617
9.1808e-009,0.9468
9.2194e-009,0.8067
9.2580e-009,0.6714
9.2966e-009,0.5458
9.3352e-009,0.4537
9.3737e-009,0.4058
9.4123e-009,0.3842
9.4509e-009,0.3739
9.4895e-009,0.3808
9.5280e-009,0.4068
9.5666e-009,0.4569
9.6052e-009,0.5400
9.6437e-009,0.6728
9.6823e-009,0.8210
9.7209e-009,0.9352
9.7595e-009,1.0138
9.7981e-009,1.0583
9.8366e-009,1.0705
9.8752e-009,1.0735
9.9138e-009,1.0841
9.9524e-009,1.1100
9.9909e-009,1.1193
1.00295e-008,1.1149
1.00681e-008,1.0850
1.01066e-008,0.9882
1.01452e-008,0.8509
1.01838e-008,0.7136
1.02224e-008,0.5831
1.02610e-008,0.4779
1.02995e-008,0.4173
1.03381e-008,0.3888
1.03767e-008,0.3801
1.04152e-008,0.3759
1.04538e-008,0.3964
1.04924e-008,0.4378
1.05310e-008,0.5081
1.05695e-008,0.6263
1.06081e-008,0.7770
1.06467e-008,0.9032
1.06853e-008,0.9927
1.07239e-008,1.0481
1.07624e-008,1.0689
1.08010e-008,1.0721
1.08396e-008,1.0770
1.08781e-008,1.1063
1.09167e-008,1.1178
1.09553e-008,1.1182
1.09939e-008,1.1009
1.10324e-008,1.0255
1.10710e-008,0.8952
1.11096e-008,0.7564
1.11482e-008,0.6230
1.11868e-008,0.5068
1.12253e-008,0.4318
1.12639e-008,0.3957
1.13025e-008,0.3810
1.13410e-008,0.3728
1.13796e-008,0.3880
1.14182e-008,0.4217
1.14568e-008,0.4816
1.14953e-008,0.5837
1.15339e-008,0.7298
1.15725e-008,0.8675
1.16111e-008,0.9681
1.16497e-008,1.0344
1.16882e-008,1.0658
1.17268e-008,1.0714
1.17654e-008,1.0752
1.18039e-008,1.1008
1.18425e-008,1.1150
1.18811e-008,1.1198
1.19197e-008,1.1094
1.19583e-008,1.0570
1.19968e-008,0.9393
1.20354e-008,0.7998
1.20740e-008,0.6648
1.21126e-008,0.5400
1.21511e-008,0.4502
1.21897e-008,0.4043
1.22283e-008,0.3836
1.22668e-008,0.3744
1.23054e-008,0.3823
1.23440e-008,0.4090
1.23826e-008,0.4604
1.24212e-008,0.5453
1.24597e-008,0.6805
1.24983e-008,0.8280
1.25369e-008,0.9402
1.25755e-008,1.0169
1.26140e-008,1.0597
1.26526e-008,1.0707
1.26912e-008,1.0737
1.27297e-008,1.0905
1.27683e-008,1.1116
1.28069e-008,1.1199
1.28455e-008,1.1142
1.28841e-008,1.0817
1.29226e-008,0.9814
1.29612e-008,0.8438
1.29998e-008,0.7071
1.30383e-008,0.5768
1.30769e-008,0.4735
1.31155e-008,0.4153
1.31541e-008,0.3879
1.31926e-008,0.3803
1.32312e-008,0.3772
1.32698e-008,0.3984
1.33084e-008,0.4409
1.33470e-008,0.5128
1.33855e-008,0.6334
1.34241e-008,0.7845
1.34627e-008,0.9089
1.35012e-008,0.9963
1.35398e-008,1.0501
1.35784e-008,1.0693
1.36170e-008,1.0723
1.36555e-008,1.0774
1.36941e-008,1.1078
1.37327e-008,1.1188
1.37713e-008,1.1180
1.38099e-008,1.0990
1.38484e-008,1.0195
1.38870e-008,0.8880
1.39256e-008,0.7499
1.39641e-008,0.6164
1.40027e-008,0.5017
1.40413e-008,0.4292
1.40799e-008,0.3946
1.41185e-008,0.3809
1.41570e-008,0.3737
1.41956e-008,0.3897
1.42342e-008,0.4243
1.42728e-008,0.4857
1.43113e-008,0.5901
1.43499e-008,0.7377
1.43885e-008,0.8738
1.44270e-008,0.9723
1.44656e-008,1.0369
1.45042e-008,1.0665
1.45428e-008,1.0716
1.45814e-008,1.0756
1.46199e-008,1.1008
1.46585e-008,1.1147
1.46971e-008,1.1193
1.47357e-008,1.1078
1.47742e-008,1.0528
1.48128e-008,0.9328
1.48514e-008,0.7926
1.48899e-008,0.6580
1.49285e-008,0.5346
1.49671e-008,0.4470
1.50057e-008,0.4028
1.50443e-008,0.3830
1.50828e-008,0.3731
1.51214e-008,0.3827
1.51600e-008,0.4107
1.51985e-008,0.4637
1.52371e-008,0.5515
1.52757e-008,0.6887
1.53143e-008,0.8345
1.53528e-008,0.9449
1.53914e-008,1.0200
1.54300e-008,1.0608
1.54686e-008,1.0708
1.55071e-008,1.0739
1.55457e-008,1.0907
1.55843e-008,1.1113
1.56229e-008,1.1196
1.56615e-008,1.1133
1.57000e-008,1.0784
1.57386e-008,0.9753
1.57772e-008,0.8366
1.58158e-008,0.7000
1.58543e-008,0.5708
1.58929e-008,0.4696
1.59315e-008,0.4134
1.59701e-008,0.3871
1.60086e-008,0.3775
1.60472e-008,0.3774
1.60858e-008,0.3996
1.61243e-008,0.4438
1.61629e-008,0.5179
1.62015e-008,0.6411
1.62401e-008,0.7918
1.62786e-008,0.9141
1.63172e-008,1.0000
1.63558e-008,1.0520
1.63944e-008,1.0696
1.64329e-008,1.0725
1.64715e-008,1.0775
1.65101e-008,1.1076
1.65487e-008,1.1185
1.65873e-008,1.1175
1.66258e-008,1.0966
1.66644e-008,1.0141
1.67030e-008,0.8809
1.67416e-008,0.7426
1.67801e-008,0.6099
1.68187e-008,0.4970
1.68573e-008,0.4266
1.68959e-008,0.3934
1.69344e-008,0.3806
1.69730e-008,0.3736
1.70116e-008,0.3905
1.70501e-008,0.4266
1.70887e-008,0.4897
1.71273e-008,0.5971
1.71659e-008,0.7456
1.72044e-008,0.8796
1.72430e-008,0.9765
1.72816e-008,1.0393
1.73202e-008,1.0671
1.73588e-008,1.0716
1.73973e-008,1.0759
1.74359e-008,1.1030
1.74745e-008,1.1161
1.75131e-008,1.1195
1.75516e-008,1.1075
1.75902e-008,1.0476
1.76288e-008,0.9252
1.76674e-008,0.7857
1.77059e-008,0.6513
1.77445e-008,0.5289
1.77831e-008,0.4438
1.78216e-008,0.4013
1.78602e-008,0.3825
1.78988e-008,0.3738
1.79374e-008,0.3843
1.79759e-008,0.4131
1.80145e-008,0.4673
1.80531e-008,0.5570
1.80917e-008,0.6965
1.81302e-008,0.8413
1.81688e-008,0.9496
1.82074e-008,1.0229
1.82460e-008,1.0620
1.82846e-008,1.0710
1.83231e-008,1.0742
1.83617e-008,1.0952
1.84003e-008,1.1129
1.84389e-008,1.1200
1.84774e-008,1.1126
1.85160e-008,1.0745
1.85546e-008,0.9683
1.85932e-008,0.8296
1.86317e-008,0.6934
1.86703e-008,0.5646
1.87089e-008,0.4655
1.87474e-008,0.4114
1.87860e-008,0.3864
1.88246e-008,0.3780
1.88632e-008,0.3787
1.89017e-008,0.4016
1.89403e-008,0.4469
1.89789e-008,0.5228
1.90175e-008,0.6484
1.90560e-008,0.7991
1.90946e-008,0.9195
1.91332e-008,1.0034
1.91718e-008,1.0537
1.92104e-008,1.0700
1.92489e-008,1.0729
1.92875e-008,1.0779
1.93261e-008,1.1091
1.93647e-008,1.1194
1.94032e-008,1.1171
1.94418e-008,1.0942
1.94804e-008,1.0078
1.95190e-008,0.8737
1.95575e-008,0.7361
1.95961e-008,0.6033
1.96347e-008,0.4922
1.96732e-008,0.4242
1.97118e-008,0.3923
1.97504e-008,0.3806
1.97890e-008,0.3746
1.98275e-008,0.3923
1.98661e-008,0.4293
1.99047e-008,0.4940
1.99433e-008,0.6037
1.99819e-008,0.7533
2.00204e-008,0.8857
2.00590e-008,0.9805
2.00976e-008,1.0416
2.01362e-008,1.0677
2.01747e-008,1.0718
2.02133e-008,1.0763
2.02519e-008,1.1049
2.02905e-008,1.1173
2.03290e-008,1.1195
2.03676e-008,1.1066
2.04062e-008,1.0423
2.04447e-008,0.9178
2.04833e-008,0.7790
2.05219e-008,0.6445
2.05605e-008,0.5233
2.05990e-008,0.4408
2.06376e-008,0.3999
2.06762e-008,0.3822
2.07148e-008,0.3730
2.07533e-008,0.3850
2.07919e-008,0.4150
2.08305e-008,0.4703
2.08691e-008,0.5633
2.09077e-008,0.7048
2.09462e-008,0.8479
2.09848e-008,0.9542
2.10234e-008,1.0259
2.10620e-008,1.0631
2.11005e-008,1.0709
2.11391e-008,1.0744
2.11777e-008,1.0951
2.12163e-008,1.1126
2.12548e-008,1.1196
2.12934e-008,1.1116
2.13320e-008,1.0709
2.13705e-008,0.9619
2.14091e-008,0.8224
2.14477e-008,0.6864
2.14863e-008,0.5587
2.15248e-008,0.4618
2.15634e-008,0.4096
2.16020e-008,0.3858
2.16406e-008,0.3753
2.16791e-008,0.3789
2.17177e-008,0.4030
2.17563e-008,0.4500
2.17949e-008,0.5283
2.18335e-008,0.6562
2.18720e-008,0.8062
2.19106e-008,0.9245
2.19492e-008,1.0069
2.19878e-008,1.0553
2.20263e-008,1.0702
2.20649e-008,1.0731
2.21035e-008,1.0781
2.21420e-008,1.1089
2.21806e-008,1.1191
2.22192e-008,1.1165
2.22578e-008,1.0915
2.22963e-008,1.0021
2.23349e-008,0.8665
2.23735e-008,0.7289
2.24121e-008,0.5970
2.24506e-008,0.4877
2.24892e-008,0.4219
2.25278e-008,0.3911
2.25664e-008,0.3803
2.26050e-008,0.3746
2.26435e-008,0.3933
2.26821e-008,0.4319
2.27207e-008,0.4983
2.27593e-008,0.6109
2.27978e-008,0.7610
2.28364e-008,0.8912
2.28750e-008,0.9846
2.29136e-008,1.0438
2.29521e-008,1.0681
2.29907e-008,1.0718
2.30293e-008,1.0765
2.30678e-008,1.1048
2.31064e-008,1.1171
2.31450e-008,1.1190
2.31836e-008,1.1048
2.32221e-008,1.0375
2.32607e-008,0.9109
2.32993e-008,0.7717
2.33379e-008,0.6377
2.33764e-008,0.5181
2.34150e-008,0.4380
2.34536e-008,0.3985
2.34922e-008,0.3817
2.35308e-008,0.3736
2.35693e-008,0.3864
2.36079e-008,0.4173
2.36465e-008,0.4742
2.36851e-008,0.5694
2.37236e-008,0.7123
2.37622e-008,0.8543
2.38008e-008,0.9587
2.38394e-008,1.0286
2.38779e-008,1.0641
2.39165e-008,1.0712
2.39551e-008,1.0747
2.39936e-008,1.0984
2.40322e-008,1.1141
2.40708e-008,1.1200
2.41094e-008,1.1111
2.41479e-008,1.0665
2.41865e-008,0.9547
2.42251e-008,0.8154
2.42637e-008,0.6798
2.43023e-008,0.5527
2.43408e-008,0.4580
2.43794e-008,0.4079
2.44180e-008,0.3851
2.44566e-008,0.3759
2.44951e-008,0.3803
2.45337e-008,0.4050
2.45723e-008,0.4532
2.46109e-008,0.5334
2.46494e-008,0.6637
2.46880e-008,0.8133
2.47266e-008,0.9297
2.47651e-008,1.0101
2.48037e-008,1.0568
2.48423e-008,1.0705
2.48809e-008,1.0734
2.49194e-008,1.0836
2.49580e-008,1.1104
2.49966e-008,1.1198
2.50352e-008,1.1159
2.50737e-008,1.0886
2.51123e-008,0.9955
2.51509e-008,0.8594
2.51895e-008,0.7223
2.52281e-008,0.5905
2.52666e-008,0.4830
2.53052e-008,0.4198
2.53438e-008,0.3900
2.53824e-008,0.3804
2.54209e-008,0.3757
2.54595e-008,0.3951
2.54981e-008,0.4347
2.55367e-008,0.5027
2.55752e-008,0.6178
2.56138e-008,0.7685
2.56524e-008,0.8971
2.56909e-008,0.9884
2.57295e-008,1.0459
2.57681e-008,1.0686
2.58067e-008,1.0720
2.58452e-008,1.0769
2.58838e-008,1.1065
2.59224e-008,1.1182
2.59610e-008,1.1189
2.59995e-008,1.1035
2.60381e-008,1.0317
2.60767e-008,0.9036
2.61153e-008,0.7651
2.61539e-008,0.6310
2.61924e-008,0.5127
2.62310e-008,0.4352
2.62696e-008,0.3973
2.63082e-008,0.3815
2.63467e-008,0.3732
2.63853e-008,0.3872
2.64239e-008,0.4193
2.64625e-008,0.4774
2.65010e-008,0.5760
2.65396e-008,0.7207
2.65782e-008,0.8606
2.66167e-008,0.9631
2.66553e-008,1.0314
2.66939e-008,1.0649
2.67325e-008,1.0712
2.67710e-008,1.0750
2.68096e-008,1.0983
2.68482e-008,1.1137
2.68868e-008,1.1196
2.69254e-008,1.1099
2.69639e-008,1.0626
2.70025e-008,0.9481
2.70411e-008,0.8082
2.70797e-008,0.6729
2.71182e-008,0.5470
2.71568e-008,0.4545
2.71954e-008,0.4062
2.72340e-008,0.3845
2.72725e-008,0.3740
2.73111e-008,0.3807
2.73497e-008,0.4066
2.73882e-008,0.4564
2.74268e-008,0.5392
2.74654e-008,0.6717
2.75040e-008,0.8200
2.75425e-008,0.9345
2.75811e-008,1.0134
2.76197e-008,1.0583
2.76583e-008,1.0706
2.76968e-008,1.0735
2.77354e-008,1.0841
2.77740e-008,1.1102
2.78126e-008,1.1195
2.78512e-008,1.1152
2.78897e-008,1.0857
2.79283e-008,0.9895
2.79669e-008,0.8523
2.80055e-008,0.7151
2.80440e-008,0.5843
2.80826e-008,0.4787
2.81212e-008,0.4177
2.81598e-008,0.3891
2.81983e-008,0.3802
2.82369e-008,0.3758
2.82755e-008,0.3962
2.83140e-008,0.4374
2.83526e-008,0.5074
2.83912e-008,0.6252
2.84298e-008,0.7760
2.84683e-008,0.9025
2.85069e-008,0.9923
2.85455e-008,1.0480
2.85841e-008,1.0689
2.86226e-008,1.0721
2.86612e-008,1.0770
2.86998e-008,1.1064
2.87384e-008,1.1179
2.87770e-008,1.1184
2.88155e-008,1.1014
2.88541e-008,1.0266
2.88927e-008,0.8966
2.89313e-008,0.7578
2.89698e-008,0.6243
2.90084e-008,0.5078
2.90470e-008,0.4324
2.90855e-008,0.3960
2.91241e-008,0.3811
2.91627e-008,0.3739
2.92013e-008,0.3887
2.92398e-008,0.4217
2.92784e-008,0.4816
2.93170e-008,0.5823
2.93556e-008,0.7282
2.93941e-008,0.8668
2.94327e-008,0.9674
2.94713e-008,1.0339
2.95099e-008,1.0658
2.95485e-008,1.0716
2.95870e-008,1.0754
2.96256e-008,1.1010
2.96642e-008,1.1152
2.97028e-008,1.1199
2.97413e-008,1.1096
2.97799e-008,1.0578
2.98185e-008,0.9408
2.98570e-008,0.8013
2.98956e-008,0.6662
2.99342e-008,0.5412
2.99728e-008,0.4509
3.00113e-008,0.4046
3.00499e-008,0.3839
3.00885e-008,0.3745
3.01271e-008,0.3821
3.01657e-008,0.4087
3.02042e-008,0.4599
3.02428e-008,0.5445
3.02814e-008,0.6794
3.03199e-008,0.8269
3.03585e-008,0.9395
3.03971e-008,1.0165
3.04357e-008,1.0596
3.04743e-008,1.0708
3.05128e-008,1.0738
3.05514e-008,1.0904
3.05900e-008,1.1117
3.06285e-008,1.1200
3.06671e-008,1.1145
3.07057e-008,1.0824
3.07443e-008,0.9826
3.07829e-008,0.8452
3.08214e-008,0.7085
3.08600e-008,0.5780
3.08986e-008,0.4743
3.09372e-008,0.4158
3.09757e-008,0.3882
3.10143e-008,0.3804
3.10529e-008,0.3771
3.10914e-008,0.3981
3.11300e-008,0.4404
3.11686e-008,0.5121
3.12072e-008,0.6323
3.12458e-008,0.7834
3.12843e-008,0.9081
3.13229e-008,0.9959
3.13615e-008,1.0499
3.14000e-008,1.0694
3.14386e-008,1.0724
3.14772e-008,1.0774
3.15158e-008,1.1079
3.15544e-008,1.1189
3.15929e-008,1.1182
3.16315e-008,1.0995
3.16701e-008,1.0205
3.17087e-008,0.8893
3.17472e-008,0.7513
3.17858e-008,0.6177
3.18244e-008,0.5027
3.18629e-008,0.4298
3.19015e-008,0.3949
3.19401e-008,0.3811
3.19787e-008,0.3737
3.20173e-008,0.3895
3.20558e-008,0.4239
3.20944e-008,0.4850
3.21330e-008,0.5891
3.21715e-008,0.7365
3.22101e-008,0.8729
3.22487e-008,0.9717
3.22873e-008,1.0366
3.23259e-008,1.0665
3.23644e-008,1.0716
3.24030e-008,1.0757
3.24416e-008,1.1009
3.24801e-008,1.1149
3.25187e-008,1.1194
3.25573e-008,1.1082
3.25959e-008,1.0536
3.26344e-008,0.9341
3.26730e-008,0.7940
3.27116e-008,0.6593
3.27502e-008,0.5357
3.27888e-008,0.4476
3.28273e-008,0.4031
3.28659e-008,0.3832
3.29045e-008,0.3732
3.29430e-008,0.3826
3.29816e-008,0.4104
3.30202e-008,0.4631
3.30588e-008,0.5505
3.30974e-008,0.6875
3.31359e-008,0.8335
3.31745e-008,0.9442
3.32131e-008,1.0196
3.32516e-008,1.0608
3.32902e-008,1.0708
3.33288e-008,1.0739
3.33674e-008,1.0907
3.34060e-008,1.1114
3.34445e-008,1.1197
3.34831e-008,1.1136
3.35217e-008,1.0791
3.35603e-008,0.9764
3.35988e-008,0.8380
3.36374e-008,0.7013
3.36760e-008,0.5719
3.37145e-008,0.4704
3.37531e-008,0.4138
3.37917e-008,0.3874
3.38303e-008,0.3775
3.38689e-008,0.3772
3.39074e-008,0.3994
3.39460e-008,0.4433
3.39846e-008,0.5171
3.40231e-008,0.6399
3.40617e-008,0.7907
3.41003e-008,0.9133
3.41389e-008,0.9995
3.41775e-008,1.0518
3.42160e-008,1.0697
3.42546e-008,1.0726
3.42932e-008,1.0776
3.43318e-008,1.1077
3.43703e-008,1.1186
3.44089e-008,1.1176
3.44475e-008,1.0971
3.44860e-008,1.0152
3.45246e-008,0.8822
3.45632e-008,0.7440
3.46018e-008,0.6112
3.46404e-008,0.4980
3.46789e-008,0.4271
3.47175e-008,0.3937
3.47561e-008,0.3807
3.47946e-008,0.3745
3.48332e-008,0.3911
3.48718e-008,0.4265
3.49104e-008,0.4894
3.49490e-008,0.5956
3.49875e-008,0.7440
3.50261e-008,0.8789
3.50647e-008,0.9757
3.51032e-008,1.0389
3.51418e-008,1.0672
3.51804e-008,1.0719
3.52190e-008,1.0761
3.52575e-008,1.1032
3.52961e-008,1.1163
3.53347e-008,1.1196
3.53733e-008,1.1077
3.54119e-008,1.0485
3.54504e-008,0.9267
3.54890e-008,0.7872
3.55276e-008,0.6526
3.55661e-008,0.5300
3.56047e-008,0.4444
3.56433e-008,0.4016
3.56819e-008,0.3827
3.57205e-008,0.3738
3.57590e-008,0.3841
3.57976e-008,0.4127
3.58362e-008,0.4667
3.58747e-008,0.5562
3.59133e-008,0.6953
3.59519e-008,0.8403
3.59905e-008,0.9489
3.60290e-008,1.0225
3.60676e-008,1.0619
3.61062e-008,1.0710
3.61448e-008,1.0742
3.61834e-008,1.0952
3.62219e-008,1.1129
3.62605e-008,1.1202
3.62991e-008,1.1129
3.63376e-008,1.0753
3.63762e-008,0.9695
3.64148e-008,0.8310
3.64534e-008,0.6948
3.64920e-008,0.5657
3.65305e-008,0.4663
3.65691e-008,0.4119
3.66077e-008,0.3867
3.66462e-008,0.3780
3.66848e-008,0.3785
3.67234e-008,0.4013
3.67620e-008,0.4464
3.68006e-008,0.5220
3.68391e-008,0.6473
3.68777e-008,0.7980
3.69163e-008,0.9187
3.69549e-008,1.0029
3.69934e-008,1.0535
3.70320e-008,1.0700
3.70706e-008,1.0729
3.71091e-008,1.0779
3.71477e-008,1.1092
3.71863e-008,1.1195
3.72249e-008,1.1173
3.72635e-008,1.0947
3.73020e-008,1.0089
3.73406e-008,0.8750
3.73792e-008,0.7375
3.74177e-008,0.6046
3.74563e-008,0.4930
3.74949e-008,0.4248
3.75335e-008,0.3926
3.75721e-008,0.3807
3.76106e-008,0.3745
3.76492e-008,0.3921
3.76878e-008,0.4289
3.77263e-008,0.4932
3.77649e-008,0.6027
3.78035e-008,0.7521
3.78421e-008,0.8847
3.78806e-008,0.9799
3.79192e-008,1.0413
3.79578e-008,1.0677
3.79964e-008,1.0718
3.80350e-008,1.0763
3.80735e-008,1.1031
3.81121e-008,1.1159
3.81507e-008,1.1191
3.81892e-008,1.1061
3.82278e-008,1.0440
3.82664e-008,0.9198
3.83050e-008,0.7799
3.83436e-008,0.6458
3.83821e-008,0.5247
3.84207e-008,0.4415
3.84593e-008,0.4002
3.84978e-008,0.3822
3.85364e-008,0.3728
3.85750e-008,0.3846
3.86136e-008,0.4146
3.86521e-008,0.4699
3.86907e-008,0.5625
3.87293e-008,0.7034
3.87679e-008,0.8467
3.88065e-008,0.9534
3.88450e-008,1.0254
3.88836e-008,1.0629
3.89222e-008,1.0711
3.89607e-008,1.0744
3.89993e-008,1.0951
3.90379e-008,1.1127
3.90765e-008,1.1198
3.91151e-008,1.1119
3.91536e-008,1.0716
3.91922e-008,0.9631
3.92308e-008,0.8237
3.92693e-008,0.6877
3.93079e-008,0.5598
3.93465e-008,0.4626
3.93851e-008,0.4100
3.94237e-008,0.3859
3.94622e-008,0.3753
3.95008e-008,0.3788
3.95394e-008,0.4027
3.95780e-008,0.4495
3.96165e-008,0.5274
3.96551e-008,0.6550
3.96937e-008,0.8051
3.97322e-008,0.9237
3.97708e-008,1.0064
3.98094e-008,1.0552
3.98480e-008,1.0702
3.98866e-008,1.0731
3.99251e-008,1.0781
3.99637e-008,1.1090
4.00023e-008,1.1192
4.00408e-008,1.1166
4.00794e-008,1.0921
4.01180e-008,1.0032
4.01566e-008,0.8679
4.01952e-008,0.7303
4.02337e-008,0.5982
4.02723e-008,0.4886
4.03109e-008,0.4224
4.03494e-008,0.3914
4.03880e-008,0.3804
4.04266e-008,0.3745
4.04652e-008,0.3930
4.05037e-008,0.4314
4.05423e-008,0.4975
4.05809e-008,0.6098
4.06195e-008,0.7598
4.06581e-008,0.8903
4.06966e-008,0.9840
4.07352e-008,1.0436
4.07738e-008,1.0681
4.08123e-008,1.0719
4.08509e-008,1.0765
4.08895e-008,1.1049
4.09281e-008,1.1172
4.09667e-008,1.1192
4.10052e-008,1.1053
4.10438e-008,1.0384
4.10824e-008,0.9122
4.11209e-008,0.7731
4.11595e-008,0.6390
4.11981e-008,0.5191
4.12367e-008,0.4385
4.12752e-008,0.3988
4.13138e-008,0.3818
4.13524e-008,0.3735
4.13910e-008,0.3862
