.HEADER
..NAMES
Time,V U1.AC18
.DATA
0.0e+000,0.3161
3.86e-011,0.3161
7.72e-011,0.3161
1.157e-010,0.3161
1.543e-010,0.3161
1.929e-010,0.3161
2.314e-010,0.3161
2.700e-010,0.3213
3.086e-010,0.3393
3.472e-010,0.3876
3.857e-010,0.4828
4.243e-010,0.6191
4.629e-010,0.7724
5.015e-010,0.8887
5.401e-010,0.9653
5.786e-010,1.0181
6.172e-010,1.0625
6.558e-010,1.1050
6.944e-010,1.1360
7.329e-010,1.1885
7.715e-010,1.1986
8.101e-010,1.1750
8.486e-010,1.1042
8.872e-010,0.9623
9.258e-010,0.7967
9.644e-010,0.6552
1.0029e-009,0.5459
1.0415e-009,0.4727
1.0801e-009,0.4120
1.1187e-009,0.3586
1.1572e-009,0.3259
1.1958e-009,0.3070
1.2344e-009,0.3010
1.2730e-009,0.3149
1.3115e-009,0.3383
1.3501e-009,0.3627
1.3887e-009,0.3843
1.4273e-009,0.3928
1.4658e-009,0.3867
1.5044e-009,0.3746
1.5430e-009,0.3597
1.5816e-009,0.3452
1.6202e-009,0.3359
1.6587e-009,0.3315
1.6973e-009,0.3377
1.7359e-009,0.3686
1.7745e-009,0.4406
1.8130e-009,0.5567
1.8516e-009,0.7038
1.8902e-009,0.8382
1.9288e-009,0.9287
1.9673e-009,0.9910
2.0059e-009,1.0399
2.0445e-009,1.0854
2.0830e-009,1.1242
2.1216e-009,1.1673
2.1602e-009,1.1982
2.1988e-009,1.1902
2.2374e-009,1.1454
2.2759e-009,1.0363
2.3145e-009,0.8738
2.3531e-009,0.7192
2.3916e-009,0.5941
2.4302e-009,0.5047
2.4688e-009,0.4412
2.5074e-009,0.3816
2.5459e-009,0.3388
2.5845e-009,0.3083
2.6231e-009,0.2882
2.6617e-009,0.3137
2.7003e-009,0.3934
2.7388e-009,0.5356
2.7774e-009,0.7244
2.8160e-009,0.9074
2.8545e-009,1.0184
2.8931e-009,1.0704
2.9317e-009,1.0930
2.9703e-009,1.1143
3.0089e-009,1.1421
3.0474e-009,1.1627
3.0860e-009,1.1697
3.1246e-009,1.1617
3.1631e-009,1.1402
3.2017e-009,1.1163
3.2403e-009,1.1013
3.2789e-009,1.0991
3.3175e-009,1.1102
3.3560e-009,1.1296
3.3946e-009,1.1477
3.4332e-009,1.1599
3.4717e-009,1.1671
3.5103e-009,1.1699
3.5489e-009,1.1709
3.5875e-009,1.1725
3.6260e-009,1.1747
3.6646e-009,1.1777
3.7032e-009,1.1810
3.7418e-009,1.1832
3.7803e-009,1.1840
3.8189e-009,1.1841
3.8575e-009,1.1830
3.8961e-009,1.1819
3.9346e-009,1.1817
3.9732e-009,1.1819
4.0118e-009,1.1860
4.0504e-009,1.1915
4.0890e-009,1.1858
4.1275e-009,1.1472
4.1661e-009,1.0482
4.2047e-009,0.9028
4.2433e-009,0.7574
4.2818e-009,0.6274
4.3204e-009,0.5248
4.3590e-009,0.4458
4.3975e-009,0.3863
4.4361e-009,0.3497
4.4747e-009,0.3285
4.5133e-009,0.3181
4.5519e-009,0.3211
4.5904e-009,0.3348
4.6290e-009,0.3544
4.6676e-009,0.3742
4.7062e-009,0.3860
4.7447e-009,0.3863
4.7833e-009,0.3784
4.8219e-009,0.3652
4.8604e-009,0.3506
4.8990e-009,0.3387
4.9376e-009,0.3308
4.9762e-009,0.3263
5.0147e-009,0.3244
5.0533e-009,0.3230
5.0919e-009,0.3209
5.1305e-009,0.3185
5.1691e-009,0.3162
5.2076e-009,0.3145
5.2462e-009,0.3138
5.2848e-009,0.3142
5.3234e-009,0.3150
5.3619e-009,0.3159
5.4005e-009,0.3165
5.4391e-009,0.3165
5.4776e-009,0.3163
5.5162e-009,0.3159
5.5548e-009,0.3156
5.5934e-009,0.3156
5.6320e-009,0.3158
5.6705e-009,0.3160
5.7091e-009,0.3161
5.7477e-009,0.3161
5.7863e-009,0.3160
5.8248e-009,0.3158
5.8634e-009,0.3157
5.9020e-009,0.3157
5.9405e-009,0.3157
5.9791e-009,0.3157
6.0177e-009,0.3158
6.0563e-009,0.3158
6.0948e-009,0.3158
6.1334e-009,0.3158
6.1720e-009,0.3158
6.2106e-009,0.3158
6.2492e-009,0.3158
6.2877e-009,0.3158
6.3263e-009,0.3158
6.3649e-009,0.3205
6.4035e-009,0.3374
6.4420e-009,0.3834
6.4806e-009,0.4759
6.5192e-009,0.6102
6.5577e-009,0.7640
6.5963e-009,0.8829
6.6349e-009,0.9613
6.6735e-009,1.0151
6.7121e-009,1.0597
6.7506e-009,1.1025
6.7892e-009,1.1345
6.8278e-009,1.1497
6.8664e-009,1.1500
6.9049e-009,1.1385
6.9435e-009,1.1220
6.9821e-009,1.1101
7.0206e-009,1.1073
7.0592e-009,1.1139
7.0978e-009,1.1278
7.1364e-009,1.1425
7.1749e-009,1.1537
7.2135e-009,1.1616
7.2521e-009,1.1665
7.2907e-009,1.1693
7.3293e-009,1.1719
7.3678e-009,1.1745
7.4064e-009,1.1771
7.4450e-009,1.1799
7.4835e-009,1.1820
7.5221e-009,1.1830
7.5607e-009,1.1834
7.5993e-009,1.1831
7.6379e-009,1.1824
7.6764e-009,1.1821
7.7150e-009,1.1822
7.7536e-009,1.1848
7.7922e-009,1.1905
7.8307e-009,1.1892
7.8693e-009,1.1623
7.9079e-009,1.0803
7.9464e-009,0.9430
7.9850e-009,0.7949
8.0236e-009,0.6598
8.0622e-009,0.5496
8.1008e-009,0.4649
8.1393e-009,0.3998
8.1779e-009,0.3577
8.2165e-009,0.3241
8.2550e-009,0.3073
8.2936e-009,0.3316
8.3322e-009,0.4078
8.3708e-009,0.5482
8.4093e-009,0.7336
8.4479e-009,0.9089
8.4865e-009,1.0191
8.5251e-009,1.0744
8.5637e-009,1.0995
8.6022e-009,1.1226
8.6408e-009,1.1480
8.6794e-009,1.1716
8.7179e-009,1.2101
8.7565e-009,1.2050
8.7951e-009,1.1636
8.8337e-009,1.0653
8.8722e-009,0.9028
8.9108e-009,0.7374
8.9494e-009,0.6064
8.9880e-009,0.5145
9.0266e-009,0.4533
9.0651e-009,0.3968
9.1037e-009,0.3498
9.1423e-009,0.3211
9.1808e-009,0.2895
9.2194e-009,0.3039
9.2580e-009,0.3704
9.2966e-009,0.4997
9.3352e-009,0.6830
9.3737e-009,0.8748
9.4123e-009,1.0021
9.4509e-009,1.0637
9.4895e-009,1.0884
9.5280e-009,1.1076
9.5666e-009,1.1349
9.6052e-009,1.1585
9.6437e-009,1.2054
9.6823e-009,1.2115
9.7209e-009,1.1819
9.7595e-009,1.1041
9.7981e-009,0.9551
9.8366e-009,0.7834
9.8752e-009,0.6416
9.9138e-009,0.5383
9.9524e-009,0.4723
9.9909e-009,0.4162
1.00295e-008,0.3637
1.00681e-008,0.3291
1.01066e-008,0.3078
1.01452e-008,0.3004
1.01838e-008,0.3139
1.02224e-008,0.3378
1.02610e-008,0.3633
1.02995e-008,0.3855
1.03381e-008,0.3939
1.03767e-008,0.3871
1.04152e-008,0.3739
1.04538e-008,0.3584
1.04924e-008,0.3439
1.05310e-008,0.3349
1.05695e-008,0.3309
1.06081e-008,0.3375
1.06467e-008,0.3683
1.06853e-008,0.4400
1.07239e-008,0.5557
1.07624e-008,0.7025
1.08010e-008,0.8368
1.08396e-008,0.9276
1.08781e-008,0.9901
1.09167e-008,1.0392
1.09553e-008,1.0849
1.09939e-008,1.1238
1.10324e-008,1.1465
1.10710e-008,1.1517
1.11096e-008,1.1441
1.11482e-008,1.1282
1.11868e-008,1.1136
1.12253e-008,1.1074
1.12639e-008,1.1106
1.13025e-008,1.1221
1.13410e-008,1.1371
1.13796e-008,1.1496
1.14182e-008,1.1583
1.14568e-008,1.1643
1.14953e-008,1.1704
1.15339e-008,1.1795
1.15725e-008,1.1838
1.16111e-008,1.1680
1.16497e-008,1.1043
1.16882e-008,0.9804
1.17268e-008,0.8334
1.17654e-008,0.6949
1.18039e-008,0.5769
1.18425e-008,0.4852
1.18811e-008,0.4136
1.19197e-008,0.3645
1.19583e-008,0.3368
1.19968e-008,0.3211
1.20354e-008,0.3175
1.20740e-008,0.3268
1.21126e-008,0.3438
1.21511e-008,0.3641
1.21897e-008,0.3809
1.22283e-008,0.3869
1.22668e-008,0.3829
1.23054e-008,0.3725
1.23440e-008,0.3582
1.23826e-008,0.3446
1.24212e-008,0.3346
1.24597e-008,0.3313
1.24983e-008,0.3441
1.25369e-008,0.3875
1.25755e-008,0.4771
1.26140e-008,0.6079
1.26526e-008,0.7587
1.26912e-008,0.8765
1.27297e-008,0.9544
1.27683e-008,1.0092
1.28069e-008,1.0554
1.28455e-008,1.1000
1.28841e-008,1.1339
1.29226e-008,1.1501
1.29612e-008,1.1506
1.29998e-008,1.1391
1.30383e-008,1.1222
1.30769e-008,1.1101
1.31155e-008,1.1071
1.31541e-008,1.1137
1.31926e-008,1.1274
1.32312e-008,1.1422
1.32698e-008,1.1533
1.33084e-008,1.1610
1.33470e-008,1.1660
1.33855e-008,1.1688
1.34241e-008,1.1714
1.34627e-008,1.1742
1.35012e-008,1.1768
1.35398e-008,1.1797
1.35784e-008,1.1818
1.36170e-008,1.1828
1.36555e-008,1.1832
1.36941e-008,1.1828
1.37327e-008,1.1822
1.37713e-008,1.1819
1.38099e-008,1.1820
1.38484e-008,1.1823
1.38870e-008,1.1827
1.39256e-008,1.1830
1.39641e-008,1.1830
1.40027e-008,1.1829
1.40413e-008,1.1828
1.40799e-008,1.1826
1.41185e-008,1.1826
1.41570e-008,1.1827
1.41956e-008,1.1828
1.42342e-008,1.1830
1.42728e-008,1.1830
1.43113e-008,1.1830
1.43499e-008,1.1830
1.43885e-008,1.1829
1.44270e-008,1.1829
1.44656e-008,1.1829
1.45042e-008,1.1829
1.45428e-008,1.1829
1.45814e-008,1.1829
1.46199e-008,1.1829
1.46585e-008,1.1829
1.46971e-008,1.1829
1.47357e-008,1.1829
1.47742e-008,1.1831
1.48128e-008,1.1885
1.48514e-008,1.1914
1.48899e-008,1.1767
1.49285e-008,1.1182
1.49671e-008,0.9979
