.HEADER
..NAMES
Time,V U1.Y11
.DATA
1.17727e-008,1.1235
1.18093e-008,1.1537
1.18460e-008,1.1763
1.18827e-008,1.1898
1.19194e-008,1.1949
1.19561e-008,1.1948
1.19927e-008,1.1929
1.20294e-008,1.1918
1.20661e-008,1.1920
1.21027e-008,1.1927
1.21394e-008,1.1926
1.21761e-008,1.1913
1.22128e-008,1.1894
1.22495e-008,1.1864
1.22861e-008,1.1801
1.23228e-008,1.1665
1.23595e-008,1.1431
1.23961e-008,1.1120
1.24328e-008,1.0816
1.24695e-008,1.0617
1.25062e-008,1.0559
1.25429e-008,1.0598
1.25795e-008,1.0643
1.26162e-008,1.0612
1.26529e-008,1.0482
1.26895e-008,1.0296
1.27262e-008,1.0132
1.27629e-008,1.0052
1.27996e-008,1.0073
1.28363e-008,1.0161
1.28729e-008,1.0259
1.29096e-008,1.0317
1.29463e-008,1.0314
1.29829e-008,1.0258
1.30196e-008,1.0180
1.30563e-008,1.0111
1.30930e-008,1.0073
1.31297e-008,1.0071
1.31663e-008,1.0098
1.32030e-008,1.0139
1.32397e-008,1.0185
1.32763e-008,1.0234
1.33130e-008,1.0293
1.33497e-008,1.0361
1.33864e-008,1.0435
1.34231e-008,1.0506
1.34597e-008,1.0572
1.34964e-008,1.0637
1.35331e-008,1.0708
1.35697e-008,1.0788
1.36064e-008,1.0868
1.36431e-008,1.0928
1.36798e-008,1.0946
1.37165e-008,1.0917
1.37531e-008,1.0858
1.37898e-008,1.0802
1.38265e-008,1.0777
1.38631e-008,1.0794
1.38998e-008,1.0842
1.39365e-008,1.0902
1.39732e-008,1.0950
1.40099e-008,1.0972
1.40465e-008,1.0964
1.40832e-008,1.0934
1.41199e-008,1.0901
1.41565e-008,1.0882
1.41932e-008,1.0885
1.42299e-008,1.0906
1.42666e-008,1.0936
1.43033e-008,1.0961
1.43399e-008,1.0977
1.43766e-008,1.0980
1.44133e-008,1.0974
1.44499e-008,1.0960
1.44866e-008,1.0942
1.45233e-008,1.0925
1.45600e-008,1.0916
1.45967e-008,1.0919
1.46333e-008,1.0936
1.46700e-008,1.0959
1.47067e-008,1.0979
1.47433e-008,1.0989
1.47800e-008,1.0984
1.48167e-008,1.0967
1.48534e-008,1.0946
1.48901e-008,1.0929
1.49267e-008,1.0922
1.49634e-008,1.0929
1.50001e-008,1.0947
1.50368e-008,1.0965
1.50734e-008,1.0976
1.51101e-008,1.0974
1.51468e-008,1.0960
1.51834e-008,1.0943
1.52201e-008,1.0928
1.52568e-008,1.0921
1.52935e-008,1.0923
1.53301e-008,1.0929
1.53668e-008,1.0938
1.54035e-008,1.0946
1.54402e-008,1.0952
1.54769e-008,1.0953
1.55135e-008,1.0950
1.55502e-008,1.0943
1.55869e-008,1.0935
1.56236e-008,1.0930
1.56602e-008,1.0930
1.56969e-008,1.0933
1.57336e-008,1.0938
1.57703e-008,1.0944
1.58069e-008,1.0947
1.58436e-008,1.0948
1.58803e-008,1.0945
1.59169e-008,1.0938
1.59536e-008,1.0932
1.59903e-008,1.0928
1.60270e-008,1.0928
1.60636e-008,1.0933
1.61003e-008,1.0940
1.61370e-008,1.0944
1.61737e-008,1.0945
1.62104e-008,1.0943
1.62470e-008,1.0938
1.62837e-008,1.0934
1.63204e-008,1.0931
1.63571e-008,1.0931
1.63937e-008,1.0933
1.64304e-008,1.0935
1.64671e-008,1.0938
1.65037e-008,1.0940
1.65404e-008,1.0940
1.65771e-008,1.0939
1.66138e-008,1.0936
1.66504e-008,1.0933
1.66871e-008,1.0932
1.67238e-008,1.0932
1.67605e-008,1.0934
1.67972e-008,1.0935
1.68338e-008,1.0937
1.68705e-008,1.0938
1.69072e-008,1.0937
1.69439e-008,1.0944
1.69805e-008,1.0954
1.70172e-008,1.0988
1.70539e-008,1.1026
1.70905e-008,1.0963
1.71272e-008,1.0650
1.71639e-008,0.9864
1.72006e-008,0.8663
1.72372e-008,0.7352
1.72739e-008,0.6139
1.73106e-008,0.5162
1.73473e-008,0.4455
1.73840e-008,0.3982
1.74206e-008,0.3661
1.74573e-008,0.3447
1.74940e-008,0.3291
1.75307e-008,0.3182
1.75673e-008,0.3103
1.76040e-008,0.3047
1.76407e-008,0.3006
1.76773e-008,0.2975
1.77140e-008,0.2956
1.77507e-008,0.2956
1.77874e-008,0.2976
1.78240e-008,0.3012
1.78607e-008,0.3050
1.78974e-008,0.3079
1.79341e-008,0.3112
1.79708e-008,0.3252
1.80074e-008,0.3648
1.80441e-008,0.4516
1.80808e-008,0.5888
1.81175e-008,0.7515
1.81541e-008,0.8960
1.81908e-008,0.9846
1.82275e-008,1.0323
1.82641e-008,1.0621
1.83008e-008,1.0898
1.83375e-008,1.1201
1.83742e-008,1.1490
1.84108e-008,1.1713
1.84475e-008,1.1851
1.84842e-008,1.1909
1.85209e-008,1.1914
1.85576e-008,1.1900
1.85942e-008,1.1895
1.86309e-008,1.1902
1.86676e-008,1.1912
1.87043e-008,1.1911
1.87409e-008,1.1894
1.87776e-008,1.1868
1.88143e-008,1.1833
1.88509e-008,1.1773
1.88876e-008,1.1650
1.89243e-008,1.1435
1.89610e-008,1.1143
1.89976e-008,1.0846
1.90343e-008,1.0641
1.90710e-008,1.0571
1.91077e-008,1.0597
1.91444e-008,1.0637
1.91810e-008,1.0608
1.92177e-008,1.0483
1.92544e-008,1.0302
1.92911e-008,1.0137
1.93277e-008,1.0049
1.93644e-008,1.0058
1.94011e-008,1.0139
1.94377e-008,1.0236
1.94744e-008,1.0299
1.95111e-008,1.0304
1.95478e-008,1.0255
1.95844e-008,1.0178
1.96211e-008,1.0108
1.96578e-008,1.0066
1.96945e-008,1.0061
1.97312e-008,1.0094
1.97678e-008,1.0148
1.98045e-008,1.0213
1.98412e-008,1.0307
1.98779e-008,1.0370
1.99145e-008,1.0280
1.99512e-008,0.9844
1.99879e-008,0.8885
2.00245e-008,0.7631
2.00612e-008,0.6418
2.00979e-008,0.5408
2.01346e-008,0.4665
2.01712e-008,0.4163
2.02079e-008,0.3827
2.02446e-008,0.3580
2.02813e-008,0.3361
2.03179e-008,0.3166
2.03546e-008,0.3010
2.03913e-008,0.2912
2.04280e-008,0.2875
2.04647e-008,0.2886
2.05013e-008,0.2920
2.05380e-008,0.2959
2.05747e-008,0.2993
2.06114e-008,0.3018
2.06480e-008,0.3029
2.06847e-008,0.3029
2.07214e-008,0.3034
2.07580e-008,0.3075
2.07947e-008,0.3185
2.08314e-008,0.3386
2.08681e-008,0.3654
2.09047e-008,0.3914
2.09414e-008,0.4087
2.09781e-008,0.4131
2.10148e-008,0.4060
2.10515e-008,0.3939
2.10881e-008,0.3855
2.11248e-008,0.3847
2.11615e-008,0.3912
2.11982e-008,0.4013
2.12348e-008,0.4099
2.12715e-008,0.4136
2.13082e-008,0.4118
2.13448e-008,0.4066
2.13815e-008,0.4010
2.14182e-008,0.3976
2.14549e-008,0.3973
2.14915e-008,0.3998
2.15282e-008,0.4036
2.15649e-008,0.4073
2.16016e-008,0.4097
2.16383e-008,0.4100
2.16749e-008,0.4082
2.17116e-008,0.4043
2.17483e-008,0.3985
2.17850e-008,0.3912
2.18216e-008,0.3828
2.18583e-008,0.3743
2.18950e-008,0.3663
2.19316e-008,0.3591
2.19683e-008,0.3524
2.20050e-008,0.3456
2.20417e-008,0.3382
2.20783e-008,0.3305
2.21150e-008,0.3239
2.21517e-008,0.3204
2.21884e-008,0.3207
2.22251e-008,0.3240
2.22617e-008,0.3283
2.22984e-008,0.3313
2.23351e-008,0.3316
2.23718e-008,0.3293
2.24084e-008,0.3252
2.24451e-008,0.3210
2.24818e-008,0.3180
2.25184e-008,0.3171
2.25551e-008,0.3180
2.25918e-008,0.3201
2.26285e-008,0.3240
2.26651e-008,0.3349
2.27018e-008,0.3634
2.27385e-008,0.4271
2.27752e-008,0.5260
2.28119e-008,0.6482
2.28485e-008,0.7645
2.28852e-008,0.8510
2.29219e-008,0.9154
2.29586e-008,0.9663
2.29952e-008,1.0080
2.30319e-008,1.0417
2.30686e-008,1.0657
2.31052e-008,1.0815
2.31419e-008,1.0914
2.31786e-008,1.0979
2.32153e-008,1.1026
2.32519e-008,1.1068
2.32886e-008,1.1107
2.33253e-008,1.1135
2.33620e-008,1.1143
2.33987e-008,1.1127
2.34353e-008,1.1092
2.34720e-008,1.1057
2.35087e-008,1.1021
2.35454e-008,1.0966
2.35820e-008,1.0890
2.36187e-008,1.0760
2.36554e-008,1.0476
2.36920e-008,0.9897
2.37287e-008,0.8834
2.37654e-008,0.7444
2.38021e-008,0.6136
2.38387e-008,0.5067
2.38754e-008,0.4228
2.39121e-008,0.3566
2.39488e-008,0.3063
2.39855e-008,0.2700
2.40221e-008,0.2481
2.40588e-008,0.2365
2.40955e-008,0.2318
2.41322e-008,0.2297
2.41688e-008,0.2271
2.42055e-008,0.2229
2.42422e-008,0.2176
2.42788e-008,0.2130
2.43155e-008,0.2114
2.43522e-008,0.2136
2.43889e-008,0.2189
2.44255e-008,0.2247
2.44622e-008,0.2297
2.44989e-008,0.2346
2.45356e-008,0.2498
2.45723e-008,0.2904
2.46089e-008,0.3762
2.46456e-008,0.5133
2.46823e-008,0.6789
2.47190e-008,0.8302
2.47556e-008,0.9282
2.47923e-008,0.9872
2.48290e-008,1.0304
2.48657e-008,1.0721
2.49023e-008,1.1134
2.49390e-008,1.1474
2.49757e-008,1.1688
2.50123e-008,1.1783
2.50490e-008,1.1798
2.50857e-008,1.1790
2.51224e-008,1.1797
2.51590e-008,1.1837
2.51957e-008,1.1894
2.52324e-008,1.1943
2.52691e-008,1.1958
2.53058e-008,1.1933
2.53424e-008,1.1886
2.53791e-008,1.1834
2.54158e-008,1.1774
2.54525e-008,1.1671
2.54891e-008,1.1485
2.55258e-008,1.1209
2.55625e-008,1.0906
2.55991e-008,1.0675
2.56358e-008,1.0573
2.56725e-008,1.0577
2.57092e-008,1.0610
2.57458e-008,1.0586
2.57825e-008,1.0471
2.58192e-008,1.0296
2.58559e-008,1.0136
2.58926e-008,1.0059
2.59292e-008,1.0085
