.HEADER
..NAMES
Time,V U1.AB21
.DATA
0.0e+000,0.3156
3.86e-011,0.3156
7.72e-011,0.3156
1.157e-010,0.3156
1.543e-010,0.3156
1.929e-010,0.3156
2.314e-010,0.3156
2.700e-010,0.3208
3.086e-010,0.3386
3.472e-010,0.3865
3.857e-010,0.4808
4.243e-010,0.6165
4.629e-010,0.7714
5.015e-010,0.8944
5.401e-010,0.9822
5.786e-010,1.0458
6.172e-010,1.0950
6.558e-010,1.1333
6.944e-010,1.1605
7.329e-010,1.2136
7.715e-010,1.2335
8.101e-010,1.2275
8.486e-010,1.1805
8.872e-010,1.0639
9.258e-010,0.8949
9.644e-010,0.7272
1.0029e-009,0.5828
1.0415e-009,0.4724
1.0801e-009,0.3930
1.1187e-009,0.3429
1.1572e-009,0.3154
1.1958e-009,0.2954
1.2344e-009,0.2819
1.2730e-009,0.2762
1.3115e-009,0.2756
1.3501e-009,0.2844
1.3887e-009,0.3042
1.4273e-009,0.3268
1.4658e-009,0.3440
1.5044e-009,0.3526
1.5430e-009,0.3528
1.5816e-009,0.3472
1.6202e-009,0.3383
1.6587e-009,0.3302
1.6973e-009,0.3339
1.7359e-009,0.3624
1.7745e-009,0.4328
1.8130e-009,0.5512
1.8516e-009,0.7046
1.8902e-009,0.8477
1.9288e-009,0.9491
1.9673e-009,1.0200
2.0059e-009,1.0729
2.0445e-009,1.1148
2.0830e-009,1.1468
2.1216e-009,1.1886
2.1602e-009,1.2269
2.1988e-009,1.2340
2.2374e-009,1.2102
2.2759e-009,1.1287
2.3145e-009,0.9783
2.3531e-009,0.8045
2.3916e-009,0.6466
2.4302e-009,0.5198
2.4688e-009,0.4266
2.5074e-009,0.3629
2.5459e-009,0.3268
2.5845e-009,0.2986
2.6231e-009,0.2745
2.6617e-009,0.2841
2.7003e-009,0.3303
2.7388e-009,0.4274
2.7774e-009,0.5823
2.8160e-009,0.7679
2.8545e-009,0.9207
2.8931e-009,1.0295
2.9317e-009,1.0997
2.9703e-009,1.1429
3.0089e-009,1.1682
3.0474e-009,1.1821
3.0860e-009,1.2301
3.1246e-009,1.2417
3.1631e-009,1.2278
3.2017e-009,1.1696
3.2403e-009,1.0427
3.2789e-009,0.8707
3.3175e-009,0.7014
3.3560e-009,0.5568
3.3946e-009,0.4489
3.4332e-009,0.3745
3.4717e-009,0.3315
3.5103e-009,0.3091
3.5489e-009,0.2779
3.5875e-009,0.2781
3.6260e-009,0.3112
3.6646e-009,0.3910
3.7032e-009,0.5280
3.7418e-009,0.7100
3.7803e-009,0.8753
3.8189e-009,0.9982
3.8575e-009,1.0803
3.8961e-009,1.1317
3.9346e-009,1.1623
3.9732e-009,1.1790
4.0118e-009,1.2217
4.0504e-009,1.2405
4.0890e-009,1.2352
4.1275e-009,1.1947
4.1661e-009,1.0899
4.2047e-009,0.9259
4.2433e-009,0.7531
4.2818e-009,0.5987
4.3204e-009,0.4793
4.3590e-009,0.3948
4.3975e-009,0.3421
4.4361e-009,0.3149
4.4747e-009,0.2968
4.5133e-009,0.2833
4.5519e-009,0.2767
4.5904e-009,0.2755
