.HEADER
..NAMES
Time,V U1.AB6
.DATA
0.0e+000,0.3149
3.86e-011,0.3149
7.72e-011,0.3149
1.157e-010,0.3149
1.543e-010,0.3149
1.929e-010,0.3149
2.314e-010,0.3149
2.700e-010,0.3201
3.086e-010,0.3379
3.472e-010,0.3856
3.857e-010,0.4795
4.243e-010,0.6136
4.629e-010,0.7641
5.015e-010,0.8782
5.401e-010,0.9544
5.786e-010,1.0090
6.172e-010,1.0573
6.558e-010,1.1043
6.944e-010,1.1405
7.329e-010,1.2003
7.715e-010,1.2217
8.101e-010,1.2135
8.486e-010,1.1627
8.872e-010,1.0453
9.258e-010,0.8915
9.644e-010,0.7352
1.0029e-009,0.5927
1.0415e-009,0.4877
1.0801e-009,0.4110
1.1187e-009,0.3590
1.1572e-009,0.3317
1.1958e-009,0.3130
1.2344e-009,0.2975
1.2730e-009,0.2889
1.3115e-009,0.2867
1.3501e-009,0.2914
1.3887e-009,0.3035
1.4273e-009,0.3211
1.4658e-009,0.3400
1.5044e-009,0.3544
1.5430e-009,0.3609
1.5816e-009,0.3597
1.6202e-009,0.3524
1.6587e-009,0.3441
1.6973e-009,0.3452
1.7359e-009,0.3694
1.7745e-009,0.4371
1.8130e-009,0.5533
1.8516e-009,0.7011
1.8902e-009,0.8359
1.9288e-009,0.9271
1.9673e-009,0.9881
2.0059e-009,1.0362
2.0445e-009,1.0837
2.0830e-009,1.1248
2.1216e-009,1.1529
2.1602e-009,1.1695
2.1988e-009,1.1765
2.2374e-009,1.1759
2.2759e-009,1.1719
2.3145e-009,1.1664
2.3531e-009,1.1586
2.3916e-009,1.1500
2.4302e-009,1.1438
2.4688e-009,1.1437
2.5074e-009,1.1502
2.5459e-009,1.1597
2.5845e-009,1.1681
2.6231e-009,1.1733
2.6617e-009,1.1759
2.7003e-009,1.1773
2.7388e-009,1.1781
2.7774e-009,1.1789
2.8160e-009,1.1803
2.8545e-009,1.1819
2.8931e-009,1.1834
2.9317e-009,1.1839
2.9703e-009,1.1839
3.0089e-009,1.1840
3.0474e-009,1.1846
3.0860e-009,1.1905
3.1246e-009,1.1936
3.1631e-009,1.1800
3.2017e-009,1.1244
3.2403e-009,1.0079
3.2789e-009,0.8613
3.3175e-009,0.7231
3.3560e-009,0.6033
3.3946e-009,0.5090
3.4332e-009,0.4331
3.4717e-009,0.3786
3.5103e-009,0.3446
3.5489e-009,0.3209
3.5875e-009,0.3052
3.6260e-009,0.2982
3.6646e-009,0.2973
3.7032e-009,0.3018
3.7418e-009,0.3119
3.7803e-009,0.3263
3.8189e-009,0.3424
3.8575e-009,0.3547
3.8961e-009,0.3595
3.9346e-009,0.3570
3.9732e-009,0.3495
4.0118e-009,0.3403
4.0504e-009,0.3316
4.0890e-009,0.3247
4.1275e-009,0.3210
4.1661e-009,0.3199
4.2047e-009,0.3194
4.2433e-009,0.3188
4.2818e-009,0.3177
4.3204e-009,0.3162
4.3590e-009,0.3155
4.3975e-009,0.3150
4.4361e-009,0.3142
4.4747e-009,0.3136
4.5133e-009,0.3135
4.5519e-009,0.3137
4.5904e-009,0.3141
4.6290e-009,0.3145
4.6676e-009,0.3147
4.7062e-009,0.3150
4.7447e-009,0.3150
4.7833e-009,0.3148
4.8219e-009,0.3145
4.8604e-009,0.3145
4.8990e-009,0.3146
4.9376e-009,0.3147
4.9762e-009,0.3147
5.0147e-009,0.3146
5.0533e-009,0.3146
5.0919e-009,0.3147
5.1305e-009,0.3147
5.1691e-009,0.3146
5.2076e-009,0.3146
5.2462e-009,0.3146
5.2848e-009,0.3146
5.3234e-009,0.3146
5.3619e-009,0.3146
5.4005e-009,0.3146
5.4391e-009,0.3147
5.4776e-009,0.3147
5.5162e-009,0.3147
5.5548e-009,0.3146
5.5934e-009,0.3147
5.6320e-009,0.3147
5.6705e-009,0.3147
5.7091e-009,0.3147
5.7477e-009,0.3147
5.7863e-009,0.3147
5.8248e-009,0.3147
5.8634e-009,0.3147
5.9020e-009,0.3147
5.9405e-009,0.3147
5.9791e-009,0.3147
6.0177e-009,0.3147
6.0563e-009,0.3147
6.0948e-009,0.3147
6.1334e-009,0.3147
6.1720e-009,0.3147
6.2106e-009,0.3147
6.2492e-009,0.3147
6.2877e-009,0.3147
6.3263e-009,0.3147
6.3649e-009,0.3148
6.4035e-009,0.3148
6.4420e-009,0.3148
6.4806e-009,0.3148
6.5192e-009,0.3148
6.5577e-009,0.3148
6.5963e-009,0.3148
6.6349e-009,0.3148
6.6735e-009,0.3148
6.7121e-009,0.3148
6.7506e-009,0.3148
6.7892e-009,0.3148
6.8278e-009,0.3183
6.8664e-009,0.3320
6.9049e-009,0.3715
6.9435e-009,0.4554
6.9821e-009,0.5821
7.0206e-009,0.7333
7.0592e-009,0.8572
7.0978e-009,0.9401
7.1364e-009,0.9982
7.1749e-009,1.0469
7.2135e-009,1.0948
7.2521e-009,1.1338
7.2907e-009,1.1911
7.3293e-009,1.2197
7.3678e-009,1.2178
7.4064e-009,1.1790
7.4450e-009,1.0747
7.4835e-009,0.9253
7.5221e-009,0.7681
7.5607e-009,0.6203
7.5993e-009,0.5071
7.6379e-009,0.4253
7.6764e-009,0.3673
7.7150e-009,0.3359
7.7536e-009,0.3166
7.7922e-009,0.3001
7.8307e-009,0.2900
7.8693e-009,0.2865
7.9079e-009,0.2896
7.9464e-009,0.3003
7.9850e-009,0.3170
8.0236e-009,0.3360
8.0622e-009,0.3518
8.1008e-009,0.3601
8.1393e-009,0.3605
8.1779e-009,0.3542
8.2165e-009,0.3455
8.2550e-009,0.3435
8.2936e-009,0.3611
8.3322e-009,0.4180
8.3708e-009,0.5249
8.4093e-009,0.6679
8.4479e-009,0.8108
8.4865e-009,0.9105
8.5251e-009,0.9766
8.5637e-009,1.0262
8.6022e-009,1.0736
8.6408e-009,1.1172
8.6794e-009,1.1557
8.7179e-009,1.2090
8.7565e-009,1.2212
8.7951e-009,1.2030
8.8337e-009,1.1320
8.8722e-009,0.9987
8.9108e-009,0.8419
8.9494e-009,0.6876
8.9880e-009,0.5556
9.0266e-009,0.4612
9.0651e-009,0.3915
9.1037e-009,0.3480
9.1423e-009,0.3255
9.1808e-009,0.2931
9.2194e-009,0.2944
9.2580e-009,0.3315
9.2966e-009,0.4189
9.3352e-009,0.5578
9.3737e-009,0.7255
9.4123e-009,0.8720
9.4509e-009,0.9816
9.4895e-009,1.0548
9.5280e-009,1.1083
9.5666e-009,1.1500
9.6052e-009,1.1751
9.6437e-009,1.2226
9.6823e-009,1.2373
9.7209e-009,1.2252
9.7595e-009,1.1741
9.7981e-009,1.0579
9.8366e-009,0.9025
9.8752e-009,0.7432
9.9138e-009,0.5972
9.9524e-009,0.4882
9.9909e-009,0.4089
1.00295e-008,0.3557
1.00681e-008,0.3283
1.01066e-008,0.3106
1.01452e-008,0.2964
1.01838e-008,0.2887
1.02224e-008,0.2867
1.02610e-008,0.2913
1.02995e-008,0.3032
1.03381e-008,0.3203
1.03767e-008,0.3389
1.04152e-008,0.3536
1.04538e-008,0.3606
1.04924e-008,0.3598
1.05310e-008,0.3527
1.05695e-008,0.3443
1.06081e-008,0.3450
1.06467e-008,0.3690
1.06853e-008,0.4364
1.07239e-008,0.5522
1.07624e-008,0.6999
