.HEADER
..NAMES
Time,V U1.AD15&AE15
.DATA
2.28485e-008,0.9044
2.28852e-008,0.7419
2.29219e-008,0.5819
2.29586e-008,0.4509
2.29952e-008,0.3597
2.30319e-008,0.3035
2.30686e-008,0.2678
2.31052e-008,0.2359
2.31419e-008,0.2239
2.31786e-008,0.2268
2.32153e-008,0.2572
2.32519e-008,0.3294
2.32886e-008,0.4520
2.33253e-008,0.5960
2.33620e-008,0.7269
2.33987e-008,0.8346
2.34353e-008,0.9194
2.34720e-008,1.0236
2.35087e-008,1.0829
2.35454e-008,1.1100
2.35820e-008,1.1295
2.36187e-008,1.1497
2.36554e-008,1.1625
2.36920e-008,1.1529
2.37287e-008,1.0971
2.37654e-008,0.9869
2.38021e-008,0.8371
2.38387e-008,0.6717
2.38754e-008,0.5217
2.39121e-008,0.4074
2.39488e-008,0.3324
2.39855e-008,0.2869
2.40221e-008,0.2509
2.40588e-008,0.2292
2.40955e-008,0.2229
2.41322e-008,0.2355
2.41688e-008,0.2818
2.42055e-008,0.3759
2.42422e-008,0.5135
2.42788e-008,0.6541
2.43155e-008,0.7758
2.43522e-008,0.8732
2.43889e-008,0.9591
2.44255e-008,1.0573
2.44622e-008,1.0969
2.44989e-008,1.1184
2.45356e-008,1.1383
2.45723e-008,1.1570
2.46089e-008,1.1625
2.46456e-008,1.1361
2.46823e-008,1.0565
2.47190e-008,0.9270
2.47556e-008,0.7671
2.47923e-008,0.6046
2.48290e-008,0.4679
2.48657e-008,0.3709
2.49023e-008,0.3100
2.49390e-008,0.2746
2.49757e-008,0.2396
2.50123e-008,0.2249
2.50490e-008,0.2247
2.50857e-008,0.2498
2.51224e-008,0.3149
2.51590e-008,0.4306
2.51957e-008,0.5741
2.52324e-008,0.7080
2.52691e-008,0.8195
2.53058e-008,0.9079
2.53424e-008,1.0117
2.53791e-008,1.0778
2.54158e-008,1.1069
2.54525e-008,1.1263
2.54891e-008,1.1467
2.55258e-008,1.1615
2.55625e-008,1.1566
2.55991e-008,1.1093
2.56358e-008,1.0068
2.56725e-008,0.8618
2.57092e-008,0.6968
2.57458e-008,0.5424
2.57825e-008,0.4217
2.58192e-008,0.3410
2.58559e-008,0.2925
2.58926e-008,0.2555
2.59292e-008,0.2313
2.59659e-008,0.2229
2.60026e-008,0.2316
2.60393e-008,0.2718
2.60759e-008,0.3578
2.61126e-008,0.4912
2.61493e-008,0.6331
2.61859e-008,0.7584
2.62226e-008,0.8598
2.62593e-008,0.9392
2.62960e-008,1.0466
2.63326e-008,1.0924
2.63693e-008,1.1154
2.64060e-008,1.1349
2.64427e-008,1.1544
2.64794e-008,1.1629
2.65160e-008,1.1432
2.65527e-008,1.0722
2.65894e-008,0.9493
2.66261e-008,0.7925
2.66627e-008,0.6283
2.66994e-008,0.4865
2.67361e-008,0.3830
2.67727e-008,0.3173
2.68094e-008,0.2786
2.68461e-008,0.2426
2.68828e-008,0.2260
2.69194e-008,0.2237
2.69561e-008,0.2441
2.69928e-008,0.3021
2.70295e-008,0.4102
2.70662e-008,0.5526
2.71028e-008,0.6893
2.71395e-008,0.8043
2.71762e-008,0.8958
2.72129e-008,0.9913
2.72495e-008,1.0701
2.72862e-008,1.1034
2.73229e-008,1.1235
2.73595e-008,1.1437
2.73962e-008,1.1601
2.74329e-008,1.1595
2.74696e-008,1.1199
2.75062e-008,1.0253
2.75429e-008,0.8857
2.75796e-008,0.7217
2.76163e-008,0.5640
2.76530e-008,0.4376
2.76896e-008,0.3511
2.77263e-008,0.2985
2.77630e-008,0.2625
2.77997e-008,0.2337
2.78363e-008,0.2234
2.78730e-008,0.2287
2.79097e-008,0.2633
2.79463e-008,0.3416
2.79830e-008,0.4691
2.80197e-008,0.6127
2.80564e-008,0.7413
2.80930e-008,0.8460
2.81297e-008,0.9281
2.81664e-008,1.0370
2.82031e-008,1.0879
2.82398e-008,1.1125
2.82764e-008,1.1320
2.83131e-008,1.1521
2.83498e-008,1.1631
2.83865e-008,1.1490
2.84231e-008,1.0865
2.84598e-008,0.9705
2.84965e-008,0.8174
2.85331e-008,0.6523
2.85698e-008,0.5055
2.86065e-008,0.3959
2.86432e-008,0.3254
2.86798e-008,0.2833
2.87165e-008,0.2476
2.87532e-008,0.2278
2.87899e-008,0.2229
2.88266e-008,0.2385
2.88632e-008,0.2899
2.88999e-008,0.3903
2.89366e-008,0.5304
2.89733e-008,0.6693
2.90099e-008,0.7881
2.90466e-008,0.8831
2.90833e-008,0.9754
2.91199e-008,1.0637
2.91566e-008,1.1000
2.91933e-008,1.1204
2.92300e-008,1.1404
2.92666e-008,1.1582
2.93033e-008,1.1614
2.93400e-008,1.1294
2.93767e-008,1.0432
2.94133e-008,0.9091
2.94500e-008,0.7472
2.94867e-008,0.5866
2.95234e-008,0.4541
2.95601e-008,0.3617
2.95967e-008,0.3046
2.96334e-008,0.2686
2.96701e-008,0.2364
2.97068e-008,0.2241
2.97434e-008,0.2262
2.97801e-008,0.2554
2.98168e-008,0.3260
2.98534e-008,0.4470
2.98901e-008,0.5910
2.99268e-008,0.7226
2.99635e-008,0.8312
3.00002e-008,0.9170
3.00368e-008,1.0224
3.00735e-008,1.0822
3.01102e-008,1.1094
3.01469e-008,1.1288
3.01835e-008,1.1490
