.HEADER
..NAMES
Time,V U1.AC7
.DATA
0.0e+000,1.1833
3.86e-011,1.1833
7.72e-011,1.1833
1.157e-010,1.1833
1.543e-010,1.1833
1.929e-010,1.1833
2.314e-010,1.1833
2.700e-010,1.1884
3.086e-010,1.1920
3.472e-010,1.1800
3.857e-010,1.1275
4.243e-010,1.0130
4.629e-010,0.8631
5.015e-010,0.7186
5.401e-010,0.5910
5.786e-010,0.4936
6.172e-010,0.4230
6.558e-010,0.3734
6.944e-010,0.3427
7.329e-010,0.3231
7.715e-010,0.3086
8.101e-010,0.3002
8.486e-010,0.2999
8.872e-010,0.3049
9.258e-010,0.3154
9.644e-010,0.3315
1.0029e-009,0.3483
1.0415e-009,0.3587
1.0801e-009,0.3618
1.1187e-009,0.3586
1.1572e-009,0.3503
1.1958e-009,0.3418
1.2344e-009,0.3450
1.2730e-009,0.3750
1.3115e-009,0.4518
1.3501e-009,0.5767
1.3887e-009,0.7311
1.4273e-009,0.8640
1.4658e-009,0.9534
1.5044e-009,1.0118
1.5430e-009,1.0536
1.5816e-009,1.0911
1.6202e-009,1.1265
1.6587e-009,1.1524
1.6973e-009,1.1673
1.7359e-009,1.1739
1.7745e-009,1.1727
1.8130e-009,1.1660
1.8516e-009,1.1584
1.8902e-009,1.1502
1.9288e-009,1.1414
1.9673e-009,1.1378
2.0059e-009,1.1421
2.0445e-009,1.1506
2.0830e-009,1.1596
2.1216e-009,1.1676
2.1602e-009,1.1731
2.1988e-009,1.1757
2.2374e-009,1.1770
2.2759e-009,1.1778
2.3145e-009,1.1783
2.3531e-009,1.1795
2.3916e-009,1.1812
2.4302e-009,1.1821
2.4688e-009,1.1823
2.5074e-009,1.1830
2.5459e-009,1.1838
2.5845e-009,1.1840
2.6231e-009,1.1840
2.6617e-009,1.1838
2.7003e-009,1.1834
2.7388e-009,1.1832
2.7774e-009,1.1832
2.8160e-009,1.1832
2.8545e-009,1.1833
2.8931e-009,1.1837
2.9317e-009,1.1837
2.9703e-009,1.1835
3.0089e-009,1.1834
3.0474e-009,1.1835
3.0860e-009,1.1889
3.1246e-009,1.1921
3.1631e-009,1.1788
3.2017e-009,1.1234
3.2403e-009,1.0060
3.2789e-009,0.8558
3.3175e-009,0.7118
3.3560e-009,0.5857
3.3946e-009,0.4897
3.4332e-009,0.4203
3.4717e-009,0.3716
3.5103e-009,0.3417
3.5489e-009,0.3226
3.5875e-009,0.3082
3.6260e-009,0.3002
3.6646e-009,0.3002
3.7032e-009,0.3055
3.7418e-009,0.3163
3.7803e-009,0.3326
3.8189e-009,0.3492
3.8575e-009,0.3592
3.8961e-009,0.3619
3.9346e-009,0.3585
3.9732e-009,0.3500
4.0118e-009,0.3395
4.0504e-009,0.3302
4.0890e-009,0.3234
4.1275e-009,0.3198
4.1661e-009,0.3189
4.2047e-009,0.3186
4.2433e-009,0.3179
4.2818e-009,0.3173
4.3204e-009,0.3166
4.3590e-009,0.3156
4.3975e-009,0.3143
4.4361e-009,0.3136
4.4747e-009,0.3133
4.5133e-009,0.3132
4.5519e-009,0.3135
4.5904e-009,0.3139
4.6290e-009,0.3143
4.6676e-009,0.3147
4.7062e-009,0.3149
4.7447e-009,0.3147
4.7833e-009,0.3144
4.8219e-009,0.3144
4.8604e-009,0.3144
4.8990e-009,0.3144
4.9376e-009,0.3143
4.9762e-009,0.3144
5.0147e-009,0.3145
5.0533e-009,0.3145
5.0919e-009,0.3145
5.1305e-009,0.3145
5.1691e-009,0.3145
5.2076e-009,0.3145
5.2462e-009,0.3145
5.2848e-009,0.3144
5.3234e-009,0.3144
5.3619e-009,0.3145
5.4005e-009,0.3155
5.4391e-009,0.3225
5.4776e-009,0.3463
5.5162e-009,0.4057
5.5548e-009,0.5130
5.5934e-009,0.6579
5.6320e-009,0.8084
5.6705e-009,0.9163
5.7091e-009,0.9867
5.7477e-009,1.0351
5.7863e-009,1.0746
5.8248e-009,1.1131
5.8634e-009,1.1441
5.9020e-009,1.1640
5.9405e-009,1.1736
5.9791e-009,1.1753
6.0177e-009,1.1700
6.0563e-009,1.1622
6.0948e-009,1.1539
6.1334e-009,1.1450
6.1720e-009,1.1387
6.2106e-009,1.1399
6.2492e-009,1.1471
6.2877e-009,1.1562
6.3263e-009,1.1647
6.3649e-009,1.1715
6.4035e-009,1.1752
6.4420e-009,1.1769
6.4806e-009,1.1779
6.5192e-009,1.1784
6.5577e-009,1.1792
6.5963e-009,1.1808
6.6349e-009,1.1823
6.6735e-009,1.1826
6.7121e-009,1.1831
6.7506e-009,1.1839
6.7892e-009,1.1843
6.8278e-009,1.1844
6.8664e-009,1.1843
6.9049e-009,1.1839
6.9435e-009,1.1836
6.9821e-009,1.1835
7.0206e-009,1.1835
7.0592e-009,1.1835
7.0978e-009,1.1838
7.1364e-009,1.1840
7.1749e-009,1.1839
7.2135e-009,1.1837
7.2521e-009,1.1838
7.2907e-009,1.1838
7.3293e-009,1.1838
7.3678e-009,1.1838
7.4064e-009,1.1838
