.HEADER
..NAMES
Time,V U1.AD11
.DATA
0.0e+000,0.3152
3.86e-011,0.3152
7.72e-011,0.3152
1.157e-010,0.3152
1.543e-010,0.3152
1.929e-010,0.3152
2.314e-010,0.3152
2.700e-010,0.3204
3.086e-010,0.3383
3.472e-010,0.3863
3.857e-010,0.4811
4.243e-010,0.6179
4.629e-010,0.7743
5.015e-010,0.8986
5.401e-010,0.9869
5.786e-010,1.0500
6.172e-010,1.0977
6.558e-010,1.1345
6.944e-010,1.1610
7.329e-010,1.1785
7.715e-010,1.1895
8.101e-010,1.1961
8.486e-010,1.1974
8.872e-010,1.1918
9.258e-010,1.1784
9.644e-010,1.1623
1.0029e-009,1.1533
1.0415e-009,1.1534
1.0801e-009,1.1587
1.1187e-009,1.1651
1.1572e-009,1.1708
1.1958e-009,1.1749
1.2344e-009,1.1776
1.2730e-009,1.1796
1.3115e-009,1.1814
1.3501e-009,1.1824
1.3887e-009,1.1821
1.4273e-009,1.1809
1.4658e-009,1.1811
1.5044e-009,1.1827
1.5430e-009,1.1844
1.5816e-009,1.1853
1.6202e-009,1.1854
1.6587e-009,1.1876
1.6973e-009,1.1923
1.7359e-009,1.1897
1.7745e-009,1.1607
1.8130e-009,1.0767
1.8516e-009,0.9392
1.8902e-009,0.7903
1.9288e-009,0.6492
1.9673e-009,0.5278
2.0059e-009,0.4330
2.0445e-009,0.3673
2.0830e-009,0.3285
2.1216e-009,0.3076
2.1602e-009,0.2953
2.1988e-009,0.2866
2.2374e-009,0.2802
2.2759e-009,0.2783
2.3145e-009,0.2867
2.3531e-009,0.3050
2.3916e-009,0.3241
2.4302e-009,0.3385
2.4688e-009,0.3469
2.5074e-009,0.3487
2.5459e-009,0.3447
2.5845e-009,0.3378
2.6231e-009,0.3360
2.6617e-009,0.3532
2.7003e-009,0.4067
2.7388e-009,0.5089
2.7774e-009,0.6515
2.8160e-009,0.8066
2.8545e-009,0.9239
2.8931e-009,1.0058
2.9317e-009,1.0637
2.9703e-009,1.1074
3.0089e-009,1.1405
3.0474e-009,1.1636
3.0860e-009,1.1794
3.1246e-009,1.1900
3.1631e-009,1.1961
3.2017e-009,1.1963
3.2403e-009,1.1891
