.HEADER
..NAMES
Time,V U1.AE3&AD3
.DATA
4.01952e-008,0.8100
4.02337e-008,0.6860
4.02723e-008,0.5637
4.03109e-008,0.4663
4.03494e-008,0.3905
4.03880e-008,0.3513
4.04266e-008,0.3422
4.04652e-008,0.3492
4.05037e-008,0.3983
4.05423e-008,0.4711
4.05809e-008,0.5698
4.06195e-008,0.6965
4.06581e-008,0.8254
4.06966e-008,0.9198
4.07352e-008,0.9988
4.07738e-008,1.0575
4.08123e-008,1.0961
4.08509e-008,1.1127
4.08895e-008,1.1075
4.09281e-008,1.1239
4.09667e-008,1.1081
4.10052e-008,1.0904
4.10438e-008,1.0525
4.10824e-008,0.9622
4.11209e-008,0.8455
4.11595e-008,0.7271
4.11981e-008,0.5995
4.12367e-008,0.4950
4.12752e-008,0.4113
4.13138e-008,0.3588
4.13524e-008,0.3474
4.13910e-008,0.3433
4.14296e-008,0.3793
4.14681e-008,0.4460
4.15067e-008,0.5355
4.15453e-008,0.6539
4.15838e-008,0.7890
4.16224e-008,0.8915
4.16610e-008,0.9754
4.16996e-008,1.0409
4.17382e-008,1.0860
4.17767e-008,1.1101
4.18153e-008,1.1100
4.18539e-008,1.1239
4.18924e-008,1.1147
4.19310e-008,1.0960
4.19696e-008,1.0696
4.20082e-008,0.9964
4.20468e-008,0.8817
4.20853e-008,0.7668
4.21239e-008,0.6380
4.21625e-008,0.5255
4.22011e-008,0.4356
4.22396e-008,0.3711
4.22782e-008,0.3474
4.23168e-008,0.3412
4.23553e-008,0.3630
4.23939e-008,0.4229
4.24325e-008,0.5042
4.24711e-008,0.6135
4.25097e-008,0.7477
4.25482e-008,0.8624
4.25868e-008,0.9503
4.26254e-008,1.0227
4.26639e-008,1.0739
4.27025e-008,1.1049
4.27411e-008,1.1127
4.27797e-008,1.1210
4.28183e-008,1.1205
4.28568e-008,1.1012
4.28954e-008,1.0815
4.29340e-008,1.0257
4.29726e-008,0.9192
4.30111e-008,0.8043
4.30497e-008,0.6787
4.30883e-008,0.5582
4.31268e-008,0.4618
4.31654e-008,0.3875
4.32040e-008,0.3507
4.32426e-008,0.3430
4.32812e-008,0.3509
4.33197e-008,0.4018
4.33583e-008,0.4756
4.33969e-008,0.5757
4.34354e-008,0.7038
4.34740e-008,0.8308
4.35126e-008,0.9239
4.35512e-008,1.0022
4.35898e-008,1.0598
4.36283e-008,1.0975
4.36669e-008,1.1131
4.37055e-008,1.1069
4.37440e-008,1.1231
4.37826e-008,1.1073
4.38212e-008,1.0890
4.38598e-008,1.0491
4.38983e-008,0.9563
4.39369e-008,0.8395
4.39755e-008,0.7210
4.40141e-008,0.5938
4.40527e-008,0.4903
4.40912e-008,0.4080
4.41298e-008,0.3571
4.41684e-008,0.3474
4.42069e-008,0.3436
4.42455e-008,0.3821
4.42841e-008,0.4499
4.43227e-008,0.5409
4.43613e-008,0.6605
4.43998e-008,0.7951
4.44384e-008,0.8963
4.44770e-008,0.9795
4.45155e-008,1.0438
4.45541e-008,1.0877
4.45927e-008,1.1105
4.46313e-008,1.1091
4.46699e-008,1.1230
4.47084e-008,1.1138
4.47470e-008,1.0950
4.47856e-008,1.0670
4.48242e-008,0.9910
4.48627e-008,0.8754
4.49013e-008,0.7608
4.49399e-008,0.6321
4.49784e-008,0.5204
4.50170e-008,0.4316
4.50556e-008,0.3688
4.50942e-008,0.3471
4.51328e-008,0.3405
4.51713e-008,0.3654
4.52099e-008,0.4263
4.52485e-008,0.5090
4.52870e-008,0.6199
4.53256e-008,0.7545
4.53642e-008,0.8673
4.54028e-008,0.9547
4.54414e-008,1.0259
4.54799e-008,1.0761
4.55185e-008,1.1058
4.55571e-008,1.1122
4.55957e-008,1.1199
4.56342e-008,1.1197
4.56728e-008,1.1003
4.57114e-008,1.0797
4.57499e-008,1.0212
4.57885e-008,0.9129
4.58271e-008,0.7984
4.58657e-008,0.6727
4.59043e-008,0.5528
4.59428e-008,0.4574
4.59814e-008,0.3845
4.60200e-008,0.3497
4.60585e-008,0.3411
4.60971e-008,0.3524
4.61357e-008,0.4049
4.61743e-008,0.4800
4.62129e-008,0.5815
4.62514e-008,0.7108
4.62900e-008,0.8362
4.63286e-008,0.9286
4.63671e-008,1.0058
4.64057e-008,1.0623
4.64443e-008,1.0988
4.64829e-008,1.1130
4.65214e-008,1.1121
4.65600e-008,1.1233
4.65986e-008,1.1060
4.66372e-008,1.0883
4.66758e-008,1.0459
4.67143e-008,0.9504
4.67529e-008,0.8341
4.67915e-008,0.7137
4.68300e-008,0.5877
4.68686e-008,0.4855
4.69072e-008,0.4043
4.69458e-008,0.3558
4.69844e-008,0.3479
4.70229e-008,0.3449
4.70615e-008,0.3852
4.71001e-008,0.4540
4.71386e-008,0.5463
4.71772e-008,0.6675
4.72158e-008,0.8014
4.72544e-008,0.9006
4.72930e-008,0.9832
4.73315e-008,1.0465
4.73701e-008,1.0895
4.74087e-008,1.1113
4.74473e-008,1.1085
4.74858e-008,1.1243
4.75244e-008,1.1126
4.75630e-008,1.0943
4.76015e-008,1.0647
4.76401e-008,0.9858
4.76787e-008,0.8698
4.77173e-008,0.7541
4.77559e-008,0.6252
4.77944e-008,0.5154
4.78330e-008,0.4275
4.78716e-008,0.3668
4.79101e-008,0.3472
4.79487e-008,0.3414
4.79873e-008,0.3679
4.80259e-008,0.4301
4.80645e-008,0.5140
4.81030e-008,0.6264
4.81416e-008,0.7615
4.81802e-008,0.8720
4.82188e-008,0.9586
4.82573e-008,1.0289
4.82959e-008,1.0781
4.83345e-008,1.1070
4.83730e-008,1.1121
4.84116e-008,1.1224
4.84502e-008,1.1188
4.84888e-008,1.0995
4.85274e-008,1.0782
4.85659e-008,1.0168
4.86045e-008,0.9070
4.86431e-008,0.7924
4.86816e-008,0.6654
4.87202e-008,0.5474
4.87588e-008,0.4530
4.87974e-008,0.3817
4.88360e-008,0.3492
4.88745e-008,0.3419
4.89131e-008,0.3543
4.89517e-008,0.4084
4.89902e-008,0.4846
4.90288e-008,0.5876
4.90674e-008,0.7181
4.91060e-008,0.8414
4.91445e-008,0.9326
4.91831e-008,1.0091
4.92217e-008,1.0646
4.92603e-008,1.1001
4.92989e-008,1.1132
4.93374e-008,1.1114
4.93760e-008,1.1226
4.94146e-008,1.1052
4.94531e-008,1.0868
4.94917e-008,1.0422
4.95303e-008,0.9444
4.95689e-008,0.8281
4.96075e-008,0.7076
4.96460e-008,0.5820
4.96846e-008,0.4809
4.97232e-008,0.4012
4.97617e-008,0.3544
4.98003e-008,0.3466
4.98389e-008,0.3454
4.98775e-008,0.3882
4.99160e-008,0.4580
4.99546e-008,0.5518
4.99932e-008,0.6743
5.00318e-008,0.8072
5.00704e-008,0.9054
5.01089e-008,0.9871
5.01475e-008,1.0493
5.01861e-008,1.0911
5.02246e-008,1.1116
5.02632e-008,1.1075
5.03018e-008,1.1233
5.03404e-008,1.1117
5.03790e-008,1.0932
5.04175e-008,1.0618
5.04561e-008,0.9802
5.04947e-008,0.8636
5.05332e-008,0.7482
5.05718e-008,0.6194
5.06104e-008,0.5104
5.06490e-008,0.4235
5.06876e-008,0.3647
5.07261e-008,0.3470
5.07647e-008,0.3411
5.08033e-008,0.3705
5.08419e-008,0.4336
5.08804e-008,0.5190
5.09190e-008,0.6328
5.09576e-008,0.7682
5.09961e-008,0.8769
5.10347e-008,0.9629
5.10733e-008,1.0320
5.11119e-008,1.0801
5.11505e-008,1.1077
5.11890e-008,1.1115
5.12276e-008,1.1213
5.12662e-008,1.1180
5.13047e-008,1.0986
5.13433e-008,1.0761
5.13819e-008,1.0121
5.14205e-008,0.9007
5.14591e-008,0.7865
5.14976e-008,0.6594
5.15362e-008,0.5421
5.15748e-008,0.4486
5.16133e-008,0.3789
5.16519e-008,0.3484
5.16905e-008,0.3404
5.17291e-008,0.3561
5.17676e-008,0.4116
5.18062e-008,0.4891
5.18448e-008,0.5936
5.18834e-008,0.7252
5.19220e-008,0.8466
5.19605e-008,0.9372
5.19991e-008,1.0125
5.20377e-008,1.0670
5.20762e-008,1.1013
5.21148e-008,1.1130
5.21534e-008,1.1157
5.21920e-008,1.1225
5.22306e-008,1.1041
5.22691e-008,1.0859
5.23077e-008,1.0386
5.23463e-008,0.9384
5.23848e-008,0.8227
5.24234e-008,0.7004
5.24620e-008,0.5761
5.25006e-008,0.4762
5.25391e-008,0.3975
5.25777e-008,0.3534
5.26163e-008,0.3472
5.26549e-008,0.3469
5.26935e-008,0.3914
5.27320e-008,0.4622
5.27706e-008,0.5574
5.28092e-008,0.6814
5.28477e-008,0.8133
5.28863e-008,0.9096
5.29249e-008,0.9907
5.29635e-008,1.0518
5.30021e-008,1.0928
5.30406e-008,1.1123
5.30792e-008,1.1069
5.31178e-008,1.1243
5.31563e-008,1.1105
5.31949e-008,1.0925
5.32335e-008,1.0592
5.32721e-008,0.9749
5.33107e-008,0.8581
5.33492e-008,0.7412
5.33878e-008,0.6127
5.34264e-008,0.5056
5.34650e-008,0.4196
5.35035e-008,0.3628
5.35421e-008,0.3472
5.35807e-008,0.3421
5.36192e-008,0.3732
5.36578e-008,0.4376
5.36964e-008,0.5241
5.37350e-008,0.6394
5.37736e-008,0.7750
5.38121e-008,0.8815
5.38507e-008,0.9668
5.38893e-008,1.0348
5.39278e-008,1.0820
5.39664e-008,1.1086
5.40050e-008,1.1113
5.40436e-008,1.1234
5.40822e-008,1.1169
5.41207e-008,1.0979
5.41593e-008,1.0744
5.41979e-008,1.0074
5.42365e-008,0.8948
5.42750e-008,0.7803
5.43136e-008,0.6522
5.43522e-008,0.5368
5.43907e-008,0.4445
5.44293e-008,0.3764
5.44679e-008,0.3481
5.45065e-008,0.3412
5.45451e-008,0.3583
5.45836e-008,0.4153
5.46222e-008,0.4939
5.46608e-008,0.5998
5.46993e-008,0.7324
5.47379e-008,0.8516
5.47765e-008,0.9412
5.48151e-008,1.0157
5.48537e-008,1.0691
5.48922e-008,1.1025
5.49308e-008,1.1131
5.49694e-008,1.1148
5.50079e-008,1.1218
5.50465e-008,1.1032
5.50851e-008,1.0842
5.51237e-008,1.0345
5.51622e-008,0.9324
5.52008e-008,0.8167
5.52394e-008,0.6943
5.52780e-008,0.5705
5.53166e-008,0.4718
5.53551e-008,0.3945
5.53937e-008,0.3522
5.54323e-008,0.3443
5.54708e-008,0.3478
5.55094e-008,0.3944
5.55480e-008,0.4664
5.55866e-008,0.5631
5.56252e-008,0.6883
5.56637e-008,0.8189
5.57023e-008,0.9143
5.57409e-008,0.9944
5.57794e-008,1.0545
5.58180e-008,1.0943
5.58566e-008,1.1124
5.58952e-008,1.1059
5.59338e-008,1.1234
5.59723e-008,1.1096
5.60109e-008,1.0914
5.60495e-008,1.0560
5.60881e-008,0.9691
5.61266e-008,0.8520
5.61652e-008,0.7352
5.62038e-008,0.6069
5.62423e-008,0.5007
5.62809e-008,0.4158
5.63195e-008,0.3609
5.63581e-008,0.3471
5.63967e-008,0.3420
5.64352e-008,0.3759
5.64738e-008,0.4412
5.65124e-008,0.5293
5.65509e-008,0.6459
5.65895e-008,0.7814
5.66281e-008,0.8863
5.66667e-008,0.9710
5.67053e-008,1.0378
5.67438e-008,1.0839
5.67824e-008,1.1092
5.68210e-008,1.1105
5.68596e-008,1.1224
5.68981e-008,1.1161
5.69367e-008,1.0969
5.69753e-008,1.0721
5.70138e-008,1.0023
5.70524e-008,0.8885
5.70910e-008,0.7744
5.71296e-008,0.6462
5.71682e-008,0.5316
5.72067e-008,0.4404
5.72453e-008,0.3738
5.72839e-008,0.3476
5.73224e-008,0.3402
5.73610e-008,0.3603
5.73996e-008,0.4186
5.74382e-008,0.4985
5.74768e-008,0.6060
5.75153e-008,0.7394
5.75539e-008,0.8567
5.75925e-008,0.9457
5.76310e-008,1.0190
5.76696e-008,1.0715
5.77082e-008,1.1036
5.77468e-008,1.1127
5.77853e-008,1.1183
5.78239e-008,1.1213
5.78625e-008,1.1022
5.79011e-008,1.0831
5.79397e-008,1.0305
5.79782e-008,0.9263
5.80168e-008,0.8111
5.80554e-008,0.6871
5.80939e-008,0.5648
5.81325e-008,0.4672
5.81711e-008,0.3910
5.82097e-008,0.3515
5.82483e-008,0.3450
5.82868e-008,0.3494
5.83254e-008,0.3978
5.83640e-008,0.4707
5.84025e-008,0.5689
5.84411e-008,0.6954
5.84797e-008,0.8247
5.85183e-008,0.9184
5.85569e-008,0.9980
5.85954e-008,1.0569
5.86340e-008,1.0959
5.86726e-008,1.1130
5.87112e-008,1.1079
5.87497e-008,1.1241
5.87883e-008,1.1084
5.88269e-008,1.0906
5.88654e-008,1.0532
5.89040e-008,0.9635
5.89426e-008,0.8466
5.89812e-008,0.7281
5.90198e-008,0.6006
5.90583e-008,0.4959
5.90969e-008,0.4121
5.91355e-008,0.3592
5.91740e-008,0.3474
5.92126e-008,0.3431
5.92512e-008,0.3788
5.92898e-008,0.4453
5.93284e-008,0.5346
5.93669e-008,0.6527
5.94055e-008,0.7879
5.94441e-008,0.8907
5.94827e-008,0.9748
5.95212e-008,1.0405
5.95598e-008,1.0857
5.95984e-008,1.1100
5.96370e-008,1.1101
5.96755e-008,1.1241
5.97141e-008,1.1148
5.97527e-008,1.0962
5.97912e-008,1.0701
5.98298e-008,0.9974
5.98684e-008,0.8828
5.99070e-008,0.7679
5.99455e-008,0.6391
5.99841e-008,0.5265
6.00227e-008,0.4363
6.00613e-008,0.3716
6.00999e-008,0.3475
6.01384e-008,0.3410
6.01770e-008,0.3627
6.02156e-008,0.4223
6.02542e-008,0.5033
6.02927e-008,0.6124
6.03313e-008,0.7465
6.03699e-008,0.8615
6.04085e-008,0.9497
6.04470e-008,1.0222
6.04856e-008,1.0736
6.05242e-008,1.1048
6.05627e-008,1.1127
6.06013e-008,1.1211
6.06399e-008,1.1206
6.06785e-008,1.1014
6.07170e-008,1.0819
6.07556e-008,1.0265
6.07942e-008,0.9203
6.08328e-008,0.8054
6.08714e-008,0.6798
6.09099e-008,0.5592
6.09485e-008,0.4627
6.09871e-008,0.3881
6.10257e-008,0.3509
6.10642e-008,0.3429
6.11028e-008,0.3506
6.11414e-008,0.4013
6.11800e-008,0.4749
6.12185e-008,0.5747
6.12571e-008,0.7026
6.12957e-008,0.8299
6.13342e-008,0.9232
6.13728e-008,1.0016
6.14114e-008,1.0594
6.14500e-008,1.0973
6.14885e-008,1.1131
6.15271e-008,1.1070
6.15657e-008,1.1232
6.16043e-008,1.1074
6.16429e-008,1.0893
6.16814e-008,1.0498
6.17200e-008,0.9574
6.17586e-008,0.8406
6.17972e-008,0.7221
6.18357e-008,0.5948
6.18743e-008,0.4911
