.HEADER
..NAMES
Time,V U1.AA25&AA24
.DATA
3.95008e-008,0.7984
3.95394e-008,0.7207
3.95780e-008,0.5480
3.96165e-008,0.2923
3.96551e-008,-0.0029
3.96937e-008,-0.2930
3.97322e-008,-0.5113
3.97708e-008,-0.6469
3.98094e-008,-0.7232
3.98480e-008,-0.7553
3.98866e-008,-0.7763
3.99251e-008,-0.7627
3.99637e-008,-0.7284
4.00023e-008,-0.6436
4.00408e-008,-0.4811
4.00794e-008,-0.2703
4.01180e-008,-0.0365
4.01566e-008,0.2036
4.01952e-008,0.3911
4.02337e-008,0.5225
4.02723e-008,0.6329
4.03109e-008,0.7035
4.03494e-008,0.7679
4.03880e-008,0.8082
4.04266e-008,0.8075
4.04652e-008,0.7538
4.05037e-008,0.6132
4.05423e-008,0.3796
4.05809e-008,0.0926
4.06195e-008,-0.2052
4.06581e-008,-0.4530
4.06966e-008,-0.6116
4.07352e-008,-0.7046
4.07738e-008,-0.7487
4.08123e-008,-0.7709
4.08509e-008,-0.7721
4.08895e-008,-0.7352
4.09281e-008,-0.6790
4.09667e-008,-0.5406
4.10052e-008,-0.3403
4.10438e-008,-0.1125
4.10824e-008,0.1303
4.11209e-008,0.3406
4.11595e-008,0.4830
4.11981e-008,0.6015
4.12367e-008,0.6863
4.12752e-008,0.7377
4.13138e-008,0.7999
4.13524e-008,0.8074
4.13910e-008,0.7777
4.14296e-008,0.6696
4.14681e-008,0.4611
4.15067e-008,0.1864
4.15453e-008,-0.1125
4.15838e-008,-0.3848
4.16224e-008,-0.5695
4.16610e-008,-0.6806
4.16996e-008,-0.7393
4.17382e-008,-0.7600
4.17767e-008,-0.7768
4.18153e-008,-0.7472
4.18539e-008,-0.7080
4.18924e-008,-0.5933
4.19310e-008,-0.4069
4.19696e-008,-0.1870
4.20082e-008,0.0535
4.20468e-008,0.2817
4.20853e-008,0.4415
4.21239e-008,0.5670
4.21625e-008,0.6645
4.22011e-008,0.7186
4.22396e-008,0.7870
4.22782e-008,0.8108
4.23168e-008,0.7951
4.23553e-008,0.7143
4.23939e-008,0.5365
4.24325e-008,0.2771
4.24711e-008,-0.0179
4.25097e-008,-0.3060
4.25482e-008,-0.5204
4.25868e-008,-0.6522
4.26254e-008,-0.7256
4.26639e-008,-0.7561
4.27025e-008,-0.7774
4.27411e-008,-0.7611
4.27797e-008,-0.7286
4.28183e-008,-0.6378
4.28568e-008,-0.4704
4.28954e-008,-0.2593
4.29340e-008,-0.0242
4.29726e-008,0.2150
4.30111e-008,0.3979
4.30497e-008,0.5293
4.30883e-008,0.6382
4.31268e-008,0.7056
4.31654e-008,0.7693
4.32040e-008,0.8088
4.32426e-008,0.8052
4.32812e-008,0.7485
4.33197e-008,0.6035
4.33583e-008,0.3650
4.33969e-008,0.0773
4.34354e-008,-0.2192
4.34740e-008,-0.4632
4.35126e-008,-0.6181
4.35512e-008,-0.7078
4.35898e-008,-0.7500
4.36283e-008,-0.7708
4.36669e-008,-0.7704
4.37055e-008,-0.7323
4.37440e-008,-0.6733
4.37826e-008,-0.5319
4.38212e-008,-0.3289
4.38598e-008,-0.1003
4.38983e-008,0.1423
4.39369e-008,0.3492
4.39755e-008,0.4892
4.40141e-008,0.6065
4.40527e-008,0.6894
4.40912e-008,0.7458
4.41298e-008,0.8021
4.41684e-008,0.8065
4.42069e-008,0.7749
4.42455e-008,0.6613
4.42841e-008,0.4486
4.43227e-008,0.1715
4.43613e-008,-0.1284
4.43998e-008,-0.3966
4.44384e-008,-0.5765
4.44770e-008,-0.6850
4.45155e-008,-0.7413
4.45541e-008,-0.7605
4.45927e-008,-0.7760
4.46313e-008,-0.7441
4.46699e-008,-0.7023
4.47084e-008,-0.5856
4.47470e-008,-0.3966
4.47856e-008,-0.1746
4.48242e-008,0.0660
4.48627e-008,0.2918
4.49013e-008,0.4487
4.49399e-008,0.5721
4.49784e-008,0.6681
4.50170e-008,0.7210
4.50556e-008,0.7904
4.50942e-008,0.8106
4.51328e-008,0.7938
4.51713e-008,0.7079
4.52099e-008,0.5251
4.52485e-008,0.2632
4.52870e-008,-0.0340
4.53256e-008,-0.3199
4.53642e-008,-0.5283
4.54028e-008,-0.6573
4.54414e-008,-0.7283
4.54799e-008,-0.7569
4.55185e-008,-0.7772
4.55571e-008,-0.7590
4.55957e-008,-0.7237
4.56342e-008,-0.6307
4.56728e-008,-0.4610
4.57114e-008,-0.2472
4.57499e-008,-0.0117
4.57885e-008,0.2261
4.58271e-008,0.4058
4.58657e-008,0.5350
4.59043e-008,0.6422
4.59428e-008,0.7085
4.59814e-008,0.7743
4.60200e-008,0.8097
4.60585e-008,0.8055
4.60971e-008,0.7440
4.61357e-008,0.5931
4.61743e-008,0.3517
4.62129e-008,0.0618
4.62514e-008,-0.2343
4.62900e-008,-0.4728
4.63286e-008,-0.6240
4.63671e-008,-0.7112
4.64057e-008,-0.7512
4.64443e-008,-0.7733
4.64829e-008,-0.7695
4.65214e-008,-0.7351
4.65600e-008,-0.6683
4.65986e-008,-0.5220
4.66372e-008,-0.3179
4.66758e-008,-0.0882
4.67143e-008,0.1544
4.67529e-008,0.3577
4.67915e-008,0.4960
4.68300e-008,0.6120
4.68686e-008,0.6922
4.69072e-008,0.7476
4.69458e-008,0.8029
4.69844e-008,0.8052
4.70229e-008,0.7704
4.70615e-008,0.6527
4.71001e-008,0.4351
4.71386e-008,0.1564
4.71772e-008,-0.1428
4.72158e-008,-0.4082
4.72544e-008,-0.5839
4.72930e-008,-0.6887
4.73315e-008,-0.7427
4.73701e-008,-0.7646
4.74087e-008,-0.7758
4.74473e-008,-0.7416
4.74858e-008,-0.6996
4.75244e-008,-0.5770
4.75630e-008,-0.3858
4.76015e-008,-0.1631
4.76401e-008,0.0785
4.76787e-008,0.3016
4.77173e-008,0.4551
4.77559e-008,0.5786
4.77944e-008,0.6720
4.78330e-008,0.7225
4.78716e-008,0.7916
4.79101e-008,0.8102
4.79487e-008,0.7902
4.79873e-008,0.7009
4.80259e-008,0.5130
4.80645e-008,0.2479
4.81030e-008,-0.0487
4.81416e-008,-0.3326
4.81802e-008,-0.5371
4.82188e-008,-0.6622
4.82573e-008,-0.7305
4.82959e-008,-0.7577
4.83345e-008,-0.7779
4.83730e-008,-0.7571
4.84116e-008,-0.7231
4.84502e-008,-0.6243
4.84888e-008,-0.4501
4.85274e-008,-0.2360
4.85659e-008,0.0009
4.86045e-008,0.2373
4.86431e-008,0.4124
4.86816e-008,0.5418
4.87202e-008,0.6472
4.87588e-008,0.7102
4.87974e-008,0.7756
4.88360e-008,0.8101
4.88745e-008,0.8029
4.89131e-008,0.7385
4.89517e-008,0.5828
4.89902e-008,0.3368
4.90288e-008,0.0466
4.90674e-008,-0.2481
4.91060e-008,-0.4828
4.91445e-008,-0.6299
4.91831e-008,-0.7141
4.92217e-008,-0.7524
4.92603e-008,-0.7730
4.92989e-008,-0.7676
4.93374e-008,-0.7316
4.93760e-008,-0.6623
4.94146e-008,-0.5130
4.94531e-008,-0.3064
4.94917e-008,-0.0759
4.95303e-008,0.1661
4.95689e-008,0.3660
4.96075e-008,0.5020
4.96460e-008,0.6169
4.96846e-008,0.6951
4.97232e-008,0.7544
4.97617e-008,0.8047
4.98003e-008,0.8073
4.98389e-008,0.7672
4.98775e-008,0.6437
4.99160e-008,0.4223
4.99546e-008,0.1412
4.99932e-008,-0.1584
5.00318e-008,-0.4194
5.00704e-008,-0.5905
5.01089e-008,-0.6929
5.01475e-008,-0.7444
5.01861e-008,-0.7648
5.02246e-008,-0.7747
5.02632e-008,-0.7384
5.03018e-008,-0.6937
5.03404e-008,-0.5691
5.03790e-008,-0.3751
5.04175e-008,-0.1505
5.04561e-008,0.0908
5.04947e-008,0.3113
5.05332e-008,0.4619
5.05718e-008,0.5836
5.06104e-008,0.6755
5.06490e-008,0.7248
5.06876e-008,0.7946
5.07261e-008,0.8098
5.07647e-008,0.7884
5.08033e-008,0.6939
5.08419e-008,0.5012
5.08804e-008,0.2338
5.09190e-008,-0.0648
5.09576e-008,-0.3460
5.09961e-008,-0.5447
5.10347e-008,-0.6670
5.10733e-008,-0.7330
5.11119e-008,-0.7583
5.11505e-008,-0.7774
5.11890e-008,-0.7548
5.12276e-008,-0.7178
5.12662e-008,-0.6170
5.13047e-008,-0.4405
5.13433e-008,-0.2238
5.13819e-008,0.0134
5.14205e-008,0.2482
5.14591e-008,0.4200
5.14976e-008,0.5472
5.15362e-008,0.6510
5.15748e-008,0.7129
5.16133e-008,0.7802
5.16519e-008,0.8106
5.16905e-008,0.8026
5.17291e-008,0.7334
5.17676e-008,0.5720
5.18062e-008,0.3233
5.18448e-008,0.0309
5.18834e-008,-0.2629
5.19220e-008,-0.4918
5.19605e-008,-0.6353
5.19991e-008,-0.7173
5.20377e-008,-0.7534
5.20762e-008,-0.7751
5.21148e-008,-0.7665
5.21534e-008,-0.7328
5.21920e-008,-0.6570
5.22306e-008,-0.5028
5.22691e-008,-0.2954
5.23077e-008,-0.0636
5.23463e-008,0.1781
5.23848e-008,0.3740
5.24234e-008,0.5087
5.24620e-008,0.6222
5.25006e-008,0.6977
5.25391e-008,0.7561
5.25777e-008,0.8053
5.26163e-008,0.8055
5.26549e-008,0.7624
5.26935e-008,0.6345
5.27320e-008,0.4086
5.27706e-008,0.1261
5.28092e-008,-0.1726
5.28477e-008,-0.4307
5.28863e-008,-0.5974
5.29249e-008,-0.6964
5.29635e-008,-0.7458
5.30021e-008,-0.7680
5.30406e-008,-0.7744
5.30792e-008,-0.7357
5.31178e-008,-0.6904
5.31563e-008,-0.5599
5.31949e-008,-0.3643
5.32335e-008,-0.1390
5.32721e-008,0.1032
5.33107e-008,0.3206
5.33492e-008,0.4684
5.33878e-008,0.5900
5.34264e-008,0.6791
5.34650e-008,0.7262
5.35035e-008,0.7959
5.35421e-008,0.8092
5.35807e-008,0.7846
5.36192e-008,0.6865
5.36578e-008,0.4886
5.36964e-008,0.2184
5.37350e-008,-0.0794
5.37736e-008,-0.3582
5.38121e-008,-0.5531
5.38507e-008,-0.6714
5.38893e-008,-0.7350
5.39278e-008,-0.7589
5.39664e-008,-0.7777
5.40050e-008,-0.7527
5.40436e-008,-0.7165
5.40822e-008,-0.6100
5.41207e-008,-0.4297
5.41593e-008,-0.2126
5.41979e-008,0.0260
5.42365e-008,0.2590
5.42750e-008,0.4264
5.43136e-008,0.5540
5.43522e-008,0.6557
5.43907e-008,0.7143
5.44293e-008,0.7815
5.44679e-008,0.8108
5.45065e-008,0.7997
5.45451e-008,0.7274
5.45836e-008,0.5610
5.46222e-008,0.3083
5.46608e-008,0.0157
5.46993e-008,-0.2763
5.47379e-008,-0.5014
5.47765e-008,-0.6409
5.48151e-008,-0.7199
5.48537e-008,-0.7544
5.48922e-008,-0.7747
5.49308e-008,-0.7645
5.49694e-008,-0.7291
5.50079e-008,-0.6506
5.50465e-008,-0.4933
5.50851e-008,-0.2837
5.51237e-008,-0.0513
5.51622e-008,0.1896
5.52008e-008,0.3820
5.52394e-008,0.5147
5.52780e-008,0.6269
5.53166e-008,0.7004
5.53551e-008,0.7621
5.53937e-008,0.8067
5.54323e-008,0.8069
5.54708e-008,0.7588
5.55094e-008,0.6250
5.55480e-008,0.3954
5.55866e-008,0.1107
5.56252e-008,-0.1879
5.56637e-008,-0.4411
5.57023e-008,-0.6038
5.57409e-008,-0.7004
5.57794e-008,-0.7473
5.58180e-008,-0.7681
5.58566e-008,-0.7732
5.58952e-008,-0.7323
5.59338e-008,-0.6843
5.59723e-008,-0.5517
5.60109e-008,-0.3534
5.60495e-008,-0.1266
5.60881e-008,0.1155
5.61266e-008,0.3300
5.61652e-008,0.4750
5.62038e-008,0.5947
5.62423e-008,0.6825
5.62809e-008,0.7353
5.63195e-008,0.7985
5.63581e-008,0.8085
5.63967e-008,0.7823
5.64352e-008,0.6788
5.64738e-008,0.4764
5.65124e-008,0.2041
5.65509e-008,-0.0954
5.65895e-008,-0.3709
5.66281e-008,-0.5604
5.66667e-008,-0.6760
5.67053e-008,-0.7373
5.67438e-008,-0.7595
5.67824e-008,-0.7771
5.68210e-008,-0.7500
5.68596e-008,-0.7110
5.68981e-008,-0.6025
5.69367e-008,-0.4197
5.69753e-008,-0.2004
5.70138e-008,0.0386
5.70524e-008,0.2695
5.70910e-008,0.4338
5.71296e-008,0.5593
5.71682e-008,0.6595
5.72067e-008,0.7168
5.72453e-008,0.7854
5.72839e-008,0.8109
5.73224e-008,0.7989
5.73610e-008,0.7218
5.73996e-008,0.5499
5.74382e-008,0.2948
5.74768e-008,-0.0003
5.75153e-008,-0.2906
5.75539e-008,-0.5099
5.75925e-008,-0.6461
5.76310e-008,-0.7228
5.76696e-008,-0.7552
5.77082e-008,-0.7764
5.77468e-008,-0.7631
5.77853e-008,-0.7293
5.78239e-008,-0.6449
5.78625e-008,-0.4829
5.79011e-008,-0.2725
5.79397e-008,-0.0388
5.79782e-008,0.2014
5.80168e-008,0.3896
5.80554e-008,0.5214
5.80939e-008,0.6320
5.81325e-008,0.7029
5.81711e-008,0.7637
5.82097e-008,0.8072
5.82483e-008,0.8048
5.82868e-008,0.7537
5.83254e-008,0.6154
5.83640e-008,0.3814
5.84025e-008,0.0956
5.84411e-008,-0.2020
5.84797e-008,-0.4517
5.85183e-008,-0.6105
5.85569e-008,-0.7036
5.85954e-008,-0.7485
5.86340e-008,-0.7710
5.86726e-008,-0.7724
5.87112e-008,-0.7360
5.87497e-008,-0.6804
5.87883e-008,-0.5421
5.88269e-008,-0.3425
5.88654e-008,-0.1151
5.89040e-008,0.1279
5.89426e-008,0.3388
5.89812e-008,0.4816
5.90198e-008,0.6007
5.90583e-008,0.6856
5.90969e-008,0.7371
5.91355e-008,0.7997
5.91740e-008,0.8076
5.92126e-008,0.7782
5.92512e-008,0.6710
5.92898e-008,0.4632
5.93284e-008,0.1888
5.93669e-008,-0.1099
5.94055e-008,-0.3827
5.94441e-008,-0.5684
5.94827e-008,-0.6801
5.95212e-008,-0.7391
5.95598e-008,-0.7600
5.95984e-008,-0.7770
5.96370e-008,-0.7477
5.96755e-008,-0.7090
5.97141e-008,-0.5947
5.97527e-008,-0.4088
5.97912e-008,-0.1892
5.98298e-008,0.0512
5.98684e-008,0.2798
5.99070e-008,0.4402
5.99455e-008,0.5659
5.99841e-008,0.6638
6.00227e-008,0.7181
6.00613e-008,0.7867
6.00999e-008,0.8108
6.01384e-008,0.7956
6.01770e-008,0.7154
6.02156e-008,0.5384
6.02542e-008,0.2796
6.02927e-008,-0.0154
6.03313e-008,-0.3037
6.03699e-008,-0.5189
6.04085e-008,-0.6515
6.04470e-008,-0.7253
6.04856e-008,-0.7561
6.05242e-008,-0.7776
6.05627e-008,-0.7615
6.06013e-008,-0.7294
6.06399e-008,-0.6391
6.06785e-008,-0.4722
6.07170e-008,-0.2615
6.07556e-008,-0.0264
6.07942e-008,0.2129
6.08328e-008,0.3965
6.08714e-008,0.5282
6.09099e-008,0.6374
6.09485e-008,0.7051
6.09871e-008,0.7690
6.10257e-008,0.8087
6.10642e-008,0.8055
6.11028e-008,0.7494
6.11414e-008,0.6052
6.11800e-008,0.3674
6.12185e-008,0.0799
6.12571e-008,-0.2168
6.12957e-008,-0.4615
6.13342e-008,-0.6171
6.13728e-008,-0.7073
6.14114e-008,-0.7499
6.14500e-008,-0.7709
6.14885e-008,-0.7707
6.15271e-008,-0.7329
6.15657e-008,-0.6744
6.16043e-008,-0.5335
6.16429e-008,-0.3311
6.16814e-008,-0.1026
6.17200e-008,0.1401
6.17586e-008,0.3476
6.17972e-008,0.4880
6.18357e-008,0.6055
6.18743e-008,0.6888
