.HEADER
..NAMES
Time,V U1.AA21
1.18811e-008,0.3631
1.19197e-008,0.3559
1.19583e-008,0.3452
1.19968e-008,0.3351
1.20354e-008,0.3270
1.20740e-008,0.3216
1.21126e-008,0.3197
1.21511e-008,0.3194
1.21897e-008,0.3187
1.22283e-008,0.3180
1.22668e-008,0.3173
1.23054e-008,0.3162
1.23440e-008,0.3147
1.23826e-008,0.3136
1.24212e-008,0.3130
1.24597e-008,0.3130
1.24983e-008,0.3134
1.25369e-008,0.3139
1.25755e-008,0.3143
1.26140e-008,0.3147
1.26526e-008,0.3150
1.26912e-008,0.3148
1.27297e-008,0.3145
1.27683e-008,0.3144
1.28069e-008,0.3144
1.28455e-008,0.3144
1.28841e-008,0.3144
1.29226e-008,0.3144
1.29612e-008,0.3145
1.29998e-008,0.3145
1.30383e-008,0.3146
1.30769e-008,0.3145
1.31155e-008,0.3145
1.31541e-008,0.3145
1.31926e-008,0.3145
1.32312e-008,0.3144
1.32698e-008,0.3144
1.33084e-008,0.3145
1.33470e-008,0.3145
1.33855e-008,0.3168
1.34241e-008,0.3273
1.34627e-008,0.3598
1.35012e-008,0.4337
1.35398e-008,0.5534
1.35784e-008,0.7045
1.36170e-008,0.8417
1.36555e-008,0.9352
1.36941e-008,0.9967
1.37327e-008,1.0423
1.37713e-008,1.0838
1.38099e-008,1.1229
1.38484e-008,1.1519
1.38870e-008,1.1688
1.39256e-008,1.1759
1.39641e-008,1.1743
1.40027e-008,1.1663
1.40413e-008,1.1568
1.40799e-008,1.1472
1.41185e-008,1.1387
1.41570e-008,1.1364
1.41956e-008,1.1420
1.42342e-008,1.1515
1.42728e-008,1.1610
1.43113e-008,1.1715
1.43499e-008,1.1828
1.43885e-008,1.1861
1.44270e-008,1.1675
1.44656e-008,1.0997
1.45042e-008,0.9713
1.45428e-008,0.8236
1.45814e-008,0.6862
1.46199e-008,0.5691
1.46585e-008,0.4805
1.46971e-008,0.4152
1.47357e-008,0.3690
1.47742e-008,0.3367
1.48128e-008,0.3065
1.48514e-008,0.3096
1.48899e-008,0.3519
1.49285e-008,0.4492
1.49671e-008,0.5997
1.50057e-008,0.7724
1.50443e-008,0.9168
1.50828e-008,1.0193
1.51214e-008,1.0818
1.51600e-008,1.1199
1.51985e-008,1.1521
1.52371e-008,1.1733
1.52757e-008,1.2208
1.53143e-008,1.2337
1.53528e-008,1.2210
1.53914e-008,1.1626
1.54300e-008,1.0320
1.54686e-008,0.8647
1.55071e-008,0.7008
1.55457e-008,0.5560
1.55843e-008,0.4555
1.56229e-008,0.3942
1.56615e-008,0.3510
1.57000e-008,0.3270
1.57386e-008,0.2988
1.57772e-008,0.2941
1.58158e-008,0.3191
1.58543e-008,0.3983
1.58929e-008,0.5352
1.59315e-008,0.7088
1.59701e-008,0.8702
1.60086e-008,0.9919
1.60472e-008,1.0675
1.60858e-008,1.1116
1.61243e-008,1.1456
1.61629e-008,1.1689
1.62015e-008,1.1805
1.62401e-008,1.1872
1.62786e-008,1.1892
1.63172e-008,1.1821
1.63558e-008,1.1719
1.63944e-008,1.1612
1.64329e-008,1.1488
1.64715e-008,1.1381
1.65101e-008,1.1359
1.65487e-008,1.1404
1.65873e-008,1.1488
1.66258e-008,1.1595
1.66644e-008,1.1725
1.67030e-008,1.1836
1.67416e-008,1.1848
1.67801e-008,1.1595
1.68187e-008,1.0777
1.68573e-008,0.9404
1.68959e-008,0.7941
1.69344e-008,0.6591
1.69730e-008,0.5474
1.70116e-008,0.4648
1.70501e-008,0.4035
1.70887e-008,0.3617
1.71273e-008,0.3359
1.71659e-008,0.3172
1.72044e-008,0.3029
1.72430e-008,0.2980
1.72816e-008,0.3015
1.73202e-008,0.3107
1.73588e-008,0.3264
1.73973e-008,0.3456
1.74359e-008,0.3594
1.74745e-008,0.3644
1.75131e-008,0.3624
1.75516e-008,0.3547
1.75902e-008,0.3440
1.76288e-008,0.3397
1.76674e-008,0.3538
1.77059e-008,0.4037
1.77445e-008,0.5043
1.77831e-008,0.6455
1.78216e-008,0.7959
1.78602e-008,0.9053
1.78988e-008,0.9773
1.79374e-008,1.0265
1.79759e-008,1.0665
1.80145e-008,1.1065
1.80531e-008,1.1395
1.80917e-008,1.2028
1.81302e-008,1.2197
1.81688e-008,1.2076
1.82074e-008,1.1468
1.82460e-008,1.0125
1.82846e-008,0.8473
1.83231e-008,0.6880
1.83617e-008,0.5486
1.84003e-008,0.4533
1.84389e-008,0.3955
1.84774e-008,0.3529
1.85160e-008,0.3280
1.85546e-008,0.3132
1.85932e-008,0.2976
1.86317e-008,0.2865
1.86703e-008,0.2895
1.87089e-008,0.2993
1.87474e-008,0.3142
1.87860e-008,0.3362
1.88246e-008,0.3560
1.88632e-008,0.3647
1.89017e-008,0.3659
1.89403e-008,0.3613
1.89789e-008,0.3498
1.90175e-008,0.3395
1.90560e-008,0.3433
1.90946e-008,0.3733
1.91332e-008,0.4492
1.91718e-008,0.5741
1.92104e-008,0.7278
1.92489e-008,0.8591
1.92875e-008,0.9476
1.93261e-008,1.0057
1.93647e-008,1.0476
1.94032e-008,1.0873
1.94418e-008,1.1252
1.94804e-008,1.1524
1.95190e-008,1.1681
1.95575e-008,1.1755
1.95961e-008,1.1734
1.96347e-008,1.1650
1.96732e-008,1.1559
1.97118e-008,1.1465
1.97504e-008,1.1377
1.97890e-008,1.1362
1.98275e-008,1.1428
1.98661e-008,1.1524
1.99047e-008,1.1618
1.99433e-008,1.1696
1.99819e-008,1.1739
2.00204e-008,1.1759
2.00590e-008,1.1774
2.00976e-008,1.1783
2.01362e-008,1.1789
2.01747e-008,1.1805
2.02133e-008,1.1822
2.02519e-008,1.1829
2.02905e-008,1.1834
2.03290e-008,1.1844
2.03676e-008,1.1849
2.04062e-008,1.1849
2.04447e-008,1.1848
2.04833e-008,1.1843
2.05219e-008,1.1839
2.05605e-008,1.1839
2.05990e-008,1.1841
2.06376e-008,1.1840
2.06762e-008,1.1842
2.07148e-008,1.1845
2.07533e-008,1.1843
2.07919e-008,1.1841
2.08305e-008,1.1842
2.08691e-008,1.1843
2.09077e-008,1.1843
2.09462e-008,1.1843
2.09848e-008,1.1842
2.10234e-008,1.1842
2.10620e-008,1.1842
2.11005e-008,1.1843
2.11391e-008,1.1842
2.11777e-008,1.1842
2.12163e-008,1.1843
2.12548e-008,1.1842
2.12934e-008,1.1841
2.13320e-008,1.1841
2.13705e-008,1.1885
2.14091e-008,1.1928
2.14477e-008,1.1837
2.14863e-008,1.1379
2.15248e-008,1.0308
2.15634e-008,0.8837
2.16020e-008,0.7399
2.16406e-008,0.6114
2.16791e-008,0.5112
2.17177e-008,0.4371
2.17563e-008,0.3831
2.17949e-008,0.3489
2.18335e-008,0.3127
2.18720e-008,0.3045
2.19106e-008,0.3304
2.19492e-008,0.4065
2.19878e-008,0.5385
2.20263e-008,0.7088
2.20649e-008,0.8665
2.21035e-008,0.9847
2.21420e-008,1.0614
2.21806e-008,1.1065
2.22192e-008,1.1406
2.22578e-008,1.1667
2.22963e-008,1.1808
2.23349e-008,1.1870
2.23735e-008,1.1890
2.24121e-008,1.1829
2.24506e-008,1.1720
2.24892e-008,1.1606
2.25278e-008,1.1486
2.25664e-008,1.1378
2.26050e-008,1.1353
2.26435e-008,1.1405
2.26821e-008,1.1489
2.27207e-008,1.1589
2.27593e-008,1.1680
2.27978e-008,1.1731
2.28364e-008,1.1757
2.28750e-008,1.1778
2.29136e-008,1.1787
2.29521e-008,1.1790
2.29907e-008,1.1804
2.30293e-008,1.1817
2.30678e-008,1.1823
2.31064e-008,1.1831
2.31450e-008,1.1842
2.31836e-008,1.1846
2.32221e-008,1.1846
2.32607e-008,1.1846
2.32993e-008,1.1841
2.33379e-008,1.1836
2.33764e-008,1.1836
2.34150e-008,1.1837
2.34536e-008,1.1836
2.34922e-008,1.1839
2.35308e-008,1.1841
2.35693e-008,1.1840
2.36079e-008,1.1839
2.36465e-008,1.1840
2.36851e-008,1.1841
2.37236e-008,1.1895
2.37622e-008,1.1925
2.38008e-008,1.1780
2.38394e-008,1.1203
2.38779e-008,1.0014
2.39165e-008,0.8525
2.39551e-008,0.7108
2.39936e-008,0.5877
2.40322e-008,0.4937
2.40708e-008,0.4239
2.41094e-008,0.3740
2.41479e-008,0.3434
2.41865e-008,0.3084
2.42251e-008,0.3066
2.42637e-008,0.3417
2.43023e-008,0.4293
2.43408e-008,0.5718
2.43794e-008,0.7446
2.44180e-008,0.8947
2.44566e-008,1.0039
2.44951e-008,1.0727
2.45337e-008,1.1137
2.45723e-008,1.1467
2.46109e-008,1.1704
2.46494e-008,1.2149
2.46880e-008,1.2321
2.47266e-008,1.2247
2.47651e-008,1.1762
2.48037e-008,1.0570
2.48423e-008,0.8910
2.48809e-008,0.7261
2.49194e-008,0.5762
2.49580e-008,0.4677
2.49966e-008,0.4023
2.50352e-008,0.3565
2.50737e-008,0.3292
2.51123e-008,0.3018
2.51509e-008,0.2931
2.51895e-008,0.3115
2.52281e-008,0.3807
2.52666e-008,0.5087
2.53052e-008,0.6791
2.53438e-008,0.8455
2.53824e-008,0.9746
2.54209e-008,1.0573
2.54595e-008,1.1050
2.54981e-008,1.1397
2.55367e-008,1.1654
2.55752e-008,1.1786
2.56138e-008,1.1859
2.56524e-008,1.1889
2.56909e-008,1.1834
2.57295e-008,1.1732
2.57681e-008,1.1628
2.58067e-008,1.1506
2.58452e-008,1.1390
2.58838e-008,1.1353
2.59224e-008,1.1391
2.59610e-008,1.1469
2.59995e-008,1.1573
2.60381e-008,1.1669
2.60767e-008,1.1724
2.61153e-008,1.1756
2.61539e-008,1.1780
2.61924e-008,1.1787
2.62310e-008,1.1789
2.62696e-008,1.1803
2.63082e-008,1.1815
2.63467e-008,1.1822
2.63853e-008,1.1830
2.64239e-008,1.1840
2.64625e-008,1.1844
2.65010e-008,1.1847
2.65396e-008,1.1848
2.65782e-008,1.1842
2.66167e-008,1.1836
2.66553e-008,1.1837
2.66939e-008,1.1837
2.67325e-008,1.1836
2.67710e-008,1.1839
2.68096e-008,1.1841
2.68482e-008,1.1840
2.68868e-008,1.1839
2.69254e-008,1.1840
2.69639e-008,1.1839
2.70025e-008,1.1889
2.70411e-008,1.1927
2.70797e-008,1.1810
2.71182e-008,1.1294
2.71568e-008,1.0165
2.71954e-008,0.8682
2.72340e-008,0.7254
2.72725e-008,0.5994
2.73111e-008,0.5025
2.73497e-008,0.4303
2.73882e-008,0.3785
2.74268e-008,0.3461
2.74654e-008,0.3246
2.75040e-008,0.3084
2.75425e-008,0.2994
2.75811e-008,0.2993
2.76197e-008,0.3053
2.76583e-008,0.3179
2.76968e-008,0.3360
2.77354e-008,0.3530
2.77740e-008,0.3625
2.78126e-008,0.3639
2.78512e-008,0.3588
2.78897e-008,0.3489
2.79283e-008,0.3383
2.79669e-008,0.3294
2.80055e-008,0.3229
2.80440e-008,0.3197
2.80826e-008,0.3192
2.81212e-008,0.3187
2.81598e-008,0.3178
2.81983e-008,0.3173
2.82369e-008,0.3163
2.82755e-008,0.3149
2.83140e-008,0.3136
2.83526e-008,0.3128
2.83912e-008,0.3146
2.84298e-008,0.3244
2.84683e-008,0.3555
2.85069e-008,0.4268
2.85455e-008,0.5443
2.85841e-008,0.6949
2.86226e-008,0.8348
2.86612e-008,0.9302
2.86998e-008,0.9928
2.87384e-008,1.0390
2.87770e-008,1.0805
2.88155e-008,1.1202
2.88541e-008,1.1702
2.88927e-008,1.2124
2.89313e-008,1.2193
2.89698e-008,1.1930
2.90084e-008,1.1062
2.90470e-008,0.9524
2.90855e-008,0.7876
2.91241e-008,0.6330
2.91627e-008,0.5082
2.92013e-008,0.4289
2.92398e-008,0.3782
2.92784e-008,0.3418
2.93170e-008,0.3218
2.93556e-008,0.3077
2.93941e-008,0.2922
2.94327e-008,0.2859
2.94713e-008,0.2921
2.95099e-008,0.3038
2.95485e-008,0.3213
2.95870e-008,0.3441
2.96256e-008,0.3603
2.96642e-008,0.3658
2.97028e-008,0.3648
2.97413e-008,0.3576
2.97799e-008,0.3449
2.98185e-008,0.3384
2.98570e-008,0.3502
2.98956e-008,0.3947
2.99342e-008,0.4892
2.99728e-008,0.6278
3.00113e-008,0.7808
3.00499e-008,0.8954
3.00885e-008,0.9712
3.01271e-008,1.0219
3.01657e-008,1.0614
3.02042e-008,1.1016
3.02428e-008,1.1363
3.02814e-008,1.1989
3.03199e-008,1.2189
3.03585e-008,1.2109
3.03971e-008,1.1573
3.04357e-008,1.0300
3.04743e-008,0.8657
3.05128e-008,0.7054
3.05514e-008,0.5621
3.05900e-008,0.4615
3.06285e-008,0.4011
3.06671e-008,0.3566
3.07057e-008,0.3299
3.07443e-008,0.3011
3.07829e-008,0.2936
3.08214e-008,0.3152
3.08600e-008,0.3909
3.08986e-008,0.5252
3.09372e-008,0.6981
3.09757e-008,0.8621
3.10143e-008,0.9868
3.10529e-008,1.0642
3.10914e-008,1.1087
3.11300e-008,1.1430
3.11686e-008,1.1671
3.12072e-008,1.2061
3.12458e-008,1.2305
3.12843e-008,1.2292
3.13229e-008,1.1912
3.13615e-008,1.0891
3.14000e-008,0.9291
3.14386e-008,0.7625
3.14772e-008,0.6067
3.15158e-008,0.4878
3.15544e-008,0.4131
3.15929e-008,0.3639
3.16315e-008,0.3334
3.16701e-008,0.3177
3.17087e-008,0.3042
3.17472e-008,0.2905
3.17858e-008,0.2877
3.18244e-008,0.2945
3.18629e-008,0.3067
3.19015e-008,0.3256
3.19401e-008,0.3477
3.19787e-008,0.3616
3.20173e-008,0.3664
3.20558e-008,0.3645
3.20944e-008,0.3556
3.21330e-008,0.3434
3.21715e-008,0.3396
3.22101e-008,0.3561
3.22487e-008,0.4101
3.22873e-008,0.5153
3.23259e-008,0.6600
3.23644e-008,0.8085
3.24030e-008,0.9139
3.24416e-008,0.9834
3.24801e-008,1.0306
3.25187e-008,1.0699
3.25573e-008,1.1101
3.25959e-008,1.1420
3.26344e-008,1.1624
3.26730e-008,1.1732
3.27116e-008,1.1753
3.27502e-008,1.1687
3.27888e-008,1.1597
3.28273e-008,1.1505
3.28659e-008,1.1408
3.29045e-008,1.1355
3.29430e-008,1.1391
3.29816e-008,1.1480
3.30202e-008,1.1577
3.30588e-008,1.1664
3.30974e-008,1.1795
3.31359e-008,1.1863
3.31745e-008,1.1770
3.32131e-008,1.1287
3.32516e-008,1.0174
3.32902e-008,0.8700
3.33288e-008,0.7291
3.33674e-008,0.6035
3.34060e-008,0.5057
3.34445e-008,0.4338
3.34831e-008,0.3815
3.35217e-008,0.3481
3.35603e-008,0.3263
3.35988e-008,0.3093
3.36374e-008,0.2991
3.36760e-008,0.2987
3.37145e-008,0.3050
3.37531e-008,0.3172
3.37917e-008,0.3354
3.38303e-008,0.3531
3.38689e-008,0.3628
3.39074e-008,0.3641
3.39460e-008,0.3592
3.39846e-008,0.3496
3.40231e-008,0.3405
3.40617e-008,0.3429
3.41003e-008,0.3710
3.41389e-008,0.4443
3.41775e-008,0.5661
3.42160e-008,0.7182
3.42546e-008,0.8520
3.42932e-008,0.9425
3.43318e-008,1.0019
3.43703e-008,1.0452
3.44089e-008,1.0850
3.44475e-008,1.1230
3.44860e-008,1.1510
3.45246e-008,1.1676
3.45632e-008,1.1750
3.46018e-008,1.1734
3.46404e-008,1.1654
3.46789e-008,1.1562
3.47175e-008,1.1467
3.47561e-008,1.1379
3.47946e-008,1.1359
3.48332e-008,1.1421
3.48718e-008,1.1517
3.49104e-008,1.1611
3.49490e-008,1.1722
3.49875e-008,1.1830
3.50261e-008,1.1856
3.50647e-008,1.1656
3.51032e-008,1.0949
3.51418e-008,0.9644
3.51804e-008,0.8170
3.52190e-008,0.6802
3.52575e-008,0.5641
3.52961e-008,0.4768
3.53347e-008,0.4123
3.53733e-008,0.3671
3.54119e-008,0.3392
3.54504e-008,0.3195
3.54890e-008,0.3045
3.55276e-008,0.2979
3.55661e-008,0.3003
3.56047e-008,0.3087
3.56433e-008,0.3234
3.56819e-008,0.3425
3.57205e-008,0.3577
3.57590e-008,0.3641
3.57976e-008,0.3630
3.58362e-008,0.3561
3.58747e-008,0.3455
3.59133e-008,0.3354
3.59519e-008,0.3273
3.59905e-008,0.3217
3.60290e-008,0.3195
3.60676e-008,0.3194
3.61062e-008,0.3187
3.61448e-008,0.3179
3.61834e-008,0.3172
3.62219e-008,0.3162
3.62605e-008,0.3147
3.62991e-008,0.3134
3.63376e-008,0.3129
3.63762e-008,0.3166
3.64148e-008,0.3313
3.64534e-008,0.3727
3.64920e-008,0.4592
3.65305e-008,0.5890
3.65691e-008,0.7434
3.66077e-008,0.8693
3.66462e-008,0.9528
3.66848e-008,1.0087
3.67234e-008,1.0524
3.67620e-008,1.0939
3.68006e-008,1.1311
3.68391e-008,1.1568
3.68777e-008,1.1709
3.69163e-008,1.1761
3.69549e-008,1.1724
3.69934e-008,1.1636
3.70320e-008,1.1540
3.70706e-008,1.1445
3.71091e-008,1.1369
3.71477e-008,1.1367
3.71863e-008,1.1438
3.72249e-008,1.1537
3.72635e-008,1.1629
3.73020e-008,1.1746
3.73406e-008,1.1845
3.73792e-008,1.1839
3.74177e-008,1.1560
3.74563e-008,1.0716
3.74949e-008,0.9333
3.75335e-008,0.7875
3.75721e-008,0.6538
3.76106e-008,0.5438
3.76492e-008,0.4617
3.76878e-008,0.4012
3.77263e-008,0.3603
3.77649e-008,0.3347
3.78035e-008,0.3160
3.78421e-008,0.3023
3.78806e-008,0.2979
3.79192e-008,0.3017
3.79578e-008,0.3113
3.79964e-008,0.3273
3.80350e-008,0.3464
3.80735e-008,0.3598
3.81121e-008,0.3645
3.81507e-008,0.3620
3.81892e-008,0.3541
3.82278e-008,0.3433
3.82664e-008,0.3336
3.83050e-008,0.3259
3.83436e-008,0.3210
3.83821e-008,0.3195
3.84207e-008,0.3194
3.84593e-008,0.3186
3.84978e-008,0.3178
3.85364e-008,0.3170
3.85750e-008,0.3159
3.86136e-008,0.3144
3.86521e-008,0.3133
3.86907e-008,0.3129
3.87293e-008,0.3129
3.87679e-008,0.3134
3.88065e-008,0.3140
3.88450e-008,0.3143
3.88836e-008,0.3146
3.89222e-008,0.3149
3.89607e-008,0.3147
3.89993e-008,0.3143
3.90379e-008,0.3142
3.90765e-008,0.3143
3.91151e-008,0.3143
3.91536e-008,0.3143
3.91922e-008,0.3143
3.92308e-008,0.3144
3.92693e-008,0.3144
3.93079e-008,0.3144
3.93465e-008,0.3143
3.93851e-008,0.3143
3.94237e-008,0.3144
3.94622e-008,0.3143
3.95008e-008,0.3143
3.95394e-008,0.3143
3.95780e-008,0.3144
3.96165e-008,0.3144
3.96551e-008,0.3175
3.96937e-008,0.3301
3.97322e-008,0.3671
3.97708e-008,0.4481
3.98094e-008,0.5736
3.98480e-008,0.7266
3.98866e-008,0.8574
3.99251e-008,0.9454
3.99637e-008,1.0038
4.00023e-008,1.0482
4.00408e-008,1.0898
4.00794e-008,1.1278
4.01180e-008,1.1548
4.01566e-008,1.1701
4.01952e-008,1.1760
4.02337e-008,1.1732
4.02723e-008,1.1648
4.03109e-008,1.1553
4.03494e-008,1.1457
4.03880e-008,1.1377
4.04266e-008,1.1366
4.04652e-008,1.1431
4.05037e-008,1.1528
4.05423e-008,1.1621
4.05809e-008,1.1695
4.06195e-008,1.1738
4.06581e-008,1.1759
4.06966e-008,1.1774
4.07352e-008,1.1783
4.07738e-008,1.1791
4.08123e-008,1.1806
4.08509e-008,1.1822
4.08895e-008,1.1830
4.09281e-008,1.1835
4.09667e-008,1.1844
4.10052e-008,1.1850
4.10438e-008,1.1865
4.10824e-008,1.1912
4.11209e-008,1.1921
4.11595e-008,1.1730
4.11981e-008,1.1065
4.12367e-008,0.9798
4.12752e-008,0.8308
4.13138e-008,0.6911
4.13524e-008,0.5726
4.13910e-008,0.4824
