.HEADER
..NAMES
Time,V U1.AC9
.DATA
0.0e+000,0.3159
3.86e-011,0.3159
7.72e-011,0.3159
1.157e-010,0.3159
1.543e-010,0.3159
1.929e-010,0.3159
2.314e-010,0.3159
2.700e-010,0.3211
3.086e-010,0.3388
3.472e-010,0.3864
3.857e-010,0.4800
4.243e-010,0.6144
4.629e-010,0.7675
5.015e-010,0.8892
5.401e-010,0.9770
5.786e-010,1.0415
6.172e-010,1.0922
6.558e-010,1.1316
6.944e-010,1.1593
7.329e-010,1.1762
7.715e-010,1.1846
8.101e-010,1.1856
8.486e-010,1.1789
8.872e-010,1.1661
9.258e-010,1.1508
9.644e-010,1.1416
1.0029e-009,1.1427
1.0415e-009,1.1501
1.0801e-009,1.1583
1.1187e-009,1.1650
1.1572e-009,1.1699
1.1958e-009,1.1790
1.2344e-009,1.1870
1.2730e-009,1.1833
1.3115e-009,1.1478
1.3501e-009,1.0536
1.3887e-009,0.9125
1.4273e-009,0.7695
1.4658e-009,0.6364
1.5044e-009,0.5219
1.5430e-009,0.4305
1.5816e-009,0.3659
1.6202e-009,0.3278
1.6587e-009,0.3065
1.6973e-009,0.2937
1.7359e-009,0.2871
1.7745e-009,0.2870
1.8130e-009,0.2968
1.8516e-009,0.3167
1.8902e-009,0.3372
1.9288e-009,0.3510
1.9673e-009,0.3569
2.0059e-009,0.3561
2.0445e-009,0.3504
2.0830e-009,0.3421
2.1216e-009,0.3335
2.1602e-009,0.3268
2.1988e-009,0.3227
2.2374e-009,0.3206
2.2759e-009,0.3204
2.3145e-009,0.3211
2.3531e-009,0.3204
2.3916e-009,0.3184
2.4302e-009,0.3161
2.4688e-009,0.3148
2.5074e-009,0.3143
2.5459e-009,0.3143
2.5845e-009,0.3155
2.6231e-009,0.3225
2.6617e-009,0.3453
2.7003e-009,0.4020
2.7388e-009,0.5054
2.7774e-009,0.6465
2.8160e-009,0.7965
2.8545e-009,0.9093
2.8931e-009,0.9911
2.9317e-009,1.0527
2.9703e-009,1.1012
3.0089e-009,1.1385
3.0474e-009,1.1635
3.0860e-009,1.1784
3.1246e-009,1.1853
3.1631e-009,1.1845
3.2017e-009,1.1764
3.2403e-009,1.1626
3.2789e-009,1.1478
3.3175e-009,1.1407
3.3560e-009,1.1438
3.3946e-009,1.1517
3.4332e-009,1.1596
3.4717e-009,1.1659
3.5103e-009,1.1705
3.5489e-009,1.1807
3.5875e-009,1.1875
3.6260e-009,1.1793
3.6646e-009,1.1331
3.7032e-009,1.0262
3.7418e-009,0.8814
3.7803e-009,0.7402
3.8189e-009,0.6103
3.8575e-009,0.5005
3.8961e-009,0.4143
3.9346e-009,0.3559
3.9732e-009,0.3221
4.0118e-009,0.3029
4.0504e-009,0.2916
4.0890e-009,0.2863
4.1275e-009,0.2879
4.1661e-009,0.3002
4.2047e-009,0.3211
4.2433e-009,0.3406
4.2818e-009,0.3527
4.3204e-009,0.3571
4.3590e-009,0.3551
4.3975e-009,0.3486
4.4361e-009,0.3400
4.4747e-009,0.3318
4.5133e-009,0.3256
4.5519e-009,0.3220
4.5904e-009,0.3203
4.6290e-009,0.3204
4.6676e-009,0.3209
4.7062e-009,0.3199
4.7447e-009,0.3178
4.7833e-009,0.3156
4.8219e-009,0.3145
4.8604e-009,0.3141
4.8990e-009,0.3142
4.9376e-009,0.3163
4.9762e-009,0.3253
5.0147e-009,0.3535
5.0533e-009,0.4198
5.0919e-009,0.5321
5.1305e-009,0.6791
5.1691e-009,0.8230
5.2076e-009,0.9285
5.2462e-009,1.0052
5.2848e-009,1.0636
5.3234e-009,1.1097
5.3619e-009,1.1444
5.4005e-009,1.1815
5.4391e-009,1.2221
5.4776e-009,1.2288
5.5162e-009,1.2056
5.5548e-009,1.1277
5.5934e-009,0.9813
5.6320e-009,0.8094
5.6705e-009,0.6536
5.7091e-009,0.5282
5.7477e-009,0.4345
5.7863e-009,0.3676
5.8248e-009,0.3271
5.8634e-009,0.3041
5.9020e-009,0.2865
5.9405e-009,0.2778
5.9791e-009,0.2780
6.0177e-009,0.2852
6.0563e-009,0.3025
6.0948e-009,0.3266
6.1334e-009,0.3471
6.1720e-009,0.3585
6.2106e-009,0.3603
6.2492e-009,0.3548
6.2877e-009,0.3459
6.3263e-009,0.3361
6.3649e-009,0.3311
6.4035e-009,0.3436
6.4420e-009,0.3878
6.4806e-009,0.4789
6.5192e-009,0.6125
6.5577e-009,0.7670
6.5963e-009,0.8893
6.6349e-009,0.9753
6.6735e-009,1.0379
6.7121e-009,1.0875
6.7506e-009,1.1273
6.7892e-009,1.1562
6.8278e-009,1.1744
6.8664e-009,1.1842
6.9049e-009,1.1858
6.9435e-009,1.1793
6.9821e-009,1.1666
7.0206e-009,1.1510
7.0592e-009,1.1410
7.0978e-009,1.1417
7.1364e-009,1.1492
7.1749e-009,1.1578
7.2135e-009,1.1647
7.2521e-009,1.1697
7.2907e-009,1.1731
7.3293e-009,1.1758
7.3678e-009,1.1775
7.4064e-009,1.1785
7.4450e-009,1.1789
7.4835e-009,1.1791
7.5221e-009,1.1804
7.5607e-009,1.1829
7.5993e-009,1.1845
7.6379e-009,1.1846
7.6764e-009,1.1841
7.7150e-009,1.1835
7.7536e-009,1.1855
7.7922e-009,1.1908
7.8307e-009,1.1894
7.8693e-009,1.1627
7.9079e-009,1.0825
7.9464e-009,0.9488
7.9850e-009,0.8034
8.0236e-009,0.6653
8.0622e-009,0.5437
8.1008e-009,0.4460
8.1393e-009,0.3759
8.1779e-009,0.3336
8.2165e-009,0.3016
8.2550e-009,0.2843
8.2936e-009,0.2986
8.3322e-009,0.3518
8.3708e-009,0.4602
8.4093e-009,0.6252
8.4479e-009,0.8073
8.4865e-009,0.9474
8.5251e-009,1.0435
8.5637e-009,1.1062
8.6022e-009,1.1469
8.6408e-009,1.1717
8.6794e-009,1.1928
8.7179e-009,1.2333
8.7565e-009,1.2391
8.7951e-009,1.2175
8.8337e-009,1.1480
8.8722e-009,1.0100
8.9108e-009,0.8358
8.9494e-009,0.6710
8.9880e-009,0.5362
9.0266e-009,0.4374
9.0651e-009,0.3689
9.1037e-009,0.3275
9.1423e-009,0.3055
9.1808e-009,0.2748
9.2194e-009,0.2787
9.2580e-009,0.3190
9.2966e-009,0.4098
9.3352e-009,0.5584
9.3737e-009,0.7455
9.4123e-009,0.9059
9.4509e-009,1.0204
9.4895e-009,1.0938
9.5280e-009,1.1389
9.5666e-009,1.1662
9.6052e-009,1.1813
9.6437e-009,1.2247
9.6823e-009,1.2391
9.7209e-009,1.2284
9.7595e-009,1.1782
9.7981e-009,1.0612
9.8366e-009,0.8920
9.8752e-009,0.7218
9.9138e-009,0.5750
9.9524e-009,0.4645
9.9909e-009,0.3867
1.00295e-008,0.3373
1.00681e-008,0.3112
1.01066e-008,0.2798
1.01452e-008,0.2741
1.01838e-008,0.3017
1.02224e-008,0.3752
1.02610e-008,0.5054
1.02995e-008,0.6858
1.03381e-008,0.8598
1.03767e-008,0.9888
1.04152e-008,1.0742
1.04538e-008,1.1271
1.04924e-008,1.1594
1.05310e-008,1.1775
1.05695e-008,1.1884
1.06081e-008,1.1948
1.06467e-008,1.1954
1.06853e-008,1.1896
1.07239e-008,1.1785
1.07624e-008,1.1623
1.08010e-008,1.1464
1.08396e-008,1.1395
1.08781e-008,1.1424
1.09167e-008,1.1503
1.09553e-008,1.1589
1.09939e-008,1.1662
1.10324e-008,1.1718
1.10710e-008,1.1756
1.11096e-008,1.1776
1.11482e-008,1.1785
1.11868e-008,1.1791
1.12253e-008,1.1789
1.12639e-008,1.1793
1.13025e-008,1.1813
1.13410e-008,1.1836
1.13796e-008,1.1845
1.14182e-008,1.1844
1.14568e-008,1.1839
1.14953e-008,1.1834
1.15339e-008,1.1831
1.15725e-008,1.1830
1.16111e-008,1.1831
1.16497e-008,1.1831
1.16882e-008,1.1831
1.17268e-008,1.1832
1.17654e-008,1.1835
1.18039e-008,1.1835
1.18425e-008,1.1833
1.18811e-008,1.1832
1.19197e-008,1.1831
1.19583e-008,1.1831
1.19968e-008,1.1832
1.20354e-008,1.1833
1.20740e-008,1.1833
1.21126e-008,1.1833
1.21511e-008,1.1832
1.21897e-008,1.1832
1.22283e-008,1.1833
1.22668e-008,1.1833
1.23054e-008,1.1832
1.23440e-008,1.1832
1.23826e-008,1.1832
1.24212e-008,1.1832
1.24597e-008,1.1876
1.24983e-008,1.1918
1.25369e-008,1.1825
1.25755e-008,1.1366
1.26140e-008,1.0309
1.26526e-008,0.8867
1.26912e-008,0.7438
1.27297e-008,0.6108
1.27683e-008,0.4991
1.28069e-008,0.4129
1.28455e-008,0.3551
1.28841e-008,0.3218
1.29226e-008,0.3031
1.29612e-008,0.2918
1.29998e-008,0.2862
1.30383e-008,0.2875
1.30769e-008,0.2996
1.31155e-008,0.3203
1.31541e-008,0.3396
1.31926e-008,0.3518
1.32312e-008,0.3566
1.32698e-008,0.3550
1.33084e-008,0.3485
1.33470e-008,0.3398
1.33855e-008,0.3327
1.34241e-008,0.3368
1.34627e-008,0.3658
1.35012e-008,0.4381
1.35398e-008,0.5576
1.35784e-008,0.7093
1.36170e-008,0.8474
1.36555e-008,0.9453
1.36941e-008,1.0157
1.37327e-008,1.0700
1.37713e-008,1.1136
1.38099e-008,1.1463
1.38484e-008,1.1921
1.38870e-008,1.2246
1.39256e-008,1.2273
1.39641e-008,1.1977
1.40027e-008,1.1089
1.40413e-008,0.9545
1.40799e-008,0.7831
1.41185e-008,0.6309
1.41570e-008,0.5108
1.41956e-008,0.4221
1.42342e-008,0.3593
1.42728e-008,0.3229
1.43113e-008,0.3006
1.43499e-008,0.2839
1.43885e-008,0.2770
1.44270e-008,0.2782
1.44656e-008,0.2868
1.45042e-008,0.3057
1.45428e-008,0.3298
1.45814e-008,0.3492
1.46199e-008,0.3591
1.46585e-008,0.3596
1.46971e-008,0.3532
1.47357e-008,0.3440
1.47742e-008,0.3339
1.48128e-008,0.3312
1.48514e-008,0.3475
1.48899e-008,0.3982
1.49285e-008,0.4964
1.49671e-008,0.6353
1.50057e-008,0.7881
1.50443e-008,0.9040
1.50828e-008,0.9855
1.51214e-008,1.0457
1.51600e-008,1.0939
1.51985e-008,1.1322
1.52371e-008,1.1591
1.52757e-008,1.1761
1.53143e-008,1.1847
1.53528e-008,1.1850
1.53914e-008,1.1774
1.54300e-008,1.1640
1.54686e-008,1.1487
1.55071e-008,1.1401
1.55457e-008,1.1423
1.55843e-008,1.1503
1.56229e-008,1.1587
1.56615e-008,1.1653
1.57000e-008,1.1700
1.57386e-008,1.1733
1.57772e-008,1.1758
1.58158e-008,1.1775
1.58543e-008,1.1783
1.58929e-008,1.1787
1.59315e-008,1.1789
1.59701e-008,1.1805
1.60086e-008,1.1830
1.60472e-008,1.1844
1.60858e-008,1.1843
1.61243e-008,1.1838
1.61629e-008,1.1832
1.62015e-008,1.1830
1.62401e-008,1.1831
1.62786e-008,1.1832
1.63172e-008,1.1832
1.63558e-008,1.1831
1.63944e-008,1.1831
1.64329e-008,1.1834
1.64715e-008,1.1835
1.65101e-008,1.1834
1.65487e-008,1.1831
1.65873e-008,1.1831
1.66258e-008,1.1831
1.66644e-008,1.1855
1.67030e-008,1.1908
1.67416e-008,1.1893
1.67801e-008,1.1627
1.68187e-008,1.0827
1.68573e-008,0.9493
1.68959e-008,0.8037
1.69344e-008,0.6652
1.69730e-008,0.5435
1.70116e-008,0.4460
1.70501e-008,0.3760
1.70887e-008,0.3337
1.71273e-008,0.3100
1.71659e-008,0.2960
1.72044e-008,0.2879
1.72430e-008,0.2859
1.72816e-008,0.2930
1.73202e-008,0.3112
1.73588e-008,0.3323
1.73973e-008,0.3476
1.74359e-008,0.3554
1.74745e-008,0.3564
1.75131e-008,0.3517
1.75516e-008,0.3436
1.75902e-008,0.3349
1.76288e-008,0.3329
1.76674e-008,0.3495
1.77059e-008,0.4013
1.77445e-008,0.5020
1.77831e-008,0.6428
1.78216e-008,0.7946
1.78602e-008,0.9081
1.78988e-008,0.9884
1.79374e-008,1.0486
1.79759e-008,1.0965
1.80145e-008,1.1340
1.80531e-008,1.1602
1.80917e-008,1.1766
1.81302e-008,1.1845
1.81688e-008,1.1844
1.82074e-008,1.1768
1.82460e-008,1.1632
1.82846e-008,1.1479
1.83231e-008,1.1398
1.83617e-008,1.1425
1.84003e-008,1.1506
1.84389e-008,1.1589
1.84774e-008,1.1654
1.85160e-008,1.1700
1.85546e-008,1.1733
1.85932e-008,1.1758
1.86317e-008,1.1774
1.86703e-008,1.1783
1.87089e-008,1.1785
1.87474e-008,1.1788
1.87860e-008,1.1804
1.88246e-008,1.1830
1.88632e-008,1.1843
1.89017e-008,1.1842
1.89403e-008,1.1836
1.89789e-008,1.1831
1.90175e-008,1.1861
1.90560e-008,1.1912
1.90946e-008,1.1864
1.91332e-008,1.1511
1.91718e-008,1.0581
1.92104e-008,0.9179
1.92489e-008,0.7739
1.92875e-008,0.6381
1.93261e-008,0.5211
1.93647e-008,0.4290
1.94032e-008,0.3647
1.94418e-008,0.3271
1.94804e-008,0.3064
1.95190e-008,0.2939
1.95575e-008,0.2870
1.95961e-008,0.2865
1.96347e-008,0.2961
1.96732e-008,0.3157
1.97118e-008,0.3361
1.97504e-008,0.3499
1.97890e-008,0.3561
1.98275e-008,0.3558
1.98661e-008,0.3502
1.99047e-008,0.3418
1.99433e-008,0.3331
1.99819e-008,0.3263
2.00204e-008,0.3221
2.00590e-008,0.3200
2.00976e-008,0.3198
2.01362e-008,0.3205
2.01747e-008,0.3199
2.02133e-008,0.3179
2.02519e-008,0.3156
2.02905e-008,0.3143
2.03290e-008,0.3138
2.03676e-008,0.3137
2.04062e-008,0.3141
2.04447e-008,0.3147
2.04833e-008,0.3151
2.05219e-008,0.3153
2.05605e-008,0.3155
2.05990e-008,0.3156
2.06376e-008,0.3153
2.06762e-008,0.3149
2.07148e-008,0.3149
2.07533e-008,0.3151
2.07919e-008,0.3152
2.08305e-008,0.3153
2.08691e-008,0.3153
2.09077e-008,0.3153
2.09462e-008,0.3153
2.09848e-008,0.3152
2.10234e-008,0.3152
2.10620e-008,0.3152
2.11005e-008,0.3152
2.11391e-008,0.3152
2.11777e-008,0.3152
2.12163e-008,0.3153
2.12548e-008,0.3153
2.12934e-008,0.3153
2.13320e-008,0.3153
2.13705e-008,0.3194
2.14091e-008,0.3349
2.14477e-008,0.3778
2.14863e-008,0.4660
2.15248e-008,0.5961
2.15634e-008,0.7496
2.16020e-008,0.8760
2.16406e-008,0.9671
2.16791e-008,1.0340
2.17177e-008,1.0862
2.17563e-008,1.1270
2.17949e-008,1.1561
2.18335e-008,1.2073
2.18720e-008,1.2283
2.19106e-008,1.2225
2.19492e-008,1.1779
2.19878e-008,1.0665
2.20263e-008,0.9005
2.20649e-008,0.7340
2.21035e-008,0.5907
2.21420e-008,0.4807
2.21806e-008,0.3999
2.22192e-008,0.3453
2.22578e-008,0.3150
2.22963e-008,0.2949
2.23349e-008,0.2808
2.23735e-008,0.2769
2.24121e-008,0.2802
2.24506e-008,0.2918
2.24892e-008,0.3134
2.25278e-008,0.3369
2.25664e-008,0.3535
2.26050e-008,0.3603
2.26435e-008,0.3582
2.26821e-008,0.3507
2.27207e-008,0.3412
2.27593e-008,0.3324
2.27978e-008,0.3338
2.28364e-008,0.3589
2.28750e-008,0.4240
2.29136e-008,0.5363
2.29521e-008,0.6845
2.29907e-008,0.8291
2.30293e-008,0.9327
2.30678e-008,1.0062
2.31064e-008,1.0620
2.31450e-008,1.1071
2.31836e-008,1.1420
2.32221e-008,1.1798
2.32607e-008,1.2216
2.32993e-008,1.2291
2.33379e-008,1.2062
2.33764e-008,1.1286
2.34150e-008,0.9825
2.34536e-008,0.8103
2.34922e-008,0.6540
2.35308e-008,0.5284
2.35693e-008,0.4349
2.36079e-008,0.3682
2.36465e-008,0.3275
2.36851e-008,0.3007
2.37236e-008,0.2730
2.37622e-008,0.2802
2.38008e-008,0.3253
2.38394e-008,0.4217
2.38779e-008,0.5761
2.39165e-008,0.7646
2.39551e-008,0.9209
2.39936e-008,1.0299
2.40322e-008,1.0990
2.40708e-008,1.1415
2.41094e-008,1.1675
2.41479e-008,1.1820
2.41865e-008,1.1916
2.42251e-008,1.1961
2.42637e-008,1.1940
2.43023e-008,1.1857
2.43408e-008,1.1724
2.43794e-008,1.1552
2.44180e-008,1.1420
2.44566e-008,1.1395
2.44951e-008,1.1452
2.45337e-008,1.1539
2.45723e-008,1.1623
2.46109e-008,1.1689
2.46494e-008,1.1737
2.46880e-008,1.1767
2.47266e-008,1.1780
2.47651e-008,1.1788
2.48037e-008,1.1790
2.48423e-008,1.1789
2.48809e-008,1.1799
2.49194e-008,1.1823
2.49580e-008,1.1841
2.49966e-008,1.1846
2.50352e-008,1.1842
2.50737e-008,1.1836
2.51123e-008,1.1833
2.51509e-008,1.1830
2.51895e-008,1.1830
2.52281e-008,1.1831
2.52666e-008,1.1831
2.53052e-008,1.1831
2.53438e-008,1.1833
2.53824e-008,1.1835
2.54209e-008,1.1834
2.54595e-008,1.1832
2.54981e-008,1.1831
2.55367e-008,1.1831
2.55752e-008,1.1854
2.56138e-008,1.1907
2.56524e-008,1.1893
2.56909e-008,1.1629
2.57295e-008,1.0833
2.57681e-008,0.9500
2.58067e-008,0.8042
2.58452e-008,0.6657
2.58838e-008,0.5440
2.59224e-008,0.4463
2.59610e-008,0.3762
2.59995e-008,0.3338
2.60381e-008,0.3015
2.60767e-008,0.2839
2.61153e-008,0.2979
2.61539e-008,0.3506
2.61924e-008,0.4584
2.62310e-008,0.6230
2.62696e-008,0.8052
2.63082e-008,0.9458
2.63467e-008,1.0423
2.63853e-008,1.1054
2.64239e-008,1.1463
2.64625e-008,1.1712
2.65010e-008,1.1923
2.65396e-008,1.2330
2.65782e-008,1.2389
2.66167e-008,1.2176
2.66553e-008,1.1486
2.66939e-008,1.0111
2.67325e-008,0.8369
2.67710e-008,0.6719
2.68096e-008,0.5368
2.68482e-008,0.4378
2.68868e-008,0.3690
2.69254e-008,0.3275
2.69639e-008,0.3053
2.70025e-008,0.2885
2.70411e-008,0.2785
2.70797e-008,0.2771
2.71182e-008,0.2834
2.71568e-008,0.2993
2.71954e-008,0.3224
2.72340e-008,0.3436
2.72725e-008,0.3569
2.73111e-008,0.3606
2.73497e-008,0.3560
2.73882e-008,0.3471
2.74268e-008,0.3370
2.74654e-008,0.3281
2.75040e-008,0.3229
2.75425e-008,0.3209
2.75811e-008,0.3201
2.76197e-008,0.3202
2.76583e-008,0.3204
2.76968e-008,0.3194
2.77354e-008,0.3172
2.77740e-008,0.3149
2.78126e-008,0.3136
2.78512e-008,0.3133
2.78897e-008,0.3136
2.79283e-008,0.3170
2.79669e-008,0.3296
2.80055e-008,0.3655
2.80440e-008,0.4436
2.80826e-008,0.5658
2.81212e-008,0.7174
2.81598e-008,0.8521
2.81983e-008,0.9494
2.82369e-008,1.0207
2.82755e-008,1.0758
2.83140e-008,1.1192
2.83526e-008,1.1508
2.83912e-008,1.1710
2.84298e-008,1.1820
2.84683e-008,1.1855
2.85069e-008,1.1812
2.85455e-008,1.1702
2.85841e-008,1.1549
2.86226e-008,1.1428
2.86612e-008,1.1408
2.86998e-008,1.1468
2.87384e-008,1.1551
2.87770e-008,1.1623
2.88155e-008,1.1679
2.88541e-008,1.1717
2.88927e-008,1.1746
2.89313e-008,1.1768
2.89698e-008,1.1781
2.90084e-008,1.1786
2.90470e-008,1.1787
2.90855e-008,1.1796
2.91241e-008,1.1819
2.91627e-008,1.1839
2.92013e-008,1.1844
2.92398e-008,1.1839
2.92784e-008,1.1834
2.93170e-008,1.1830
2.93556e-008,1.1830
2.93941e-008,1.1831
2.94327e-008,1.1832
2.94713e-008,1.1831
2.95099e-008,1.1830
2.95485e-008,1.1832
2.95870e-008,1.1835
2.96256e-008,1.1834
2.96642e-008,1.1832
2.97028e-008,1.1830
2.97413e-008,1.1831
2.97799e-008,1.1831
2.98185e-008,1.1884
2.98570e-008,1.1918
2.98956e-008,1.1789
2.99342e-008,1.1247
2.99728e-008,1.0108
3.00113e-008,0.8649
3.00499e-008,0.7231
3.00885e-008,0.5927
3.01271e-008,0.4845
3.01657e-008,0.4023
3.02042e-008,0.3486
3.02428e-008,0.3184
3.02814e-008,0.3011
3.03199e-008,0.2906
3.03585e-008,0.2858
3.03971e-008,0.2885
3.04357e-008,0.3024
3.04743e-008,0.3236
3.05128e-008,0.3419
3.05514e-008,0.3529
3.05900e-008,0.3568
3.06285e-008,0.3543
3.06671e-008,0.3473
3.07057e-008,0.3384
3.07443e-008,0.3303
3.07829e-008,0.3244
3.08214e-008,0.3210
3.08600e-008,0.3197
3.08986e-008,0.3201
3.09372e-008,0.3204
3.09757e-008,0.3192
3.10143e-008,0.3170
3.10529e-008,0.3150
3.10914e-008,0.3140
3.11300e-008,0.3136
3.11686e-008,0.3138
3.12072e-008,0.3164
3.12458e-008,0.3273
3.12843e-008,0.3597
3.13229e-008,0.4327
3.13615e-008,0.5509
3.14000e-008,0.7008
3.14386e-008,0.8396
3.14772e-008,0.9403
